REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,MOLEFT,YRLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,WORK,OCUP,NOMONTH,RET,MORET,YRRET,MOEXP,YREXP,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
13,39,1,373,3,2,9,1,11,96,1,1,Z30,4,39,0,2,,,1,11,96,,,,,,,,,575.3115
13,39,1,373,3,1,7,1,11,96,1,0,Z90,4,39,0,2,,,1,11,96,,,,,,,,,575.3115
13,39,1,375,6,2,65,1,7,95,2,2,Z20,6,96,54,1,549,40,2,,,1,2000,1,13000,4,,2,,617.7357
13,39,1,378,3,1,19,1,2,97,1,6,Z30,5,96,88,1,532,20,2,,,88,8888,1,3900,4,,2,,617.7357
13,39,1,385,1,1,31,1,8,98,2,4,849,1,81,24,1,849,5,2,,,5,2000,1,23000,4,,1,26500,680.3345
13,39,1,391,6,1,40,2,7,98,2,5,931,1,81,88,1,931,49,2,,,88,8888,1,7000,4,,2,,680.3345
13,39,1,406,2,1,44,2,12,97,2,4,795,1,81,12,1,799,36,2,,,12,1998,1,56000,1,,1,11000,680.3349
13,39,1,408,1,1,50,2,8,96,2,3,531,1,81,24,1,531,23,2,,,99,1998,1,30000,4,,1,1400,680.3349
13,39,1,428,1,1,30,1,7,97,2,6,Z90,1,36,12,1,599,10,1,5,98,,,1,8000,4,50000,1,2300,609.3053
13,39,1,441,2,2,44,4,1,98,2,3,552,1,39,24,1,541,8,2,,,2,1999,1,21000,4,,2,,623.6368
13,39,1,467,2,1,27,2,6,98,2,5,532,1,81,24,1,834,30,2,,,88,8888,1,20000,3,60000,1,18500,623.64
13,39,1,467,6,1,35,6,5,97,2,7,X10,1,81,24,1,386,48,2,,,11,1998,2,,,,2,,623.64
13,39,1,467,6,2,35,1,11,97,2,6,Z20,1,10,12,1,541,11,2,,,11,1998,2,,,,2,,623.64
13,39,1,485,3,2,20,4,8,98,1,3,Z90,1,52,6,1,171,36,2,,,2,1999,1,6000,4,50000,1,2000,831.5198
13,39,1,499,2,1,47,3,2,97,2,6,532,1,8,6,1,532,22,1,7,97,,,2,,,,2,,623.6412
13,39,1,524,6,2,78,3,5,98,2,7,139,6,96,6,1,776,33,2,,,4,1999,1,65000,4,,1,2500,680.335
13,39,1,531,2,1,40,4,7,98,2,6,855,1,90,24,1,855,48,2,,,4,1999,1,45000,1,,2,,1035.5597
13,39,1,533,2,1,46,10,9,96,2,4,219,6,96,24,1,779,24,2,,,11,1998,1,16000,4,50000,1,20340,1035.5597
13,39,1,543,4,2,35,4,9,98,2,4,Z20,2,39,24,1,541,48,2,,,10,2000,1,10000,4,,2,,608.3186
13,39,1,551,1,1,41,6,9,98,2,6,300,1,90,12,1,300,17,2,,,9,1999,1,9000,1,,2,,608.3186
13,39,1,554,2,1,52,5,8,98,2,4,776,1,96,6,1,776,46,2,,,2,1999,1,27000,4,,1,7000,623.6377
13,39,1,559,2,1,43,5,9,98,2,7,32,1,94,1,1,22,44,2,,,10,1998,1,40000,1,43000,1,21500,623.6377
13,39,1,563,1,1,52,4,9,98,2,6,989,1,81,15,1,949,13,2,,,12,1999,1,20000,1,,1,3000,623.6377
13,74,1,937,3,1,29,1,4,95,1,7,700,1,89,24,1,700,24,1,4,97,,,2,,,,2,,404.5987
13,74,1,939,2,2,44,1,5,95,2,3,441,1,21,11,1,541,11,1,4,96,,,2,,,,2,,404.5987
13,74,1,955,1,2,55,5,6,97,3,7,441,4,96,6,2,,,1,12,97,,,2,,,,2,,494.5094
13,74,1,956,3,2,24,1,12,97,2,3,311,8,52,88,1,179,10,2,,,12,1998,1,72000,2,,2,,494.5094
13,74,1,957,3,2,25,1,5,96,1,4,794,1,81,26,1,541,24,1,6,98,,,1,5000,4,40000,1,20250,494.5094
13,74,1,960,3,2,27,1,5,94,1,6,Z30,1,94,24,1,541,24,1,5,96,,,2,,,,2,,494.5094
13,74,1,963,3,1,30,1,5,98,2,6,Z90,1,81,24,1,855,53,2,,,5,2000,1,26000,4,,2,,404.5987
13,74,1,988,2,2,38,1,6,94,3,4,532,1,82,33,1,541,33,1,3,98,,,2,,,,1,37572,404.5988
13,74,1,1004,2,1,41,4,9,98,2,7,29,1,35,12,1,29,56,2,,,9,1999,1,356000,4,300000,1,47000,445.0586
13,74,1,1017,3,1,26,2,9,97,2,4,532,1,39,88,1,532,24,2,,,88,8888,1,80000,4,,2,,370.8822
13,74,1,1026,3,2,34,3,4,98,3,4,Z90,1,39,24,1,541,55,2,,,88,8888,1,24000,4,,2,,640.5014
13,74,1,1027,1,1,39,5,6,98,2,4,855,1,81,6,1,855,60,2,,,3,1999,1,52000,4,,2,,640.5014
13,74,1,1033,2,1,48,5,6,97,2,7,855,1,81,12,1,300,54,2,,,6,1999,1,120000,1,,2,,370.8821
13,74,1,1035,2,1,49,1,10,93,2,4,939,1,81,64,1,939,60,2,,,5,1999,1,43000,1,,2,,370.8821
13,74,1,1040,3,2,35,2,3,96,4,3,Z90,1,52,6,1,172,12,1,9,96,,,2,,,,1,96000,370.8821
13,74,1,1044,2,1,44,1,12,95,2,4,939,1,81,24,1,939,24,1,12,97,,,2,,,,1,97000,370.8821
13,74,1,1078,1,1,40,2,5,98,2,6,834,1,89,24,1,834,24,2,,,5,2000,1,70000,4,,1,15000,801.1053
13,74,1,1096,3,2,44,5,4,98,1,7,66,1,51,88,1,66,60,2,,,88,8888,1,30000,4,,2,,445.0585
13,74,1,1081,2,2,24,1,2,96,1,0,Z90,1,39,88,1,541,24,2,,,88,8888,1,36000,4,,2,,404.5986
13,74,1,1127,1,1,34,5,2,98,1,7,Z90,1,1,9,1,981,50,2,,,11,1998,1,92000,1,,2,,502.6832
13,74,1,1129,6,1,31,5,10,97,1,7,23,1,81,24,1,23,60,2,,,88,8888,1,5000,1,,2,,825.9161
13,74,1,1129,6,1,29,2,2,98,2,7,700,1,21,24,1,700,60,2,,,88,8888,2,,,,2,,825.9161
13,74,1,1134,1,1,50,3,12,95,2,2,700,1,81,36,1,700,36,1,6,96,,,2,,,,2,,825.9161
13,74,1,1140,2,2,42,1,9,94,2,6,Z20,6,18,88,1,79,52,2,,,88,8888,2,,,,2,,825.9161
13,74,1,1141,1,1,54,1,10,96,2,7,212,4,33,0,2,,,1,10,96,,,2,,,,2,,1266.7911
13,74,1,1141,2,2,53,2,7,96,2,7,135,8,39,0,2,,,1,7,96,,,2,,,,1,8000,1266.7911
13,74,1,1162,2,1,40,5,1,98,2,4,389,1,95,9,1,982,60,1,9,98,,,1,140000,1,80000,1,28595,556.3233
13,74,1,1801,2,1,30,2,6,98,2,6,Z90,1,95,10,1,981,3,2,,,88,8888,1,56000,1,,2,,166.6899
13,74,1,1813,1,1,42,3,11,97,2,5,855,1,96,10,1,855,34,1,9,98,,,1,45000,1,50000,1,18500,149.0592
13,74,1,1836,2,1,36,1,4,98,2,7,25,4,65,12,1,25,6,2,,,4,1999,1,90000,1,,2,,178.8712
13,74,1,1862,4,1,32,3,7,98,2,7,21,1,82,12,1,21,26,2,,,11,1998,1,20000,4,20000,1,25605,192.4809
13,74,1,1870,6,2,62,4,8,98,4,4,452,4,96,88,2,,,2,,,88,8888,1,12600,4,,2,,192.4809
13,74,1,1885,3,1,40,3,10,96,2,7,985,1,999,10,1,981,10,1,8,97,,,2,,,,2,,178.8712
13,74,1,1888,6,2,32,1,6,95,1,4,949,1,94,36,1,552,39,2,,,88,8888,1,35000,4,,2,,178.8712
13,74,1,1889,2,2,25,1,9,97,1,6,402,1,94,24,1,853,12,2,,,9,1999,1,33000,1,,2,,178.8712
13,74,1,1891,3,2,25,3,7,98,2,3,Z90,1,52,6,1,172,20,2,,,12,1998,1,9600,4,,2,,178.8712
13,74,1,1907,2,2,52,2,3,98,2,5,531,3,96,88,1,599,31,2,,,88,8888,1,63000,3,,2,,178.871
13,74,1,1920,2,1,46,5,6,98,2,7,Z90,1,96,6,1,981,28,2,,,1,1999,1,86000,1,,1,10710,162.6101
13,74,1,1929,2,2,42,1,9,98,2,4,Z20,1,81,24,1,541,2,2,,,99,2000,2,,,,2,,162.61
13,74,1,1936,2,1,55,1,10,96,2,7,848,1,81,88,1,848,23,2,,,3,2002,1,72000,4,,2,,162.6101
13,74,1,1944,3,2,27,1,7,98,4,6,532,1,82,6,1,532,3,2,,,1,1999,1,8000,4,,2,,162.6101
13,74,1,1984,1,2,87,1,1,95,3,4,Z90,4,96,9,2,,,1,9,95,,,2,,,,2,,380.8564
13,74,1,770,1,1,42,1,4,94,2,4,700,1,89,24,1,834,29,1,4,96,,,2,,,,2,,473.6167
13,74,1,771,2,1,48,2,6,95,2,4,872,1,94,42,1,599,60,2,,,6,1999,1,51600,4,,1,95000,473.6167
13,74,1,795,2,2,62,7,4,98,2,7,139,1,89,88,1,386,6,2,,,88,8888,1,54000,1,,2,,473.617
13,74,1,805,3,2,27,2,7,98,1,6,Z90,1,52,8,1,179,36,2,,,88,8888,2,,,,2,,1126.6169
13,74,1,811,1,1,52,1,9,98,2,2,801,1,81,24,1,801,1,2,,,9,2000,2,,,,2,,1126.6169
13,74,1,822,3,1,27,1,4,95,1,7,532,1,81,37,1,532,37,1,4,98,,,2,,,,1,30000,473.6168
13,74,1,868,1,1,44,4,4,97,2,2,951,1,81,40,1,981,40,2,,,99,9999,2,,,,2,,394.681
13,74,1,876,2,1,29,1,7,97,2,3,872,1,89,12,1,872,12,1,7,98,,,1,60000,1,999999,2,,394.681
13,74,1,901,1,1,42,3,9,98,2,7,29,1,56,9,1,999,18,2,,,99,9999,1,129000,1,129000,2,,609.3019
13,74,1,903,1,1,47,4,7,97,2,7,123,8,39,0,2,,,1,7,97,,,2,,,,2,,609.3019
13,74,1,904,2,2,62,2,6,98,2,2,500,6,96,36,2,,,2,,,88,8888,2,,,64500,2,,609.3019
13,74,1,905,1,1,52,1,8,98,2,7,41,5,95,0,2,,,1,8,98,,,2,,,,2,,609.3019
13,74,1,907,3,1,30,2,3,95,1,6,172,1,94,2,1,172,2,1,2,96,,,2,,,,2,,609.3019
13,74,1,909,1,1,56,2,11,94,2,7,211,8,50,0,2,,,1,11,94,,,2,,,,2,,609.3019
13,74,1,909,2,2,51,4,9,98,2,7,211,8,90,0,2,,,1,9,98,,,2,,,,1,15050,609.3019
13,74,1,912,1,1,53,5,4,97,2,7,153,1,94,9,1,153,45,1,5,98,,,2,,,60000,2,,609.3019
13,74,1,922,2,2,33,1,8,97,2,6,Z20,1,39,24,1,541,24,2,,,99,9999,2,,,,2,,394.6809
13,74,1,925,6,2,27,3,7,97,1,5,331,1,89,3,1,855,36,1,5,98,,,2,,,75250,2,,784.6816
13,74,1,608,4,1,31,3,5,98,2,5,381,1,81,24,1,381,52,2,,,5,2000,1,40000,4,,2,,303.4539
13,74,1,635,3,1,30,2,8,97,1,4,985,1,81,24,1,985,38,2,,,9,1999,1,30000,4,,2,,331.0402
13,74,1,638,2,2,41,1,3,97,2,1,451,1,96,88,1,549,18,2,,,88,8888,1,55000,4,,1,20000,404.6051
13,74,1,642,2,1,48,5,4,98,2,6,981,1,94,10,1,981,53,2,,,4,1999,1,18000,4,,2,,404.6051
13,74,1,659,2,2,59,1,10,96,2,4,Z20,6,65,88,1,549,24,2,,,99,9999,1,2000,3,,2,,321.7274
13,74,1,661,2,2,35,1,9,97,2,3,560,1,81,24,1,541,12,2,,,9,1999,1,32000,4,,2,,303.4538
13,74,1,662,2,1,40,11,6,98,2,3,872,1,56,6,1,874,60,2,,,12,1998,1,135000,1,100000,2,,303.4538
13,74,1,672,6,1,38,2,9,96,1,6,776,1,51,72,1,776,48,2,,,10,1998,1,50000,4,,2,,303.4538
13,74,1,693,2,1,49,4,7,98,2,4,542,1,94,5,1,871,20,2,,,12,1998,1,16000,4,,1,10000,531.4179
13,74,1,696,2,1,45,5,6,98,2,6,872,1,94,12,1,872,52,2,,,6,1999,1,80000,4,35000,2,,531.4179
13,74,1,703,4,1,42,5,8,97,2,7,Z90,1,59,10,1,981,48,2,,,11,1998,1,40000,1,,2,,303.4538
13,74,1,706,2,1,46,5,2,98,2,3,Z90,1,81,10,1,855,57,2,,,88,8888,1,72000,4,,2,,303.4538
13,74,1,708,3,2,33,1,7,97,2,4,560,1,10,88,1,541,14,2,,,88,8888,1,15000,1,,2,,303.4538
13,74,1,720,2,1,32,1,6,98,2,7,29,1,81,12,1,29,3,2,,,6,1999,1,45000,4,,2,,428.2363
13,74,1,737,6,2,31,3,6,95,2,8,172,6,96,88,2,,,2,,,88,8888,2,,,,2,,331.0405
13,74,1,748,2,1,38,2,7,98,2,6,700,1,81,12,1,552,28,2,,,12,1999,1,32000,4,30000,1,25800,455.1806
13,74,1,761,2,1,40,5,6,98,2,6,Z90,1,81,12,1,834,52,2,,,4,1999,1,30000,1,,1,10000,397.2487
13,76,1,3561,6,2,25,1,2,98,1,7,834,1,89,36,1,834,7,2,,,2,2001,1,21000,4,,2,,781.6895
13,76,1,3574,3,1,32,1,10,97,1,4,989,1,80,12,1,532,12,2,,,11,1998,1,11000,4,,1,2000,670.9499
13,76,1,3574,4,1,34,1,11,97,2,7,855,1,80,12,1,855,11,2,,,11,1998,1,36000,4,,2,,670.9499
13,76,1,3595,3,2,24,1,5,95,2,6,Z20,1,52,6,1,172,5,1,9,95,,,2,,,,2,,659.1444
13,76,1,3597,4,1,29,1,9,97,2,7,Z90,1,35,12,1,43,10,1,9,98,,,1,90000,1,60000,2,,659.1444
13,76,1,3608,2,1,52,2,9,95,2,4,959,1,56,24,1,999,48,2,,,8,2000,1,50000,4,72000,2,,670.95
13,76,1,3611,1,2,30,4,1,98,2,2,451,4,52,2,2,,,1,3,98,,,2,,,,2,,670.95
13,76,1,3615,2,1,41,5,4,98,2,7,Z30,1,87,12,1,29,57,2,,,3,1999,1,75000,1,60000,1,2000,789.6567
13,76,1,3616,1,1,48,4,1,97,2,7,216,1,52,12,1,29,48,1,2,98,,,2,,,,2,,789.6567
13,76,1,3634,2,1,35,2,9,96,2,6,855,1,81,24,1,855,48,1,9,98,,,1,50000,4,30000,1,13300,731.9456
13,76,1,3657,2,2,33,1,7,98,2,4,794,1,53,24,1,541,3,2,,,6,2000,1,10000,4,,2,,731.9455
13,76,1,3657,1,1,34,1,1,95,2,7,985,1,81,36,1,985,36,1,1,98,,,2,,,,2,,731.9455
13,76,1,3661,4,2,47,2,5,97,2,2,949,1,67,24,1,541,24,2,,,5,1999,2,,,,2,,424.5384
13,76,1,3677,2,1,27,2,3,98,2,7,Z90,1,35,10,1,981,10,2,,,1,1999,1,60000,1,,2,,424.5384
13,76,1,3680,2,2,47,2,4,98,2,6,452,1,47,60,1,541,24,2,,,4,2000,1,36000,4,250000,1,30000,424.5384
13,76,1,3685,2,1,43,4,10,96,2,6,Z90,1,81,28,1,389,56,2,,,12,1998,1,90000,1,,2,,424.5383
13,76,1,3685,4,1,23,2,9,98,2,7,Z30,1,81,20,1,388,20,2,,,5,1999,1,42000,2,25011,2,,424.5383
13,76,1,3721,2,1,43,2,6,98,2,4,531,1,81,2,1,531,24,1,9,98,,,1,70000,1,63000,1,26193,424.5384
13,76,1,3735,2,2,63,1,6,98,2,7,Z20,6,96,88,2,,,2,,,88,8888,2,,,,2,,463.1325
13,76,1,3742,2,1,59,3,1,98,2,7,41,1,96,6,1,41,24,1,7,98,,,1,103000,1,160000,1,40000,463.1325
13,76,1,3756,2,1,47,2,7,98,2,2,985,1,81,24,1,985,24,2,,,10,1998,1,24000,4,,2,,463.1328
13,76,1,3785,2,1,55,2,2,98,2,1,945,1,81,24,1,979,55,2,,,5,1999,1,48000,4,,2,,463.1328
13,76,1,3809,6,2,52,1,8,98,3,4,412,6,96,88,2,,,2,,,88,8888,2,,,,2,,929.9411
13,76,1,3809,6,2,23,1,8,98,1,6,Z30,6,96,88,2,,,2,,,88,8888,2,,,,2,,929.9411
13,76,1,3810,1,2,51,2,2,98,2,4,412,4,96,6,2,,,1,8,98,,,2,,,10000,1,25000,929.9411
13,76,1,3825,2,1,50,1,9,96,2,7,Z90,1,1,27,1,989,24,2,,,12,1998,1,84000,1,,2,,548.3492
13,76,1,2987,6,2,28,1,7,97,2,7,451,6,1,36,2,,,2,,,1,2000,1,4000,4,,1,3500,971.5244
13,76,1,3006,2,1,32,3,12,97,2,4,531,1,52,12,1,531,25,2,,,10,1998,1,56000,1,,2,,136.3285
13,76,1,3021,2,1,41,3,9,97,2,7,Z90,1,14,13,1,981,40,2,,,11,1998,1,138000,1,,2,,593.465
13,76,1,3022,2,1,42,3,1,96,2,7,Z90,1,96,27,1,42,50,1,4,98,,,2,,,136500,2,,593.465
13,76,1,3023,4,1,36,4,1,98,2,6,73,3,96,12,1,73,38,2,,,12,1998,1,90000,4,,1,3500,593.465
13,76,1,3025,2,1,39,5,9,97,2,4,531,1,35,12,1,531,50,2,,,8,1999,1,60000,2,,2,,544.0096
13,76,1,3028,2,1,46,5,7,97,2,7,22,1,78,12,1,22,55,1,5,98,,,1,120000,1,20000,1,14000,544.0096
13,76,1,3029,2,1,43,4,5,98,2,7,Z20,1,50,10,1,42,52,2,,,3,1999,1,200000,2,,2,,544.0096
13,76,1,3033,4,1,40,2,2,97,2,6,73,1,81,24,1,73,48,2,,,12,1998,1,60000,1,,1,5500,544.0096
13,76,1,3033,3,2,38,2,3,97,2,6,73,1,81,24,1,73,48,2,,,12,1998,1,60000,1,,2,,544.0096
13,76,1,3035,3,1,37,4,4,98,2,7,212,1,81,12,1,212,38,2,,,4,1999,1,110000,1,,2,,544.0096
13,76,1,3041,2,1,51,3,9,98,2,6,855,1,78,8,1,871,24,2,,,6,1999,1,40000,1,60000,1,2000,593.4652
13,76,1,3048,6,1,44,3,99,98,2,6,Z90,1,82,24,1,847,50,2,,,88,8888,2,,,80000,2,,593.4652
13,76,1,3048,6,2,43,3,11,96,2,2,794,1,81,24,1,794,54,2,,,12,1998,1,30000,1,,2,,593.4652
13,76,1,3050,1,1,62,3,7,98,3,7,846,1,81,24,1,846,45,2,,,3,2000,1,19000,2,,2,,544.0097
13,76,1,3058,3,2,30,3,11,97,2,5,Z90,1,52,3,1,594,15,1,2,98,,,2,,,,2,,544.0097
13,76,1,3064,2,2,42,1,10,95,2,4,Z20,1,51,36,1,541,34,2,,,12,1998,1,24000,1,,2,,652.8115
13,76,1,3071,2,2,30,3,10,97,2,7,389,1,63,10,1,981,30,1,9,98,,,1,55000,1,63000,1,15000,652.8115
13,76,1,3076,1,1,51,1,5,97,2,4,813,1,52,12,1,959,12,1,5,98,,,2,,,,1,8000,816.0142
13,76,1,3076,2,2,54,3,5,98,2,6,531,1,52,12,1,531,36,2,,,88,8888,2,,,,2,,816.0142
13,76,1,3076,3,1,31,1,9,98,2,7,985,6,18,88,2,,,2,,,88,8888,2,,,,2,,816.0142
13,76,1,3079,3,2,28,3,3,98,1,4,799,1,52,12,1,594,30,2,,,3,1999,1,30000,4,,2,,816.0142
13,76,1,3088,1,1,54,1,5,98,2,6,211,4,63,3,2,,,1,7,98,,,2,,,,2,,725.3459
13,76,1,3088,2,1,54,1,5,98,2,6,Z20,4,63,3,2,,,1,7,98,,,2,,,,2,,725.3459
13,76,1,3091,1,2,51,5,7,98,3,7,Z90,4,1,0,2,,,1,7,98,,,2,,,,2,,725.3459
13,76,1,3099,2,1,37,1,2,96,2,6,219,1,81,24,1,531,24,1,2,98,,,2,,,,2,,593.4652
13,76,1,3101,2,2,33,3,4,98,2,4,Z90,1,18,24,1,541,51,2,,,88,8888,1,12000,1,,2,,593.4652
13,76,1,3103,2,2,39,1,5,98,1,7,311,1,80,12,1,311,4,2,,,5,1999,1,30000,4,,1,1500,593.4652
13,76,1,3104,2,1,38,5,9,98,2,7,Z90,1,66,6,1,42,50,2,,,3,1999,1,90000,1,100000,2,,593.4652
13,76,1,3107,3,2,35,5,7,98,1,6,570,1,81,6,1,570,42,2,,,1,1999,1,10000,2,,2,,593.4652
13,76,1,3107,3,2,28,6,8,98,1,6,570,1,52,6,1,329,40,2,,,2,1999,1,90000,4,,2,,593.4652
13,76,1,3111,2,1,40,3,11,97,2,6,Y19,1,81,11,1,700,44,2,,,11,1998,1,100000,1,,2,,652.8118
13,76,1,3113,2,1,43,2,8,95,1,6,422,1,80,40,1,532,40,2,,,88,8888,1,48000,4,,2,,652.8118
13,76,1,3116,2,1,38,3,8,98,2,6,700,1,81,11,1,361,33,2,,,12,1999,1,6000,1,,2,,652.8118
13,76,1,3120,2,1,29,1,6,96,2,5,73,1,81,28,1,73,28,2,,,11,1998,1,150000,4,,2,,652.8118
13,76,1,3127,2,1,28,6,7,98,2,7,Z90,1,94,12,1,42,43,2,,,6,1999,1,240000,1,,2,,1423.4238
13,76,1,3128,3,2,39,5,11,97,1,7,171,1,52,6,2,,,1,2,98,,,2,,,,2,,1423.4238
13,76,1,3131,2,1,47,2,12,97,2,7,203,2,57,12,1,203,36,2,,,12,1998,1,240000,1,,2,,1423.4238
13,76,1,3138,2,1,25,1,3,98,2,6,329,6,52,88,1,853,8,2,,,2,1999,1,96600,5,,2,,854.2193
13,76,1,3139,7,1,43,1,5,98,2,7,42,1,82,12,1,42,5,2,,,2,1999,1,60000,1,,2,,854.2193
13,76,1,3139,7,2,39,1,10,93,2,7,Z20,1,96,60,1,66,60,2,,,12,1998,1,72000,1,,2,,854.2193
13,76,1,3141,2,1,60,5,8,98,2,6,847,1,67,7,1,847,50,2,,,3,1999,1,200000,4,120800,1,6000,854.2193
13,76,1,3147,3,2,30,3,10,95,1,3,Z90,1,81,24,1,532,40,1,10,97,,,2,,,,2,,593.4653
13,76,1,3147,3,2,24,2,12,96,1,4,Z90,1,81,24,1,532,38,2,,,12,1998,1,48000,4,,2,,593.4653
13,76,1,3151,2,1,41,3,6,98,1,6,985,1,18,12,1,981,30,2,,,6,1999,1,60000,1,,2,,593.4653
13,76,1,3155,3,1,24,1,4,97,2,7,857,1,81,14,1,779,14,2,,,2,1999,1,8000,1,,2,,593.4653
13,76,1,3158,2,2,46,4,4,97,2,6,Z90,1,52,12,1,500,48,1,4,98,,,2,,,,2,,544.0099
13,76,1,3909,2,1,54,5,2,98,2,7,Z90,1,35,9,1,981,48,2,,,10,1998,1,168000,1,,2,,212.7676
13,76,1,3925,5,1,21,1,8,98,2,4,857,6,96,88,2,,,2,,,88,8888,1,16000,4,,2,,212.7675
13,76,1,3935,2,1,48,3,6,98,2,3,931,1,15,12,1,931,36,2,,,12,1999,1,25000,4,,2,,212.7675
13,76,1,3943,3,2,31,1,5,98,1,2,541,1,89,36,1,873,5,2,,,7,1999,1,4000,4,,2,,190.9535
13,76,1,3965,2,1,34,4,5,95,2,3,954,1,67,88,1,954,42,2,,,88,8888,2,,,,2,,234.0441
13,76,1,3978,2,2,45,3,8,98,2,4,Z20,1,94,24,1,541,25,2,,,6,1999,1,35000,1,,2,,195.0366
13,76,1,3986,3,2,26,1,5,98,1,6,325,1,10,24,1,541,5,2,,,5,2000,1,5000,4,,2,,211.54
13,76,1,3995,3,2,30,1,4,98,1,6,Z20,1,52,6,1,171,6,1,9,98,,,1,10000,4,60000,2,,211.54
13,76,1,4013,5,1,26,2,9,96,1,6,Z90,1,80,24,1,532,48,1,9,98,,,1,15000,4,25000,2,,260.0495
13,76,1,4015,2,2,43,2,3,98,2,4,Z20,1,82,24,1,541,34,2,,,3,2000,1,32000,1,,2,,260.0495
13,76,1,4059,3,1,42,2,1,98,4,6,855,1,81,24,1,855,24,2,,,1,2000,1,115000,1,,2,,195.0365
13,76,1,4073,2,2,28,4,5,98,2,7,Z20,1,52,6,1,172,30,2,,,11,1998,1,48000,4,,2,,234.0442
13,76,1,4074,2,2,30,5,6,98,2,3,Z20,1,52,6,1,172,30,2,,,12,1998,1,80000,5,,2,,234.0442
13,76,1,4097,4,1,99,1,8,98,2,7,29,1,81,24,1,29,2,2,,,7,2000,1,10000,1,,2,,212.7673
13,76,1,4100,2,1,49,3,4,97,2,1,985,1,39,24,1,985,36,2,,,10,1999,1,150000,1,,1,16000,212.7673
13,76,1,4100,3,1,21,1,7,97,1,7,Z30,1,39,24,1,551,12,2,,,7,1999,1,41000,1,,2,,212.7673
13,76,1,4117,4,1,30,3,7,97,2,6,859,1,89,24,1,859,13,2,,,7,1999,1,60000,1,,1,6000,301.0833
13,76,1,4126,4,1,37,7,8,97,2,6,985,1,81,48,1,985,48,2,,,7,2002,1,12000,1,,2,,301.0833
13,76,1,4126,3,2,39,1,4,97,2,7,Z20,1,39,24,1,541,17,2,,,12,1999,1,24000,1,,2,,301.0833
13,76,1,4126,3,1,37,1,10,96,2,3,700,1,81,12,1,700,24,2,,,88,8888,1,30000,1,,2,,301.0833
13,76,1,4127,2,2,25,1,9,98,2,1,Z20,1,81,24,1,541,1,2,,,9,2000,2,,,,2,,301.0833
13,76,1,4136,1,1,37,1,9,98,2,7,Z90,1,999,10,1,981,1,2,,,6,1999,2,,,,2,,239.4758
13,76,1,4184,2,1,37,1,8,98,2,6,199,1,94,24,1,700,1,2,,,8,2000,1,10579,4,,2,,234.0441
13,76,1,4192,1,1,34,2,9,96,2,7,700,1,81,24,1,700,48,2,,,10,1998,1,54000,1,,2,,212.7673
13,76,1,4193,6,1,36,1,4,98,1,1,872,1,36,12,1,872,17,2,,,4,1999,1,12600,4,,2,,212.7673
13,76,1,4193,6,1,27,3,3,98,2,2,985,1,36,12,1,979,50,2,,,2,1999,1,48000,1,,2,,212.7673
13,76,1,4193,6,1,24,3,8,98,2,2,985,1,36,12,1,549,20,2,,,8,1999,1,48000,1,,2,,212.7673
13,76,1,4197,2,1,41,11,6,98,2,7,959,1,999,6,1,700,60,2,,,12,1998,2,,,,1,700,212.7673
13,76,1,4198,6,2,37,4,11,97,4,4,942,1,39,24,1,541,10,2,,,11,1999,1,18000,1,,2,,212.7673
13,76,1,4201,3,1,27,1,9,98,1,5,Z90,1,81,24,1,846,1,2,,,9,2000,2,,,,2,,212.7675
13,76,1,4209,2,1,30,1,1,98,2,7,Z90,1,10,24,1,532,8,2,,,2,2000,2,,,,2,,212.7675
13,76,1,4209,6,2,26,3,10,97,2,6,Z90,1,52,10,1,981,36,1,7,98,,,1,10000,1,20000,1,5000,212.7675
13,76,1,4211,2,1,38,3,9,96,2,4,531,1,81,88,1,531,36,2,,,88,8888,1,80000,4,,2,,212.7675
13,76,1,4216,3,2,39,2,1,97,1,4,Z90,1,39,24,1,541,12,2,,,6,1999,2,,,,1,845,212.7673
13,76,1,4216,3,2,38,1,2,97,2,6,969,1,39,24,1,541,18,2,,,4,1999,1,40000,4,,2,,212.7673
13,76,1,4223,7,2,40,1,7,98,2,4,570,1,80,24,1,570,2,2,,,8,2000,1,30000,1,,2,,212.7673
13,76,1,4223,7,1,33,1,9,98,1,6,Z90,1,81,24,1,855,1,2,,,10,2000,2,,,,2,,212.7673
13,76,1,4229,3,1,35,3,6,98,1,6,332,1,81,12,1,332,12,2,,,6,1999,1,37700,1,,2,,300.7983
13,76,1,4231,2,2,29,1,6,98,2,7,386,1,39,24,1,541,4,2,,,6,2000,1,30000,1,,2,,300.7983
13,76,1,4249,1,1,53,12,9,98,2,7,855,1,999,12,1,855,60,2,,,9,1999,2,,,,2,,212.7675
13,76,1,4260,2,1,39,3,6,97,2,6,389,1,52,12,1,949,36,1,6,98,,,1,36000,1,20000,2,,212.7675
13,76,1,4272,3,2,27,1,8,98,2,3,Z90,1,52,6,1,171,2,2,,,3,1999,1,15000,4,,2,,212.7675
13,76,1,4276,3,1,23,1,4,95,1,6,Z30,4,52,36,1,172,36,2,,,88,8888,1,32000,1,,2,,195.0367
13,75,1,2651,3,2,27,2,5,98,2,7,135,6,18,88,1,599,57,2,,,88,8888,2,,,,2,,477.3837
