REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,MOLEFT,YRLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,WORK,OCUP,NOMONTH,RET,MORET,YRRET,MOEXP,YREXP,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
13,39,1,535,2,1,38,3,6,95,2,6,981,1,52,8,1,981,24,1,2,96,,,2,,,,2,,778.477
13,39,1,547,6,1,45,3,8,96,2,4,872,1,96,9,1,849,60,2,,,5,1997,1,8000,1,,2,,700.6206
13,39,1,562,1,1,33,2,7,94,2,3,846,1,81,26,1,846,26,1,2,95,,,2,,,,2,,700.6226
13,39,1,565,2,1,45,2,7,95,2,5,859,1,81,24,1,859,48,2,,,88,8888,1,14800,1,,2,,700.6218
13,39,1,569,2,1,57,3,9,92,2,6,Z90,8,82,10,1,981,30,2,,,88,8888,2,,,,2,,700.6218
13,39,1,570,2,2,38,1,10,91,2,4,Z20,1,80,24,1,541,60,2,,,88,8888,1,9000,4,,2,,700.6218
13,39,1,571,6,1,23,1,8,96,1,5,859,1,81,24,1,859,2,2,,,88,8888,2,,,,2,,700.6218
13,39,1,571,2,1,41,5,7,96,2,6,39,1,81,6,1,959,30,2,,,12,1996,1,16000,1,,2,,700.6218
13,39,1,575,3,2,34,21,10,91,1,6,Z90,1,39,88,1,541,36,2,,,88,8888,1,30000,1,,2,,700.6218
13,39,1,575,3,2,37,1,11,93,1,6,66,1,81,24,1,66,34,2,,,88,8888,1,46800,1,,2,,700.6218
13,74,1,597,2,1,38,3,9,93,2,6,28,1,89,12,1,28,35,1,7,96,,,1,27000,1,52000,1,27000,671.5762
13,74,1,599,3,2,34,3,8,96,1,5,441,1,39,24,1,541,48,2,,,8,1998,1,15000,1,,1,6500,671.5762
13,74,1,617,3,1,29,2,2,95,2,5,382,1,81,24,1,532,19,2,,,2,1997,1,24000,1,,2,,671.5764
13,74,1,617,4,2,34,2,12,95,2,4,451,1,39,24,1,541,24,2,,,12,1997,1,12000,1,,2,,671.5764
13,74,1,618,3,2,24,1,11,94,2,6,133,1,96,88,1,71,22,2,,,88,8888,1,19500,1,,2,,671.5764
13,74,1,653,2,2,69,2,2,92,2,5,Z20,4,96,60,2,,,2,,,10,1997,1,20800,2,,2,,671.5763
13,74,1,657,2,1,48,5,9,95,2,5,773,1,96,10,1,773,48,1,8,96,,,1,28000,1,26000,2,,671.5763
13,74,1,670,2,1,42,1,3,93,2,4,163,1,50,88,1,794,43,2,,,11,1996,1,12000,3,,2,,671.5763
13,74,1,678,2,1,32,5,9,96,2,5,589,1,53,9,1,848,27,2,,,6,1997,1,20000,1,,2,,671.5761
13,74,1,711,1,1,55,5,5,96,2,5,859,1,81,11,1,853,11,2,,,4,1997,1,50000,1,46000,2,,671.5762
13,74,1,719,1,1,53,5,6,96,2,6,33,1,81,11,1,33,11,2,,,5,1997,1,45000,2,30000,2,,671.5762
13,74,1,746,2,1,45,5,6,96,2,5,985,1,81,6,1,985,24,2,,,1,1997,1,40000,1,,2,,671.5762
13,74,1,748,2,1,29,5,8,96,2,4,834,1,81,10,1,872,40,2,,,6,1997,1,15600,4,,1,9000,671.5762
13,74,1,801,1,1,47,2,3,94,2,3,951,1,36,11,1,951,44,1,10,95,,,2,,,,2,,867.6887
13,74,1,818,2,2,33,1,3,94,2,6,311,1,89,12,1,949,12,1,3,95,,,2,,,,2,,795.381
13,74,1,823,3,1,22,1,10,95,1,5,981,1,52,10,1,982,10,1,8,96,,,1,20000,1,20000,2,,795.381
13,74,1,824,3,2,31,1,4,94,2,6,541,1,39,24,1,541,22,1,2,96,,,2,,,,2,,795.381
13,74,1,855,1,1,64,2,1,93,2,6,812,3,95,55,1,X20,55,1,7,93,,,1,114000,1,,2,,795.3812
13,74,1,858,2,1,41,4,12,95,2,6,981,1,52,9,1,981,36,2,,,10,1996,1,54000,1,,1,14000,795.3812
13,74,1,859,3,1,24,1,2,92,1,6,71,6,96,88,1,71,99,2,,,88,8888,1,128000,1,,2,,795.3812
13,74,1,861,4,1,27,1,7,95,2,6,X10,6,96,88,2,,,2,,,88,8888,2,,,,2,,795.3812
13,74,1,879,2,1,39,3,4,96,2,6,999,1,52,10,1,599,10,2,,,88,8888,1,30000,1,,2,,795.3812
13,74,1,894,2,1,46,5,6,93,2,5,855,1,81,88,1,855,56,2,,,88,8888,1,30000,4,,2,,795.3813
13,74,1,920,1,1,48,1,10,93,2,1,971,1,81,24,1,971,28,1,2,95,,,2,,,,2,,795.3812
13,74,1,939,3,2,25,1,9,96,2,4,794,1,57,88,1,541,1,2,,,88,8888,2,,,,2,,662.8001
13,74,1,974,1,2,26,1,10,93,1,5,599,1,52,6,1,599,8,1,6,94,,,2,,,,2,,723.0548
13,74,1,982,3,2,32,3,9,96,1,5,Z90,1,57,24,1,541,58,2,,,9,1998,1,16000,1,20000,2,,723.0548
13,74,1,1001,2,2,55,1,12,95,2,5,Z20,1,999,88,1,531,9,2,,,88,8888,2,,,,2,,662.8003
13,74,1,1018,3,1,27,1,2,96,1,6,946,1,89,88,1,946,7,2,,,88,8888,1,11000,4,,2,,662.8002
13,74,1,1018,3,2,23,1,4,96,1,6,66,1,89,88,1,949,5,2,,,88,8888,1,7000,4,,2,,662.8002
13,74,1,1051,6,1,27,2,8,96,2,5,332,6,96,88,1,332,48,2,,,88,8888,1,2500,2,10000,1,15000,729.0802
13,74,1,1068,2,1,58,3,5,96,2,4,954,1,81,24,1,954,56,2,,,88,8888,1,18000,4,20000,2,,662.8
13,74,1,1082,2,1,39,1,9,95,2,6,849,1,81,24,1,849,12,2,,,88,8888,1,27000,4,,2,,662.8
13,74,1,1084,2,1,41,2,12,94,2,4,985,1,81,24,1,985,26,2,,,88,8888,1,28000,1,,2,,662.8
13,74,1,1085,2,1,44,10,1,96,2,4,880,1,81,24,1,880,8,2,,,1,1998,1,62400,4,,2,,662.8
13,74,1,1119,2,2,28,1,12,91,2,4,Z20,1,52,88,1,172,57,2,,,88,8888,2,,,,2,,662.8002
13,74,1,1135,2,1,48,3,3,96,2,5,985,1,81,9,1,834,51,2,,,12,1996,1,36000,1,,2,,662.7998
13,74,1,1143,1,1,47,1,4,96,2,6,211,4,96,1,2,,,1,5,96,,,2,,,,1,400,795.3601
13,74,1,1144,2,1,46,1,5,96,2,6,211,8,96,88,1,211,4,2,,,88,8888,1,78000,1,,2,,795.3601
13,74,1,1157,3,1,28,1,6,96,2,4,Z90,1,81,88,1,778,3,2,,,88,8888,1,6700,4,,2,,795.3603
13,74,1,1189,2,2,40,1,5,95,2,6,111,4,96,3,2,,,1,8,96,,,2,,,,2,,747.2122
13,74,1,1195,2,2,34,2,1,95,2,2,570,1,39,24,1,541,24,2,,,3,1997,1,10000,1,,1,3000,747.2122
13,74,1,1204,2,2,39,1,2,94,2,3,Z20,1,82,24,1,541,24,1,2,96,,,2,,,,2,,611.3553
13,74,1,1206,2,2,44,1,10,91,2,4,794,1,81,3,1,794,3,1,1,92,,,2,,,,2,,611.3553
13,74,1,1206,1,1,48,4,4,96,2,5,855,1,81,12,1,855,48,2,,,10,1996,1,36000,4,,2,,611.3553
13,74,1,1207,6,2,30,1,3,96,2,6,62,3,81,10,1,62,7,2,,,3,1997,1,13000,1,,2,,611.3553
13,74,1,1211,3,1,27,2,2,95,1,1,591,6,1,88,1,532,60,2,,,88,8888,1,20000,4,,2,,611.3553
13,74,1,1212,1,2,40,1,7,95,2,6,311,4,39,0,2,,,1,7,95,,,2,,,,2,,611.3553
13,74,1,1223,2,1,30,2,2,95,2,5,929,1,15,24,1,599,42,2,,,2,1997,1,10000,1,,1,4700,611.3556
13,74,1,1233,1,1,35,1,7,96,1,4,872,1,81,24,1,872,24,2,,,7,1998,2,,,,2,,611.3551
13,74,1,1237,1,1,48,5,2,95,2,6,Z40,8,18,14,1,599,50,1,3,96,,,2,,,,2,,733.6265
13,74,1,1237,3,2,22,5,4,95,1,5,Z30,5,18,20,2,,,2,,,12,1996,2,,,,2,,733.6265
13,74,1,1237,3,2,24,5,8,95,1,6,Z30,5,18,16,2,,,2,,,12,1996,2,,,,2,,733.6265
13,74,1,1237,3,2,17,5,4,95,1,5,Z30,5,18,20,2,,,2,,,12,1996,2,,,,2,,733.6265
13,74,1,1237,2,2,45,5,2,95,2,6,66,3,18,21,1,66,50,2,,,12,1996,2,,,,2,,733.6265
13,74,1,1240,1,1,33,5,2,96,2,6,981,1,66,10,1,981,50,2,,,12,1996,1,49000,1,,2,,733.6265
13,74,1,1245,1,2,32,1,2,95,1,6,Z90,4,96,24,2,,,2,,,3,1997,2,,,,2,,733.6265
13,74,1,1248,4,1,25,2,5,96,2,6,X20,1,39,11,1,981,20,2,,,2,1997,1,37500,1,,2,,733.6265
13,74,1,1255,1,1,40,4,6,95,2,1,901,1,81,30,1,901,60,2,,,1,1997,1,28000,4,,2,,666.9333
13,74,1,1266,2,2,38,1,11,95,2,4,Z20,1,39,24,1,541,10,2,,,12,1996,1,3500,4,,1,6500,611.3596
13,74,1,1270,1,1,33,1,2,93,2,3,939,1,81,24,1,931,24,1,2,95,,,2,,,,2,,611.3596
13,74,1,1274,1,1,52,2,9,94,2,4,985,1,81,24,1,985,48,2,,,10,1996,1,42000,4,,2,,611.3556
13,74,1,1283,6,2,28,2,1,96,3,4,412,1,82,24,1,541,33,2,,,12,1997,1,12000,4,,2,,611.3556
13,74,1,1284,2,1,55,2,99,95,2,6,412,4,96,88,1,442,99,2,,,88,8888,2,,,,2,,611.3556
13,74,1,1309,2,2,48,3,12,94,2,2,Z20,1,39,24,1,541,46,2,,,12,1996,1,23000,1,,1,38000,611.3554
13,74,1,1293,2,2,37,4,8,93,2,4,Z20,1,96,48,1,541,58,2,,,8,1997,1,36000,4,,1,35000,611.3553
13,74,1,1295,1,1,42,1,7,92,2,4,511,1,81,41,1,581,41,1,12,95,,,2,,,,2,,611.3553
13,74,1,1296,6,2,62,2,11,92,3,4,511,1,68,88,1,522,60,2,,,12,1996,1,46800,1,,1,17000,611.3553
13,74,1,1305,2,2,23,1,7,96,2,3,754,1,39,24,1,541,2,2,,,6,1998,2,,,,1,4000,672.4909
13,74,1,1334,3,1,31,6,1,96,1,5,83,8,96,48,1,42,53,2,,,12,1996,1,130000,2,,2,,815.1404
13,74,1,1338,1,2,37,6,9,96,2,6,Z90,4,39,0,2,,,1,9,96,,,2,,,,1,11000,815.1404
13,74,1,1338,2,1,40,2,11,95,2,6,441,1,39,24,1,219,30,1,7,96,,,1,156000,1,26000,2,,815.1404
13,74,1,1340,4,1,40,3,5,96,2,5,Z90,1,81,12,1,872,5,2,,,4,1997,2,,,,2,,815.1404
13,74,1,1341,2,2,65,1,2,95,2,6,Z40,4,39,0,2,,,1,2,95,,,2,,,,2,,815.1404
13,74,1,1341,1,1,65,1,10,95,2,6,122,7,90,0,2,,,1,10,95,,,2,,,,2,,815.1404
13,74,1,1348,2,1,46,3,7,95,2,2,931,1,81,36,1,629,58,2,,,7,1998,1,15000,4,,2,,611.3553
13,74,1,1351,3,1,22,2,8,96,1,5,Z30,1,63,12,1,594,14,2,,,8,1997,2,,,,2,,611.3553
13,74,1,1354,6,1,29,1,3,94,1,6,542,1,35,12,1,981,12,1,4,95,,,2,,,,2,,611.3553
13,74,1,1354,2,1,35,2,2,95,2,5,985,1,66,12,1,981,24,1,2,96,,,2,,,,1,97000,611.3553
13,74,1,1371,2,1,36,2,1,96,2,4,Z90,1,81,11,1,873,59,2,,,12,1996,1,38000,4,,2,,611.3552
13,74,1,1373,2,1,49,4,9,95,2,4,Z90,6,96,88,1,552,36,2,,,88,8888,1,72000,4,,2,,611.3552
13,74,1,1377,1,1,36,1,5,94,2,3,985,6,81,36,1,985,29,2,,,3,1997,1,60000,4,,1,21000,611.3552
13,74,1,1388,6,2,85,3,8,94,3,6,Z90,8,96,1,2,,,1,9,94,,,2,,,,2,,747.212
13,74,1,1389,2,1,34,1,5,95,2,6,849,1,52,23,1,981,16,2,,,5,1997,1,9000,3,,2,,747.212
13,74,1,1390,2,1,24,1,5,95,2,5,846,1,18,18,1,981,16,2,,,11,1996,1,14300,2,,2,,747.212
13,74,1,1407,6,1,49,2,6,95,1,6,111,1,81,18,1,111,48,2,,,12,1996,1,20800,1,,2,,733.6272
13,74,1,1407,6,2,35,3,3,95,2,6,425,1,81,88,1,74,36,2,,,88,8888,1,7800,1,,1,6500,733.6272
13,74,1,1407,1,1,33,4,10,94,1,6,22,1,81,10,1,22,49,1,9,95,,,2,,,,2,,733.6272
13,74,1,1414,1,1,53,2,1,94,2,2,791,1,81,23,1,793,48,1,11,95,,,2,,,,2,,733.6272
13,74,1,1416,1,1,26,1,12,94,2,4,Z90,1,89,11,1,949,11,1,11,95,,,2,,,,2,,733.6272
13,74,1,1420,3,1,23,2,11,94,1,3,Z90,1,81,18,1,451,30,2,,,10,1996,1,4000,4,,1,2500,611.3555
13,74,1,1426,2,1,45,5,1,96,2,5,521,1,999,10,1,521,50,2,,,11,1996,1,90000,4,,2,,611.3555
13,74,1,1468,3,2,28,1,11,91,2,5,Z90,1,82,24,1,412,41,1,9,93,,,2,,,,2,,611.3555
13,74,1,1458,3,1,30,2,9,94,2,4,855,1,81,24,1,855,48,2,,,10,1996,1,5000,1,,2,,666.9332
13,74,1,1461,2,2,31,1,5,94,2,3,541,1,15,24,1,541,24,1,5,96,,,2,,,,1,21240,666.9332
13,74,1,1478,2,1,25,1,11,93,2,4,452,1,81,36,1,985,35,2,,,11,1996,1,78000,1,,1,31332,611.3555
13,74,1,1508,1,1,34,1,12,94,2,3,791,1,81,24,1,791,24,2,,,1,1997,1,10000,4,,1,53000,611.3554
13,74,1,1512,2,2,30,2,12,93,2,3,Z20,1,39,24,1,541,24,1,12,95,,,1,30000,4,,1,26500,611.3554
13,74,1,1551,3,2,26,2,9,95,4,5,Z20,1,52,88,1,171,20,2,,,88,8888,2,,,,2,,611.3556
13,74,1,1551,3,2,35,1,11,95,1,6,73,1,52,88,1,171,11,2,,,88,8888,2,,,,2,,611.3556
13,74,1,1553,1,1,43,2,9,95,2,6,29,1,81,9,1,29,16,1,5,96,,,1,20000,1,30000,2,,611.3556
13,74,1,1556,1,1,49,5,6,96,2,5,981,1,35,12,1,981,52,2,,,6,1997,1,60000,1,150,2,,611.3556
13,74,1,1559,1,1,43,5,7,96,2,6,332,1,81,12,1,332,55,2,,,5,1997,1,30000,1,15000,2,,611.3556
13,74,1,1560,6,1,37,5,3,96,1,6,981,1,52,12,1,981,50,2,,,3,1997,1,180000,1,,2,,611.3556
13,74,1,1561,3,1,30,1,12,95,1,5,532,1,80,12,1,532,12,2,,,88,8888,1,4000,4,,2,,672.4908
13,74,1,1563,2,1,56,3,6,95,2,5,219,1,15,88,1,219,16,2,,,88,8888,1,30000,1,,2,,672.4908
13,74,1,1568,2,2,53,1,9,92,2,6,61,4,96,3,2,,,1,12,92,,,2,,,,2,,672.4908
13,74,1,1581,2,1,45,5,7,96,2,6,111,1,81,11,1,111,55,2,,,5,1997,1,30000,1,50000,2,,666.9331
13,74,1,1588,2,2,55,1,8,96,2,5,329,4,96,2,2,,,2,,,10,1996,2,,,,2,,611.3553
13,74,1,1588,1,1,60,1,8,96,2,5,329,4,96,1,2,,,1,9,96,,,2,,,,1,3700,611.3553
13,74,1,1591,1,1,52,2,8,93,2,5,959,1,81,15,1,959,37,1,11,94,,,2,,,,2,,611.3553
13,74,1,1595,3,2,21,1,8,95,1,4,Z90,1,52,6,1,594,6,1,2,96,,,2,,,,2,,611.3553
13,74,1,1618,2,1,33,2,3,94,2,5,189,1,94,24,1,189,43,2,,,5,1997,1,25000,4,,2,,666.933
13,74,1,1633,2,2,63,1,9,94,2,6,Z20,4,39,0,2,,,1,9,94,,,2,,,,2,,611.3556
13,74,1,1636,4,2,29,1,8,95,2,6,Z90,1,89,24,1,859,13,2,,,8,1997,1,10000,1,,1,1100,611.3556
13,74,1,1636,3,2,26,3,5,96,1,4,171,1,52,6,1,171,16,2,,,11,1996,2,,,,2,,611.3556
13,74,1,1636,3,1,36,2,12,95,2,4,854,1,89,12,1,854,33,2,,,12,1996,1,10000,1,,2,,611.3556
13,74,1,1636,3,2,29,3,9,95,1,5,Z90,1,52,6,1,171,18,1,3,96,,,2,,,,2,,611.3556
13,74,1,1638,3,1,32,39,99,95,2,6,193,4,96,88,2,,,2,,,88,8888,2,,,,2,,611.3556
13,74,1,1652,3,1,28,1,6,96,2,6,25,1,89,24,1,846,3,2,,,6,1997,1,36000,4,,2,,611.3558
13,74,1,1654,2,1,45,5,8,96,2,3,542,6,96,12,1,542,60,2,,,9,1997,1,7800,4,,1,7000,611.3558
13,74,1,1662,3,1,28,2,12,95,1,5,Z30,1,51,24,1,532,48,2,,,12,1997,1,18000,1,,2,,611.3554
13,74,1,1663,1,1,41,6,6,96,2,5,199,1,63,10,1,981,60,2,,,4,1997,1,30000,1,80000,1,14700,611.3554
13,74,1,1664,4,2,24,1,5,94,2,5,Z20,1,47,19,1,541,24,2,,,11,1996,1,7500,1,,2,,611.3554
13,74,1,1664,1,1,25,1,6,96,1,5,985,1,47,88,1,985,3,1,6,96,,,2,,,,2,,611.3554
13,74,1,1664,1,1,33,1,6,96,1,5,985,4,47,88,2,,,1,6,96,,,2,,,,2,,611.3554
13,74,1,1664,3,2,27,2,5,95,1,5,Z30,1,47,24,1,541,36,2,,,5,1997,1,6000,1,,2,,611.3554
13,74,1,1664,3,2,33,2,8,94,1,6,386,1,47,24,1,541,60,1,9,96,,,1,8000,1,,2,,611.3554
13,74,1,1670,2,1,32,1,9,95,2,4,981,1,96,12,1,532,11,2,,,10,1996,1,24000,2,,2,,611.3552
13,74,1,1679,4,2,22,1,5,93,2,4,Z20,1,81,26,1,541,26,1,7,95,,,2,,,,2,,611.3552
13,74,1,1681,2,1,68,2,8,96,2,6,Z40,4,52,6,2,,,2,,,2,1997,2,,,,2,,733.6275
13,74,1,1686,2,2,41,1,9,96,2,5,Z20,4,32,0,2,,,1,9,96,,,2,,,,2,,733.6275
13,74,1,1686,1,1,42,1,9,96,2,6,219,4,32,0,2,,,1,9,96,,,2,,,,2,,733.6275
13,74,1,1688,1,2,64,1,11,94,3,6,Z40,4,96,1,2,,,1,12,94,,,2,,,,2,,733.6275
13,74,1,1688,4,2,30,1,12,92,2,6,383,4,39,4,2,,,1,12,92,,,2,,,,2,,733.6275
13,74,1,1688,3,1,32,1,12,92,2,6,129,4,39,0,2,,,1,12,92,,,2,,,,2,,733.6275
13,74,1,1722,3,2,34,1,8,95,1,6,215,6,96,88,2,,,2,,,88,8888,2,,,,2,,666.9337
13,74,1,1741,5,1,6,1,2,96,1,0,Z90,6,96,88,2,,,2,,,88,8888,2,,,,2,,574.5857
13,74,1,1741,5,2,7,1,2,96,1,1,Z30,6,96,88,2,,,2,,,88,8888,2,,,,2,,574.5857
13,74,1,1741,5,1,11,1,9,93,1,1,Z30,6,18,88,2,,,2,,,88,8888,2,,,,2,,574.5857
13,74,1,1741,3,2,32,1,2,96,2,6,Z20,6,96,88,2,,,2,,,88,8888,2,,,,2,,666.9335
13,74,1,1741,4,1,35,4,7,96,2,6,111,1,39,24,1,111,44,2,,,6,1997,1,16000,1,20000,1,5000,666.9335
13,74,1,1745,2,1,53,3,10,95,2,5,Y19,1,63,12,1,981,33,2,,,10,1996,1,94140,2,,2,,666.9335
13,74,1,1748,3,1,25,40,9,96,1,5,981,1,52,10,1,981,40,2,,,6,1997,2,,,,2,,666.9335
13,74,1,1749,2,1,72,1,8,96,2,6,12,8,96,88,2,,,2,,,88,8888,2,,,,2,,666.9335
13,74,1,1751,3,1,27,1,99,92,1,4,532,4,52,6,2,,,1,99,93,,,2,,,,2,,666.9335
13,74,1,1751,1,2,63,1,5,93,2,3,Z20,4,52,3,2,,,1,8,93,,,2,,,,2,,666.9335
13,74,1,1752,2,2,32,1,9,96,2,6,199,7,52,10,2,,,2,,,6,1997,2,,,,2,,666.9335
13,74,1,1754,2,2,29,2,5,96,2,6,66,4,81,37,2,,,2,,,5,1997,2,,,,2,,672.4908
13,74,1,1754,1,1,23,1,11,91,2,4,951,1,80,24,1,951,24,1,12,93,,,2,,,,2,,672.4908
13,74,1,1781,3,2,25,2,5,96,1,6,599,1,57,24,1,599,24,2,,,5,1998,1,20000,1,,1,13400,611.3556
13,74,1,1784,6,1,33,4,6,94,1,5,985,1,39,36,1,981,33,2,,,5,1997,1,3000,1,,2,,611.3556
13,74,1,1784,6,2,74,2,6,94,3,2,441,6,96,36,1,549,24,2,,,6,1997,1,12000,5,,2,,611.3556
13,74,1,1788,2,1,32,1,4,95,2,4,362,1,89,24,1,901,18,2,,,4,1997,1,35000,4,,2,,611.3556
13,74,1,1789,2,1,33,4,9,96,2,5,532,1,96,24,1,981,48,1,9,96,,,1,30000,4,20000,1,3700,611.3554
13,74,1,1793,1,1,26,1,5,95,1,4,179,1,52,24,1,179,7,2,,,11,1996,1,16000,4,,2,,611.3554
13,74,1,1798,2,1,63,2,10,93,2,6,111,6,96,41,1,111,50,2,,,3,1997,1,18000,4,,1,7000,611.3554
13,74,1,1860,2,2,33,1,4,94,2,2,425,1,81,14,1,531,27,1,6,96,,,1,1050,1,20000,1,22000,779.2004
13,74,1,1894,3,2,26,1,8,95,1,6,66,1,89,88,1,551,13,2,,,88,8888,1,36000,4,,2,,779.2004
13,74,1,1927,3,2,32,3,1,92,1,6,311,1,39,12,1,541,45,2,,,12,1996,1,15000,4,,2,,850.0368
13,75,1,2012,2,1,40,5,8,95,2,6,25,1,81,24,1,35,14,2,,,8,1997,1,20000,1,,2,,550.2861
13,75,1,2027,2,1,36,4,1,96,2,5,412,1,32,12,1,963,10,2,,,12,1996,1,60000,2,,2,,550.2856
13,75,1,2029,3,1,28,2,1,94,1,6,386,1,15,29,1,21,36,2,,,5,1997,1,30000,1,,2,,550.2857
13,75,1,2037,2,1,62,1,10,95,2,2,959,1,81,24,1,959,36,2,,,12,1996,1,30000,4,,2,,550.2857
13,75,1,2039,3,1,28,1,8,96,2,5,589,1,81,24,1,985,3,2,,,88,8888,2,,,,2,,550.2857
13,75,1,2040,2,1,42,3,9,94,2,5,370,3,52,13,1,370,36,1,10,95,,,2,,,,1,17940,550.2857
13,75,1,2040,6,1,28,1,5,95,1,6,X30,1,52,12,1,25,24,2,,,5,1997,1,124800,1,,2,,550.2857
13,75,1,2062,2,2,33,2,9,94,2,5,Z20,1,51,24,1,541,60,2,,,9,1997,1,12000,1,,2,,550.2858
13,75,1,2069,2,1,36,5,3,96,2,5,982,1,90,10,1,982,50,2,,,12,1996,1,32000,2,,2,,550.2862
13,75,1,2072,2,1,32,4,1,96,2,6,972,1,52,14,1,972,48,2,,,3,1997,2,,,,2,,550.2862
13,75,1,2074,4,1,28,1,5,96,2,6,981,1,52,6,1,981,6,2,,,11,1996,1,24000,1,,2,,550.2862
13,75,1,2075,2,1,28,3,3,96,2,6,84,1,81,24,1,84,36,2,,,3,1998,1,32000,1,,2,,550.2862
13,75,1,2077,2,1,33,2,8,96,2,5,412,1,32,9,1,982,12,2,,,5,1997,2,,,,2,,550.286
13,75,1,2086,2,1,47,4,11,95,2,4,981,1,35,11,1,981,12,2,,,10,1996,1,54000,1,,2,,550.286
13,75,1,2096,3,1,30,1,11,95,1,6,922,1,89,12,1,999,12,2,,,10,1996,1,4000,1,,2,,550.2864
13,75,1,2103,1,1,46,4,2,95,2,5,42,1,96,9,1,42,36,2,,,11,1996,1,108000,1,,2,,550.2859
13,75,1,2105,1,1,45,5,12,95,2,5,322,1,81,4,1,386,56,2,,,12,1996,1,72000,4,,2,,550.2859
13,75,1,2126,3,2,25,1,7,96,1,6,66,4,18,24,2,,,2,,,7,1998,1,10000,4,,2,,660.3433
13,75,1,2132,1,1,40,4,5,96,2,4,872,1,81,10,1,872,10,2,,,3,1997,1,32000,1,200000,2,,660.3433
13,75,1,2135,1,1,44,5,10,95,2,6,370,1,81,12,1,370,12,2,,,10,1997,1,75000,1,,2,,660.3433
13,75,1,2138,2,1,30,1,11,93,2,6,959,1,52,6,1,383,36,2,,,99,1999,1,33000,4,,2,,550.2861
13,75,1,2141,2,1,43,5,6,96,2,6,700,1,10,12,1,700,60,2,,,99,1997,1,85800,1,,2,,550.2861
13,75,1,2142,2,1,31,2,7,96,2,6,322,1,81,24,1,322,27,2,,,99,1998,1,14000,1,,1,6500,550.2861
13,75,1,2148,3,2,27,3,8,96,1,6,66,6,96,88,1,71,48,2,,,88,8888,1,25000,1,39000,2,,550.2861
13,75,1,2151,2,2,36,1,7,96,2,5,Z20,1,89,24,1,541,3,2,,,12,1997,1,10000,1,,2,,550.2859
13,75,1,2157,2,2,37,5,9,95,2,5,Z20,1,89,24,1,753,32,2,,,6,1998,1,5000,1,,1,1500,550.2859
13,75,1,2163,6,2,28,1,1,95,2,5,Z20,1,82,22,1,541,22,2,,,1,1997,1,33000,1,,1,6000,550.2861
13,75,1,2166,3,2,25,2,7,95,1,6,66,1,81,24,1,66,14,1,8,96,,,1,23000,1,52000,1,11000,550.2861
13,75,1,2167,2,1,44,2,1,96,2,5,362,1,81,12,1,332,32,2,,,12,1996,1,48000,1,,2,,550.2861
13,75,1,2180,1,1,50,2,1,95,2,2,985,1,81,24,1,985,19,2,,,1,1997,1,32000,4,,2,,550.2862
13,75,1,2185,2,1,45,2,5,96,2,5,855,1,51,24,1,855,36,1,5,96,,,1,35000,4,20000,1,70500,550.2862
13,75,1,2238,2,2,46,2,7,95,2,3,985,1,81,24,1,985,48,2,,,5,1997,1,42000,4,,2,,504.4288
13,75,1,2248,6,1,48,3,8,96,3,6,111,1,82,9,1,215,9,2,,,3,1997,1,5000,1,,2,,550.2858
13,75,1,2257,6,1,28,3,10,95,1,5,Z90,1,96,88,1,531,12,2,,,88,8888,1,15000,1,,2,,600.312
13,75,1,2257,6,1,24,3,10,95,1,5,985,1,96,13,1,531,12,2,,,11,1996,1,12000,1,,2,,600.312
13,75,1,2343,4,1,30,1,3,96,2,5,531,1,81,0,1,531,6,2,,,3,1998,1,30000,4,,2,,758.0879
13,75,1,2345,2,1,47,1,9,96,2,5,Z90,4,90,0,2,,,2,,,9,1998,2,,,,2,,758.0879
13,75,1,2368,2,2,50,3,1,95,2,4,Z20,1,81,24,1,541,45,2,,,12,1996,1,15600,1,,2,,827.0049
13,75,1,2370,1,1,38,7,7,96,2,5,871,1,50,18,1,871,38,2,,,4,1997,1,11700,1,26000,2,,827.0049
13,75,1,2374,1,1,40,1,3,96,2,3,985,1,89,24,1,641,6,2,,,2,1998,1,20800,1,,2,,827.0049
13,75,1,2403,3,2,31,1,1,95,1,3,794,1,81,21,1,794,21,2,,,1,1997,1,10000,4,,2,,758.0878
13,75,1,2507,3,2,24,1,4,95,1,6,66,1,96,24,1,66,18,2,,,88,8888,1,18000,1,,2,,448.6153
13,75,1,2541,2,1,32,2,12,95,2,5,Z90,1,35,12,1,981,22,2,,,12,1996,1,16800,1,,2,,448.6151
13,75,1,2709,2,1,41,6,7,96,2,6,834,1,33,10,1,982,34,2,,,7,1997,1,18000,1,,2,,754.7105
13,75,1,2845,2,1,49,4,6,96,2,5,370,1,81,12,1,370,48,2,,,6,1997,1,5000,1,,2,,754.7107
13,75,1,2913,3,2,26,1,9,95,1,5,332,1,89,12,1,332,12,1,9,96,,,1,40000,1,,2,,754.7104
13,75,1,2935,2,1,37,1,5,96,2,6,25,1,81,24,1,25,5,2,,,88,8888,1,8000,1,,2,,849.536
13,75,1,2936,2,1,32,2,11,95,2,4,855,1,81,12,1,532,35,2,,,11,1996,1,17300,1,,2,,849.536
13,75,1,2962,2,2,29,1,3,96,2,4,560,1,51,24,1,541,7,2,,,3,1998,1,10300,4,,2,,754.7105
