RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17_DTRET,RQ18_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ22_REMSPENT,RQ23_RET6MOS,RQ24_CASHHOME,RQ25_INKIND,RQ26_KINDAMT,RSWGT,RP6M_IND
41,3874,003,04815,01,01,1,29,01,122008,2,63,523,1,233,28,1,523,09,2,      ,042011,1,0130000,1,103020203050        ,2,       ,2,       ,000657.1640,1
41,3875,001,04858,02,02,2,32,02,082009,2,05,513,1,233,24,1,513,31,2,      ,082011,2,       , ,                    ,1,0007500,2,       ,000703.9276,1
41,3876,001,04858,01,01,1,47,01,112007,2,04,721,1,100,24,1,721,22,2,      ,112009,1,0040500,1,1100                ,2,       ,2,       ,000526.2820,1
41,3877,001,04821,01,01,2,38,02,012007,2,04,094,1,235,60,1,913,56,2,      ,012012,1,0072000,1,1080    3020        ,2,       ,1,0013000,000634.0494,1
41,3878,001,04821,02,02,2,35,01,092007,2,04,131,1,234,03,1,913,03,1,122007,      ,2,       , ,                    ,2,       ,2,       ,000634.0494,2
41,3879,001,04821,02,03,2,34,02,112008,1,05,323,1,232,36,1,323,34,2,      ,112011,2,       , ,                    ,2,       ,2,       ,000782.0775,1
41,3880,001,04821,01,01,1,36,01,082008,2,05,832,4,234,11,1,724,11,1,072009,      ,2,       , ,                    ,1,0005000,2,       ,000656.3619,1
41,3881,004,04823,05,05,2,32,01,092007,2,05,143,1,213,36,1,932,24,2,      ,092010,1,0012000,1,1095    3005        ,2,       ,2,       ,000729.7495,1
41,3882,004,04823,07,03,2,33,04,082009,1,63,123,4,221,00,2,   ,  ,1,082009,      ,2,       , ,                    ,1,0000000,2,       ,000729.7495,2
41,3883,002,04823,02,02,1,41,02,032008,2,04,311,1,233,24,1,311,40,2,      ,032010,1,0060000,4,1100                ,2,       ,2,       ,000612.4454,1
41,3884,002,04823,02,02,2,49,02,012009,2,04,815,1,233,24,1,515,32,2,      ,012011,1,0030000,1,1090    3010        ,2,       ,2,       ,000540.9981,1
41,3885,004,04830,01,01,1,33,01,062008,2,04,721,1,234,24,1,721,15,2,      ,062010,1,0072000,1,1100                ,2,       ,2,       ,000797.9848,1
41,3886,004,04830,01,01,1,38,02,022009,2,04,833,1,234,24,1,827,31,2,      ,022011,1,0060000,1,1100                ,2,       ,2,       ,000678.8497,1
41,3887,003,04833,01,01,1,59,05,042007,2,63,123,1,233,13,1,123,40,1,052008,      ,2,       , ,                    ,2,       ,2,       ,000488.7234,2
41,3888,003,04833,01,01,1,41,01,012009,2,04,721,1,233,24,1,721,08,2,      ,012011,1,0043000,4,1075    3025        ,2,       ,2,       ,000560.3090,1
41,3889,003,04833,01,01,1,24,01,102007,2,05,721,1,233,19,1,721,19,1,052009,      ,2,       , ,                    ,1,0100000,1,0006500,000561.1148,1
41,3890,004,04836,01,01,1,39,02,042009,2,05,721,1,233,23,1,721,30,2,      ,032011,1,0060000,1,104020203040        ,2,       ,2,       ,000588.3245,1
41,3891,004,04836,03,03,2,28,02,082006,1,04,827,1,500,46,1,421,56,2,      ,062010,1,0054000,1,1050    3050        ,2,       ,2,       ,000701.0086,1
41,3892,004,04836,01,01,1,42,01,032008,2,05,832,1,233,27,1,831,18,2,      ,062010,1,0103000,5,105020203030        ,2,       ,2,       ,000588.3245,1
41,3893,004,04836,01,01,1,42,02,062008,2,05,723,1,300,24,1,723,46,2,      ,062010,1,0140000,1,103020303040        ,2,       ,2,       ,000588.3245,1
41,3894,004,04839,03,03,2,21,01,082008,1,63,023,4,222,00,2,   ,  ,1,082008,      ,2,       , ,                    ,2,       ,2,       ,001239.5988,2
41,3895,002,04845,04,05,1,34,02,032008,2,04,522,1,232,24,1,742,42,2,      ,032010,1,0060000,1,1090    3010        ,2,       ,2,       ,000698.2367,1
41,3896,002,04845,01,01,1,45,01,042009,2,05,721,1,100,24,1,721,05,2,      ,042011,1,0120000,1,106020203020        ,2,       ,2,       ,000529.1499,1
41,3897,002,04845,06,03,2,25,01,112005,4,04,347,1,212,06,1,347,06,1,052006,      ,2,       , ,                    ,2,       ,2,       ,000707.7634,2
41,3898,002,04845,01,01,1,40,01,032005,2,05,144,1,214,12,1,932,12,1,032006,      ,2,       , ,                    ,2,       ,2,       ,000593.9935,2
41,3899,002,04845,01,01,1,40,04,102008,2,65,419,2,212,10,1,834,40,1,082009,      ,1,0180000,1,1060    3040        ,1,0100000,1,0043000,000593.9935, 
41,3900,002,04845,02,02,2,45,01,122007,2,63,522,8,214,03,2,   ,  ,1,032008,      ,2,       , ,                    ,2,       ,2,       ,000524.6988,2
41,3901,001,04853,05,03,1,30,01,102008,2,05,827,1,213,24,1,827,11,2,      ,102010,1,0042000,4,1080    3020        ,2,       ,2,       ,000705.6864,1
41,3902,001,04853,01,01,1,51,05,042009,2,68,112,8,221,00,2,   ,  ,1,042009,      ,2,       , ,                    ,1,0000000,2,       ,000534.7955,2
41,3903,002,04869,01,01,1,39,01,012009,2,02,712,1,233,24,1,712,08,2,      ,012011,1,0108700,5,1100                ,2,       ,2,       ,000559.6809,1
41,3904,002,04869,02,02,2,39,03,112008,2,04,512,1,211,24,1,913,34,2,      ,112010,1,0010000,1,1100                ,2,       ,2,       ,000540.6549,1
41,3905,003,04871,01,01,2,23,04,022009,1,65,233,4,211,00,2,   ,  ,1,022009,      ,2,       , ,                    ,1,0000000,1,0001500,000598.2072,2
41,3905,003,04871,81,07,1,56,05,052008,2,05,611,6,400,88,1,932,60,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000548.9160, 
41,3905,003,04871,82,07,2,51,06,092008,2,65,021,6,400,88,1,323,60,2,      ,888888,1,0120000,1,1050    3050        ,2,       ,2,       ,000548.9160, 
41,3906,003,04871,02,02,2,35,01,052008,2,05,131,1,222,07,1,913,07,1,122008,      ,2,       , ,                    ,2,       ,2,       ,000542.4753,2
41,3907,003,04871,02,02,2,50,02,092009,2,03,913,1,231,36,1,932,36,2,      ,092012,1,0040000,4,1100                ,1,0080000,2,       ,000496.0536,1
41,3908,002,04880,02,02,2,56,02,022009,2,03,131,1,233,24,1,913,19,2,      ,022011,1,0030000,1,1080    3020        ,2,       ,2,       ,000476.9466,1
41,3908,002,04880,03,03,2,30,01,022009,1,65,223,1,233,24,1,223,07,2,      ,022011,1,0030000,1,1050    3050        ,2,       ,2,       ,000667.6272,1
41,3909,003,04884,01,01,1,38,04,092009,2,04,094,1,400,09,1,516,36,2,      ,062010,2,       , ,                    ,2,       ,2,       ,000558.7386,1
41,3910,003,04884,01,01,1,40,06,092009,2,65,094,1,400,04,1,723,25,2,      ,012010,2,       , ,                    ,2,       ,2,       ,000558.7386,1
41,3911,003,04884,03,05,1,34,03,122007,2,66,143,4,212,00,2,   ,  ,1,122007,      ,2,       , ,                    ,2,       ,2,       ,000656.7948,2
41,3912,003,04884,03,03,1,25,01,092009,1,65,341,1,221,24,1,421,00,2,      ,092011,2,       , ,                    ,2,       ,2,       ,000656.7948,1
41,3913,003,04884,03,03,1,28,02,072008,1,04,094,1,233,20,1,932,27,2,      ,032010,1,0008000,5,1100                ,1,0050000,1,0003500,000656.7948,1
41,3914,003,04892,01,01,1,48,02,072008,2,65,215,1,234,20,1,143,46,2,      ,032010,1,0140000,1,102520253050        ,2,       ,2,       ,000497.7436,1
41,3914,003,04892,02,02,2,44,01,112008,2,04,131,1,234,16,1,913,10,2,      ,032010,2,       , ,                    ,2,       ,2,       ,000539.7447,1
41,3915,003,04892,01,01,1,44,01,062008,2,04,914,1,233,23,1,921,15,2,      ,052010,1,0050000,4,1070    3030        ,2,       ,1,0005800,000558.7386,1
41,3916,003,04892,01,01,1,29,01,062009,2,05,721,1,233,24,1,721,03,2,      ,062011,1,0025000,5,1050    3050        ,2,       ,2,       ,000656.7948,1
41,3917,003,04892,01,01,2,50,01,102008,2,70,245,4,222,00,2,   ,  ,1,102008,      ,2,       , ,                    ,2,       ,2,       ,000493.5567,2
41,3917,003,04892,02,02,1,51,01,102008,2,65,321,4,222,00,2,   ,  ,1,102008,      ,2,       , ,                    ,2,       ,2,       ,000497.7436,2
41,3917,003,04892,03,03,1,17,01,102008,1,05,023,4,222,00,2,   ,  ,1,102008,      ,2,       , ,                    ,2,       ,2,       ,000559.5422,2
41,3918,003,04897,01,01,1,47,03,022009,2,04,094,1,234,24,1,311,55,2,      ,022011,1,0048000,1,1075    3025        ,2,       ,2,       ,000536.9355,1
41,3919,003,04897,02,02,2,50,02,042008,2,05,021,1,213,36,1,913,41,2,      ,042011,1,0030000,1,1100                ,2,       ,2,       ,000532.4189,1
41,3920,001,04911,02,02,2,40,01,112007,2,02,131,4,212,04,1,829,04,1,032008,      ,2,       , ,                    ,2,       ,2,       ,000540.6549,2
41,3920,001,04911,06,03,1,22,01,092005,2,05,094,2,212,30,1,829,30,1,032008,      ,2,       , ,                    ,2,       ,2,       ,000560.4858, 
41,3921,001,04911,01,01,1,45,02,052008,2,65,832,1,234,24,1,143,41,2,      ,052010,1,0022000,1,1100                ,1,0020000,1,0003000,000498.5830,1
41,3922,001,04911,03,03,2,32,02,122006,1,04,743,1,233,32,1,913,56,1,082009,      ,2,       , ,                    ,1,0003000,1,0002000,000666.8787,1
41,3923,001,04911,01,01,1,50,03,012008,2,65,215,1,234,36,1,215,60,2,      ,012011,1,0180000,1,108020103010        ,2,       ,2,       ,000498.5830,1
41,3924,001,04926,03,03,1,34,01,032009,1,04,721,1,233,24,1,721,06,2,      ,032011,1,0047000,4,1100                ,2,       ,1,0001000,000657.9024,1
41,3925,001,04926,81,03,2,22,01,042008,1,05,023,6,211,00,2,   ,  ,1,042008,      ,2,       , ,                    ,2,       ,2,       ,000547.0740, 
41,3926,002,04944,02,02,2,58,02,122008,2,05,094,1,400,17,1,913,55,2,      ,052010,2,       , ,                    ,2,       ,2,       ,000476.4119,1
41,3927,002,04944,01,01,1,45,02,052009,2,05,094,1,233,24,1,833,55,2,      ,052011,1,0024000,5,1100                ,2,       ,2,       ,000498.5830,1
41,3927,002,04944,03,03,1,27,02,032009,1,64,094,1,231,88,1,724,55,2,      ,888888,1,0003000,2,1100                ,2,       ,2,       ,000657.9024,1
41,3928,004,04935,03,03,2,24,02,022009,1,63,521,1,400,08,1,511,19,2,      ,102009,1,0120000,1,1095    3005        ,2,       ,2,       ,000595.1961,1
41,3929,004,04943,03,03,1,29,02,102006,1,65,023,1,232,26,1,315,48,1,122008,      ,2,       , ,                    ,2,       ,2,       ,000709.0151,2
41,3930,003,04937,05,05,1,30,02,082009,2,65,322,1,234,04,1,322,07,2,      ,122009,1,0120000,5,1090    3010        ,1,0000000,1,0000450,000658.6407,1
41,3930,003,04937,08,05,1,30,01,052007,2,05,932,1,500,88,1,512,28,2,      ,888888,1,0090000,4,1095    3005        ,2,       ,2,       ,000658.6407,1
41,3931,002,04955,04,03,1,34,02,052007,1,66,512,1,400,31,1,512,54,2,      ,122009,1,0060000,5,10012099            ,2,       ,2,       ,000656.7948,1
41,3931,002,04955,05,03,1,23,01,112007,1,63,421,1,233,32,1,913,22,2,      ,072010,1,0024000,5,1100                ,2,       ,2,       ,000559.5422,1
41,3932,002,04955,01,01,1,46,01,042008,2,04,733,1,400,08,1,512,08,1,122008,      ,2,       , ,                    ,2,       ,2,       ,000497.7436,2
41,3933,002,04955,01,01,1,49,01,092009,2,04,911,5,234,01,1,712,00,2,      ,102009,2,       , ,                    ,1,0000000,2,       ,000497.7436,1
41,3934,001,04958,05,06,1,24,01,092008,1,64,094,1,233,24,1,512,12,2,      ,092010,2,       , ,                    ,2,       ,2,       ,000990.0497,1
41,3935,001,04958,05,03,1,43,02,092009,1,05,522,1,233,08,1,421,30,2,      ,052010,1,0008500,1,10902010            ,1,0112500,2,       ,000988.6279,1
41,3936,001,04958,02,03,2,48,02,122007,4,05,932,1,233,36,1,913,40,2,      ,122010,1,0026000,4,1095    3005        ,2,       ,2,       ,000873.2955,1
41,3937,001,04958,02,02,2,46,03,032009,2,05,827,1,500,24,1,913,56,2,      ,032011,1,0060000,1,1090    3010        ,2,       ,2,       ,000873.2955,1
41,3938,001,04966,03,03,2,25,02,032009,1,04,094,1,234,23,1,513,30,2,      ,022011,2,       , ,                    ,2,       ,2,       ,000736.0365,1
41,3939,001,04966,01,01,1,37,01,042008,2,05,827,1,232,24,1,724,17,2,      ,042010,1,0051000,1,1100                ,2,       ,1,0004000,000617.7218,1
41,3940,002,04971,81,04,1,30,01,052008,1,05,827,6,232,12,1,713,12,1,052009,      ,2,       , ,                    ,1,0015000,2,       ,000589.5764, 
41,3941,002,04971,01,01,1,32,01,012008,2,05,832,1,233,25,1,713,20,2,      ,022010,1,0070000,5,1100                ,2,       ,2,       ,000709.0151,1
41,3942,002,04971,04,03,1,25,02,072008,1,05,827,1,231,17,1,713,29,2,      ,122009,1,0047000,4,1100                ,2,       ,2,       ,000709.0151,1
41,3943,002,04971,04,05,1,24,01,082008,2,04,827,1,232,13,1,713,13,1,092009,      ,1,0076000,5,1100                ,1,0019000,1,0003000,000604.0302,1
41,3944,004,04970,01,01,1,42,04,082008,2,04,612,1,500,09,1,913,41,1,052009,      ,2,       , ,                    ,1,0000000,2,       ,000624.9600,1
41,3945,004,04970,01,01,1,45,05,082009,2,05,522,1,500,06,1,512,45,2,      ,022010,1,0054000,1,1100                ,2,       ,2,       ,000556.7359,1
41,3946,003,04974,04,04,2,22,01,022009,1,68,241,1,232,12,1,241,07,2,      ,022010,2,       , ,                    ,2,       ,2,       ,000665.7383,1
41,3947,003,04974,01,01,1,44,04,022008,2,04,642,1,400,24,1,834,55,2,      ,022010,1,0120000,1,1090    3010        ,2,       ,2,       ,000624.9600,1
41,3948,003,04974,01,01,1,35,05,042009,2,04,023,1,400,08,1,834,45,2,      ,122009,1,0086785,1,1095    3005        ,2,       ,2,       ,000624.9600,1
41,3949,003,04974,01,01,1,45,01,112006,2,03,642,1,233,38,1,713,34,2,      ,012010,1,0090000,4,10802020            ,2,       ,2,       ,000556.7359,1
41,3950,003,04976,01,01,1,58,02,092009,2,63,111,7,214,00,2,   ,  ,1,092009,      ,2,       , ,                    ,1,0000000,1,0008000,000488.1755, 
41,3950,003,04976,02,02,2,57,02,092009,2,63,131,4,214,00,2,   ,  ,1,092009,      ,2,       , ,                    ,1,0000000,2,       ,000476.4119,2
41,3951,003,04976,02,02,2,35,01,102007,2,04,911,4,234,03,1,513,03,1,012008,      ,2,       , ,                    ,2,       ,2,       ,000540.6549,2
41,3952,003,04976,03,05,1,33,02,102008,2,04,713,1,233,24,1,713,36,2,      ,102010,1,0060000,1,1100                ,2,       ,1,0001200,000657.9024,1
41,3953,003,04976,02,02,2,42,01,012009,2,03,911,1,234,24,1,913,08,2,      ,012011,1,0021000,1,1100                ,2,       ,2,       ,000540.6549,1
41,3954,003,04976,01,01,1,47,02,062009,2,63,611,1,233,21,1,143,32,2,      ,032011,1,0120000,1,1100                ,2,       ,1,0030000,000498.5830,1
41,3955,003,04987,03,03,2,21,02,092009,1,05,347,4,222,02,2,   ,  ,2,      ,112009,2,       , ,                    ,2,       ,2,       ,000596.1998,2
41,3955,003,04987,04,03,2,20,01,012009,1,05,347,5,222,09,2,   ,  ,2,      ,102009,2,       , ,                    ,2,       ,2,       ,000596.1998,2
41,3956,003,04987,01,01,1,48,01,092007,2,65,111,4,222,00,2,   ,  ,1,092007,      ,2,       , ,                    ,2,       ,2,       ,000498.5830,2
41,3956,003,04987,02,02,2,43,02,092008,2,63,131,4,223,00,2,   ,  ,1,092008,      ,2,       , ,                    ,2,       ,2,       ,000540.6549,2
41,3957,003,04987,01,01,1,48,03,032007,2,05,414,1,233,31,1,411,55,2,      ,102009,1,0078000,1,1100                ,2,       ,2,       ,000498.5830,1
41,3958,004,05037,01,01,1,51,01,122008,2,63,241,4,222,00,2,   ,  ,1,122008,      ,2,       , ,                    ,2,       ,2,       ,000499.1425,2
41,3958,004,05037,03,03,1,21,01,122008,1,05,023,4,222,00,2,   ,  ,1,122008,      ,2,       , ,                    ,2,       ,2,       ,000561.1148,2
41,3959,004,04996,05,03,2,28,01,092007,1,05,131,1,235,88,1,513,24,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000668.3757,1
41,3960,004,04996,04,03,1,38,05,092009,2,65,131,1,500,88,1,834,42,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000560.9372,1
41,3961,004,04996,01,01,1,42,05,022009,2,04,713,2,500,10,1,713,54,2,      ,122009,1,0120000,2,1100                ,2,       ,2,       ,000560.9372, 
41,3962,004,04996,01,01,1,40,02,122008,2,65,144,2,300,60,1,513,60,2,      ,122013,1,0097000,1,1100                ,2,       ,2,       ,000560.9372, 
41,3963,001,05014,01,01,1,52,04,122008,2,04,713,1,233,12,1,713,60,2,      ,122009,1,0060000,1,1100                ,2,       ,2,       ,000499.7021,1
41,3964,002,05043,01,01,1,28,01,092007,2,04,832,1,233,25,1,931,24,2,      ,102009,1,0052000,1,1100                ,2,       ,2,       ,001162.1277,1
41,3965,001,05049,03,03,1,33,01,092005,1,05,023,1,500,24,1,513,24,1,092007,      ,2,       , ,                    ,2,       ,2,       ,000731.9718,2
41,3966,003,05049,01,01,1,57,05,062009,2,05,724,1,300,14,1,724,50,2,      ,082010,1,0120000,1,105020303020        ,1,0144000,2,       ,000543.1364,1
41,3967,003,05049,01,01,1,54,05,072009,2,65,094,1,234,05,1,834,38,2,      ,122009,1,0094000,1,10752025            ,2,       ,2,       ,000554.7156,1
41,3967,003,05049,03,03,1,27,01,032007,1,63,149,4,234,07,1,512,07,1,102007,      ,2,       , ,                    ,2,       ,2,       ,000731.9718,2
41,3968,004,05051,01,01,1,60,01,072005,2,65,131,8,500,02,2,   ,  ,1,092005,      ,2,       , ,                    ,2,       ,2,       ,000905.4498,2
41,3968,004,05051,02,02,2,56,01,102004,2,63,131,4,500,01,2,   ,  ,1,112004,      ,2,       , ,                    ,2,       ,2,       ,000883.6311,2
41,3969,004,05051,01,01,1,57,02,092008,2,63,123,2,500,35,1,149,24,2,      ,082011,1,0400000,1,1050    3050        ,2,       ,2,       ,000905.4498, 
41,3969,004,05051,03,03,1,30,02,072009,1,65,213,5,300,24,2,   ,  ,2,      ,072011,2,       , ,                    ,2,       ,2,       ,001220.2528,2
41,3969,004,05051,04,05,1,43,05,062009,2,68,023,2,212,06,1,834,35,2,      ,122009,1,0060000,1,1020    3080        ,1,0120000,2,       ,001038.0752, 
41,3970,004,05051,02,02,2,39,03,062009,2,63,021,1,500,24,1,244,27,2,      ,062011,1,0060000,1,1050    3050        ,1,0050000,2,       ,001002.7866,1
41,3971,004,05051,01,01,2,54,01,102008,2,05,021,4,221,00,2,   ,  ,1,102008,      ,2,       , ,                    ,2,       ,2,       ,000916.9743,2
41,3971,004,05051,02,02,1,57,02,082007,2,65,023,1,231,28,1,723,48,2,      ,122009,1,0141000,1,1075    3025        ,2,       ,2,       ,000905.4498,1
41,3971,004,05051,03,03,2,29,01,102008,1,66,023,4,221,00,2,   ,  ,1,102008,      ,2,       , ,                    ,2,       ,2,       ,001236.9019,2
41,3972,004,05051,01,01,1,37,02,092009,2,05,094,1,234,24,1,721,24,2,      ,092011,1,0060000,1,1100                ,1,0045000,2,       ,001038.0752,1
41,3973,004,05051,81,08,1,20,01,082009,1,05,023,6,500,88,2,   ,  ,2,      ,888888,2,       , ,                    ,2,       ,2,       ,001014.6925, 
41,3973,004,05051,82,08,2,45,01,082006,1,63,021,6,500,24,2,   ,  ,1,082008,      ,2,       , ,                    ,2,       ,2,       ,001014.6925, 
41,3973,004,05051,07,08,2,19,01,042009,1,05,023,4,500,01,2,   ,  ,1,052009,      ,2,       , ,                    ,1,0000000,2,       ,001105.8091,2
41,3974,004,05051,02,02,2,35,02,072007,2,61,421,1,500,88,1,421,26,2,01    ,888888,1,0360000,1,1095    3005        ,2,       ,1,0035000,001002.7866,1
41,3975,002,05051,01,01,1,53,12,092009,3,65,094,1,300,04,1,314,51,2,      ,012010,1,0200000,1,1070    3030        ,1,0070000,2,       ,000549.9592,1
41,3976,002,05051,03,03,1,34,02,992007,1,05,215,1,222,88,1,215,24,2,      ,888888,1,0040000,1,1050    3050        ,2,       ,2,       ,000725.6955,1
41,3977,002,05051,06,08,2,30,01,022005,1,63,241,8,300,02,2,   ,  ,1,042005,      ,2,       , ,                    ,2,       ,2,       ,000735.5969,2
41,3978,002,05051,01,01,1,56,01,122004,2,03,094,1,400,12,1,512,12,1,122005,      ,2,       , ,                    ,2,       ,2,       ,000538.4793,2
41,3979,002,05051,01,01,1,51,02,082009,2,05,723,1,233,11,1,723,12,2,      ,072010,1,0056400,1,106020353005        ,1,0045000,1,0094000,000549.9592,1
41,3979,002,05051,04,03,2,25,10,092009,1,67,023,1,233,03,1,511,47,2,      ,122009,1,0232000,1,1050    3050        ,1,0030000,2,       ,000735.5969,1
41,3980,002,05051,06,03,1,25,02,102006,2,63,512,1,232,24,1,913,33,1,102008,      ,2,       , ,                    ,2,       ,2,       ,000725.6955,2
41,3981,002,05051,02,02,2,52,01,082008,2,66,021,4,212,06,2,   ,  ,1,022009,      ,2,       , ,                    ,2,       ,2,       ,000545.3330,2
41,3982,001,05063,01,01,1,44,02,042009,2,05,094,1,100,12,1,833,29,2,      ,042010,1,0225000,1,1080    3020        ,2,       ,2,       ,000560.3090,1
41,3982,001,05063,02,02,2,40,04,062008,2,04,021,1,212,05,1,347,26,1,112008,      ,2,       , ,                    ,2,       ,2,       ,000541.2617,2
41,3983,002,05068,01,01,1,53,03,072008,2,03,741,1,231,24,1,741,36,2,      ,072010,1,0050000,4,1100                ,2,       ,2,       ,000584.3077,1
41,3984,001,05085,04,05,2,29,02,052007,2,05,827,1,500,36,1,512,29,2,      ,052010,1,0054000,1,1095    3005        ,2,       ,2,       ,000788.1294,1
41,3985,001,05085,02,02,1,27,01,052008,2,04,832,1,234,24,1,829,16,2,      ,052010,1,0048000,1,1100                ,2,       ,2,       ,000777.5210,1
41,3986,001,05085,01,01,1,44,03,012009,2,04,829,1,233,24,1,829,33,2,      ,012011,1,0072000,1,1090    3010        ,2,       ,2,       ,000661.4410,1
41,3987,001,05085,01,01,1,39,03,012009,2,05,829,1,214,24,1,721,36,2,      ,012011,1,0060000,1,1100                ,2,       ,2,       ,000661.4410,1
41,3988,004,05097,01,01,2,77,02,072007,3,61,022,4,500,03,2,   ,  ,1,102007,      ,2,       , ,                    ,2,       ,2,       ,000430.3082,2
41,3989,001,05130,03,03,2,40,05,112004,1,63,241,1,234,44,1,241,60,1,072008,      ,2,       , ,                    ,2,       ,2,       ,000608.9194,2
41,3989,001,05130,04,03,1,38,02,092008,1,65,215,1,234,88,1,215,13,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000630.3476,1
41,3990,001,05130,04,05,1,27,01,092008,2,65,215,1,233,88,1,311,12,2,      ,888888,1,0080000,1,1090    3010        ,2,       ,2,       ,000740.9708,1
41,3991,001,05130,01,01,1,64,03,042009,2,02,712,1,233,12,1,712,36,2,      ,042010,1,0050000,1,106020203020        ,2,       ,2,       ,000549.8139,1
41,3992,003,05124,02,02,2,49,01,072005,2,04,021,1,231,51,1,913,50,2,      ,102009,1,0173800,1,103020403030        ,2,       ,2,       ,000494.9439,1
41,3992,003,05124,03,03,2,24,01,052009,1,61,094,1,222,24,1,512,04,2,      ,052011,1,0033000,1,103020403030        ,2,       ,2,       ,000596.8689,1
41,3993,003,05126,01,01,1,48,02,052006,2,04,931,1,233,43,1,832,36,2,      ,122009,1,0042000,1,106020103030        ,2,       ,2,       ,000499.9819,1
41,3994,003,05126,03,05,2,32,02,092009,2,65,094,1,300,06,1,834,12,2,      ,032010,2,       , ,                    ,1,0009400,2,       ,000668.7499,1
41,3995,003,05126,05,05,1,28,01,092009,2,65,522,1,400,06,1,834,00,2,      ,032010,2,       , ,                    ,2,       ,2,       ,000659.7483,1
41,3996,003,05166,01,01,2,29,02,102004,1,67,422,1,235,88,1,513,59,2,      ,888888,1,0061750,4,1100                ,2,       ,2,       ,000668.0014,1
41,3997,003,05166,03,05,1,36,02,122008,2,04,512,1,213,36,1,913,46,2,      ,122011,1,0048000,5,1100                ,2,       ,2,       ,000560.6231,1
41,3997,003,05166,04,03,2,36,01,122005,2,04,094,1,213,28,1,932,28,1,042008,      ,2,       , ,                    ,2,       ,2,       ,000541.5651,2
41,3998,003,05166,01,01,2,50,02,102008,3,05,131,1,400,24,1,913,60,2,      ,102010,1,0120000,1,107020203010        ,2,       ,2,       ,000495.2213,1
41,3999,003,05166,01,01,1,30,01,012005,2,04,721,1,233,36,1,721,36,1,012008,      ,2,       , ,                    ,2,       ,2,       ,000659.0099,2
41,4000,001,05176,05,05,1,36,02,072008,2,04,094,1,400,59,1,913,60,2,      ,062013,1,0090000,1,108020103010        ,2,       ,2,       ,000561.2512,1
41,4001,001,05176,01,01,1,47,02,052008,2,05,832,1,233,23,1,832,38,2,      ,042010,1,0060000,5,1100                ,2,       ,2,       ,000499.9819,1
41,4002,004,05218,01,01,2,43,02,062009,4,04,612,1,211,88,1,913,27,2,      ,888888,1,0021000,1,107020203010        ,1,0020000,2,       ,000592.6436,1
41,4003,004,05218,01,01,1,65,01,052009,2,03,612,4,500,06,2,   ,  ,2,      ,112009,2,       , ,                    ,2,       ,2,       ,000515.5180,2
41,4003,004,05218,02,02,2,65,01,052009,2,61,234,4,500,06,2,   ,  ,2,      ,112009,2,       , ,                    ,2,       ,2,       ,000471.6861,2
41,4004,002,05237,02,03,2,39,02,052009,1,05,421,2,400,88,1,513,06,2,      ,888888,1,0010000,1,1010    3090        ,1,0060000,2,       ,000572.1369, 
41,4005,002,05249,01,01,1,41,05,012009,2,05,021,1,213,09,1,215,49,2,      ,102009,1,0110000,1,103020503020        ,2,       ,2,       ,000559.3668,1
41,4006,002,05245,01,01,1,39,01,102006,2,03,931,1,233,48,1,721,35,2,      ,102010,1,0042000,5,1080    3020        ,2,       ,1,0030000,000560.3090,1
41,4007,002,05245,01,01,1,38,01,122008,2,03,611,1,234,24,1,931,09,2,      ,122010,1,0050000,1,1100                ,2,       ,2,       ,000560.3090,1
41,4008,002,05268,03,04,2,49,02,092008,2,05,245,2,212,88,1,245,42,2,      ,888888,2,       , ,                    ,2,       ,2,       ,000495.2213, 
41,4009,002,05268,01,01,1,38,03,112008,2,68,832,1,400,11,1,834,49,2,      ,102009,1,0200000,1,1070    3030        ,2,       ,2,       ,000560.6231,1
41,4010,002,05268,01,01,1,33,01,052009,2,05,823,1,233,88,1,823,04,2,      ,888888,1,0031500,4,1090    3010        ,2,       ,2,       ,000659.0099,1
41,4011,002,05268,01,01,1,61,04,052009,2,02,612,4,211,00,2,   ,  ,1,052009,      ,2,       , ,                    ,1,0000000,2,       ,000488.9974,2
41,4012,002,05268,01,01,1,69,02,102008,3,65,022,4,300,02,2,   ,  ,1,122008,      ,2,       , ,                    ,2,       ,2,       ,000471.0868,2
41,4013,002,05268,06,04,2,34,03,122008,3,05,522,1,212,88,1,245,50,2,      ,888888,1,0053000,2,1080    3020        ,2,       ,2,       ,000668.0014,1
41,4014,002,05268,07,03,1,28,01,092008,2,05,515,1,234,37,1,515,12,2,      ,102011,1,0015000,4,1060    3040        ,2,       ,2,       ,000659.0099,1
41,4014,002,05268,08,05,2,25,01,092005,2,05,522,2,400,88,1,913,48,2,      ,888888,1,0060000,1,1090    3010        ,2,       ,2,       ,000668.0014, 
