REGN,FILLER,URB,HHCN,REL,SEX,AGE,TLEFT,MDTLEFT,YDTLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,MDTRET,YDTRET,MDTEXP,YDTEXP,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT,P6M_IND
3,54,1,2762,4,1,33,1,11,2001,2,4,832,1,51,24,1,913,10,2,,,11,2003,1,35000,4,2,,2,,138.1363,1
3,54,1,2762,3,2,30,1,8,2001,2,7,522,1,51,24,1,522,14,2,,,9,2003,1,36000,4,2,,2,,138.1363,1
3,54,1,2767,3,2,32,3,2,2002,1,6,23,1,96,24,1,513,56,2,,,3,2004,1,50000,1,2,,2,,138.1363,1
3,54,1,2789,3,1,28,1,1,2001,2,7,143,4,888,11,1,315,11,1,12,2001,,,2,,,2,,2,,148.3257,2
3,54,1,2784,1,1,29,1,8,2001,2,4,931,3,104,88,1,931,14,2,,,88,8888,1,55000,1,2,,1,8000,149.0762,1
3,54,1,2798,4,1,30,2,5,2002,2,4,814,1,89,24,1,743,21,2,,,6,2004,1,20000,1,2,,2,,135.9653,1
3,54,1,2804,3,2,26,1,10,2001,1,6,23,1,52,6,1,347,6,1,4,2002,,,2,,,1,39000,1,40000,135.9653,1
3,54,1,2809,1,1,48,2,6,2001,2,4,724,1,81,24,1,724,39,2,,,6,2003,1,102000,4,2,,2,,148.3257,1
3,54,1,2810,1,1,48,3,6,2002,2,2,921,1,81,24,1,931,60,2,,,6,2004,1,37000,4,1,148000,1,30000,148.3257,1
3,54,1,2816,4,1,36,1,9,2002,2,4,23,3,96,12,1,512,1,2,,,9,2003,2,,,2,,2,,148.3257,1
3,54,1,2828,2,1,54,5,3,2002,2,6,414,1,81,9,1,414,60,2,,,12,2002,1,37000,4,2,,2,,133.4239,1
3,54,1,2830,2,1,48,4,9,2002,2,7,131,1,81,6,1,215,48,2,,,3,2003,1,250000,1,2,,2,,133.4239,1
3,54,1,2335,1,1,37,3,8,2002,2,4,611,1,81,24,1,915,38,2,,,6,2004,1,10000,4,2,,1,25000,404.035,1
3,54,1,2336,3,1,39,3,4,2000,2,4,724,1,81,31,1,724,48,2,,,10,2002,1,60000,4,1,25000,1,34000,404.035,1
3,54,1,2338,3,2,31,1,12,2000,1,4,21,1,82,21,1,913,21,1,9,2002,,,1,20000,4,1,20000,1,3000,404.035,1
3,54,1,2115,1,1,62,2,5,2002,2,2,743,1,39,24,1,743,60,2,,,4,2004,1,48000,4,2,,2,,404.035,1
3,54,1,2117,1,1,33,1,7,2001,2,2,712,1,81,22,1,712,15,2,,,5,2003,1,60000,4,2,,2,,404.035,1
3,54,1,2122,3,1,35,2,5,2001,1,7,215,1,81,24,1,215,28,2,,,6,2003,1,30000,4,2,,2,,404.035,1
3,54,1,2247,2,2,27,2,11,2001,2,7,234,1,54,24,1,234,34,2,,,11,2003,1,15000,1,2,,2,,440.7658,1
3,54,1,2344,4,1,50,2,1,2002,2,4,712,1,94,8,1,712,44,2,,,10,2002,1,18000,1,2,,2,,386.4233,1
3,54,1,2345,3,1,29,5,4,2002,4,5,712,1,63,6,1,512,54,2,,,10,2002,1,25000,1,2,,2,,386.4233,1
3,54,1,2349,6,2,39,1,8,2000,2,4,21,1,47,40,1,913,25,2,,,12,2003,1,12000,4,2,,1,15000,386.4233,1
3,69,1,3020,2,2,48,3,2,2001,2,7,131,1,81,24,1,222,45,2,,,3,2003,1,29000,1,2,,1,3000,385.9157,1
3,69,1,3021,1,1,44,5,7,2001,2,4,721,1,81,12,1,721,53,1,7,2002,,,1,95000,4,1,100000,1,11700,385.9157,1
3,69,1,3022,4,2,27,1,7,2002,2,7,421,1,39,12,1,913,2,2,,,7,2003,1,10000,1,2,,2,,385.9157,1
3,69,1,3023,1,1,49,3,7,2002,2,4,733,1,81,24,1,712,55,2,,,6,2004,1,21000,4,1,50000,2,,385.9157,1
3,69,1,3023,2,2,53,4,7,2002,2,3,743,1,39,24,1,913,49,2,,,7,2004,1,10000,1,1,18000,2,,385.9157,1
3,69,2,3217,3,2,30,4,5,2002,1,7,94,1,47,12,1,913,60,2,,,3,2003,1,34000,1,2,,1,3500,782.252,1
3,69,2,3219,3,2,33,2,1,2000,1,7,94,1,82,24,1,913,59,2,,,12,2002,1,60000,1,2,,2,,782.252,1
3,69,2,3219,3,1,26,3,8,2002,1,7,94,1,48,7,1,834,20,2,,,3,2003,1,150000,1,2,,2,,782.252,1
3,69,2,3224,3,1,23,1,7,2002,1,6,516,1,52,24,1,834,2,2,,,8,2004,2,,,2,,2,,782.252,1
3,69,2,3237,1,1,37,4,7,2001,2,2,611,1,81,24,1,832,60,2,,,6,2003,1,90000,1,2,,2,,782.2446,1
3,69,1,2929,3,1,26,1,4,2000,2,7,94,1,47,36,1,913,29,2,,,3,2003,1,25000,1,2,,2,,284.1743,1
3,69,1,2929,4,2,30,1,4,2000,2,6,94,1,47,36,1,913,29,2,,,3,2003,1,20000,1,2,,2,,284.1743,1
3,69,1,2934,2,2,42,3,12,2001,2,7,94,1,94,14,1,223,45,2,,,2,2003,1,60000,1,2,,2,,284.1743,1
3,69,1,2937,1,1,74,1,3,1998,2,4,22,6,96,88,2,,,2,,,88,8888,1,15000,4,2,,2,,284.1743,
3,69,1,3051,3,2,32,2,1,2002,1,6,422,1,39,24,1,913,44,2,,,1,2004,1,30000,1,2,,2,,326.3222,1
3,69,1,3051,3,2,29,3,10,2001,1,6,522,1,82,9,1,913,48,1,7,2002,,,1,8000,1,1,10000,2,,326.3222,1
3,69,1,3051,4,2,33,1,8,2000,2,6,21,1,81,24,1,913,24,1,8,2002,,,1,8000,4,1,20000,2,,326.3222,1
3,69,1,3060,1,1,45,2,2,2001,2,4,832,1,81,18,1,832,40,1,8,2002,,,1,61000,4,1,31200,2,,326.3222,1
3,69,1,3037,3,2,20,1,11,2001,1,3,23,1,82,12,1,913,10,2,,,12,2002,1,30000,4,2,,2,,310.0083,1
3,69,2,3342,4,1,34,3,9,2002,2,4,911,1,81,36,1,122,56,2,,,8,2005,1,28000,4,1,40000,1,1250,782.2447,1
3,69,2,3342,3,2,25,1,12,2000,2,6,412,4,50,8,1,743,8,1,8,2001,,,2,,,2,,2,,782.2447,2
3,69,1,3071,3,2,54,2,7,2000,1,7,234,1,39,29,1,913,58,2,,,12,2002,1,9000,4,2,,2,,284.1742,1
3,69,1,3072,1,1,45,5,5,2002,2,4,713,1,65,12,1,712,55,2,,,5,2003,1,53000,1,2,,2,,284.1742,1
3,69,2,3354,3,1,27,1,1,2002,1,7,312,1,78,88,1,312,8,2,,,88,8888,2,,,2,,2,,834.8508,1
3,69,2,3295,3,2,22,1,10,2001,1,4,21,1,89,22,1,913,11,2,,,8,2003,1,48000,1,2,,2,,782.2446,1
3,69,1,2990,2,2,37,4,4,2002,2,7,21,1,39,48,1,913,60,2,,,3,2006,1,31000,1,2,,2,,298.0271,1
3,69,2,3242,2,2,30,1,11,2000,2,4,21,1,39,36,1,913,22,2,,,10,2003,1,32000,1,2,,2,,782.2458,1
3,69,2,3243,2,2,40,1,5,2001,2,4,21,1,82,24,1,913,17,2,,,4,2003,1,30000,1,2,,2,,782.2458,1
3,69,2,3249,2,2,36,1,6,2000,2,4,21,6,47,88,1,913,27,2,,,88,8888,1,210000,1,2,,1,9000,782.2458,
3,69,1,2947,2,1,35,1,4,2001,2,7,611,1,35,14,1,829,14,1,6,2002,,,1,90000,2,1,196000,2,,310.0083,1
3,69,2,3253,1,1,44,5,8,2001,2,7,131,1,52,12,1,834,59,1,9,2002,,,1,250000,1,1,200000,1,33800,782.2456,1
3,69,2,3263,3,2,24,1,3,2002,1,4,94,1,51,24,1,913,6,2,,,2,2004,1,10000,4,2,,2,,782.2456,1
3,69,1,2966,1,1,39,1,11,1999,2,6,721,1,81,24,1,721,24,1,10,2001,,,2,,,2,,2,,284.1742,2
3,69,1,2972,3,2,26,2,10,2001,1,6,21,1,39,36,1,913,24,2,,,11,2004,1,30000,1,2,,2,,284.1742,1
3,69,1,2976,1,2,61,1,4,2002,3,1,21,6,96,88,2,,,2,,,88,8888,1,15000,1,2,,2,,284.1742,
3,69,2,3267,3,2,30,1,1,2001,1,6,21,3,95,60,1,913,21,2,,,1,2006,1,33000,1,2,,2,,782.2451,1
3,69,1,2982,3,2,33,1,6,2002,1,7,343,1,10,27,1,330,3,2,,,9,2004,2,,,2,,2,,284.1742,1
3,69,2,3280,2,2,51,1,7,2001,2,2,21,1,81,24,1,913,14,2,,,7,2003,2,,,2,,2,,782.2437,1
3,69,2,3280,3,1,25,1,1,2001,1,4,94,1,89,24,1,932,20,2,,,1,2003,1,35000,4,2,,2,,782.2437,1
3,69,2,3366,3,1,23,1,9,2002,1,4,94,1,89,24,1,724,1,2,,,9,2004,2,,,2,,2,,219.4667,1
3,69,2,3384,3,2,30,1,7,2002,4,6,411,4,51,24,1,235,3,2,,,7,2004,2,,,2,,2,,219.4669,1
3,69,1,3083,3,2,50,1,7,1998,3,6,932,1,47,60,1,913,50,2,,,7,2003,1,27000,1,2,,2,,119.1379,1
3,69,1,3083,4,2,35,1,1,2000,3,4,21,1,47,36,1,913,32,2,,,1,2003,1,42000,1,2,,2,,119.1379,1
3,69,2,3389,3,1,27,1,1,2001,1,7,144,1,81,24,1,522,19,2,,,1,2003,2,,,2,,2,,178.6916,1
3,69,1,3112,3,2,44,1,5,2001,2,6,825,1,54,88,1,513,16,2,,,88,8888,1,45000,1,2,,2,,119.1379,1
3,69,1,3117,6,2,26,2,5,1998,1,3,932,4,57,52,1,512,52,1,9,2002,,,1,40000,1,1,0,2,,119.1379,1
3,69,1,3105,1,1,49,5,11,2001,2,6,94,1,52,21,1,215,40,2,,,8,2003,1,240000,1,2,,2,,134.836,1
3,69,1,3106,3,2,29,2,1,2002,1,7,223,1,95,24,1,222,48,2,,,1,2004,1,30000,1,2,,2,,134.836,1
3,69,1,3123,2,2,40,3,1,2001,2,4,21,1,39,24,1,913,36,2,,,1,2003,1,40000,4,2,,2,,119.1379,1
3,69,2,3440,2,2,42,4,5,2001,2,4,21,6,96,24,1,913,60,2,,,5,2003,1,120000,4,2,,2,,219.4669,
3,69,1,3155,6,2,29,12,4,2002,2,4,911,1,52,6,1,515,55,2,,,10,2002,1,103000,4,2,,2,,119.1379,1
3,69,2,3453,3,2,40,3,2,2000,1,7,21,1,96,36,1,723,40,2,,,2,2003,1,30000,1,2,,2,,247.2539,1
3,69,1,3175,2,2,52,5,2,2002,2,3,21,1,39,12,1,913,50,2,,,2,2003,1,42000,1,2,,2,,119.1378,1
3,69,1,3175,3,2,26,2,3,2002,1,6,23,1,39,11,1,913,20,2,,,2,2003,2,,,2,,2,,119.1378,1
3,69,1,3202,3,1,26,1,6,2002,1,7,222,1,81,24,1,222,3,2,,,6,2004,2,,,2,,2,,113.0356,1
3,69,2,3468,3,2,20,1,6,2002,1,4,522,1,39,24,1,913,3,2,,,6,2004,1,90000,4,1,35000,2,,219.4669,1
3,69,1,3206,2,1,27,2,5,2001,2,6,721,1,94,24,1,721,24,2,,,5,2003,1,59000,4,2,,2,,119.1379,1
3,69,2,3492,4,1,35,1,11,2000,2,4,712,1,82,24,1,712,22,2,,,11,2002,1,30000,1,2,,2,,243.0804,1
3,69,2,3307,1,1,42,3,11,2001,2,7,94,1,43,12,1,314,31,2,,,10,2002,1,120000,1,2,,2,,782.246,1
3,71,1,3530,3,2,38,2,10,1998,3,3,21,1,53,6,1,913,30,1,4,1999,,,2,,,2,,2,,205.5416,2
3,71,1,3531,1,1,43,1,9,1998,2,4,721,1,94,1,1,721,1,1,10,1998,,,2,,,2,,2,,205.5416,2
3,71,2,3819,1,1,44,5,7,2001,2,7,94,1,82,12,1,834,60,1,6,2002,,,1,20000,1,1,120000,1,15000,624.8161,1
3,71,2,3825,1,2,39,2,1,2000,4,3,21,1,82,38,1,913,48,2,,,3,2003,1,24000,1,2,,1,7000,624.8161,1
3,71,2,3825,6,2,27,1,7,1999,1,4,21,1,82,6,1,913,6,1,12,1999,,,2,,,2,,2,,624.8161,2
3,71,1,3557,3,2,38,3,3,2001,1,4,832,1,94,5,1,913,24,1,8,2001,,,2,,,2,,2,,217.8423,2
3,71,1,3566,3,1,29,1,12,2000,2,7,827,1,89,36,1,827,22,2,,,12,2003,1,72000,1,2,,2,,230.1725,1
3,71,1,3572,1,1,32,5,9,2002,2,7,512,1,82,12,1,512,60,2,,,9,2003,1,60000,1,1,120000,1,32000,230.1725,1
3,71,1,3584,1,1,41,10,12,2001,2,7,611,1,14,11,1,713,50,2,,,11,2002,1,88000,1,2,,2,,205.5415,1
3,71,1,3585,3,1,35,2,1,2002,1,7,724,1,81,24,1,724,38,2,,,1,2004,1,20000,4,2,,2,,205.5415,1
3,71,1,3656,3,2,27,1,2,2002,1,4,827,1,89,24,1,827,7,2,,,2,2004,1,27000,1,2,,2,,314.3903,1
3,71,1,3664,3,1,28,2,4,2002,1,6,724,1,89,24,1,724,30,2,,,4,2004,1,30000,1,2,,2,,232.2013,1
3,71,1,3664,3,1,39,2,11,1997,4,6,931,1,81,60,1,931,58,2,,,12,2002,1,39600,1,2,,2,,232.2013,1
3,71,1,3666,1,1,48,2,12,1998,2,6,724,1,81,24,1,724,36,1,12,2000,,,2,,,2,,2,,232.2013,2
3,71,1,3682,1,1,47,5,1,2002,2,7,724,1,82,11,1,215,50,2,,,12,2002,1,180000,1,2,,2,,253.3104,1
3,71,1,3693,3,2,41,3,9,2001,1,6,913,1,81,24,1,513,60,2,,,9,2003,1,27000,1,2,,2,,232.2012,1
3,71,1,3693,3,2,26,2,11,2001,1,4,421,1,69,23,1,522,24,2,,,10,2003,1,60000,4,2,,2,,232.2012,1
3,71,1,3698,1,1,42,3,9,2002,2,7,347,1,81,5,1,347,36,2,,,5,2003,1,50000,1,2,,1,15000,250.7873,1
3,71,1,3702,1,1,44,5,8,2002,2,4,522,1,81,12,1,832,60,2,,,8,2003,1,20000,1,2,,1,15000,250.7873,1
3,71,1,3705,1,1,26,1,9,2001,2,7,215,1,52,11,1,724,12,2,,,8,2003,1,108000,1,2,,1,12150,250.7873,1
3,71,1,3710,5,1,22,1,8,2000,1,6,827,1,81,5,1,512,5,1,1,2001,,,2,,,2,,2,,232.2012,2
3,71,1,3713,3,2,48,3,2,2001,2,4,743,1,39,27,1,913,44,2,,,5,2003,1,35000,1,2,,2,,232.2012,1
3,71,1,3713,5,2,24,1,5,2001,1,7,222,1,18,88,1,513,16,2,,,88,8888,1,45000,1,2,,2,,232.2012,1
3,71,1,3714,1,1,40,1,6,2001,2,6,413,1,81,22,1,413,15,2,,,4,2003,1,42000,1,2,,2,,232.2012,1
3,71,1,3720,1,1,35,1,5,2000,2,6,724,1,52,12,1,834,12,1,5,2001,,,2,,,2,,2,,232.2012,2
3,71,1,3724,1,1,45,3,7,2000,2,4,832,1,81,24,1,832,58,1,7,2002,,,1,30000,1,1,30000,1,5000,232.2012,1
3,71,1,3725,1,1,43,2,3,2002,2,4,731,1,81,24,1,731,30,2,,,3,2004,1,60000,1,2,,2,,232.2012,1
3,71,1,3728,1,1,43,3,6,2001,2,4,731,1,81,20,1,731,54,2,,,2,2003,1,50000,1,2,,2,,232.2012,1
3,71,1,3740,1,1,38,1,4,1998,1,5,724,1,81,24,1,724,24,1,3,2000,,,2,,,2,,2,,232.2012,2
3,71,1,3741,2,1,55,4,1,2002,2,4,721,1,10,35,1,721,55,2,,,12,2004,1,125000,4,2,,2,,232.2012,1
3,71,1,3741,3,1,26,1,4,2002,1,4,741,1,10,32,1,721,5,2,,,12,2004,2,,,2,,2,,232.2012,1
3,71,1,3743,3,2,21,2,5,2002,1,4,512,1,52,6,1,512,11,2,,,11,2002,1,60000,4,2,,2,,232.2012,1
3,71,1,3746,4,1,38,2,4,2000,2,6,723,1,35,36,1,723,55,2,,,3,2003,1,180000,1,2,,2,,232.2012,1
3,71,1,3747,2,1,38,3,7,2001,2,7,723,1,94,24,1,723,56,2,,,6,2003,1,73000,4,2,,2,,232.2012,1
3,71,1,3748,3,2,25,1,6,1999,2,4,817,8,89,12,1,817,12,1,6,2000,,,2,,,2,,2,,232.2012,2
3,71,1,3749,3,1,29,1,11,1998,1,4,724,1,89,36,1,724,36,1,11,2001,,,2,,,2,,2,,232.2012,2
3,71,1,3752,3,2,29,1,1,2002,2,4,347,1,52,6,1,347,6,1,7,2002,,,1,60000,1,1,60000,2,,232.2012,1
3,71,1,3758,1,1,50,2,8,2001,1,4,516,1,91,24,1,516,26,2,,,7,2003,1,120000,1,2,,2,,232.2011,1
3,71,1,3781,1,1,42,2,11,2001,2,5,721,1,94,24,1,721,35,2,,,10,2003,1,45000,1,2,,2,,232.2011,1
3,71,1,3789,1,1,50,15,9,2002,2,2,833,1,81,4,1,833,45,2,,,1,2003,1,60000,1,2,,2,,232.2011,1
3,71,1,3789,3,1,26,2,8,2002,1,5,411,1,89,12,1,829,24,2,,,7,2003,1,5000,4,2,,2,,232.2011,1
3,71,1,3589,1,1,29,3,5,2002,2,5,911,1,81,24,1,833,60,2,,,5,2004,1,70000,1,2,,1,61000,205.5415,1
3,71,1,3595,3,1,27,1,8,2002,1,3,832,1,81,23,1,512,1,2,,,7,2004,2,,,2,,2,,205.5415,1
3,71,1,3602,1,1,50,4,5,2002,2,6,724,1,81,12,1,724,60,2,,,5,2003,1,60000,1,2,,1,15000,224.2272,1
3,71,1,3602,2,2,50,1,8,2002,2,5,113,4,96,6,2,,,2,,,2,2003,2,,,2,,2,,224.2272,2
3,71,1,3606,3,2,40,3,99,1997,1,7,21,1,18,88,1,522,60,2,,,88,8888,1,55000,1,2,,2,,224.2272,1
3,71,1,3624,1,1,37,2,8,2002,2,5,832,1,81,22,1,931,60,2,,,6,2004,1,60000,4,2,,2,,224.2271,1
3,71,2,3858,3,2,22,1,6,2002,1,4,421,1,82,24,1,913,3,2,,,5,2004,2,,,2,,2,,843.5011,1
3,71,2,3865,2,2,37,1,3,1999,2,4,21,1,57,5,1,913,5,1,8,1999,,,2,,,2,,2,,624.8152,2
3,71,2,3871,3,2,28,1,10,1997,1,3,913,1,39,24,1,913,24,1,9,1999,,,2,,2,2,,2,,624.8152,2
3,71,1,3628,1,1,55,4,9,2000,2,5,512,1,81,13,1,131,48,1,10,2001,,,2,,,2,,2,,205.5415,2
3,71,2,3801,1,1,24,1,9,2002,2,6,832,1,81,24,1,832,1,2,,,9,2004,2,,,2,,2,,624.8153,1
3,71,2,3801,6,1,51,1,6,2001,2,3,832,1,81,12,1,823,12,1,5,2002,,,2,,,1,0,2,,624.8153,1
3,71,1,3507,2,1,52,1,7,2002,2,4,113,1,94,3,1,724,2,2,,,10,2002,2,,,2,,2,,224.2271,1
4,10,2,565,2,2,33,1,11,2000,2,7,23,1,46,24,1,913,22,2,,,12,2002,1,55000,2,2,,2,,688.3412,1
4,10,2,566,6,1,28,1,9,2001,2,6,932,1,89,88,1,932,12,2,,,88,8888,1,20000,4,2,,2,,688.3412,1
4,10,2,571,3,2,29,2,9,2001,1,6,522,1,46,88,1,913,34,2,,,88,8888,1,40000,4,2,,2,,688.3412,1
4,10,2,571,6,1,45,1,10,2001,2,7,412,1,46,88,1,932,11,2,,,88,8888,1,35000,4,2,,2,,688.3412,1
4,10,2,571,3,2,35,1,10,2001,2,6,23,1,46,88,1,913,11,2,,,88,8888,1,25000,4,2,,2,,688.3412,1
4,10,2,574,2,2,44,1,2,2002,2,7,21,1,39,24,1,913,7,2,,,1,2004,1,50000,4,2,,2,,688.3412,1
4,10,1,3,3,2,23,1,3,2001,1,6,932,1,39,88,1,913,3,1,6,2001,,,2,,,2,,2,,778.2292,2
4,10,1,12,4,2,30,1,1,2000,2,4,21,1,39,38,1,913,26,2,,,3,2003,1,80000,4,2,,2,,778.2292,1
4,10,2,435,3,2,31,2,7,2002,1,6,21,1,47,12,1,913,6,2,,,7,2003,1,60000,1,1,120000,2,,688.3451,1
4,10,2,436,2,2,34,5,4,2001,2,2,21,1,39,23,1,913,48,2,,,3,2003,1,40000,1,2,,2,,688.3451,1
4,10,2,439,3,2,32,2,2,2001,1,7,21,1,39,88,1,913,56,2,,,88,8888,1,35000,4,2,,2,,688.3451,1
4,10,2,643,1,1,40,3,9,2002,2,6,721,1,78,25,1,721,36,2,,,10,2004,1,45000,4,1,40000,1,17000,688.3414,1
4,10,1,147,2,1,48,2,5,2001,2,7,231,1,81,12,1,122,29,2,,,12,2002,1,72000,1,2,,2,,215.6744,1
4,10,1,151,3,2,35,2,8,2002,1,6,21,1,28,24,1,913,26,2,,,8,2004,1,15000,1,1,2000,2,,215.6744,1
4,10,1,151,3,2,28,4,11,2001,1,7,94,1,94,12,1,223,48,2,,,11,2002,1,30000,1,2,,2,,215.6744,1
4,10,1,151,3,1,24,2,8,2002,1,6,713,1,78,24,1,713,14,2,,,8,2004,1,20000,1,1,20000,1,5000,215.6744,1
4,10,1,155,2,1,25,4,12,2001,2,4,721,1,55,10,1,723,28,1,8,2002,,,1,80000,1,1,50000,1,20000,215.6744,1
4,10,2,681,3,1,26,2,11,2001,1,4,92,1,81,24,1,832,42,2,,,10,2003,1,20000,4,2,,2,,150.7955,1
4,10,2,681,3,1,24,1,9,2002,1,6,92,1,89,24,1,832,1,2,,,9,2004,2,,,2,,2,,150.7955,1
4,10,2,684,1,1,48,3,4,2002,2,4,832,1,56,12,1,811,30,2,,,3,2003,1,30000,1,2,,2,,150.7955,1
4,10,1,157,2,2,36,1,1,2002,2,7,421,4,96,6,2,,,1,7,2002,,,2,,,1,0,1,2000,239.0329,2
4,10,1,161,2,1,47,3,7,2002,2,4,713,1,57,18,1,713,27,2,,,1,2004,1,60000,1,1,30000,1,2000,239.0329,1
4,10,1,162,6,1,45,4,3,2002,2,6,311,1,81,12,1,311,50,2,,,3,2003,1,75000,1,2,,2,,239.0329,1
4,10,1,162,6,2,45,1,8,1999,2,7,21,3,46,52,1,513,37,2,,,12,2003,1,90000,3,2,,2,,239.0329,1
4,10,1,162,6,2,23,1,9,2001,1,7,23,3,46,88,1,513,12,2,,,88,8888,2,,,2,,2,,239.0329,1
4,10,1,162,6,2,22,1,9,2002,1,7,23,3,46,24,1,513,0,2,,,9,2004,2,,,2,,2,,239.0329,1
4,10,1,166,3,2,25,1,1,2002,1,7,411,3,47,88,1,913,6,2,,,88,8888,1,20000,4,2,,2,,239.0329,1
4,10,1,179,2,2,44,2,6,2001,2,2,743,1,81,24,1,743,37,2,,,6,2003,1,12000,1,2,,2,,215.6744,1
4,10,1,192,6,1,26,1,11,1999,1,6,723,1,81,24,1,723,24,1,12,2001,,,2,,,2,,2,,215.6744,2
4,10,1,193,2,1,53,3,5,2002,2,4,834,1,35,6,1,314,34,2,,,11,2002,1,195000,1,2,,1,35500,215.6745,1
4,10,1,194,2,1,50,10,4,2002,2,7,215,1,57,6,1,215,55,2,,,3,2003,1,150000,1,1,100000,1,5000,215.6745,1
4,10,1,198,3,2,31,1,11,2000,2,6,522,1,94,27,1,522,23,2,,,2,2003,1,60000,4,2,,1,29000,215.6745,1
4,10,1,198,4,1,37,2,2,2002,2,4,834,1,94,12,1,834,20,2,,,2,2003,2,,,2,,2,,215.6745,1
4,10,1,202,2,1,48,1,7,2002,2,6,131,1,81,12,1,816,3,2,,,7,2003,1,19000,4,2,,2,,215.6745,1
4,10,2,689,2,2,38,2,1,2002,2,7,234,1,39,12,1,913,12,2,,,1,2003,1,30000,1,2,,2,,150.7955,1
4,10,1,205,6,1,32,3,4,2001,2,7,721,1,81,18,1,721,42,2,,,10,2002,1,60000,1,2,,2,,236.9769,1
4,10,1,206,3,1,27,1,1,2001,1,7,23,1,46,24,1,515,21,2,,,1,2003,1,61200,4,2,,2,,236.9769,1
4,10,1,212,3,1,26,1,9,2001,1,6,724,1,96,88,1,724,12,2,,,88,8888,1,15000,4,2,,2,,236.9769,1
4,10,2,698,3,1,29,2,9,2001,1,4,741,1,89,15,1,714,13,2,,,12,2002,1,5000,1,2,,2,,150.7955,1
4,10,2,708,3,2,27,1,7,2001,2,7,724,1,83,88,1,913,14,2,,,88,8888,1,37000,1,2,,2,,150.7955,1
4,10,1,218,1,1,42,2,8,2002,2,6,832,1,24,4,1,721,10,2,,,12,2002,1,15000,1,2,,2,,215.6744,1
4,10,1,223,3,2,27,2,1,2002,1,6,421,1,89,24,1,932,33,2,,,1,2004,1,20000,1,2,,2,,215.6744,1
4,10,1,224,1,1,43,1,6,1998,2,4,931,1,81,24,1,714,24,1,5,2000,,,2,,,2,,2,,215.6744,2
4,10,2,713,3,2,48,5,8,2002,1,4,743,1,81,24,1,913,50,2,,,8,2004,1,45000,1,1,50000,1,9000,150.7955,1
4,10,1,231,3,2,27,2,1,2001,1,4,512,3,47,88,1,513,56,2,,,88,8888,1,60000,4,2,,2,,262.8033,1
4,10,1,234,3,2,23,1,11,2001,1,7,23,3,47,88,1,913,10,2,,,88,8888,1,90000,1,2,,2,,262.8033,1
4,10,1,240,3,2,29,2,7,2002,2,6,513,1,47,12,1,513,39,2,,,7,2003,2,,,1,100000,1,14000,262.8033,1
4,10,1,242,4,1,30,2,5,2001,2,6,724,1,81,25,1,724,41,2,,,6,2003,1,75000,4,2,,2,,215.6746,1
4,10,1,250,3,2,18,1,7,2002,1,6,21,7,83,4,2,,,2,,,10,2002,2,,,2,,2,,215.6746,
4,10,2,722,2,2,39,2,6,2001,2,4,21,1,46,24,1,513,18,2,,,6,2003,1,60000,1,2,,2,,171.438,1
4,10,2,725,3,2,25,1,12,1999,1,7,21,1,81,36,1,512,33,2,,,12,2002,1,28000,4,2,,2,,171.438,1
4,10,2,734,3,2,21,1,5,2002,1,6,827,5,52,3,1,827,3,1,8,2002,,,1,37000,1,1,30000,1,6000,150.7955,1
4,10,2,738,5,2,24,1,6,2001,1,7,234,1,89,26,1,823,15,2,,,8,2003,1,69000,1,2,,1,24500,150.7955,1
4,10,2,739,3,1,21,1,12,2001,1,6,522,1,81,16,1,411,9,2,,,4,2003,1,64000,4,2,,2,,150.7955,1
4,10,2,749,2,1,43,4,8,2001,2,6,911,1,81,18,1,931,50,2,,,1,2003,1,150000,4,2,,2,,150.7955,1
4,10,2,750,2,1,45,3,12,2001,2,6,931,1,81,24,1,931,33,1,9,2002,,,1,60000,1,1,0,2,,150.7955,1
4,10,2,751,2,1,37,3,11,2001,2,6,143,1,44,6,1,713,13,1,5,2002,,,1,15000,1,1,15000,1,12000,150.7955,1
4,10,2,760,1,1,33,2,1,2001,2,6,932,1,70,12,1,834,15,1,5,2001,,,2,,,2,,2,,150.7955,2
4,10,1,280,3,1,32,3,5,2000,1,6,643,1,89,12,1,834,36,1,5,2001,,,2,,,2,,2,,215.6745,2
4,10,1,280,4,2,29,1,9,1999,2,4,913,1,82,24,1,913,24,1,9,2001,,,2,,,2,,2,,215.6745,2
4,10,1,288,2,2,53,1,12,2000,2,2,621,1,81,24,1,743,21,2,,,12,2002,1,59000,4,2,,2,,215.6745,1
4,10,1,54,3,2,29,1,2,2002,1,7,223,4,96,88,2,,,2,,,88,8888,2,,,2,,2,,713.376,2
4,10,1,59,1,1,32,4,1,2001,2,7,834,1,96,24,1,834,48,1,10,2001,,,2,,,2,,2,,713.376,2
4,10,1,71,1,1,28,4,11,2001,2,7,23,1,35,18,1,834,48,2,,,10,2002,1,108000,1,2,,2,,713.3772,1
4,10,2,450,4,1,35,2,4,2001,2,6,94,1,35,12,1,834,30,1,4,2002,,,2,,,1,30000,2,,771.9965,1
4,10,2,452,2,2,38,2,5,2000,2,4,21,4,47,88,1,913,31,2,,,88,8888,1,70000,4,2,,2,,771.9965,1
