REGN,PROV,URB,HHCN,REL,SEX,AGE,TLEFT,MDTLEFT,YDTLEFT,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,MDTRET,YDTRET,MDTEXP,YDTEXP,CASHREM,CASHAMT,MODE,RETAPSEP,CASHHOME,KINDREM,KINDAMT,SWGT
3,69,2,3268,2,2,35,3,4,2001,2,6,21,1,39,24,1,913,60,2,,,4,2003,1,50000,1,2,,1,9000,801.229
3,69,2,3273,3,2,29,3,7,2001,1,4,913,1,39,24,1,913,60,2,,,7,2003,1,25000,4,1,30000,2,,801.229
3,69,2,3273,3,2,27,1,10,2000,1,2,913,1,39,24,1,913,11,2,,,10,2002,1,45000,4,2,,2,,801.229
3,69,2,3277,3,1,29,1,1,1999,1,7,827,8,96,88,1,12,32,2,,,88,8888,1,90000,1,2,,2,,801.2276
3,69,2,3307,2,2,28,1,1,1999,2,3,21,1,82,88,1,913,32,2,,,88,8888,1,9500,1,2,,1,500,961.4759
3,69,2,3310,3,2,34,3,7,2001,1,3,93,1,39,24,1,913,48,2,,,7,2003,2,,,2,,2,,961.4759
3,69,2,3338,1,1,43,2,10,1998,2,3,833,1,81,36,1,913,57,2,,,10,2001,1,59500,1,2,,2,,801.2286
3,69,2,3372,2,2,26,1,11,1997,2,3,21,1,89,24,1,913,10,1,9,1999,,,2,,,2,,2,,201.1632
3,69,2,3409,1,1,49,4,6,2001,2,7,215,1,94,12,1,215,59,2,,,6,2002,1,60000,1,1,120000,2,,201.1633
3,69,2,3413,2,2,46,2,1,2001,2,3,21,1,39,24,1,513,54,2,,,1,2003,1,60000,1,2,,2,,201.1633
3,69,2,3426,6,2,36,2,12,2000,1,2,512,1,82,24,1,512,34,2,,,12,2002,1,224000,4,2,,2,,201.1632
3,69,2,3433,4,2,31,1,4,2001,2,7,21,1,39,24,1,913,5,2,,,4,2003,2,,,2,,2,,201.1633
3,69,2,3461,1,2,42,1,1,2001,4,4,21,1,82,12,1,913,8,2,,,1,2002,1,25500,1,2,,2,,201.1633
3,69,2,3469,4,2,37,1,10,1999,2,7,522,1,89,24,1,513,23,2,,,10,2001,1,60000,4,2,,2,,201.1632
3,69,2,3476,3,2,25,1,8,2000,1,6,21,1,82,88,1,323,13,2,,,88,8888,1,30000,4,2,,2,,201.1632
3,69,2,3479,3,2,32,2,2,1999,4,6,21,1,51,88,1,522,34,2,,,88,8888,1,30000,4,2,,2,,201.1632
3,69,2,3498,2,1,32,1,5,2000,2,6,742,1,81,24,1,723,14,2,,,5,2002,1,12000,4,2,,1,4500,201.1633
3,69,2,3500,3,2,25,1,2,2000,1,6,421,1,89,12,1,724,13,1,3,2001,,,2,,,2,,2,,201.1633
3,71,1,3518,3,2,26,1,9,2000,1,7,312,1,96,15,1,312,12,2,,,12,2001,1,150000,1,2,,2,,199.5546
3,71,1,3521,1,1,37,1,1,2001,2,4,714,1,81,11,1,714,8,2,,,12,2001,1,90000,1,2,,2,,199.5546
3,71,1,3525,6,1,29,2,9,2001,2,4,714,1,81,2,1,714,5,2,,,11,2001,1,60000,1,2,,2,,199.5546
3,71,1,3541,1,1,32,5,3,2000,2,4,724,1,94,12,1,712,53,1,3,2001,,,2,,,2,,2,,205.1706
3,71,1,3546,1,1,38,3,1,2000,2,4,419,1,96,12,1,413,45,2,,,1,2002,1,120000,1,2,,2,,205.1706
3,71,1,3548,3,2,21,1,5,2000,1,6,94,1,47,24,1,913,17,2,,,5,2002,1,30000,1,2,,2,,205.1706
3,71,1,3554,4,1,35,2,2,1999,2,7,94,1,89,24,1,724,32,2,,,2,2003,2,,,2,,2,,211.4972
3,71,1,3556,3,2,39,1,12,1999,1,4,94,1,82,24,1,913,21,2,,,12,2001,1,60000,1,2,,2,,211.4972
3,71,1,3562,4,1,38,2,12,2000,2,4,723,2,94,24,1,723,33,2,,,12,2002,1,90000,1,2,,2,,211.4972
3,71,1,3563,6,1,47,5,7,2001,2,4,714,1,888,3,1,714,30,2,,,10,2001,1,60000,1,1,25000,2,,211.4972
3,71,1,3583,3,1,33,1,7,1998,1,4,832,1,81,88,1,714,36,2,,,88,8888,1,20000,4,2,,2,,199.5546
3,71,1,3583,3,1,29,2,8,2000,1,4,931,1,86,14,1,714,37,2,,,10,2001,1,20000,4,2,,2,,199.5546
3,71,1,3583,3,1,27,2,8,2001,1,7,214,1,86,24,1,214,25,1,7,2001,,,2,,,1,30000,1,22000,199.5546
3,71,1,3585,3,2,31,2,5,2000,2,7,323,1,18,17,1,323,41,2,,,8,2003,1,36000,4,2,,2,,199.5546
3,71,1,3593,3,2,34,2,3,1999,2,6,419,1,39,33,1,913,60,2,,,12,2001,1,48000,4,2,,2,,199.5546
3,71,1,3602,3,2,27,1,7,1999,2,2,23,1,39,29,1,913,27,2,,,12,2001,1,30000,4,2,,2,,199.5547
3,71,1,3605,6,2,72,1,4,2001,3,4,23,6,18,88,2,,,2,,,88,8888,2,,,2,,2,,199.5547
3,71,1,3610,4,1,42,4,4,2001,2,6,724,1,52,7,1,512,36,2,,,11,2001,1,90000,4,2,,2,,199.5547
3,71,1,3613,2,1,35,2,1,2001,2,6,23,1,81,24,1,724,45,2,,,1,2003,1,42000,4,2,,2,,199.5546
3,71,1,3619,4,1,30,2,12,2000,2,7,213,5,96,1,2,,,1,1,2001,,,2,,,2,,2,,199.5546
3,71,1,3622,3,2,46,4,4,2001,3,4,23,1,39,24,1,913,60,2,,,3,2003,1,60000,4,2,,2,,199.5546
3,71,1,3626,2,2,62,4,8,2000,2,7,94,7,96,16,1,914,60,2,,,12,2001,1,102000,1,2,,1,20000,217.696
3,71,1,3640,3,1,27,1,8,1999,2,7,522,1,50,36,1,93,25,2,,,8,2002,2,,,2,,2,,199.5546
3,71,1,3649,1,1,43,4,5,2001,2,4,144,1,91,12,1,512,52,2,,,5,2002,1,40000,1,2,,1,29200,378.9822
3,71,1,3653,1,1,41,1,4,2001,2,4,143,1,78,12,1,143,5,2,,,5,2002,1,75000,1,2,,1,420,378.9822
3,71,1,3663,3,1,25,2,9,2001,1,2,94,1,52,6,1,513,12,2,,,3,2002,2,,,2,,2,,233.2561
3,71,1,3667,1,1,50,4,1,2001,2,7,234,1,81,9,1,419,30,2,,,10,2001,1,75000,1,2,,2,,233.2561
3,71,1,3669,1,1,44,2,2,2001,2,6,94,1,888,8,1,512,19,2,,,10,2001,1,90000,1,2,,1,5500,233.2561
3,71,1,3689,3,2,27,2,2,1999,1,7,827,1,94,37,1,724,12,2,,,3,2002,1,3000,4,2,,2,,233.256
3,71,1,3689,1,1,52,2,11,2000,2,6,832,1,94,22,1,833,60,2,,,9,2002,1,90000,4,2,,2,,233.256
3,71,1,3689,3,2,29,2,5,2001,1,7,23,1,94,24,1,235,16,2,,,5,2003,1,5000,4,1,25000,2,,233.256
3,71,1,3695,1,1,29,2,12,2000,2,4,832,1,15,24,1,832,11,2,,,12,2002,1,42500,1,2,,2,,233.256
3,71,1,3698,1,1,51,4,5,2001,2,7,834,1,96,10,1,834,53,2,,,3,2002,1,125000,1,2,,2,,230.9327
3,71,1,3705,5,1,47,4,9,2001,2,6,241,1,96,9,1,241,55,2,,,6,2002,1,120000,1,2,,1,10000,230.9327
3,71,1,3706,1,1,40,4,9,2001,2,4,422,1,81,12,1,422,59,2,,,9,2002,1,66000,1,2,,1,14000,230.9327
3,71,1,3708,1,1,59,4,4,2001,2,4,512,1,69,12,1,512,52,2,,,4,2002,1,62500,4,2,,1,5000,230.9327
3,71,1,3715,2,2,34,1,2,2001,2,7,223,1,95,8,1,223,7,2,,,10,2001,1,120000,1,2,,2,,233.256
3,71,1,3726,1,1,42,3,3,2000,2,4,723,1,81,24,1,723,60,2,,,3,2002,1,48000,1,2,,1,40950,254.4611
3,71,1,3737,1,1,39,3,12,2000,2,4,714,1,81,12,1,714,49,2,,,12,2001,1,64000,1,2,,2,,233.256
3,71,1,3738,3,2,23,2,4,1999,1,5,827,1,89,24,1,827,24,1,5,2001,,,2,,,1,30000,1,2000,233.256
3,71,1,3744,3,1,29,3,8,2000,1,7,721,1,94,24,1,721,54,2,,,8,2002,1,120000,1,2,,2,,233.256
3,71,1,3744,1,1,57,3,4,2001,2,4,721,1,94,24,1,721,42,2,,,3,2003,1,90000,1,2,,2,,233.256
3,71,1,3749,1,1,38,2,1,1998,2,7,222,6,96,24,1,222,50,1,12,2000,,,2,,,2,,2,,233.256
3,71,1,3751,6,1,30,1,6,2001,2,4,832,1,51,24,1,832,3,2,,,6,2003,1,999999,1,2,,2,,233.256
3,71,1,3755,4,1,38,2,4,2001,2,6,723,1,35,11,1,834,18,2,,,3,2002,1,125000,1,2,,2,,233.256
3,71,1,3763,2,2,29,1,2,2001,2,3,21,4,52,6,2,,,1,9,2001,,,2,,,1,80000,2,,233.2559
3,71,1,3767,4,2,24,2,5,1999,2,6,421,1,96,31,1,421,41,2,,,12,2001,1,44000,1,2,,2,,233.2559
3,71,1,3767,3,2,28,1,8,1998,1,6,522,1,80,48,1,421,37,2,,,8,2002,1,50000,1,2,,2,,233.2559
3,71,1,3771,2,1,40,1,4,1999,2,6,419,1,81,32,1,419,29,2,,,12,2001,1,60000,4,2,,2,,384.5697
3,71,1,3776,2,1,54,2,5,1999,2,4,832,1,81,36,1,832,29,2,,,5,2002,1,60000,4,2,,2,,384.5697
3,71,1,3780,3,1,36,2,2,2000,1,5,712,1,78,24,1,712,32,2,,,2,2002,1,60000,4,2,,2,,384.5697
3,71,1,3784,3,2,25,2,4,2001,1,5,827,1,89,36,1,829,42,2,,,4,2004,1,18000,1,2,,2,,254.461
3,71,1,3786,3,2,12,3,7,2001,1,1,23,6,96,12,2,,,2,,,7,2002,2,,,2,,2,,257.0057
3,71,1,3786,3,1,13,3,7,2001,1,2,23,6,96,12,2,,,2,,,7,2002,2,,,2,,2,,257.0057
3,71,1,3786,3,1,18,3,7,2001,1,4,23,6,96,12,2,,,2,,,7,2002,2,,,2,,2,,254.461
3,71,1,3786,2,1,40,3,7,2001,2,7,143,6,96,12,1,724,47,2,,,7,2002,1,999999,2,1,999999,2,,254.461
3,71,2,3809,3,1,34,2,10,2000,4,4,23,6,96,12,1,516,24,2,,,10,2001,1,10500,4,2,,2,,606.6163
3,71,2,3824,4,1,51,2,7,2001,2,4,724,1,81,24,1,724,27,2,,,7,2003,2,,,2,,2,,606.617
3,71,2,3830,3,1,19,1,10,2000,1,4,23,3,52,14,1,826,12,2,,,12,2001,2,,,2,,2,,606.6165
3,71,2,3830,3,2,32,2,10,2000,2,7,421,6,52,12,1,826,24,1,9,2001,,,1,40000,1,1,10000,2,,606.6165
3,71,2,3830,3,1,29,2,11,1999,1,4,512,3,52,24,1,826,27,2,,,2,2002,1,50000,1,2,,2,,606.6165
4,10,1,14,2,2,21,1,5,2000,2,6,21,1,39,14,1,913,14,1,7,2001,,,1,5000,5,1,6000,1,7500,708.0907
4,10,1,16,2,1,30,2,8,2001,2,6,347,1,94,23,1,347,13,2,,,7,2003,1,24500,4,1,10000,2,,708.0907
4,10,1,22,6,2,24,2,7,1998,1,6,23,1,89,36,1,932,36,1,7,2001,,,1,6000,4,1,30000,1,26500,708.0907
4,10,1,47,3,1,28,2,7,1997,1,6,23,1,56,11,1,713,48,1,7,1999,,,2,,,2,,2,,708.0915
4,10,1,48,3,1,21,1,9,2000,1,4,921,1,50,24,1,742,12,2,,,9,2002,1,32000,4,2,,1,10500,708.0915
4,10,1,53,4,1,27,1,5,2001,2,4,931,1,93,12,1,723,4,2,,,5,2002,1,100000,1,2,,2,,708.0911
4,10,1,55,4,1,34,1,3,2001,2,7,143,1,59,8,1,143,6,2,,,11,2001,1,57000,1,2,,2,,708.0911
4,10,1,57,3,1,25,1,9,2001,1,7,714,1,81,24,1,714,1,2,,,9,2003,2,,,2,,2,,708.0911
4,10,1,58,2,2,45,3,5,2000,2,6,911,1,47,88,1,913,36,2,,,88,8888,1,60000,1,2,,2,,708.0911
4,10,1,59,2,2,40,1,4,2001,2,6,143,1,46,24,1,513,5,2,,,4,2003,1,20000,3,2,,2,,708.0911
4,10,1,60,2,1,45,3,11,2000,2,7,215,1,81,88,1,215,48,2,,,88,8888,1,90000,1,2,,2,,708.0911
4,10,1,82,2,1,32,1,9,2001,2,1,94,1,7,6,1,816,0,2,,,3,2002,2,,,2,,2,,708.0915
4,10,1,89,2,1,43,4,9,2000,2,4,724,1,96,10,1,724,36,1,7,2001,,,1,60000,1,1,999999,1,15000,751.3999
4,10,1,94,2,1,28,4,6,2001,2,7,314,1,96,4,1,314,44,2,,,10,2001,1,75000,1,2,,2,,751.3999
4,10,1,95,2,1,55,2,1,2001,2,3,931,1,36,12,1,512,20,2,,,1,2002,1,72000,1,2,,2,,751.3999
4,10,1,99,2,1,45,2,5,1999,2,6,94,1,81,88,1,311,41,2,,,88,8888,1,54000,4,2,,2,,708.0913
4,10,1,106,2,2,39,1,8,2000,2,7,21,1,46,24,1,513,13,2,,,8,2002,1,60000,4,2,,2,,708.0913
4,10,1,107,2,2,36,2,7,2001,2,7,131,4,96,0,2,,,1,7,2001,,,2,,,1,0,2,,708.0913
4,10,1,107,1,1,39,2,6,2001,2,7,131,4,96,0,2,,,1,7,2001,,,2,,,1,0,2,,708.0913
4,10,1,114,4,1,33,2,10,2000,2,7,214,1,81,88,1,213,12,2,,,88,8888,1,50000,1,2,,2,,777.8166
4,10,1,126,6,2,25,1,6,2000,1,4,825,4,47,36,1,512,15,2,,,6,2003,1,15000,1,2,,1,2000,708.0916
4,10,1,130,3,2,33,2,10,2000,2,6,743,4,47,88,1,512,24,2,,,88,8888,1,80000,1,2,,1,12000,708.0916
4,10,1,130,4,1,32,2,10,2000,2,6,832,4,47,13,1,512,54,2,,,11,2001,2,,,2,,2,,708.0916
4,10,1,146,2,1,43,2,6,2001,2,6,311,1,81,24,1,713,38,2,,,5,2003,1,35503,4,1,75000,1,1000,208.2766
4,10,1,149,6,2,71,1,3,2000,3,7,21,6,96,4,2,,,1,6,2000,,,2,,,2,,2,,208.2766
4,10,1,151,2,2,57,1,10,1999,2,4,743,1,81,36,1,743,23,2,,,10,2002,1,10000,1,2,,2,,208.2766
4,10,1,155,1,1,59,2,10,1997,2,7,413,1,21,4,1,913,12,1,1,1998,,,2,,,2,,2,,208.2766
4,10,1,156,3,1,28,4,7,2001,1,7,94,1,94,10,1,834,37,2,,,5,2002,1,30000,1,2,,2,,208.2766
4,10,1,157,1,1,46,3,7,2000,2,6,721,1,89,12,1,721,36,1,6,2001,,,1,16000,1,1,49000,1,70000,230.8338
4,10,1,158,3,2,28,2,11,2000,1,6,21,1,81,12,1,913,35,2,,,11,2001,1,36000,4,2,,2,,230.8338
4,10,1,168,3,1,31,3,8,2000,1,7,215,1,57,24,1,215,37,2,,,8,2002,1,52000,1,2,,2,,230.8338
4,10,1,177,3,2,24,2,7,2001,1,4,522,1,52,6,1,245,6,2,,,1,2002,1,8000,4,2,,2,,208.2766
4,10,1,180,2,1,43,4,6,2001,2,6,724,1,81,12,1,724,39,2,,,5,2002,1,40000,1,1,20000,2,,208.2766
4,10,1,186,2,1,33,2,7,2001,2,7,815,1,82,12,1,815,8,2,,,7,2002,1,100000,1,1,20000,1,37000,208.2766
4,10,1,187,2,1,39,4,9,2000,2,6,921,1,50,9,1,723,35,1,8,2001,,,1,60000,1,1,50000,2,,208.2766
4,10,1,188,1,1,39,2,4,2000,2,4,621,1,78,24,1,713,28,1,2,2001,,,2,,,2,,2,,208.2766
4,10,1,190,4,1,40,2,2,1998,2,6,911,1,70,12,1,834,17,1,6,1998,,,2,,,2,,2,,208.2766
4,10,1,201,1,2,45,1,7,1999,2,4,21,1,39,24,1,512,24,1,7,2001,,,1,30000,1,1,90000,2,,208.2767
4,10,1,201,2,1,45,2,10,2000,2,4,832,1,81,24,1,512,24,2,,,12,2002,1,60000,1,2,,2,,208.2767
4,10,1,202,2,1,27,3,1,2001,2,7,94,1,86,7,1,834,27,1,8,2001,,,1,80000,1,1,300000,2,,208.2767
4,10,1,209,4,1,31,1,1,2000,2,6,832,1,81,24,1,832,20,2,,,1,2002,1,60500,4,2,,2,,209.7777
4,10,1,212,1,1,57,2,3,1999,2,7,93,1,81,24,1,412,48,1,3,2001,,,2,,,2,,2,,209.7777
4,10,1,220,4,1,35,2,11,2000,2,6,713,1,81,13,1,713,31,2,,,12,2001,1,50000,4,2,,2,,208.2766
4,10,1,222,2,1,43,5,9,2001,2,2,832,1,81,12,1,143,48,1,7,2001,,,1,36000,4,1,50000,1,14000,208.2766
4,10,1,224,2,1,29,2,5,1999,2,6,94,1,81,35,1,143,42,2,,,4,2002,1,15000,4,2,,2,,208.2766
4,10,1,225,2,1,32,5,2,2001,2,3,931,1,81,12,1,832,56,2,,,2,2002,1,92000,4,2,,2,,208.2766
4,10,1,234,4,1,22,1,9,2001,2,7,832,1,81,9,1,512,0,2,,,6,2002,2,,,2,,2,,253.789
4,10,1,235,1,1,37,1,6,1998,2,6,721,1,89,12,1,721,12,1,6,1999,,,2,,,2,,2,,253.789
4,10,1,236,1,1,45,2,11,2000,2,1,713,1,81,24,1,713,34,2,,,11,2002,1,60000,4,2,,2,,253.789
4,10,1,240,2,1,47,3,9,1999,2,7,911,1,96,12,1,314,36,1,9,2000,,,2,,,2,,2,,253.789
4,10,1,241,4,1,28,2,5,2000,2,6,721,1,81,24,1,721,41,2,,,4,2002,1,61500,4,2,,2,,208.2768
4,10,1,244,1,1,38,4,6,2000,2,2,94,1,83,9,1,834,36,1,3,2001,,,2,,,2,,2,,208.2768
4,10,1,250,1,1,37,3,11,1998,2,7,123,4,39,0,2,,,1,11,1998,,,2,,,2,,2,,208.2768
4,10,1,250,2,2,38,2,11,1998,2,7,143,4,39,0,2,,,1,11,1998,,,2,,,2,,2,,208.2768
4,10,1,250,3,1,14,1,5,1997,1,1,23,4,39,0,2,,,1,5,1997,,,2,,,2,,2,,210.191
4,10,1,250,3,2,13,1,5,1997,1,1,23,4,39,0,2,,,1,5,1997,,,2,,,2,,2,,210.191
4,10,1,250,6,2,69,2,11,1998,3,7,222,4,39,0,2,,,1,11,1998,,,2,,,2,,2,,208.2768
4,10,1,251,1,1,67,1,6,1998,1,7,222,4,39,0,2,,,1,6,1998,,,2,,,2,,2,,208.2768
4,10,1,251,2,2,57,1,6,1998,2,7,222,4,39,0,2,,,1,6,1998,,,2,,,2,,2,,208.2768
4,10,1,251,3,2,30,1,6,1998,1,7,23,4,39,0,2,,,1,6,1998,,,2,,,2,,2,,208.2768
4,10,1,251,3,1,29,1,6,1998,1,7,222,4,39,0,2,,,1,6,1998,,,2,,,2,,2,,208.2768
4,10,1,251,3,2,26,1,6,1998,1,7,222,4,39,0,2,,,1,6,1998,,,2,,,2,,2,,208.2768
4,10,1,251,3,1,24,1,6,1998,1,6,23,4,39,0,2,,,1,6,1998,,,2,,,2,,2,,208.2768
4,10,1,257,3,2,41,2,4,2001,4,3,911,1,81,24,1,522,52,2,,,4,2003,1,24000,4,1,40000,1,12500,208.2767
4,10,1,257,5,2,22,1,6,2001,1,6,23,4,81,4,2,,,2,,,10,2001,2,,,2,,2,,208.2767
4,10,1,259,5,1,25,1,2,1999,1,6,94,1,47,88,1,913,11,2,,,88,8888,1,8000,1,2,,2,,208.2767
4,10,1,259,3,2,48,2,1,1999,4,7,234,1,47,88,1,913,56,2,,,88,8888,1,24000,1,2,,1,6500,208.2767
4,10,1,266,2,1,42,2,3,2000,2,3,721,1,78,88,1,721,29,2,,,88,8888,1,96000,4,2,,2,,208.2767
4,10,1,313,3,1,35,1,5,1998,1,5,915,8,32,44,1,93,40,2,,,1,2002,1,54000,1,2,,2,,167.9494
4,10,1,314,3,1,34,2,10,1999,1,4,825,1,46,36,1,913,48,2,,,10,2002,1,12000,1,2,,2,,167.9494
4,10,1,318,2,1,37,3,6,2001,2,3,522,1,35,12,1,834,27,2,,,6,2002,1,30000,1,2,,2,,167.9494
4,10,1,330,4,1,42,1,10,1997,2,7,215,1,15,8,1,215,12,1,10,1999,,,2,,,2,,2,,176.5092
4,10,1,349,4,1,35,4,12,2000,2,6,516,1,50,36,1,825,59,2,,,12,2003,1,25000,4,2,,2,,167.9494
4,10,1,354,6,1,39,1,9,1999,1,6,94,1,81,27,1,413,24,2,,,12,2001,2,,,2,,2,,167.9494
4,10,1,365,3,1,31,1,3,1997,1,4,131,1,47,88,1,913,48,2,,,88,8888,1,55000,1,2,,2,,167.9493
4,10,1,371,4,2,37,2,3,2001,2,6,21,1,39,12,1,913,7,2,,,3,2002,1,45000,1,2,,2,,167.9493
4,10,1,378,4,2,32,1,3,1997,2,6,94,1,21,55,1,512,54,2,,,10,2001,1,95000,1,2,,1,10000,167.9495
4,10,1,391,6,1,34,1,2,1999,1,6,94,1,89,24,1,721,31,1,2,2001,,,2,,,2,,2,,151.3734
4,10,1,393,2,1,47,5,7,2000,2,6,314,1,14,13,1,314,54,1,8,2001,,,1,40000,1,1,30000,2,,151.3734
4,10,1,417,3,1,28,1,3,2000,1,4,421,1,89,24,1,743,18,2,,,3,2002,1,35000,1,2,,2,,167.9494
4,10,1,423,2,1,41,2,4,2000,2,4,831,1,51,88,1,831,36,2,,,88,8888,1,20000,4,2,,2,,162.2271
4,10,1,430,4,1,30,4,7,2001,2,4,245,1,52,5,1,245,24,2,,,12,2001,1,50000,1,2,,2,,162.2271
4,10,1,430,3,2,30,4,7,2001,2,6,245,1,52,5,1,245,24,2,,,12,2001,1,25000,1,2,,2,,162.2271
4,10,1,432,3,1,24,2,10,2000,2,6,827,1,89,88,1,827,12,2,,,88,8888,1,27000,4,2,,2,,162.2271
4,10,2,447,2,2,36,1,6,2001,2,6,21,1,89,36,1,731,3,2,,,6,2004,2,,,2,,2,,766.2772
4,10,2,455,3,1,25,1,3,1999,1,4,744,1,89,36,1,731,30,2,,,3,2002,1,10000,4,2,,2,,766.2772
4,10,2,464,3,1,28,1,6,2001,1,7,94,1,81,24,1,213,3,2,,,6,2003,2,,,2,,2,,683.2437
4,10,2,476,2,1,41,1,10,2000,2,7,94,1,66,12,1,834,12,2,,,10,2001,1,60000,1,2,,2,,683.2434
4,10,2,489,2,1,42,1,4,2000,2,4,931,1,81,24,1,931,17,2,,,3,2002,1,37000,4,2,,2,,683.2433
4,10,2,506,4,1,41,3,3,2001,2,6,611,1,82,88,1,834,14,2,,,88,8888,1,90000,1,2,,2,,683.2434
4,10,2,507,3,1,29,3,7,2000,1,6,611,1,57,12,1,834,36,1,6,2001,,,1,42000,1,1,30000,2,,683.2434
4,10,2,516,4,1,29,2,9,2000,2,6,832,1,43,12,1,834,24,1,8,2001,,,1,30000,1,1,0,1,3300,683.2434
4,10,2,523,3,2,41,3,10,1996,4,7,412,3,47,88,1,913,59,2,,,88,8888,1,45000,1,2,,1,25000,683.2432
4,10,2,533,3,1,28,1,7,1999,1,7,342,4,47,88,1,913,26,2,,,88,8888,1,25000,4,2,,1,4000,683.2445
4,10,2,535,6,2,30,3,5,2001,2,4,621,1,39,24,1,913,72,2,,,5,2003,1,4000,3,2,,2,,683.2445
4,10,2,560,2,1,23,1,6,2001,2,6,832,1,52,4,1,814,3,2,,,10,2001,1,10000,1,2,,2,,838.9551
4,10,2,574,3,2,27,1,12,2000,1,6,522,1,89,88,1,913,9,2,,,88,8888,1,20000,4,2,,2,,683.2417
4,10,2,574,3,2,24,1,8,2000,1,6,91,1,46,88,1,913,13,2,,,88,8888,1,30000,4,2,,2,,683.2417
4,10,2,576,3,2,24,1,1,2001,1,6,91,1,89,88,1,913,9,2,,,88,8888,1,21000,4,2,,2,,683.2417
4,10,2,587,4,1,30,3,7,2001,2,7,419,8,35,24,1,741,38,2,,,7,2003,1,14000,1,2,,2,,784.8475
4,10,2,587,3,2,33,2,8,2001,2,7,419,2,35,24,1,741,37,2,,,8,2003,2,,,2,,2,,784.8475
4,10,2,593,2,2,36,1,9,2001,2,4,21,1,46,36,1,513,0,2,,,9,2004,2,,,2,,2,,745.3591
4,10,2,602,3,1,27,1,11,1999,1,2,621,1,89,24,1,827,22,2,,,11,2001,1,37500,1,2,,2,,683.2429
4,10,2,671,3,1,24,1,7,2001,1,7,832,4,47,88,1,913,2,2,,,88,8888,2,,,2,,2,,719.6044
4,10,2,682,4,1,52,2,2,2000,2,6,313,1,53,26,1,512,19,2,,,4,2002,1,46000,3,2,,2,,145.6231
4,10,2,682,3,1,31,3,4,2000,1,6,721,1,81,24,1,721,32,2,,,4,2002,2,,,2,,1,1400,145.6231
4,10,2,686,3,1,36,1,10,1999,1,4,621,1,51,24,1,311,23,2,,,10,2001,1,16000,4,2,,2,,158.8615
4,10,2,688,2,2,43,1,2,1999,2,1,743,1,95,58,1,913,31,2,,,1,2004,1,15000,4,2,,1,3000,158.8615
4,10,2,697,3,2,28,2,7,2001,1,7,215,1,90,5,1,215,11,2,,,12,2001,1,38000,1,1,30000,1,9000,145.6231
4,10,2,704,3,2,29,1,12,1999,1,6,313,1,47,60,1,913,22,2,,,11,2004,1,51500,4,2,,2,,145.6231
4,10,2,706,3,2,26,1,8,2000,1,7,341,4,82,0,2,,,1,8,2000,,,2,,,2,,2,,145.6231
4,10,2,707,1,1,45,1,12,1998,2,6,832,4,18,4,2,,,1,3,1999,,,2,,,2,,2,,145.6231
4,10,2,713,2,1,36,5,3,2001,2,7,131,1,21,9,1,834,50,2,,,12,2001,1,90000,1,2,,2,,145.6231
4,10,2,714,2,1,29,4,2,2001,2,6,832,1,89,10,1,834,56,2,,,12,2001,1,90000,1,2,,2,,145.6231
4,10,2,716,2,1,52,2,3,2001,2,1,712,1,81,24,1,712,48,2,,,3,2003,1,30000,4,2,,2,,145.6231
4,10,2,722,2,1,36,2,5,2001,2,7,215,1,81,12,1,215,19,2,,,4,2002,1,100000,1,2,,2,,165.5576
4,10,2,731,2,1,40,3,5,2001,2,7,522,1,93,12,1,215,29,2,,,4,2002,1,56000,2,2,,2,,165.5576
4,10,2,732,4,1,30,3,8,1999,2,6,821,1,81,12,1,713,36,1,7,2000,,,2,,,2,,2,,165.5576
4,10,2,735,3,2,31,1,6,2000,1,7,513,1,81,24,1,323,15,2,,,6,2002,2,,,2,,1,200,145.6231
4,10,2,747,1,1,52,4,8,2000,2,2,713,1,81,12,1,713,42,1,2,2001,,,2,,,2,,2,,145.6231
4,10,2,747,3,1,24,1,11,1998,2,6,713,1,81,12,1,713,7,1,6,1999,,,2,,,2,,2,,145.6231
4,10,2,748,3,1,27,1,9,1999,1,4,724,1,81,12,1,724,12,1,9,2000,,,2,,,2,,2,,145.6231
4,10,2,750,2,1,45,3,11,2000,2,4,94,1,57,6,1,512,21,1,5,2001,,,2,,,1,50000,1,5000,145.6231
4,10,2,753,3,1,22,1,5,2001,1,4,714,1,81,24,1,713,4,2,,,5,2003,1,25000,1,2,,2,,145.6231
4,10,2,755,4,1,30,1,1,2000,2,6,713,1,94,9,1,713,9,1,10,2000,,,2,,,2,,2,,145.6231
4,10,2,756,2,1,45,2,3,2001,2,3,721,1,56,12,1,721,16,2,,,3,2002,1,75000,1,2,,2,,145.6231
4,10,2,756,3,2,24,1,7,2000,1,6,23,1,94,17,1,513,14,2,,,12,2001,1,20000,1,2,,2,,145.6231
4,10,2,758,3,2,19,1,8,2001,1,6,23,1,10,24,1,513,2,2,,,8,2003,2,,,2,,2,,145.6231
4,10,2,765,3,2,22,1,3,2001,1,6,724,1,57,24,1,913,6,2,,,3,2003,2,,,2,,2,,145.6231
4,10,2,766,3,2,37,3,6,2001,1,4,913,1,82,24,1,913,55,2,,,6,2003,1,9000,4,1,50000,2,,145.6231
4,10,2,772,3,2,26,2,8,1999,1,4,522,1,94,88,1,522,48,2,,,88,8888,1,7500,4,2,,2,,112.0186
