RREG,HHNUM,RRPL,RSTR,RPSU,RROTATION,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18M_DTRET,RQ18Y_DTRET,RQ19_REASON,RQ20M_DTEXP,RQ20Y_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
41,3929,4,11002,04492,23,02,02,2,26,01,08,2013,2,04,522,1,1,234,24,1,522,13,2,,,,08,2015,1,0020000,5,1,100,,,,,,,,,2,,1,0009000,000718.5555,1
41,3930,2,21112,04535,26,03,05,1,27,01,04,2014,2,04,829,1,1,233,24,1,829,05,2,,,,04,2016,1,0108000,1,1,050,,,3,050,,,,,2,,2,,000874.7490,1
41,3931,2,21112,04535,26,03,05,1,34,01,07,2014,2,06,143,8,,223,00,2,,,1,07,2014,3,,,2,,,,,,,,,,,,,1,0010000,1,0002000,000874.7490,2
41,3932,2,21112,04535,26,05,03,2,28,01,05,2014,1,57,322,1,1,500,88,1,522,04,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000945.6345,1
41,3933,2,21112,04535,26,01,01,1,47,04,09,2013,2,68,023,1,2,500,10,1,314,40,1,07,2014,2,,,1,0120000,1,1,070,2,030,,,,,,,1,0100000,1,0027000,000743.4717,1
41,3934,2,21112,04535,26,01,01,1,54,02,07,2014,2,06,023,1,1,233,24,1,143,27,2,,,,07,2016,1,0400000,1,1,030,2,030,3,030,4,010,,,1,0150000,1,0020000,000743.4717,1
41,3935,2,21112,04535,26,01,01,1,36,02,01,2014,2,04,023,1,1,234,24,1,347,33,2,,,,01,2016,1,0090000,5,1,100,,,,,,,,,2,,2,,000850.2897,1
41,3936,2,21112,04535,26,10,03,2,29,02,04,2013,1,67,023,1,1,233,24,1,223,30,2,,,,04,2015,1,0100000,1,1,100,,,,,,,,,2,,2,,000945.6345,1
41,3937,4,22214,04509,23,04,05,1,31,01,08,2011,2,04,347,1,1,233,05,1,347,05,1,01,2012,2,,,2,,,,,,,,,,,,,2,,2,,000663.4798,2
41,3938,4,22214,04509,23,01,01,1,48,02,09,2013,2,90,023,1,1,100,24,1,231,37,2,,,,09,2015,1,0300000,1,1,065,2,010,3,020,4,005,,,2,,2,,000563.9086,1
41,3939,4,22214,04509,23,03,03,2,32,02,06,2014,1,67,023,1,1,234,24,1,223,28,2,,,,06,2016,1,0012000,1,1,100,,,,,,,,,1,0000000,1,0013000,000717.2451,1
41,3940,3,24109,04534,23,03,03,2,24,01,07,2013,1,61,234,1,1,223,24,1,234,14,2,,,,07,2015,1,0056000,1,1,100,,,,,,,,,2,,2,,000576.1759,1
41,3941,3,24109,04534,23,03,03,1,25,02,01,2014,1,55,131,1,1,233,24,1,413,33,2,,,,01,2016,1,0030000,1,1,100,,,,,,,,,2,,2,,000665.5640,1
41,3942,3,24109,04534,23,05,03,1,26,01,09,2010,1,06,512,1,1,500,19,1,512,19,1,04,2012,1,,,2,,,,,,,,,,,,,2,,2,,000665.5640,2
41,3943,3,22115,04524,23,01,01,1,50,02,07,2014,2,04,023,1,1,233,24,1,724,32,2,,,,07,2016,1,0047000,1,1,080,2,020,,,,,,,1,0060000,1,0083600,000592.0568,1
41,3944,3,22115,04524,23,03,03,1,27,02,02,2013,1,54,023,1,1,234,24,1,149,44,2,,,,02,2015,1,0090000,1,1,050,,,3,050,,,,,2,,2,,000696.5983,1
41,3945,3,22115,04524,23,01,01,1,58,03,12,2012,2,68,023,1,2,300,05,1,314,19,1,05,2013,2,,,2,,,,,,,,,,,,,2,,2,,000479.2824,2
41,3946,4,21105,04570,23,02,02,2,52,02,03,2014,2,67,023,1,1,500,36,1,223,43,2,,,,03,2017,1,0075000,1,1,070,,,3,030,,,,,2,,2,,000543.2489,1
41,3947,4,21105,04570,23,06,03,2,26,01,04,2014,2,04,827,1,1,213,12,1,827,05,2,,,,04,2015,2,,,,,,,,,,,,,2,,2,,000726.2171,1
41,3948,4,21105,04570,23,02,02,2,55,01,10,2013,2,63,021,4,,211,00,2,,,1,10,2013,3,,,2,,,,,,,,,,,,,2,,2,,000459.4866,2
41,3948,4,21105,04570,23,03,03,1,29,02,06,2014,1,68,023,1,2,400,12,1,834,16,2,,,,06,2015,1,0020000,1,1,020,,,3,080,,,,,2,,2,,000671.7793,1
41,3948,4,21105,04570,23,04,03,2,28,01,03,2013,1,68,021,1,1,233,36,1,422,18,2,,,,03,2016,2,,,,,,,,,,,,,2,,2,,000726.2171,1
41,3949,4,21105,04570,23,01,01,1,43,01,02,2011,2,06,832,1,1,500,43,1,522,43,1,09,2014,2,,,1,0030000,1,1,050,2,020,3,030,,,,,1,0080000,2,,000652.9953,1
41,3950,4,21105,04570,23,03,03,1,33,01,07,2010,2,04,931,1,1,232,24,1,512,24,1,07,2012,2,,,2,,,,,,,,,,,,,2,,2,,000671.7793,2
41,3951,3,25105,04583,23,01,01,1,52,02,09,2012,2,06,712,1,1,233,24,1,712,48,1,09,2014,2,,,1,0060000,5,1,100,,,,,,,,,1,0056000,1,0004500,000542.1100,1
41,3952,2,26204,04577,26,05,03,2,27,01,09,2014,1,04,827,1,1,234,24,1,827,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000689.1319,1
41,3953,2,26204,04577,26,03,03,1,32,02,03,2013,1,04,522,1,1,233,24,1,522,43,2,,,,03,2015,1,0012000,5,1,100,,,,,,,,,2,,2,,000637.4740,1
41,3954,2,26204,04577,26,03,03,2,31,01,08,2013,4,04,512,1,1,233,24,1,913,13,2,,,,08,2015,1,0020000,5,1,050,2,050,,,,,,,2,,2,,000689.1319,1
41,3955,2,26204,04577,26,01,01,1,56,02,08,2012,2,04,714,1,1,233,25,1,714,25,1,09,2014,2,,,1,0027000,5,1,100,,,,,,,,,1,0035000,2,,000438.6030,1
41,3956,4,26213,04586,23,02,03,2,27,03,03,2014,1,04,827,1,1,234,24,1,913,22,2,,,,03,2016,1,0030000,1,,,2,100,,,,,,,2,,2,,000765.7021,1
41,3956,4,26213,04586,23,06,05,2,31,01,06,2013,2,06,023,1,1,235,36,1,913,15,2,,,,06,2016,1,0012000,1,1,100,,,,,,,,,2,,2,,000765.7021,1
41,3957,4,26213,04586,23,01,01,1,30,01,11,2009,2,04,921,1,1,213,24,1,829,24,1,11,2011,2,,,2,,,,,,,,,,,,,2,,2,,000708.3044,2
41,3958,4,26213,04586,23,04,05,2,42,01,07,2011,2,04,023,1,1,233,14,1,913,14,1,09,2012,3,,,2,,,,,,,,,,,,,2,,2,,000702.6386,2
41,3959,4,26213,04586,23,02,03,1,24,01,08,2014,1,04,827,1,1,213,36,1,829,01,2,,,,08,2017,2,,,,,,,,,,,,,2,,2,,000596.7941,1
41,3959,4,26213,04586,23,03,03,1,22,01,02,2014,1,04,421,1,1,213,36,1,829,07,2,,,,02,2017,2,,,,,,,,,,,,,2,,2,,000596.7941,1
41,3960,4,26213,04586,23,81,03,2,33,02,11,2013,2,63,023,6,,213,88,1,122,49,2,,,,88,8888,1,0048000,1,1,100,,,,,,,,,2,,2,,000667.3022,
41,3961,4,26213,04586,23,01,01,1,36,01,06,2011,2,05,832,1,1,233,29,1,413,29,1,11,2013,2,,,2,,,,,,,,,,,,,2,,2,,000688.4991,2
41,3962,2,27217,04587,26,03,03,2,31,03,05,2014,1,63,827,1,1,235,11,1,421,44,2,,,,04,2015,1,0042000,1,1,100,,,,,,,,,2,,2,,000735.0821,1
41,3963,2,27217,04587,26,03,03,2,23,02,09,2014,1,68,023,1,1,234,24,1,422,17,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000588.6556,1
41,3963,2,27217,04587,26,09,05,2,29,05,07,2014,2,67,223,1,1,222,05,1,223,23,2,,,,12,2014,1,0030000,1,1,100,,,,,,,,,2,,2,,000735.0821,1
41,3964,1,27225,04621,26,01,01,2,72,01,02,2014,3,02,023,4,,500,01,2,,,1,03,2014,3,,,2,,,,,,,,,,,,,2,,2,,000392.5608,2
41,3965,1,27225,04621,26,01,01,1,77,03,07,2014,3,04,022,4,,500,05,2,,,2,,,,12,2014,2,,,,,,,,,,,,,2,,2,,000435.6660,2
41,3966,1,27225,04621,26,02,03,1,33,05,07,2014,2,55,832,1,2,400,09,1,512,25,2,,,,04,2015,1,0040000,1,1,080,,,3,020,,,,,2,,2,,000639.9810,1
41,3967,1,27225,04621,26,01,01,1,57,03,07,2013,2,63,832,1,2,400,11,1,512,31,1,05,2014,2,,,1,0015000,1,1,100,,,,,,,,,1,0050000,2,,000440.3278,1
41,3968,1,27225,04621,26,02,02,2,54,01,07,2014,2,04,021,1,1,211,24,1,913,02,2,,,,07,2016,1,0006000,1,1,100,,,,,,,,,2,,2,,000517.5345,1
41,3969,3,25209,04625,23,01,01,1,59,01,10,2013,2,04,712,1,1,300,36,1,712,11,2,,,,10,2016,1,0034000,5,1,100,,,,,,,,,2,,2,,000438.6030,1
41,3969,3,25209,04625,23,03,05,1,35,01,03,2012,2,04,832,1,1,233,36,1,832,30,2,,,,03,2015,1,0047000,1,1,060,,,3,040,,,,,2,,2,,000619.6493,1
41,3970,3,25209,04625,23,01,01,1,33,01,03,2012,2,06,832,1,1,233,24,1,832,24,1,03,2014,2,,,2,,,,,,,,,,,,,2,,2,,000637.4740,2
41,3971,3,25209,04625,23,01,01,1,47,01,10,2010,2,04,832,1,1,233,36,1,832,36,1,10,2013,2,,,2,,,,,,,,,,,,,2,,2,,000541.8056,2
41,3972,3,25209,04625,23,03,03,2,33,02,02,2013,1,63,021,5,,400,03,2,,,1,05,2013,3,,,2,,,,,,,,,,,,,2,,2,,000689.1319,2
41,3973,3,25209,04625,23,03,03,2,28,01,09,2014,1,67,422,1,1,234,24,1,422,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000689.1319,1
41,3973,3,25209,04625,23,04,03,1,27,01,09,2014,1,68,512,1,1,234,24,1,512,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000637.4740,1
41,3974,3,25209,04625,23,01,01,1,29,01,01,2013,1,58,422,4,,222,00,2,,,1,01,2013,3,,,2,,,,,,,,,,,,,2,,2,,000637.4740,2
41,3975,3,25209,04625,23,02,02,2,67,01,04,2014,2,67,021,4,,500,03,2,,,1,07,2014,3,,,2,,,,,,,,,,,,,1,0000000,2,,000391.0230,2
41,3976,4,24210,04634,23,02,02,2,50,01,02,2010,2,03,913,4,,211,00,2,,,1,02,2010,3,,,2,,,,,,,,,,,,,2,,2,,000516.9553,2
41,3977,4,24210,04634,23,01,01,2,50,06,06,2014,2,04,131,4,,500,05,1,523,28,2,,,,11,2014,1,0028000,4,1,060,2,010,3,030,,,,,2,,2,,000516.9553,1
41,3977,4,24210,04634,23,02,02,1,54,06,06,2014,2,04,832,4,,500,05,1,512,28,2,,,,11,2014,2,,,,,,,,,,,,,2,,2,,000543.3275,1
41,3978,4,24210,04634,23,02,02,2,49,01,07,2013,2,04,913,1,1,233,24,1,913,14,2,,,,07,2015,1,0030000,5,1,100,,,,,,,,,2,,2,,000516.9553,1
41,3979,4,24210,04634,23,09,05,1,27,01,08,2012,2,64,213,1,1,100,25,1,213,25,1,09,2014,3,,,2,,,,,,,,,,,,,1,0050000,2,,000639.2647,1
41,3980,4,27210,04636,23,02,02,2,29,01,08,2012,2,67,021,1,1,222,14,1,223,14,1,10,2013,2,,,2,,,,,,,,,,,,,2,,2,,000691.8420,2
41,3981,4,27210,04636,23,02,05,1,35,02,11,2013,2,64,021,1,1,233,36,1,714,23,2,,,,11,2016,1,0047000,1,1,070,2,010,3,020,,,,,2,,2,,000622.0861,1
41,3982,4,27210,04636,23,07,03,1,28,01,06,2014,1,06,827,1,1,213,36,1,827,03,2,,,,06,2017,2,,,,,,,,,,,,,2,,2,,000639.9810,1
41,3983,3,27107,04668,23,03,03,2,40,01,11,2012,1,04,512,1,1,232,06,1,913,06,1,05,2013,3,,,2,,,,,,,,,,,,,2,,2,,000634.8616,2
41,3984,3,27107,04668,23,03,03,1,22,02,11,2011,1,62,023,5,,222,03,2,,,1,02,2012,3,,,2,,,,,,,,,,,,,2,,2,,000539.2270,2
41,3985,3,27107,04668,23,02,02,2,41,01,02,2012,2,04,827,1,1,212,06,1,827,06,1,08,2012,2,,,2,,,,,,,,,,,,,2,,2,,000634.8616,2
41,3986,3,27107,04668,23,01,01,1,49,02,07,2011,2,04,023,1,1,233,24,1,512,45,1,07,2013,2,,,2,,,,,,,,,,,,,2,,2,,000543.9363,2
41,3986,3,27107,04668,23,81,03,2,25,01,06,2012,2,67,523,5,,222,03,2,,,1,09,2012,3,,,2,,,,,,,,,,,,,2,,2,,000602.9338,2
41,3987,3,27107,04668,23,01,01,2,48,03,11,2012,3,04,131,4,,300,03,2,,,1,01,2013,3,,,2,,,,,,,,,,,,,2,,2,,000517.5345,2
41,3987,3,27107,04668,23,02,03,2,14,01,10,2010,1,03,023,4,,222,00,2,,,1,10,2010,3,,,2,,,,,,,,,,,,,2,,2,,000656.4217,2
41,3988,4,24117,04664,23,01,01,2,38,01,08,2013,4,04,743,1,1,235,24,1,913,13,2,,,,08,2015,1,0060000,5,1,100,,,,,,,,,2,,2,,000666.0316,1
41,3989,4,24117,04664,23,02,02,2,44,01,03,2014,2,04,743,1,1,233,24,1,743,06,2,,,,03,2016,1,0010000,5,1,100,,,,,,,,,2,,2,,000666.0316,1
41,3990,4,24117,04664,23,02,02,2,41,01,12,2013,2,06,021,1,1,233,24,1,913,09,2,,,,12,2015,1,0008000,1,1,100,,,,,,,,,2,,2,,000666.0316,1
41,3991,4,24117,04664,23,03,03,1,26,01,03,2014,1,06,315,1,1,221,36,1,821,06,2,,,,03,2017,1,0029000,5,1,100,,,,,,,,,2,,2,,000671.4023,1
41,3991,4,24117,04664,23,06,05,1,26,01,09,2014,2,04,827,1,1,233,24,1,512,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000671.4023,1
41,3992,4,24117,04664,23,01,01,1,49,01,03,2010,2,55,023,1,1,234,13,1,724,13,1,04,2011,3,,,2,,,,,,,,,,,,,2,,2,,000570.6421,2
41,3993,3,23214,04681,23,04,03,1,31,02,02,2013,1,55,023,1,1,233,36,1,932,56,2,,,,02,2016,1,0100000,1,1,040,,,3,060,,,,,2,,2,,000637.8322,1
41,3994,3,23214,04681,23,03,03,2,27,02,11,2013,1,67,422,4,,500,03,2,,,1,02,2014,3,,,2,,,,,,,,,,,,,2,,2,,000689.5191,2
41,3995,4,25220,04650,23,01,01,1,60,05,03,2014,2,68,023,1,2,400,09,1,314,51,2,,,,12,2014,1,0300000,1,1,100,,,,,,,,,2,,2,,000438.6030,1
41,3996,4,25220,04650,23,03,03,2,43,02,12,2012,2,04,021,1,1,222,24,1,913,46,2,,,,12,2014,1,0030000,5,1,100,,,,,,,,,2,,2,,000632.3748,1
41,3997,4,25220,04650,23,02,02,2,49,01,02,2012,2,06,021,4,,211,00,2,,,1,02,2012,3,,,2,,,,,,,,,,,,,2,,2,,000515.5072,2
41,3998,4,25220,04650,23,03,03,1,28,01,06,2014,2,63,344,4,,222,01,2,,,1,07,2014,3,,,2,,,,,,,,,,,,,1,0000000,2,,000637.4740,2
41,3999,4,25220,04650,23,01,01,1,46,02,02,2013,2,06,023,1,1,232,24,1,832,44,2,,,,02,2015,1,0090000,1,1,100,,,,,,,,,2,,2,,000541.8056,1
41,4000,4,25220,04650,23,01,01,1,42,03,04,2010,2,55,311,8,,211,01,2,,,1,05,2010,3,,,2,,,,,,,,,,,,,2,,2,,000619.6493,2
41,4001,3,27201,04689,23,01,01,1,53,05,01,2014,2,66,023,1,2,400,10,1,834,49,2,,,,11,2014,1,0090000,1,1,080,,,3,020,,,,,2,,2,,000687.8528,1
41,4002,3,27201,04689,23,02,02,2,58,02,07,2013,2,67,023,1,1,233,24,1,223,57,2,,,,07,2015,1,0090000,1,1,100,,,,,,,,,2,,2,,000553.5549,1
41,4003,3,27201,04689,23,03,03,1,22,01,07,2014,1,04,522,1,1,233,24,1,723,02,2,,,,07,2016,2,,,,,,,,,,,,,2,,2,,000681.8974,1
41,4003,3,27201,04689,23,07,03,2,30,01,05,2013,4,04,522,1,1,232,24,1,421,16,2,,,,05,2015,1,0060000,5,1,095,,,3,005,,,,,2,,2,,000874.8918,1
41,4004,3,27201,04689,23,02,03,2,30,01,09,2014,1,06,512,1,1,232,00,1,913,00,1,09,2014,3,,,2,,,,,,,,,,,,,1,0000000,2,,000874.8918,1
41,4005,1,24201,04691,26,02,02,2,45,02,05,2012,2,04,021,1,1,234,24,1,913,48,1,05,2014,2,,,1,0010000,5,1,050,2,050,,,,,,,1,0040000,1,0010000,000805.6445,1
41,4006,1,24201,04691,26,02,02,2,25,01,11,2012,2,04,913,1,1,232,09,1,913,09,1,08,2013,3,,,2,,,,,,,,,,,,,2,,2,,001076.9885,2
41,4007,2,21202,04698,26,01,01,2,70,01,04,2013,3,04,022,4,,500,06,2,,,1,10,2013,3,,,2,,,,,,,,,,,,,2,,2,,000416.6290,2
41,4008,2,21202,04698,26,01,01,1,51,05,09,2013,2,65,023,1,2,400,08,1,512,44,1,05,2014,2,,,2,,,,,,,,,,,,,1,0500000,1,0035000,000577.2855,1
41,4009,2,21202,04698,26,01,01,1,43,01,09,2010,2,55,516,1,1,223,05,1,913,05,1,02,2011,3,,,2,,,,,,,,,,,,,2,,2,,000660.2267,2
41,4010,2,21202,04698,26,02,03,2,29,01,06,2014,1,63,241,1,1,234,24,1,241,03,2,,,,06,2016,1,0030000,1,1,050,,,3,050,,,,,2,,2,,000734.2594,1
41,4011,2,21202,04698,26,01,01,1,46,03,05,2013,2,65,023,1,1,233,24,1,215,53,2,,,,05,2015,1,0180000,1,1,100,,,,,,,,,2,,2,,000577.2855,1
41,4012,2,27125,04707,26,01,01,1,37,01,12,2012,2,04,913,1,1,233,24,1,913,21,2,,,,12,2014,1,0060000,1,1,090,,,3,010,,,,,2,,2,,000873.8829,1
41,4013,2,27125,04707,26,01,01,1,37,01,02,2012,2,04,721,1,1,500,36,1,722,31,2,,,,02,2015,1,0090000,1,1,075,,,3,025,,,,,2,,2,,000873.8829,1
41,4014,2,27125,04707,26,01,01,1,24,01,11,2013,2,65,131,1,2,214,11,1,723,10,2,,,,10,2014,1,0036000,1,1,080,,,3,020,,,,,2,,2,,000757.4855,1
41,4015,2,26124,04709,26,01,01,1,36,01,08,2013,2,04,724,1,1,233,24,1,522,13,2,,,,08,2015,1,0045000,1,1,100,,,,,,,,,2,,2,,000620.6936,1
41,4016,2,26124,04709,26,01,01,1,58,02,02,2013,1,68,131,1,1,300,09,1,143,18,1,11,2013,2,,,2,,,,,,,,,,,,,2,,2,,000439.3422,2
41,4017,2,26124,04709,26,01,01,1,30,01,05,2012,2,65,143,8,,223,06,2,,,1,11,2012,3,,,2,,,,,,,,,,,,,2,,2,,000638.5484,2
41,4017,2,26124,04709,26,02,02,2,30,04,01,2014,2,65,143,8,,223,08,2,,,1,08,2014,3,,,2,,,,,,,,,,,,,1,0125000,1,0005000,000690.2934,2
41,4018,2,26124,04709,26,01,01,1,50,01,11,2010,2,68,131,1,1,400,03,1,143,03,1,02,2011,3,,,2,,,,,,,,,,,,,2,,2,,000542.7188,2
41,4019,1,26233,04714,26,02,02,2,40,02,03,2013,2,04,023,1,1,400,24,1,913,31,2,,,,03,2015,1,0065000,1,1,100,,,,,,,,,2,,1,0025000,000632.3748,1
41,4020,1,26233,04714,26,01,01,1,52,05,05,2014,2,65,023,1,1,233,11,1,122,45,2,,,,04,2015,1,0239200,1,1,030,2,020,3,030,4,010,5,010,2,,2,,000541.8056,1
41,4020,1,26233,04714,26,03,03,1,26,01,11,2013,1,67,223,1,1,234,24,1,322,10,2,,,,11,2015,1,0018000,1,,,,,3,050,,,5,050,2,,1,0001500,000637.4740,1
41,4021,3,26133,04741,23,01,01,1,34,05,04,2013,2,61,233,1,1,223,12,1,233,60,1,04,2014,1,,,2,,,,,,,,,,,,,1,0160000,1,0021000,000681.1184,1
41,4022,3,26133,04741,23,01,01,1,44,01,04,2011,2,04,832,1,1,214,88,1,827,41,2,,,,88,8888,1,0090000,5,1,100,,,,,,,,,2,,2,,000662.0733,1
41,4023,3,26133,04741,23,01,01,1,35,01,12,2011,2,55,512,1,1,234,05,1,832,05,1,05,2012,3,,,2,,,,,,,,,,,,,2,,2,,000662.0733,2
41,4024,2,25125,04746,26,08,06,1,29,01,04,2014,2,03,913,1,1,234,36,1,931,05,2,,,,04,2017,1,0010000,5,1,100,,,,,,,,,2,,2,,000637.8322,1
41,4025,2,25125,04746,26,06,03,2,36,01,04,2013,4,53,829,1,1,211,24,1,914,17,2,,,,04,2015,1,0030000,5,1,100,,,,,,,,,2,,2,,000632.7300,1
41,4026,1,23232,04750,26,02,03,1,36,02,02,2014,2,54,313,1,1,213,36,1,313,44,2,,,,02,2017,1,0120000,5,1,050,,,3,050,,,,,2,,2,,000816.3299,1
41,4027,1,23232,04750,26,03,03,2,27,01,09,2014,2,53,827,1,1,213,36,1,827,00,2,,,,09,2017,2,,,,,,,,,,,,,2,,2,,000907.8667,1
41,4028,1,23232,04750,26,01,01,1,41,01,04,2012,2,55,724,1,1,233,36,1,413,29,2,,,,04,2015,1,0060000,5,1,100,,,,,,,,,2,,2,,000816.3299,1
41,4029,1,23232,04750,26,02,02,2,34,01,10,2012,2,04,743,1,1,232,36,1,913,23,2,,,,10,2015,1,0032000,5,1,100,,,,,,,,,2,,2,,000907.8667,1
41,4030,1,23232,04750,26,01,01,1,48,03,01,2013,2,04,642,1,1,233,24,1,829,57,2,,,,01,2015,2,,,,,,,,,,,,,2,,2,,000713.7781,1
41,4030,1,23232,04750,26,02,02,2,45,02,01,2013,2,04,743,1,1,233,24,1,322,57,2,,,,01,2015,1,0070000,5,1,100,,,,,,,,,2,,2,,000679.1325,1
41,4031,1,23232,04750,26,02,08,1,28,01,07,2013,2,55,827,1,1,232,24,1,522,14,2,,,,07,2015,1,0060000,5,1,050,,,3,050,,,,,2,,2,,000839.8123,1
41,4032,1,23232,04750,26,03,03,2,23,01,12,2012,1,04,347,1,1,214,24,1,347,21,2,,,,12,2014,1,0100000,5,1,050,2,050,,,,,,,2,,2,,000727.0219,1
41,4033,2,25236,04760,26,01,01,1,38,01,11,2010,2,04,131,4,,234,04,2,,,1,03,2011,3,,,2,,,,,,,,,,,,,2,,2,,000643.4820,2
41,4034,4,22320,04767,23,01,01,1,43,01,09,2011,2,55,724,1,1,234,24,1,724,24,1,09,2013,2,,,2,,,,,,,,,,,,,2,,2,,000620.3455,2
41,4035,1,11005,04785,26,01,01,1,31,07,05,2014,2,68,023,1,2,500,08,1,314,52,2,,,,01,2015,1,0131000,1,1,100,,,,,,,,,1,0120000,2,,000667.5571,1
41,4035,1,11005,04785,26,05,07,1,59,06,08,2014,3,06,023,1,1,500,04,1,913,41,2,,,,12,2014,1,0048000,1,1,100,,,,,,,,,1,0050000,2,,000459.3011,1
41,4036,1,11005,04785,26,01,01,1,55,01,03,2012,2,65,311,1,1,100,36,1,343,30,2,,,,03,2015,1,0258000,1,1,080,,,3,020,,,,,2,,1,0014100,000459.3011,1
41,4037,1,11005,04785,26,03,03,2,26,01,09,2013,1,67,023,1,1,233,24,1,223,12,2,,,,09,2015,2,,,,,,,,,,,,,2,,2,,000721.6527,1
41,4038,3,11005,04785,23,02,02,2,48,01,05,2013,2,04,826,1,1,234,12,1,913,12,1,05,2014,3,,,2,,,,,,,,,,,,,1,0020000,1,0024000,000539.8345,1
41,4039,2,11009,04788,26,01,01,1,41,01,99,2010,2,06,131,1,1,100,12,1,512,12,1,99,2011,2,,,2,,,,,,,,,,,,,2,,2,,000645.4100,2
41,4040,1,21419,04796,26,03,03,1,29,01,01,2013,1,65,023,1,1,234,24,1,215,20,2,,,,01,2015,2,,,,,,,,,,,,,2,,2,,000683.0079,1
41,4041,2,21219,04797,26,02,03,2,22,01,07,2013,1,06,023,1,1,234,24,1,512,14,2,,,,07,2015,1,0045000,5,1,100,,,,,,,,,2,,1,0015000,000580.7536,1
41,4041,2,21219,04797,26,03,03,1,23,01,05,2011,2,06,411,1,1,234,24,1,311,24,1,05,2013,2,,,2,,,,,,,,,,,,,2,,2,,000565.2378,2
41,4042,2,21219,04797,26,01,01,1,40,02,01,2012,2,55,825,1,1,233,36,1,311,44,2,,,,01,2015,1,0106500,5,1,095,,,3,005,,,,,2,,2,,000652.0938,1
41,4043,2,21219,04797,26,04,03,2,34,01,06,2011,2,54,827,1,1,213,30,1,827,30,1,12,2013,3,,,2,,,,,,,,,,,,,2,,2,,000725.2145,2
41,4044,2,21219,04797,26,01,01,2,47,01,11,2010,4,04,131,1,1,233,38,1,913,38,1,01,2014,2,,,2,,,,,,,,,,,,,2,,2,,000542.4990,2
41,4045,4,22103,04799,23,02,02,1,54,01,05,2010,2,06,023,1,1,231,72,1,347,52,2,,,,05,2016,1,0060000,1,1,100,,,,,,,,,2,,1,0005000,001143.2878,1
41,4046,4,22103,04799,23,04,03,1,24,01,11,2012,2,55,311,1,1,213,36,1,311,22,2,,,,11,2015,1,0120000,5,1,100,,,,,,,,,2,,2,,001133.3893,1
41,4047,4,22103,04799,23,01,01,2,30,01,05,2010,1,04,743,1,1,234,03,1,347,03,1,08,2010,3,,,2,,,,,,,,,,,,,2,,2,,001454.1674,2
41,4048,4,22103,04799,23,03,03,1,27,01,04,2014,1,55,827,1,1,213,36,1,827,05,2,,,,04,2017,1,0006000,5,1,100,,,,,,,,,2,,2,,001345.1619,1
41,4049,3,22101,04804,23,01,01,1,51,01,03,2010,2,55,823,1,1,400,09,1,149,09,1,12,2010,2,,,2,,,,,,,,,,,,,2,,2,,000582.4628,2
41,4050,3,22101,04804,23,03,03,2,22,01,01,2012,1,04,827,1,1,212,36,1,315,32,2,,,,01,2015,1,0060000,1,1,070,2,020,3,010,,,,,2,,1,0006000,000593.2701,1
41,4051,3,22101,04804,23,02,03,1,23,03,06,2014,2,65,023,1,2,400,10,1,834,16,2,,,,04,2015,1,0036000,1,1,090,,,3,010,,,,,1,0025000,2,,000577.4199,1
41,4051,3,22101,04804,23,81,02,1,53,03,02,2014,2,06,131,1,1,234,88,1,713,47,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000645.6391,1
41,4052,3,22101,04804,23,02,02,2,37,01,09,2014,2,02,913,1,1,235,24,1,913,00,2,,,,09,2016,2,,,,,,,,,,,,,2,,2,,000679.8283,1
41,4053,3,22101,04804,23,01,01,1,45,02,08,2014,2,04,731,1,1,233,24,1,714,25,2,,,,08,2016,1,0003000,1,1,100,,,,,,,,,1,0020000,1,0002500,000582.4628,1
41,4054,3,22101,04804,23,01,01,1,40,01,03,2012,2,04,827,1,1,233,25,1,724,25,1,04,2014,2,,,2,,,,,,,,,,,,,1,0040000,1,0003200,000666.1479,1
41,4055,3,21101,04812,23,03,04,2,25,01,12,2012,1,04,021,1,1,222,15,1,913,15,1,03,2014,3,,,2,,,,,,,,,,,,,2,,2,,000730.4890,2
41,4056,3,21101,04812,23,01,01,1,42,02,08,2014,2,65,123,8,,400,01,2,,,1,09,2014,3,,,2,,,,,,,,,,,,,1,0000000,1,0077000,000656.8365,2
