REG,HHNUM,RPL,PSU,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q9_USOCC,Q10_REASON,Q11_CTRY,Q12_STAY,Q13_INDWORK,Q14_OCCUP1,Q15_NOMONTH,Q16_RET,Q17_DTRET,Q18_DTEXP,Q19_CASHREM,Q20_CASHAMT,Q21_MODE,Q22_RET6MOS,Q23_CASHHOME,Q24_INKIND,Q25_KINDAMT,SWGT,P6M_IND
41,03045,3,04534,01,01,1,30,01,112003,2,65,8290,1,212,36,1,8290,34,2,      ,112006,1,050400,1,2,      ,2,      ,000591.7292,1
41,03046,3,04534,02,03,1,27,01,112001,1,64,5220,1,212,88,1,9322,58,2,      ,888888,1,073800,4,2,      ,2,      ,000591.7292,1
41,03046,3,04534,03,03,2,23,01,092003,1,64,0231,3,212,88,1,5131,36,2,      ,888888,1,073800,4,2,      ,2,      ,000543.9142,1
41,03047,4,04515,01,01,1,40,05,092006,2,68,5123,1,400,08,1,8340,40,2,      ,052007,1,035700,2,1,255000,2,      ,000502.3652,1
41,03048,4,04515,01,01,1,50,04,032006,2,65,2151,1,233,24,1,1490,42,2,      ,032008,1,570000,1,2,      ,2,      ,000469.6675,1
41,03049,4,04515,01,01,1,31,03,062006,2,05,7213,1,500,11,1,8340,27,2,      ,052007,1,040000,1,2,      ,2,      ,000591.5177,1
41,03049,4,04515,02,02,2,30,02,062006,2,05,0210,3,400,11,1,5123,16,2,      ,052007,2,      , ,2,      ,2,      ,000583.6594,1
41,03050,4,04515,01,01,1,36,02,062006,1,65,1311,1,233,24,1,7241,28,2,      ,062008,1,020000,1,2,      ,2,      ,000502.3652,1
41,03051,3,04524,02,02,1,50,01,022002,2,05,5113,1,400,88,1,9131,55,2,      ,888888,1,083000,1,2,      ,2,      ,000475.9404,1
41,03052,3,04524,01,01,1,47,01,062006,2,05,8321,1,231,24,1,8322,03,2,      ,062008,1,065000,1,2,      ,2,      ,000475.9404,1
41,03053,4,04570,01,01,1,31,02,072006,2,05,7243,1,233,24,1,7341,33,2,      ,072008,1,010000,4,1,050000,1,008550,000624.7778,1
41,03054,4,04570,01,01,1,32,01,012002,2,05,7231,1,233,29,1,7231,29,1,062004,      ,2,      , ,2,      ,2,      ,000624.7778,2
41,03054,4,04570,02,02,2,34,01,072002,2,05,0210,1,211,24,1,9131,24,1,072004,      ,2,      , ,2,      ,2,      ,000616.4776,2
41,03055,4,04570,01,01,1,55,01,112003,2,63,5162,4,500,04,1,5131,13,1,092006,      ,2,      , ,1,060000,2,      ,000517.4102,1
41,03055,4,04570,02,02,2,55,03,042006,2,63,0210,4,500,05,1,5131,13,1,092006,      ,2,      , ,1,060000,2,      ,000507.8756,1
41,03056,4,04570,02,03,1,32,02,072004,1,04,5123,1,231,36,1,9131,51,2,      ,072007,1,060000,4,2,      ,2,      ,000624.7778,1
41,03057,3,04583,01,01,1,33,04,082006,2,68,0920,1,212,10,1,8340,40,2,      ,062007,1,027500,1,2,      ,2,      ,000573.7980,1
41,03058,3,04583,03,03,2,25,03,092005,1,05,0210,1,212,13,1,3473,18,2,      ,102006,2,      , ,2,      ,2,      ,000566.1751,1
41,03059,3,04583,01,01,1,46,03,012006,2,05,0920,1,400,09,1,8340,29,2,      ,102006,2,      , ,2,      ,2,      ,000455.5979,1
41,03060,3,04583,01,01,1,53,01,022003,2,05,0920,1,214,44,1,8232,44,2,      ,102006,2,      , ,2,      ,2,      ,000455.5979,1
41,03060,3,04583,02,02,2,46,01,022003,2,63,5220,1,214,88,1,3300,43,2,      ,888888,1,132000,1,2,      ,2,      ,000443.5231,1
41,03061,3,04583,01,01,1,67,01,052005,2,63,0232,4,222,00,2,    ,  ,1,052005,      ,2,      , ,2,      ,2,      ,000504.5778,2
41,03061,3,04583,02,02,2,49,01,052005,2,63,0210,4,222,00,2,    ,  ,1,052005,      ,2,      , ,2,      ,2,      ,000443.5231,2
41,03061,3,04583,03,03,1,13,01,052005,1,03,0231,4,222,00,2,    ,  ,1,052005,      ,2,      , ,2,      ,2,      ,000481.2354,2
41,03062,2,04577,03,03,2,26,02,082006,1,03,0210,1,211,24,1,9131,38,2,      ,082008,1,007000,1,2,      ,2,      ,000584.1106,1
41,03063,2,04587,04,08,2,28,01,012006,2,04,9322,1,212,12,1,9322,08,2,      ,012007,1,048000,3,2,      ,2,      ,000568.0824,1
41,03064,1,04621,01,01,2,29,01,042004,4,05,0232,4,212,02,2,    ,  ,1,062004,      ,2,      , ,2,      ,2,      ,000568.0824,2
41,03065,1,04621,01,01,1,38,02,032003,2,04,4131,1,300,32,1,9132,51,1,112005,      ,2,      , ,2,      ,2,      ,000488.9579,2
41,03065,1,04621,02,02,2,50,02,032003,2,02,5123,1,300,32,1,9132,51,1,112005,      ,2,      , ,2,      ,2,      ,000445.0173,2
41,03066,1,04621,01,01,1,45,02,092006,2,04,0210,1,235,47,1,5151,35,2,      ,082010,1,010000,4,1,035000,1,039000,000457.1328,1
41,03067,1,04621,01,01,1,25,02,092006,2,65,0910,1,300,06,1,2154,07,2,      ,032007,1,075000,1,1,100000,2,      ,000575.7310,1
41,03068,1,04621,02,02,2,33,01,012003,2,04,3152,1,213,36,1,9131,36,1,012006,      ,2,      , ,2,      ,2,      ,000568.0824,2
41,03069,3,04625,01,01,1,26,01,062006,2,04,9313,1,233,24,1,9313,03,2,      ,062008,1,015000,4,2,      ,2,      ,000573.4758,1
41,03070,3,04625,01,01,1,48,01,122005,2,03,9313,1,233,24,1,9313,09,2,      ,122007,1,050000,4,2,      ,1,010000,000455.3421,1
41,03071,3,04625,02,03,2,25,01,082004,1,05,3152,5,212,03,2,    ,  ,1,112004,      ,2,      , ,2,      ,2,      ,000565.8572,2
41,03072,4,04634,02,02,2,39,01,072006,2,04,9133,1,232,24,1,5169,02,2,      ,072008,1,007000,1,2,      ,2,      ,000486.7481,1
41,03073,4,04634,10,03,2,26,01,062004,4,65,4131,5,212,03,2,    ,  ,1,092004,      ,2,      , ,2,      ,2,      ,000567.4467,2
41,03074,4,04634,03,03,2,21,01,072005,1,04,8273,1,235,24,1,9131,14,2,      ,072007,1,029400,1,2,      ,2,      ,000528.6165,1
41,03075,4,04636,02,02,2,32,01,042004,2,05,1314,4,213,01,1,7243,01,1,052004,      ,2,      , ,2,      ,2,      ,000568.0824,2
41,03076,4,04636,03,08,2,36,01,102002,1,04,7424,1,212,16,1,7346,16,1,022004,      ,2,      , ,2,      ,2,      ,000487.2935,2
41,03077,4,04664,07,05,1,27,01,062006,2,65,2139,1,231,24,1,2139,03,2,      ,062008,1,030000,1,2,      ,2,      ,000592.9246,1
41,03078,4,04650,01,01,1,44,03,082006,2,04,8324,1,233,23,1,8322,49,2,      ,072008,1,020000,1,1,030000,1,033000,000487.0425,1
41,03079,4,04650,02,02,2,49,02,122005,2,63,0210,1,211,23,1,9131,60,2,      ,112007,1,081000,1,2,      ,2,      ,000443.2741,1
41,03080,1,04691,01,01,1,32,02,092004,2,05,9151,1,233,18,1,1490,41,1,032006,      ,2,      , ,2,      ,2,      ,000575.0867,2
41,03081,2,04698,03,03,2,32,01,052002,1,05,1430,5,212,06,2,    ,  ,1,112002,      ,2,      , ,2,      ,2,      ,000583.6594,2
41,03082,2,04698,01,01,1,45,01,112002,2,73,0119,7,223,00,2,    ,  ,1,112002,      ,2,      , ,2,      ,2,      ,000469.6675, 
41,03083,2,04698,06,03,2,22,01,092006,4,65,4190,1,234,88,1,4190,01,2,      ,888888,2,      , ,2,      ,2,      ,000505.2228,1
41,03084,3,04689,02,02,2,42,01,072004,2,05,3231,1,233,32,1,3231,26,2,      ,032007,1,056000,1,2,      ,2,      ,000487.2935,1
41,03085,3,04689,03,03,1,25,01,122005,1,65,1313,1,233,24,1,2159,09,2,      ,122007,1,070000,1,2,      ,2,      ,000575.7310,1
41,03086,2,04707,01,01,1,32,02,092005,2,05,7435,1,232,88,1,4190,36,2,      ,888888,1,081000,1,2,      ,2,      ,000635.2894,1
41,03087,2,04709,03,03,1,32,02,072006,1,65,2310,4,500,02,1,9211,04,1,092006,      ,2,      , ,1,020000,1,005000,000590.3990,1
41,03088,2,04709,04,03,2,31,03,072006,4,63,2411,1,212,06,1,9131,27,2,      ,012007,2,      , ,2,      ,2,      ,000582.5555,1
41,03089,2,04709,81,03,1,30,02,072006,2,65,0232,6,400,88,2,    ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000534.2734, 
41,03090,2,04709,04,03,2,25,01,042004,1,65,2131,4,211,00,2,    ,  ,1,042004,      ,2,      , ,2,      ,2,      ,000582.5555,2
41,03091,2,04709,01,01,1,54,05,122005,2,65,2154,4,212,01,2,    ,  ,1,012006,      ,2,      , ,2,      ,2,      ,000468.7792,2
41,03092,1,04714,81,03,2,34,02,092006,2,05,0232,6,500,88,1,3222,24,2,      ,888888,2,      , ,2,      ,2,      ,000518.9590, 
41,03093,1,04714,01,01,1,42,03,062005,2,04,7141,1,233,24,1,7141,42,2,      ,062007,1,060000,4,2,      ,2,      ,000487.0425,1
41,03094,2,04746,01,01,1,46,01,102003,2,04,8322,1,233,31,1,8274,31,1,052006,      ,1,020000,4,1,030000,2,      ,000481.6321,1
41,03095,4,04767,02,04,2,35,51,072006,4,65,2231,4,300,03,2,    ,  ,2,      ,102006,2,      , ,2,      ,1,014000,000502.1277,2
41,03096,4,04767,02,02,2,27,03,072006,2,66,0232,3,400,06,1,8340,36,2,      ,012007,1,060000,1,2,      ,2,      ,000585.3761,1
41,03097,2,04788,02,02,2,38,01,082006,2,03,9111,1,231,18,1,5151,01,2,      ,022008,1,020000,4,2,      ,2,      ,000505.5636,1
41,03098,1,04790,02,02,2,23,05,112004,2,05,0210,1,212,06,1,3473,50,1,052005,      ,2,      , ,2,      ,2,      ,000585.3774,2
41,03099,1,04790,01,01,1,49,03,022006,2,68,0210,1,400,10,1,3142,27,2,      ,122006,1,240000,1,2,      ,2,      ,000505.6515,1
41,03100,1,04790,01,01,2,49,03,082006,3,75,3439,1,233,12,1,2391,20,2,      ,082007,1,015000,1,2,      ,2,      ,000492.2501,1
41,03101,1,04790,01,01,1,60,02,032003,2,65,0210,1,222,02,1,3141,18,1,052003,      ,2,      , ,2,      ,2,      ,000527.3974,2
41,03101,1,04790,03,03,1,29,02,122004,1,65,3118,1,233,12,1,3118,24,1,122005,      ,2,      , ,2,      ,2,      ,000636.8374,2
41,03102,3,04791,02,04,2,41,05,062006,3,05,0920,1,212,88,1,5122,59,2,      ,888888,1,040000,4,2,      ,2,      ,000668.9946,1
41,03102,3,04791,04,08,1,18,01,062006,1,04,0231,1,212,12,1,5131,03,2,      ,062007,2,      , ,2,      ,2,      ,000675.0980,1
41,03103,1,04790,01,01,1,57,05,042006,2,04,0210,1,400,10,1,7212,50,2,      ,022007,1,100000,1,2,      ,2,      ,000527.3974,1
41,03104,1,04796,02,02,2,28,01,042006,2,04,9111,3,212,03,1,9322,03,1,072006,      ,1,060000,1,1,016000,1,009500,000620.6175,1
41,03105,2,04797,03,03,1,41,01,052006,4,05,8273,1,234,24,1,7241,04,2,      ,052008,1,045000,4,2,      ,2,      ,000527.7157,1
41,03106,4,04799,01,01,1,43,02,032003,2,04,7212,1,233,88,1,7212,57,2,      ,888888,1,093600,1,2,      ,1,030000,000565.9215,1
41,03107,3,04804,03,03,2,36,01,012005,1,02,9131,1,233,19,1,5122,19,1,082006,      ,1,005000,1,1,010000,2,      ,000503.2548,1
41,03108,3,04804,04,03,2,32,01,062002,1,04,3473,1,214,51,1,7435,51,1,092006,      ,1,060000,1,1,030000,1,005000,000586.6900,1
41,03109,3,04804,04,03,2,29,01,072006,1,05,8273,1,211,24,1,9131,02,2,      ,072008,1,005000,1,2,      ,2,      ,000586.6900,1
41,03110,3,04804,05,08,2,32,01,102005,1,04,0920,1,213,24,1,8273,11,2,      ,102007,2,      , ,2,      ,2,      ,000586.6900,1
41,03111,3,04812,01,01,1,42,01,072005,2,65,1430,1,213,05,1,7212,05,1,122005,      ,2,      , ,2,      ,2,      ,000501.1339,2
41,03112,3,04812,03,03,1,25,01,042006,1,63,0231,1,214,13,1,7231,05,2,      ,052007,1,150000,1,2,      ,2,      ,000590.0679,1
41,03113,3,04815,02,02,2,31,01,072006,2,64,1430,1,234,36,1,1430,02,2,      ,072009,2,      , ,2,      ,2,      ,000628.7301,1
41,03114,3,04815,02,02,2,49,01,092003,2,61,1412,4,211,00,2,    ,  ,1,092003,      ,2,      , ,2,      ,2,      ,000492.5267,2
41,03115,3,04815,04,03,2,25,01,022004,1,04,7243,1,212,33,1,9332,31,2,      ,052007,1,040000,1,2,      ,1,016000,000628.7301,1
41,03116,3,04815,01,01,1,46,02,062003,2,05,3115,1,232,21,1,3115,38,1,032005,      ,1,120000,1,2,      ,2,      ,000505.9356,2
41,03116,3,04815,12,04,2,36,02,072006,4,04,7243,1,232,24,1,9131,27,2,      ,072008,1,031000,4,1,030000,2,      ,000539.3163,1
41,03117,1,04858,02,02,2,29,01,112005,2,04,8273,1,235,24,1,9131,10,2,      ,112007,1,060000,4,2,      ,2,      ,000621.3149,1
41,03118,1,04821,01,01,1,30,01,102005,2,05,8273,1,214,37,1,8273,11,2,      ,112008,1,060000,4,2,      ,2,      ,000621.3671,1
41,03119,1,04821,03,05,2,34,01,992002,2,04,8273,1,212,06,1,8273,06,1,992002,      ,2,      , ,2,      ,2,      ,000613.1122,2
41,03120,4,04830,12,05,1,31,01,012004,2,04,8273,1,213,24,1,8273,24,1,012006,      ,2,      , ,2,      ,2,      ,000628.9734,2
41,03121,4,04836,01,01,1,38,30,072006,2,04,3118,1,400,05,1,3118,30,2,      ,122006,1,030000,1,2,      ,2,      ,000516.0305,1
41,03122,4,04836,02,02,2,39,02,042004,2,05,1314,1,211,12,1,9131,36,1,042005,      ,2,      , ,2,      ,2,      ,000514.2740,2
41,03123,4,04836,07,05,1,23,01,122005,2,04,8273,1,233,15,1,9322,09,2,      ,032007,1,010000,4,2,      ,2,      ,000518.9659,1
41,03124,4,04836,03,06,1,28,02,052005,1,04,0920,1,234,24,1,9322,40,2,      ,052007,1,011000,1,2,      ,2,      ,000607.6082,1
41,03125,4,04836,02,02,2,35,01,112005,2,04,7435,8,212,11,2,    ,  ,2,      ,102006,1,048000,2,2,      ,2,      ,000514.2740,2
41,03126,4,04823,01,01,1,37,02,122005,2,04,7434,1,223,12,1,7434,33,2,      ,122006,1,030000,1,2,      ,2,      ,000533.5578,1
41,03127,4,04839,02,02,2,55,04,052006,2,65,0920,1,233,10,1,2231,59,2,      ,032007,1,210000,1,1,150000,2,      ,000466.6966,1
41,03127,4,04839,03,03,1,30,01,112004,1,05,0920,4,234,06,1,5123,06,1,052005,      ,2,      , ,2,      ,2,      ,000574.1202,2
41,03128,1,04853,05,05,1,31,03,042006,2,04,8272,1,233,24,1,7231,36,2,      ,042008,1,033000,4,2,      ,2,      ,000620.7457,1
41,03129,2,04869,02,02,2,43,01,062006,2,05,1314,1,235,24,1,9131,03,2,      ,062008,2,      , ,2,      ,2,      ,000502.1277,1
41,03130,3,04871,04,02,1,39,15,072006,2,05,0920,1,214,04,1,4113,60,2,      ,112006,1,120000,1,2,      ,2,      ,000508.0481,1
41,03131,3,04871,06,02,2,41,02,082006,2,04,5151,1,222,24,1,9131,24,2,      ,082008,1,028000,4,1,999999,1,026000,000506.3187,1
41,03132,4,04872,04,02,2,45,01,052004,2,05,0210,1,222,60,1,9131,28,2,      ,052009,1,060000,1,2,      ,2,      ,000465.9607,1
41,03133,3,04884,04,03,1,25,01,122005,1,65,9132,1,400,15,1,5123,09,2,      ,032007,1,150000,2,2,      ,1,025000,000573.1536,1
41,03134,3,04892,01,01,1,44,01,022006,2,04,8322,1,232,37,1,1430,07,2,      ,032009,1,115000,4,2,      ,2,      ,000486.7689,1
41,03135,3,04892,01,01,1,34,01,062006,2,05,5220,1,233,25,1,8322,03,2,      ,072008,1,030000,4,2,      ,2,      ,000573.1536,1
41,03136,3,04892,05,05,2,28,01,992001,2,04,0210,1,222,36,1,9131,36,1,992004,      ,2,      , ,2,      ,2,      ,000565.5393,2
41,03137,3,04897,03,03,1,22,02,082006,1,04,8264,1,223,25,1,5220,04,2,      ,092008,2,      , ,2,      ,2,      ,000539.3997,1
41,03138,3,04897,02,03,2,30,01,082003,2,65,2231,1,233,13,1,2231,13,1,092004,      ,2,      , ,2,      ,2,      ,000623.1423,2
41,03139,3,04897,01,01,2,71,01,062003,3,01,1317,4,212,03,2,    ,  ,1,092003,      ,2,      , ,2,      ,2,      ,000486.6227,2
41,03140,3,04897,03,03,2,28,02,082003,1,64,4222,1,212,06,1,3473,12,1,022004,      ,2,      , ,2,      ,2,      ,000623.1423,2
41,03141,3,04897,01,01,1,46,03,062004,2,04,7141,1,233,22,1,7141,48,1,082006,      ,1,051000,1,1,025000,1,009500,000501.4391,1
41,03142,1,04911,01,01,1,38,01,092002,2,65,1430,8,212,06,1,1430,06,1,032003,      ,2,      , ,2,      ,2,      ,000487.5898,2
41,03143,1,04911,04,02,1,38,01,082005,2,04,7129,1,100,14,1,7129,14,2,      ,102006,1,243000,1,2,      ,2,      ,000487.5898,1
41,03144,1,04926,03,03,1,53,01,012002,4,68,2412,1,234,10,1,8340,10,1,112002,      ,2,      , ,2,      ,2,      ,000478.6464,2
41,03144,1,04926,07,03,2,39,02,102005,4,05,1312,1,223,23,1,5123,36,2,      ,092007,1,030000,4,2,      ,2,      ,000510.2266,1
41,03145,1,04926,02,02,2,40,02,092005,2,04,9322,1,300,25,1,9131,36,2,      ,102007,2,      , ,2,      ,2,      ,000510.2266,1
41,03146,1,04926,05,02,2,44,02,092006,2,61,1314,1,231,24,1,5122,36,2,      ,062008,1,024000,1,1,020000,1,004000,000510.2266,1
41,03146,1,04926,06,03,2,25,02,032006,1,61,2331,1,222,24,1,9131,15,2,      ,032008,2,      , ,2,      ,2,      ,000594.8176,1
41,03147,2,04944,07,06,1,24,01,052005,1,63,4121,1,400,88,1,9131,16,2,      ,888888,1,240000,1,2,      ,2,      ,000539.3997,1
41,03148,2,04944,03,03,1,29,04,052006,1,65,5123,1,500,09,1,8340,31,2,      ,052007,1,048000,1,2,      ,2,      ,000631.5322,1
41,03149,2,04944,01,01,1,44,03,072006,2,04,7212,1,233,36,1,9322,51,2,      ,992009,1,018000,4,2,      ,2,      ,000536.3488,1
41,03150,4,04935,01,01,1,54,05,072006,2,63,4121,1,234,12,1,2411,60,2,      ,072007,1,105000,1,1,300000,1,014000,000455.0863,1
41,03150,4,04935,02,02,2,56,05,092006,2,63,4115,1,234,11,1,4115,60,2,      ,082007,1,105000,1,1,100000,1,028000,000465.9109,1
41,03151,4,04935,02,02,2,44,01,082002,2,04,7414,1,233,88,1,9131,49,2,      ,888888,1,030500,1,2,      ,2,      ,000485.1120,1
41,03152,4,04943,07,03,2,22,01,082006,1,04,0910,1,232,23,1,9131,01,2,      ,072008,2,      , ,2,      ,2,      ,000529.5049,1
41,03153,4,04943,01,01,1,35,01,052006,2,04,5122,1,400,09,1,9141,04,2,      ,022007,1,030000,1,2,      ,2,      ,000489.2315,1
41,03154,4,04943,03,03,2,21,01,102005,1,04,0232,1,212,05,1,3473,05,1,032006,      ,2,      , ,2,      ,2,      ,000529.5049,2
41,03155,3,04937,02,02,2,31,01,042003,2,05,5131,4,221,01,1,5131,01,1,052003,      ,2,      , ,2,      ,2,      ,000594.1349,2
41,03156,3,04937,06,03,2,25,01,092006,2,63,3434,8,223,00,1,3434,00,1,092006,      ,2,      , ,1,000000,2,      ,000594.1349,1
41,03157,2,04955,03,05,1,25,01,122005,2,68,5123,4,223,02,1,5123,01,1,022006,      ,2,      , ,2,      ,2,      ,000636.8374,2
41,03157,2,04955,04,03,2,28,04,082006,2,04,0210,4,221,02,2,    ,  ,2,      ,102006,1,004000,5,2,      ,2,      ,000628.3770,2
41,03158,2,04955,02,02,2,35,01,072005,2,04,0210,1,233,29,1,9131,14,2,      ,122007,1,020000,4,2,      ,2,      ,000539.0134,1
41,03159,1,04958,02,02,2,37,01,022006,2,04,0210,1,400,88,1,5133,07,2,      ,888888,2,      , ,2,      ,2,      ,000563.9952,1
41,03160,2,04971,05,03,2,21,01,102005,1,03,9322,1,214,14,1,3473,11,2,      ,122006,1,060000,1,2,      ,1,001000,000529.5049,1
41,03161,4,04970,02,02,2,62,05,062005,2,02,9322,1,500,19,1,9322,60,2,      ,012007,1,048000,4,2,      ,2,      ,000467.2203,1
41,03162,4,04970,06,02,2,48,03,102005,2,04,6111,1,211,23,1,9131,50,2,      ,072007,2,      , ,2,      ,2,      ,000444.2702,1
41,03163,4,04970,05,02,1,41,01,092002,2,04,6111,1,300,45,1,8324,48,2,      ,122006,1,042000,4,2,      ,2,      ,000488.1370,1
41,03164,3,04974,05,02,1,43,03,052006,2,02,7123,1,232,24,1,7215,35,2,      ,052008,1,042000,1,2,      ,2,      ,000488.1370,1
41,03165,3,04974,06,05,1,32,05,012006,2,05,7241,1,233,11,1,7136,60,2,      ,122006,1,060000,1,2,      ,2,      ,000574.7645,1
41,03166,3,04974,04,03,2,29,02,012005,1,64,3415,1,234,24,1,4115,60,2,      ,012007,1,100000,4,2,      ,1,003000,000567.1288,1
41,03167,3,04976,01,01,1,51,01,072004,2,04,0920,1,233,37,1,7136,26,2,      ,082007,1,024500,1,2,      ,2,      ,000471.5729,1
41,03168,3,04976,03,03,2,23,02,092006,1,67,0910,1,232,88,1,4211,12,2,      ,888888,2,      , ,1,030000,2,      ,000545.9256,1
41,03169,3,04976,01,01,1,47,03,072004,2,65,0920,1,211,12,1,8340,33,1,072005,      ,2,      , ,2,      ,2,      ,000471.5729,2
41,03170,1,04981,03,05,2,23,01,052002,2,03,5220,1,214,08,1,9211,08,1,012003,      ,2,      , ,2,      ,2,      ,000526.8396,2
41,03171,3,04987,03,03,2,26,04,012005,1,04,5220,3,212,06,1,3473,24,1,072005,      ,2,      , ,2,      ,2,      ,000621.3149,2
41,03172,3,04987,01,01,1,26,01,122004,2,05,8264,1,234,20,1,4211,20,1,082006,      ,2,      , ,1,000000,2,      ,000629.6802,1
41,03172,3,04987,02,02,2,24,01,122005,2,61,0210,1,234,36,1,4211,09,2,      ,122008,1,015000,4,2,      ,2,      ,000578.7985,1
41,03173,3,04987,01,01,1,59,03,022005,2,05,6212,1,233,88,1,9132,60,2,      ,888888,1,072000,4,2,      ,2,      ,000521.4701,1
41,03173,3,04987,03,03,1,27,02,062006,1,63,5122,1,234,11,1,5122,12,2,      ,052007,1,002000,4,1,005000,1,004500,000629.6802,1
41,03174,4,05037,02,02,2,72,03,042006,2,61,2341,4,223,01,2,    ,  ,1,052006,      ,2,      , ,1,000000,2,      ,000478.3113,2
41,03175,4,05037,03,05,2,34,01,092004,2,04,1314,1,233,25,1,5131,24,2,      ,102006,1,018000,1,2,      ,2,      ,000612.4991,1
41,03176,4,05037,81,03,2,29,01,112001,2,65,2411,6,400,88,1,5133,58,2,      ,888888,1,009000,2,2,      ,2,      ,000561.7352, 
41,03177,4,04996,02,03,1,49,05,012006,2,04,7422,3,233,12,1,9141,48,2,      ,012007,1,060000,1,2,      ,2,      ,000485.4318,1
41,03178,4,04996,03,03,2,20,01,062003,1,04,5220,1,212,06,1,5159,06,1,122003,      ,2,      , ,2,      ,2,      ,000561.9697,2
41,03179,4,04996,01,01,1,37,01,022006,2,04,7231,3,214,88,1,7233,07,2,      ,888888,1,087000,1,2,      ,2,      ,000519.2271,1
41,03180,4,04996,08,04,2,50,02,052004,3,04,9112,3,400,88,1,9322,58,2,      ,888888,1,120000,1,2,      ,2,      ,000472.5663,1
41,03181,4,04996,02,02,2,37,01,022004,2,03,9113,1,211,23,1,9131,23,1,012006,      ,2,      , ,2,      ,2,      ,000517.4597,2
41,03182,4,04996,05,03,2,29,03,022006,1,04,0210,3,235,12,1,9131,31,2,      ,022007,1,010000,4,2,      ,2,      ,000603.2499,1
41,03183,2,04997,06,03,2,29,01,072006,1,65,2159,3,222,88,1,2158,02,2,      ,888888,1,015000,1,2,      ,2,      ,000612.4991,1
41,03184,4,05013,03,02,2,65,04,082006,2,04,1314,3,400,11,1,5131,55,2,      ,072007,1,009000,1,1,050000,1,007000,000456.3609,1
41,03185,4,05013,01,01,1,26,01,022006,2,05,5123,1,233,24,1,4131,07,2,      ,022008,1,030000,5,2,      ,1,000500,000592.2587,1
41,03186,4,05013,02,02,2,45,01,072006,2,61,2331,1,400,24,1,9131,02,2,      ,072008,2,      , ,2,      ,2,      ,000457.7925,1
41,03187,3,05042,01,01,1,42,05,082005,2,04,0210,1,400,24,1,5121,55,2,      ,082007,1,012000,1,2,      ,2,      ,000496.1091,1
41,03187,3,05042,02,02,2,47,01,082005,2,63,4131,1,400,24,1,5121,13,2,      ,082007,2,      , ,2,      ,2,      ,000451.5258,1
41,03188,3,05042,04,03,2,24,01,052006,1,04,0210,1,234,23,1,9131,05,2,      ,042008,1,010000,1,2,      ,2,      ,000536.9486,1
41,03189,3,05042,02,02,2,56,08,042006,2,05,0210,4,212,08,2,    ,  ,2,      ,122006,1,010000,2,2,      ,2,      ,000474.8508,2
41,03190,3,05042,01,01,1,36,03,092006,2,61,0210,1,234,24,1,1490,57,2,      ,092008,1,120000,1,1,025000,2,      ,000496.1091,1
41,03191,3,05042,01,01,2,38,04,122005,4,63,0210,1,400,10,1,8340,56,2,      ,102006,1,072000,2,2,      ,1,025000,000494.4204,1
41,03192,2,05043,05,05,1,29,01,112001,2,65,2153,1,231,22,1,2153,22,1,092003,      ,2,      , ,2,      ,2,      ,000600.6696,2
41,03192,2,05043,06,03,2,27,02,012006,2,64,3224,1,233,01,1,5131,23,1,022006,      ,2,      , ,2,      ,2,      ,000592.6897,2
41,03193,1,05049,01,01,2,68,03,062006,3,05,0210,4,211,00,2,    ,  ,1,062006,      ,2,      , ,1,000000,2,      ,000496.3258,2
41,03194,3,05049,01,01,1,48,05,012006,2,05,3429,1,100,17,1,3416,57,2,      ,062007,1,070000,1,2,      ,2,      ,000511.4376,1
41,03195,3,05049,03,03,1,26,01,092005,1,75,2419,1,234,15,1,2419,12,2,      ,122006,1,240000,1,2,      ,2,      ,000644.1247,1
41,03195,3,05049,04,03,2,26,01,042006,1,73,2412,1,234,20,1,2412,05,2,      ,122007,1,100000,1,2,      ,2,      ,000635.5675,1
41,03196,4,05051,01,01,1,53,05,062006,2,65,0210,1,500,08,1,3142,55,2,      ,022007,1,150000,2,1,150000,2,      ,000512.6863,1
41,03197,4,05051,03,03,1,28,05,042006,1,65,0210,1,400,05,1,3142,55,1,092006,      ,1,100000,1,1,125000,2,      ,000645.6973,1
41,03198,4,05051,01,01,1,47,05,092005,2,05,0210,1,500,13,1,5123,55,2,      ,102006,1,240000,4,1,200000,1,100000,000512.6863,1
41,03199,4,05051,01,01,2,38,03,082004,2,04,0210,3,212,88,1,9131,36,2,      ,888888,1,005000,4,2,      ,2,      ,000546.5123,1
41,03200,4,05051,01,01,1,58,04,022006,2,63,0210,1,500,14,1,3221,56,2,      ,042007,1,060000,1,2,      ,2,      ,000534.7347,1
41,03200,4,05051,02,02,2,57,04,022006,2,63,0210,1,500,14,1,5122,56,2,      ,042007,1,060000,1,2,      ,2,      ,000524.8809,1
41,03201,4,05051,01,01,1,80,01,062002,3,63,0210,4,500,03,2,    ,  ,1,092002,      ,2,      , ,2,      ,2,      ,000567.8035,2
41,03202,4,05051,03,05,1,40,01,022006,2,65,3152,1,234,24,1,3143,07,2,      ,022008,1,250000,1,2,      ,2,      ,000548.3789,1
41,03202,4,05051,04,03,2,42,01,052006,2,63,2411,4,234,00,2,    ,  ,1,052006,      ,2,      , ,1,050000,1,006000,000546.5123,2
