PREG,PHHNUM,PRPL,PPSU,PQ1_LNO,PQ2_REL,PQ3_SEX,PQ4_AGE,PQ5_TMSLEFT,PQ6_DTLEFT,PQ7_MSTAT,PQ8_HGRADE,PQ9_USOCC,PQ10_REASON,PQ11_CTRY,PQ12_STAY,PQ13_INDWORK,PQ14_OCCUP1,PQ15_NOMONTH,PQ16_RET,PQ17_DTRET,PQ18_DTEXP,PQ19_CASHREM,PQ20_CASHAMT,PQ21_MODE,PQ22_RET6MOS,PQ23_CASHHOME,PQ24_INKIND,PQ25_KINDAMT,PSWGT,PP6M_IND,PSVYYR
03,000593,3,14052,06,02,1,36,02,112003,2,03,09,1,223,16,1,93,11,2,      ,032005,1,043053,4,2,      ,1,003000,000505.8955,1,2004
03,000594,4,14054,05,03,2,43,03,092001,2,04,91,1,212,06,1,34,18,1,032002,      ,2,      , ,2,      ,2,      ,000468.8757,2,2004
03,000595,4,14054,06,02,1,39,04,072004,2,04,72,1,234,06,1,72,60,2,      ,012005,1,220000,1,1,110000,1,025000,000473.7281,1,2004
03,000596,4,14054,05,03,2,32,02,082004,1,63,52,1,231,24,1,51,99,2,      ,082006,1,012000,1,1,000000,2,      ,000533.9410,1,2004
03,000596,4,14054,06,03,1,40,02,072004,2,04,72,1,234,36,1,72,24,2,      ,072007,1,025000,4,2,      ,2,      ,000473.7281,1,2004
03,000597,4,14054,05,02,2,32,01,082004,2,05,13,1,234,24,1,91,01,2,      ,082006,2,      , ,2,      ,2,      ,000533.9410,1,2004
03,000598,3,14055,06,02,2,32,01,082003,2,05,02,1,211,24,1,91,13,2,      ,082005,1,002000,4,2,      ,2,      ,000574.3470,1,2004
03,000599,3,14055,01,01,2,32,03,032004,4,04,02,1,212,88,1,82,59,2,      ,888888,1,033800,4,2,      ,2,      ,000574.3470,1,2004
03,000600,2,14056,04,08,2,28,01,072004,1,65,42,4,400,03,2,  ,  ,2,      ,102004,2,      , ,2,      ,2,      ,000544.1496,2,2004
03,000601,2,14056,04,03,2,39,02,082004,4,05,02,1,212,88,1,91,60,2,      ,888888,1,030000,1,1,050000,2,      ,000477.8403,1,2004
03,000602,2,14056,01,01,1,58,01,072000,2,65,31,8,212,00,2,  ,  ,1,072000,      ,2,      , ,2,      ,2,      ,000499.9190,2,2004
03,000603,2,14056,04,02,1,39,04,052004,2,05,14,1,500,10,1,83,53,2,      ,032005,1,080000,1,2,      ,2,      ,000482.7855,1,2004
03,000604,2,14056,02,02,2,59,02,122000,2,73,12,7,223,00,2,  ,  ,1,122000,      ,2,      , ,2,      ,2,      ,000485.0864, ,2004
03,000605,2,14056,04,03,2,52,04,012004,4,61,02,1,211,12,1,91,44,2,      ,102005,1,004000,1,2,      ,2,      ,000454.7846,1,2004
03,000606,2,14056,01,01,1,42,01,092001,2,68,14,3,235,36,1,74,36,1,082004,      ,1,060000,1,1,050000,1,026000,000482.7855,1,2004
03,000607,4,14058,09,02,1,42,01,092003,2,04,61,1,233,24,1,71,12,2,      ,092005,1,057200,4,2,      ,1,014500,000513.8002,1,2004
03,000608,4,14058,03,03,2,27,02,032004,1,04,82,1,213,36,1,82,31,2,      ,032007,1,095000,4,2,      ,2,      ,000579.1063,1,2004
03,000609,2,14059,07,03,1,30,03,042004,2,65,92,1,400,10,1,83,18,2,      ,022005,1,126000,4,2,      ,2,      ,000540.1458,1,2004
03,000610,2,14059,01,01,1,41,01,042000,2,02,73,1,233,24,1,73,22,1,032002,      ,2,      , ,2,      ,2,      ,000474.2771,2,2004
03,000611,3,14060,06,05,1,27,02,082004,2,64,92,1,400,06,1,83,12,2,      ,022005,1,018000,4,2,      ,2,      ,000601.8935,1,2004
03,000612,4,14061,03,03,2,22,02,072003,1,05,52,1,212,06,1,24,14,1,112003,      ,2,      , ,2,      ,2,      ,000530.4530,2,2004
03,000613,4,14061,88,07,1,66,02,062004,2,02,61,6,500,88,2,  ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000510.1978, ,2004
03,000613,4,14061,89,07,2,66,02,062004,2,04,13,6,500,88,2,  ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000510.1978, ,2004
03,000614,4,14061,03,03,2,30,02,122003,1,04,82,1,213,36,1,82,44,2,      ,122006,1,096000,4,2,      ,2,      ,000570.1970,1,2004
03,000615,3,14064,04,03,1,24,01,052001,1,65,93,1,300,24,1,73,24,1,052003,      ,2,      , ,2,      ,2,      ,000489.6195,2,2004
03,000616,3,14064,02,02,2,35,03,072003,2,04,02,1,212,06,1,34,18,1,012004,      ,2,      , ,2,      ,2,      ,000470.5057,2,2004
03,000617,3,14064,05,04,1,42,05,102001,1,04,52,1,212,24,1,83,24,1,102003,      ,2,      , ,2,      ,2,      ,000475.3749,2,2004
03,000618,1,14065,01,01,1,47,04,122003,2,64,51,1,500,12,1,51,09,2,      ,122004,1,090000,1,2,      ,2,      ,000494.5172,1,2004
03,000619,2,14066,05,02,1,44,02,072002,2,03,83,1,233,24,1,83,60,2,      ,122004,1,088100,4,2,      ,2,      ,000500.6258,1,2004
03,000620,2,14066,88,03,2,26,03,102003,2,03,52,6,212,24,1,51,30,2,      ,102005,1,093600,4,2,      ,2,      ,000564.2574, ,2004
03,000621,2,14066,07,03,1,24,01,092003,1,65,91,1,234,36,1,51,12,2,      ,092006,1,011000,4,2,      ,2,      ,000515.6270,1,2004
03,000621,2,14066,08,03,1,22,01,122002,1,04,02,1,234,36,1,51,21,2,      ,122005,1,010000,4,2,      ,2,      ,000515.6270,1,2004
03,000622,2,14066,04,03,2,30,01,062004,1,63,41,1,213,24,1,82,03,2,      ,062006,1,025000,1,2,      ,2,      ,000564.2574,1,2004
03,000623,1,49003,02,03,2,34,02,012002,4,04,52,1,214,24,1,93,48,2,      ,052005,1,020000,1,2,      ,2,      ,000560.6380,1,2004
03,000624,1,49005,01,01,1,52,07,072004,2,65,22,4,500,02,2,  ,  ,1,082004,      ,2,      , ,1,000000,2,      ,000459.7263,2,2004
03,000624,1,49005,02,02,2,50,05,032004,2,64,13,4,500,01,2,  ,  ,1,042004,      ,2,      , ,1,000000,2,      ,000447.0282,2,2004
03,000624,1,49005,03,03,1,21,05,032004,1,05,02,4,500,01,2,  ,  ,1,042004,      ,2,      , ,1,000000,2,      ,000488.7715,2,2004
03,000624,1,49005,04,03,2,19,05,032004,1,05,02,4,500,01,2,  ,  ,1,042004,      ,2,      , ,1,000000,2,      ,000497.5874,2,2004
03,000624,1,49005,05,03,2,16,05,032004,1,04,02,4,500,01,2,  ,  ,1,042004,      ,2,      , ,1,000000,2,      ,000497.5874,2,2004
03,000625,1,49005,01,01,1,31,01,052003,2,65,21,1,212,36,1,21,16,2,      ,052006,1,048000,1,2,      ,2,      ,000540.4584,1,2004
03,000626,2,49006,04,05,1,45,03,082004,2,65,09,1,212,06,1,21,18,2,      ,022005,1,035000,4,1,065000,1,024000,000459.7263,1,2004
03,000627,2,49008,02,02,2,38,01,111999,2,05,02,1,213,88,1,91,58,2,      ,888888,1,030000,1,2,      ,2,      ,000505.5282,1,2004
03,000628,3,49009,03,03,1,31,04,012004,2,05,09,1,400,06,1,83,24,1,082004,      ,1,060000,1,1,200000,2,      ,000573.9050,1,2004
03,000629,1,49010,04,05,1,34,04,052004,2,04,09,3,212,06,1,13,24,2,      ,112004,1,100000,4,1,100000,1,032000,000594.1604,1,2004
03,000630,1,49011,01,01,1,38,02,032003,2,65,83,1,233,24,1,83,56,2,      ,032005,1,030000,1,2,      ,2,      ,000474.5515,1,2004
03,000631,1,49011,05,03,2,21,03,062004,1,04,02,1,212,06,1,34,30,2,      ,122004,1,040000,1,1,080000,1,038000,000497.5874,1,2004
03,000632,1,49011,02,02,2,43,02,062002,2,04,02,1,223,24,1,91,52,2,      ,122004,1,060000,1,2,      ,2,      ,000469.6907,1,2004
03,000633,1,49013,03,03,2,29,01,022004,1,05,02,1,222,24,1,91,07,2,      ,012006,1,030000,4,2,      ,2,      ,000535.4877,1,2004
03,000634,4,49014,02,02,2,47,01,022004,2,04,02,1,211,12,1,91,07,2,      ,022006,1,050000,1,2,      ,2,      ,000447.2868,1,2004
03,000635,4,49014,04,03,2,24,01,082004,1,05,52,1,400,24,1,91,02,2,      ,082006,2,      , ,2,      ,2,      ,000497.8752,1,2004
03,000636,4,49016,04,03,2,23,02,032004,1,05,02,1,212,06,1,34,21,2,      ,032005,1,038000,4,2,      ,2,      ,000530.7600,1,2004
03,000637,4,49016,02,02,2,33,01,112003,2,02,51,1,235,24,1,51,11,2,      ,112005,1,040000,4,2,      ,2,      ,000570.5270,1,2004
03,000638,4,49016,02,02,2,40,01,022004,2,05,02,1,211,24,1,91,08,2,      ,022006,1,035000,4,2,      ,2,      ,000501.0034,1,2004
03,000639,2,49018,01,01,1,37,01,022003,2,02,83,1,234,24,1,83,19,2,      ,022005,1,012000,4,2,      ,2,      ,000474.0026,1,2004
03,000639,2,49018,02,02,2,36,01,032002,2,03,51,1,235,88,1,91,29,2,      ,888888,1,012000,4,2,      ,2,      ,000469.1474,1,2004
03,000640,2,49018,03,03,1,37,02,012001,1,04,83,1,233,36,1,51,57,2,      ,012005,1,024000,4,2,      ,2,      ,000474.0026,1,2004
03,000640,2,49018,04,03,1,34,01,042003,1,05,83,1,233,24,1,51,17,2,      ,042005,1,024000,4,2,      ,2,      ,000539.8333,1,2004
03,000641,4,49019,01,01,1,33,01,032003,2,02,31,8,211,00,2,  ,  ,1,032003,      ,2,      , ,2,      ,2,      ,000533.9410,2,2004
03,000642,1,49020,02,02,2,34,02,062004,2,05,02,1,222,24,1,51,24,2,      ,062006,1,042000,1,2,      ,2,      ,000534.2503,1,2004
03,000643,3,49022,03,02,2,45,01,082001,2,05,02,1,231,36,1,91,37,2,      ,112004,1,030000,4,2,      ,1,005000,000480.4191,1,2004
03,000644,3,49022,08,03,2,21,01,112003,1,04,02,1,212,06,1,34,06,1,052004,      ,1,010000,1,1,070000,2,      ,000534.7548,1,2004
03,000645,3,49022,03,02,2,42,02,072003,2,04,02,1,211,24,1,91,39,2,      ,062005,1,060000,4,2,      ,2,      ,000504.7743,1,2004
03,000646,2,49024,01,01,1,47,01,062004,2,05,93,1,213,24,1,71,03,2,      ,062006,2,      , ,2,      ,2,      ,000460.2581,1,2004
03,000647,4,49025,02,03,2,27,02,112003,1,65,09,1,213,24,1,93,34,2,      ,112005,1,050000,1,2,      ,2,      ,000535.4877,1,2004
03,000648,1,49027,02,02,2,40,02,032004,2,05,92,1,211,24,1,91,54,2,      ,032006,1,040000,1,2,      ,2,      ,000469.6907,1,2004
03,000649,1,49027,03,03,2,26,01,022002,1,05,92,1,234,24,1,91,31,2,      ,042005,1,005000,4,2,      ,2,      ,000534.8690,1,2004
03,000650,1,49027,04,03,1,13,99,999999,1,02,99,3,600,99,9,99,99,9,999999,      ,9,999999,9,9,999999,9,999999,000466.6851,2,2004
03,000651,4,49029,06,02,2,32,02,012004,2,04,02,1,211,24,1,91,24,2,      ,012005,1,040000,4,2,      ,2,      ,000534.2503,1,2004
03,000652,3,49030,02,02,1,39,02,032003,2,03,61,1,233,24,1,83,31,2,      ,042006,1,027000,4,2,      ,2,      ,000474.8260,1,2004
03,000653,2,49031,06,08,1,26,01,022004,2,04,51,1,212,12,1,51,07,2,      ,012005,1,050000,4,2,      ,2,      ,000539.5207,1,2004
03,000654,2,49031,01,01,1,49,02,072004,2,04,61,1,222,12,1,93,27,2,      ,122005,2,      , ,2,      ,2,      ,000458.9287,1,2004
03,000655,2,49031,01,01,1,39,02,022004,2,04,61,1,233,24,1,93,21,2,      ,032005,1,025000,4,2,      ,2,      ,000473.7281,1,2004
03,000656,3,49032,01,01,2,40,04,122003,3,04,02,1,234,24,1,91,45,2,      ,012005,1,030000,1,2,      ,2,      ,000470.2340,1,2004
03,000657,1,49034,07,03,2,23,02,122003,1,04,02,1,212,88,1,34,16,2,      ,888888,1,040000,1,2,      ,1,038000,000497.2996,1,2004
03,000658,1,49034,05,03,2,27,02,032003,1,04,02,1,211,24,1,91,29,2,      ,032005,1,030000,1,2,      ,1,034000,000534.5597,1,2004
03,000659,1,49034,04,04,1,35,02,062004,1,04,83,3,214,24,1,72,39,2,      ,062006,2,      , ,1,050000,2,      ,000474.2771,1,2004
03,000660,1,49034,01,01,1,27,01,012003,2,05,31,1,213,24,1,31,20,2,      ,012005,1,060000,1,2,      ,2,      ,000540.1458,1,2004
03,000660,1,49034,06,07,2,53,01,032004,2,61,02,4,500,88,2,  ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000446.7697,2,2004
03,000661,4,49035,05,08,1,53,02,062003,2,04,72,1,500,24,1,72,20,2,      ,062005,1,120000,1,2,      ,2,      ,000459.4605,1,2004
03,000662,4,49035,04,02,2,43,01,122003,2,61,02,1,211,24,1,91,10,2,      ,042005,1,042000,1,2,      ,2,      ,000469.4190,1,2004
03,000663,1,49036,02,02,1,38,02,092003,2,64,41,1,233,24,1,72,24,2,      ,092005,1,010000,4,2,      ,2,      ,000516.7944,1,2004
03,000664,1,49036,03,03,2,21,03,072004,1,05,92,1,212,06,1,34,15,2,      ,122004,2,      , ,2,      ,2,      ,000541.8808,1,2004
03,000665,3,49037,01,01,1,45,03,092004,2,05,91,1,233,12,1,93,32,2,      ,102005,1,036000,1,1,300000,1,055000,000459.7263,1,2004
03,000666,3,49041,01,01,1,35,01,102003,2,65,21,1,233,24,2,  ,  ,1,082004,      ,1,090000,4,1,050000,2,      ,000474.0026,2,2004
03,000666,3,49041,02,02,2,35,01,022003,2,05,32,1,400,24,1,51,19,2,      ,032005,1,120000,1,2,      ,2,      ,000469.1474,1,2004
03,000667,3,49043,03,05,1,38,01,082000,2,05,52,1,233,24,1,52,24,1,092002,      ,2,      , ,2,      ,2,      ,000474.0026,2,2004
03,000667,3,49043,04,03,2,38,01,082000,2,61,02,1,211,24,1,91,24,1,092002,      ,2,      , ,2,      ,2,      ,000469.1474,2,2004
03,000668,2,49044,01,01,1,40,04,032002,2,04,61,1,214,24,1,91,56,2,      ,052005,1,090000,1,2,      ,2,      ,000474.8260,1,2004
03,000668,2,49044,02,02,2,37,05,082003,2,04,92,3,214,06,1,91,30,1,112003,      ,2,      , ,2,      ,2,      ,000469.9623,2,2004
03,000669,2,49045,07,02,1,45,02,012004,2,04,83,1,214,24,1,93,10,2,      ,022006,1,050000,1,2,      ,2,      ,000494.0657,1,2004
03,000670,2,49045,05,03,2,24,01,092004,1,05,02,1,211,24,1,91,01,2,      ,102005,2,      , ,2,      ,2,      ,000534.7548,1,2004
03,000670,2,49045,06,03,2,33,02,122003,1,04,02,1,211,12,1,91,22,2,      ,012005,1,035000,1,2,      ,2,      ,000574.8212,1,2004
03,000671,2,49045,02,02,2,35,01,082003,2,03,02,1,233,24,1,91,12,2,      ,082005,1,050000,1,2,      ,2,      ,000504.7743,1,2004
03,000672,1,49047,01,01,1,33,02,012004,2,66,34,3,500,24,1,34,32,2,      ,022005,1,060000,1,2,      ,2,      ,000540.7710,1,2004
03,000673,1,49047,01,01,1,42,01,032004,2,01,83,1,233,24,1,83,04,1,072004,      ,1,030000,4,1,050000,2,      ,000474.8260,1,2004
03,000674,2,49048,01,01,1,30,01,052004,2,03,74,1,223,24,1,74,04,2,      ,062006,2,      , ,2,      ,2,      ,000540.4584,1,2004
03,000675,4,54002,01,01,1,47,01,032003,2,05,34,1,233,24,1,34,19,2,      ,032005,1,084000,4,2,      ,2,      ,000481.2636,1,2004
03,000676,1,54003,02,03,1,26,01,121999,1,65,02,1,500,88,1,41,51,2,      ,888888,1,030000,1,2,      ,2,      ,000539.2081,1,2004
03,000677,1,54003,88,03,1,29,02,992000,1,04,02,6,500,88,1,93,48,2,      ,888888,1,030000,5,2,      ,2,      ,000477.4800, ,2004
03,000678,3,54005,88,03,2,32,05,012004,1,05,02,1,212,24,1,51,60,2,      ,062006,1,090000,4,2,      ,2,      ,000477.4800,1,2004
03,000679,2,54008,01,01,2,60,01,022004,3,01,51,8,500,88,2,  ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000475.7101,2,2004
03,000680,2,54008,03,03,2,28,01,102003,1,04,72,1,214,16,1,34,11,2,      ,022005,1,064400,2,2,      ,2,      ,000533.6316,1,2004
03,000681,4,54010,04,03,1,26,02,092004,2,04,34,1,212,11,1,93,36,2,      ,082005,2,      , ,2,      ,2,      ,000539.8333,1,2004
03,000682,4,54010,02,03,2,23,01,122003,1,63,52,1,233,24,1,42,09,2,      ,122004,1,018000,4,2,      ,2,      ,000497.0119,1,2004
03,000683,4,54012,01,01,1,49,02,092004,2,04,72,1,100,26,1,72,21,2,      ,092006,1,224000,1,1,050000,2,      ,000458.9287,1,2004
03,000684,4,54012,01,01,1,47,01,122003,2,04,83,1,232,24,1,83,09,2,      ,122005,1,060000,4,2,      ,2,      ,000458.9287,1,2004
03,000684,4,54012,03,03,2,20,01,072004,1,04,02,1,212,24,1,34,02,2,      ,072006,2,      , ,2,      ,2,      ,000496.7241,1,2004
03,000685,2,54014,01,01,1,30,05,072004,2,05,71,1,500,07,1,83,50,2,      ,022005,1,020000,1,2,      ,2,      ,000608.7191,1,2004
03,000686,3,54017,01,01,1,42,02,101999,2,02,92,1,212,88,1,72,59,2,      ,888888,1,090000,4,2,      ,2,      ,000473.1792,1,2004
03,000687,3,54017,03,03,2,21,01,012002,1,04,74,1,212,88,1,74,32,2,      ,888888,1,060000,4,2,      ,2,      ,000496.1485,1,2004
03,000688,3,54017,01,01,1,39,01,111999,2,65,21,1,212,88,1,93,58,2,      ,888888,1,120000,4,2,      ,2,      ,000473.1792,1,2004
03,000688,3,54017,02,02,2,36,01,012001,2,65,02,1,212,88,1,91,44,2,      ,888888,1,090000,4,2,      ,2,      ,000468.3324,1,2004
03,000689,1,54018,02,02,2,42,01,111999,2,04,91,1,233,24,1,42,12,1,112000,      ,2,      , ,2,      ,2,      ,000501.0034,2,2004
03,000690,4,54019,01,01,1,53,01,012003,2,04,71,1,500,23,1,71,20,2,      ,122004,1,078400,4,2,      ,2,      ,000458.3969,1,2004
03,000691,4,54019,01,01,1,38,02,022004,2,04,72,1,233,24,1,71,46,2,      ,022006,1,067200,4,2,      ,2,      ,000473.1792,1,2004
03,000692,4,54019,02,02,2,29,02,112002,2,04,52,1,235,24,1,51,46,2,      ,112004,1,043500,1,2,      ,1,006600,000533.3222,1,2004
03,000693,1,54020,01,01,1,52,03,022004,2,04,72,1,300,05,1,72,48,2,      ,022005,1,060000,4,2,      ,1,005000,000459.9922,1,2004
03,000694,1,54020,01,01,1,40,01,092004,2,03,83,1,233,24,1,83,01,2,      ,092006,2,      , ,2,      ,2,      ,000474.8260,1,2004
03,000695,1,54021,02,02,2,30,01,082004,2,05,02,1,235,24,1,51,01,2,      ,082006,2,      , ,2,      ,2,      ,000535.4877,1,2004
03,000696,3,54022,02,02,2,45,01,042003,2,03,02,1,211,88,1,91,17,2,      ,888888,1,033600,4,2,      ,2,      ,000484.2805,1,2004
03,000696,3,54022,03,03,1,23,01,082003,1,04,72,1,213,88,1,93,13,2,      ,888888,1,018000,4,2,      ,2,      ,000529.5024,1,2004
03,000697,4,54023,01,01,1,35,07,012004,2,04,51,3,500,06,1,81,42,1,082004,      ,1,080000,1,1,100000,2,      ,000534.4881,1,2004
03,000698,1,54024,03,03,2,30,01,102003,1,04,52,1,211,24,1,91,03,1,122003,      ,2,      , ,2,      ,2,      ,000633.3202,2,2004
03,000699,1,54024,04,03,2,21,02,992003,2,04,02,3,212,06,1,34,18,1,012004,      ,2,      , ,2,      ,2,      ,000589.1763,2,2004
03,000700,1,54024,01,01,2,70,02,072003,3,02,91,3,500,88,1,51,20,2,      ,888888,2,      , ,2,      ,2,      ,000538.6490,1,2004
03,000701,1,54024,01,01,2,44,02,022000,4,04,74,1,223,36,1,74,40,2,      ,112004,1,045000,4,2,      ,2,      ,000556.1447,1,2004
03,000702,1,54025,05,03,2,20,01,042004,1,04,72,1,233,06,1,34,05,2,      ,102004,1,125000,1,2,      ,2,      ,000496.1485,1,2004
03,000703,1,54025,04,03,1,29,01,072004,1,65,21,1,233,24,1,21,02,2,      ,072006,2,      , ,2,      ,2,      ,000538.8955,1,2004
03,000704,3,54026,07,05,1,27,01,052003,2,61,72,1,233,24,1,72,16,2,      ,052005,1,090000,1,2,      ,2,      ,000599.8147,1,2004
03,000705,3,54026,01,01,1,48,01,022003,2,03,71,1,233,24,1,71,19,2,      ,022005,1,060000,1,2,      ,2,      ,000510.2162,1,2004
03,000705,3,54026,11,03,2,25,01,102000,1,05,02,1,212,06,1,34,06,1,042001,      ,2,      , ,2,      ,2,      ,000593.6114,2,2004
03,000706,3,54026,03,03,2,38,02,101999,1,60,02,1,214,88,1,93,59,2,      ,888888,1,150000,1,2,      ,2,      ,000521.2748,1,2004
03,000707,3,54026,07,05,1,29,01,062004,2,65,09,1,233,24,1,72,03,2,      ,062006,1,020000,1,2,      ,2,      ,000599.8147,1,2004
03,000708,3,54027,01,01,1,26,01,032004,2,04,83,3,235,24,1,93,06,2,      ,032006,1,050000,1,2,      ,2,      ,000728.8653,1,2004
03,000709,3,54027,01,01,1,50,03,052004,2,04,72,1,232,24,1,72,50,2,      ,052006,1,040000,1,2,      ,2,      ,000619.9896,1,2004
03,000709,3,54027,03,03,1,27,01,042004,1,65,71,1,232,24,1,51,05,2,      ,052005,1,015000,1,2,      ,2,      ,000728.8653,1,2004
03,000709,3,54027,08,03,1,27,01,042004,2,04,93,1,232,24,1,52,03,1,072004,      ,2,      , ,1,000000,2,      ,000728.8653,1,2004
03,000710,3,54027,01,01,1,45,01,032004,2,04,71,1,214,24,1,91,06,2,      ,032006,1,050000,1,2,      ,2,      ,000619.9896,1,2004
03,000710,3,54027,02,02,2,45,05,082003,2,04,74,1,214,16,1,91,50,2,      ,122004,1,060000,1,2,      ,2,      ,000602.8648,1,2004
03,000711,3,54027,02,02,2,51,03,082002,2,04,74,1,231,36,1,91,60,2,      ,082005,1,048000,1,2,      ,2,      ,000602.8648,1,2004
03,000712,2,54030,01,01,1,34,01,072003,4,05,83,1,400,24,1,72,14,2,      ,072005,1,042000,1,2,      ,2,      ,000619.6048,1,2004
03,000713,2,54030,03,03,1,24,01,122002,1,04,74,1,233,18,1,51,18,1,082004,      ,1,022000,1,1,040000,2,      ,000560.3486,1,2004
03,000714,3,54032,10,05,2,24,01,082004,2,04,41,1,212,06,1,34,02,2,      ,022005,2,      , ,2,      ,2,      ,000498.1630,1,2004
03,000715,4,54033,01,01,1,52,05,052003,2,04,71,1,214,24,1,93,60,2,      ,052005,1,150000,4,2,      ,2,      ,000619.9896,1,2004
03,000715,4,54033,03,03,1,28,01,121999,1,04,74,1,214,24,1,93,24,1,122002,      ,2,      , ,2,      ,2,      ,000728.8653,2,2004
03,000716,4,54033,03,03,1,28,01,052004,2,63,41,1,212,24,1,72,04,2,      ,052006,1,200000,4,2,      ,2,      ,000728.8653,1,2004
03,000716,4,54033,04,05,2,27,05,052004,2,63,41,1,212,24,1,72,60,2,      ,052006,1,200000,4,2,      ,2,      ,000721.3274,1,2004
03,000717,4,54034,01,01,1,38,02,012002,2,63,41,1,212,12,1,51,29,1,092004,      ,1,130000,4,1,150000,2,      ,000526.6695,1,2004
03,000718,4,54034,01,01,2,47,01,032002,3,04,51,1,500,24,1,51,18,2,      ,032005,1,125000,1,2,      ,2,      ,000496.1235,1,2004
03,000719,4,54035,03,03,1,26,02,092004,1,05,83,1,214,12,1,83,16,2,      ,092005,1,028000,1,1,200000,2,      ,000577.0532,1,2004
03,000720,4,54035,03,03,1,28,01,032003,1,05,72,1,233,24,1,72,18,2,      ,032005,1,042000,4,2,      ,2,      ,000577.0532,1,2004
03,000721,4,54035,01,01,1,38,02,022004,2,63,02,1,500,88,1,83,11,2,      ,888888,1,180000,1,2,      ,2,      ,000506.6837,1,2004
03,000722,1,54039,01,01,1,30,01,012001,2,05,74,1,214,88,1,74,44,2,      ,888888,1,090000,1,2,      ,2,      ,000539.5207,1,2004
03,000723,1,54039,01,01,1,41,02,072004,2,04,71,1,233,23,1,14,25,2,      ,062006,1,060000,4,2,      ,2,      ,000473.7281,1,2004
03,000724,1,54039,03,03,1,27,01,092003,1,05,51,1,233,24,1,51,12,2,      ,092005,1,040000,4,2,      ,2,      ,000539.5207,1,2004
03,000725,3,54040,01,01,1,54,02,072003,2,02,71,1,233,24,1,71,37,2,      ,072005,1,060000,1,2,      ,2,      ,000487.0467,1,2004
03,000726,3,54040,08,05,2,30,01,052001,2,04,02,1,234,48,1,91,40,2,      ,052005,1,032800,4,2,      ,2,      ,000566.6549,1,2004
03,000727,3,54040,07,05,1,23,01,112002,2,04,51,1,234,24,1,51,22,2,      ,112004,1,036000,4,2,      ,2,      ,000517.8179,1,2004
03,000728,3,54040,03,03,1,24,01,062001,1,05,52,1,234,88,1,51,39,2,      ,888888,1,010000,4,2,      ,2,      ,000517.8179,1,2004
03,000729,3,54040,01,01,1,47,01,062003,2,03,71,1,300,88,1,71,15,2,      ,888888,1,096000,4,2,      ,2,      ,000487.0467,1,2004
03,000730,1,54041,02,03,1,40,04,062004,2,04,72,1,233,88,1,72,44,2,      ,888888,1,064000,1,2,      ,1,025000,000473.1792,1,2004
03,000731,1,54044,04,03,2,29,01,082004,4,04,02,1,212,06,1,34,01,2,      ,022005,2,      , ,2,      ,2,      ,000597.8737,1,2004
03,000732,3,54045,02,02,2,29,01,052004,2,04,02,1,400,24,1,91,04,2,      ,052006,1,020000,1,2,      ,2,      ,000534.5597,1,2004
03,000733,3,54045,02,02,2,50,01,072001,2,61,41,1,500,88,1,91,38,2,      ,888888,1,306000,4,2,      ,1,004000,000446.7697,1,2004
03,000734,2,54046,01,01,2,32,03,082004,4,05,02,1,234,88,1,52,30,2,      ,888888,1,075000,1,2,      ,2,      ,000534.8690,1,2004
03,000735,2,54047,01,01,1,50,05,012004,2,63,41,1,233,12,1,41,55,2,      ,012005,1,120000,1,2,      ,2,      ,000494.2309,1,2004
03,000736,2,54047,01,01,1,46,04,012004,1,63,41,3,233,12,1,41,36,2,      ,012005,1,003000,1,2,      ,1,004000,000494.2309,1,2004
03,000737,4,54050,01,01,1,50,04,092003,2,05,52,1,233,24,1,81,36,2,      ,092005,1,120000,4,2,      ,2,      ,000459.7263,1,2004
03,000738,4,54050,02,02,2,37,03,012003,2,04,02,1,400,26,1,91,57,2,      ,032005,1,060000,4,2,      ,1,019000,000469.6907,1,2004
03,000739,4,54050,03,03,1,35,01,992004,1,04,83,1,235,24,1,93,01,2,      ,102006,2,      , ,2,      ,2,      ,000474.5515,1,2004
03,000739,4,54050,04,03,1,33,01,992004,1,04,83,1,235,24,1,93,01,2,      ,102006,2,      , ,2,      ,2,      ,000540.4584,1,2004
