RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17M_DTRET,RQ17Y_DTRET,RQ18M_DTEXP,RQ18Y_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ221C_CONSUM,RQ221P_CONSUM,RQ222C_INVEST,RQ222P_INVEST,RQ223C_SAVINGS,RQ223P_SAVINGS,RQ224C_OTHERS,RQ224P_OTHERS,RQ23_RET6MOS,RQ24_CASHHOME,RQ25_INKIND,RQ26_KINDAMT,RSWGT,RP6M_IND
15,3270,002,16009,04,03,1,25,01,07,2008,1,04,643,3,221,12,1,931,02,2,,,07,2009,2,,,,,,,,,,,2,,2,,000428.1463,1
15,3271,002,16009,03,03,1,28,02,07,2007,1,02,643,3,221,24,1,931,32,2,,,07,2009,1,0015000,3,1,100,,,,,,,2,,2,,000428.1463,1
15,3271,002,16009,07,05,1,37,03,07,2007,2,04,643,3,221,24,1,712,54,2,,,07,2009,1,0024000,3,1,100,,,,,,,2,,2,,000356.6314,1
15,3272,002,16009,03,03,1,28,02,07,2007,1,04,643,3,221,24,1,712,38,2,,,07,2009,1,0015000,3,1,100,,,,,,,2,,2,,000428.1463,1
15,3272,002,16009,04,03,1,26,01,07,2007,1,04,643,3,221,24,1,931,14,2,,,07,2009,1,0009000,3,1,100,,,,,,,2,,2,,000428.1463,1
15,3273,002,16009,04,03,1,22,01,04,2008,1,04,643,3,221,12,1,931,05,2,,,04,2009,1,0005500,3,1,100,,,,,,,2,,2,,000363.6155,1
15,3274,004,16011,04,03,1,24,01,06,2007,1,04,643,3,221,88,1,931,15,2,,,88,8888,1,0011000,3,1,100,,,,,,,2,,2,,000325.3401,1
15,3275,002,16012,02,03,1,30,02,04,2006,1,05,641,3,221,23,1,931,41,1,05,2008,,,2,,,,,,,,,,,1,0010000,1,0005000,000413.6784,1
15,3276,001,16026,03,03,1,29,01,01,2008,1,04,643,3,221,12,1,931,09,2,,,01,2009,1,0009500,3,1,100,,,,,,,2,,2,,000381.8569,1
15,3276,001,16026,04,03,2,26,01,03,2008,1,04,611,3,221,88,1,512,06,2,,,88,8888,1,0003000,3,1,100,,,,,,,2,,2,,000378.6520,1
15,3276,001,16026,05,03,2,23,01,03,2008,1,04,611,3,221,88,1,512,06,2,,,88,8888,1,0003000,3,1,100,,,,,,,2,,2,,000346.4614,1
15,3277,001,16026,03,03,1,27,01,01,2008,1,04,643,3,221,12,1,931,08,2,,,01,2009,1,0007500,3,1,100,,,,,,,2,,2,,000381.8569,1
15,3278,001,16026,03,03,1,24,01,01,2008,1,04,643,3,221,12,1,931,08,2,,,01,2009,1,0006000,3,1,100,,,,,,,2,,2,,000324.3029,1
15,3278,001,16026,04,03,1,22,01,01,2008,1,04,643,3,221,12,1,931,08,2,,,01,2009,1,0006000,3,1,100,,,,,,,2,,2,,000324.3029,1
15,3279,001,16026,03,03,1,27,01,07,2007,1,03,643,3,221,18,1,931,14,2,,,01,2009,1,0009000,3,1,100,,,,,,,2,,2,,000381.8569,1
15,3279,001,16026,04,03,1,25,01,01,2008,1,04,643,3,221,12,1,931,08,2,,,01,2009,1,0006000,3,1,100,,,,,,,2,,2,,000381.8569,1
15,3280,001,16026,03,03,1,27,01,07,2007,1,04,643,3,221,18,1,931,14,2,,,01,2009,1,0009000,3,1,100,,,,,,,2,,2,,000381.8569,1
15,3281,001,16026,03,03,2,30,02,07,2007,1,04,611,3,221,18,1,512,26,2,,,01,2009,1,0006000,3,1,100,,,,,,,2,,2,,000378.6520,1
15,3281,001,16026,04,03,2,28,01,01,2008,1,04,611,3,221,12,1,512,08,2,,,01,2009,1,0004500,3,1,100,,,,,,,2,,2,,000378.6520,1
15,3281,001,16026,05,03,1,26,01,01,2008,1,04,643,3,221,12,1,931,08,2,,,01,2009,1,0006000,3,1,100,,,,,,,2,,2,,000381.8569,1
15,3282,001,16027,01,01,1,59,01,06,2006,2,00,643,8,221,20,1,643,20,1,02,2008,,,2,,,,,,,,,,,2,,2,,000359.5140,2
15,3282,001,16027,02,02,2,50,01,06,2006,2,00,021,8,221,20,1,913,20,1,02,2008,,,2,,,,,,,,,,,2,,2,,000354.8717,2
15,3283,001,16027,05,05,1,30,01,03,2006,2,05,641,3,221,33,1,931,30,2,,,11,2008,1,0005000,3,1,100,,,,,,,2,,2,,000478.8478,1
15,3283,001,16027,06,03,2,28,01,03,2006,2,05,021,3,221,33,1,913,30,2,,,11,2008,1,0005000,3,1,100,,,,,,,2,,2,,000474.8288,1
15,3284,001,16027,01,01,1,45,01,04,2008,2,05,641,8,221,02,2,,,1,06,2008,,,2,,,,,,,,,,,1,0000000,1,0002000,000369.1394,2
15,3284,001,16027,02,02,2,43,01,04,2008,2,05,414,8,221,02,2,,,1,06,2008,,,2,,,,,,,,,,,1,0000000,1,0002000,000387.0388,2
15,3284,001,16027,03,03,1,21,01,04,2008,1,05,023,8,221,02,2,,,1,06,2008,,,2,,,,,,,,,,,1,0000000,2,,000406.6752,2
16,3285,004,16133,03,03,2,23,04,09,2008,1,65,223,4,222,01,2,,,2,,,10,2008,2,,,,,,,,,,,2,,2,,000292.7145,2
16,3286,004,16133,06,02,1,49,02,09,2008,2,05,742,1,232,24,1,742,24,2,,,09,2010,1,0049000,1,1,100,,,,,,,1,0025000,2,,000242.9725,1
16,3287,004,16133,03,02,1,47,05,02,2008,2,65,311,1,400,09,1,834,40,2,,,11,2008,1,0168000,2,1,070,2,015,3,015,,,2,,2,,000242.9725,1
16,3288,004,16133,04,04,2,26,01,05,2008,1,05,092,3,221,05,1,913,05,2,,,10,2008,2,,,,,,,,,,,2,,2,,000319.9114,1
16,3289,004,16133,81,04,2,42,01,03,2006,1,63,144,6,300,88,1,412,30,2,,,88,8888,1,0013000,5,1,090,,,,,,,2,,2,,000249.8019,
16,3290,004,16133,81,03,2,34,02,09,2008,1,05,411,6,300,88,2,,,2,,,88,8888,1,0028500,5,1,100,,,,,,,1,0050000,2,,000249.8019,
16,3291,003,16136,09,03,1,32,01,11,2003,1,62,023,7,400,88,1,246,59,2,,,88,8888,1,0060000,1,1,100,,,,,,,2,,2,,000331.3702,
16,3292,003,16136,01,01,1,43,05,12,2007,2,05,811,1,233,10,1,811,57,2,,,10,2008,1,0120000,1,1,090,,,3,010,,,2,,2,,000276.0202,1
16,3293,003,16136,09,03,2,24,01,12,2007,1,05,092,1,214,14,1,347,09,2,,,02,2009,1,0120000,1,1,090,,,3,010,,,2,,1,0022000,000307.7469,1
16,3294,003,16136,06,02,1,37,01,11,2006,2,65,215,1,100,25,1,215,22,2,,,12,2008,1,0150000,1,1,080,,,3,020,,,2,,2,,000276.0202,1
16,3295,002,16121,01,01,1,53,05,03,2007,2,68,612,1,212,06,1,314,33,2,,,10,2008,1,0282000,1,1,090,,,3,010,,,2,,2,,000244.2265,1
16,3296,002,16121,04,03,1,31,02,07,2008,1,68,611,1,100,10,1,834,12,2,,,05,2009,2,,,,,,,,,,,2,,2,,000316.8107,1
16,3296,002,16121,81,03,2,35,02,04,2008,1,61,092,6,235,88,1,515,58,2,,,88,8888,1,0040000,1,1,020,2,080,,,,,1,0030000,1,0010000,000251.0912,
16,3297,002,16121,01,01,1,32,01,03,2008,1,63,512,1,234,24,1,512,06,2,,,03,2010,1,0012000,1,1,100,,,,,,,2,,2,,000316.8107,1
16,3298,001,16107,05,03,1,31,03,03,2008,1,68,516,1,300,10,1,834,26,2,,,01,2009,1,0048000,1,1,040,2,045,3,015,,,2,,2,,000315.1840,1
16,3298,001,16107,06,03,1,28,01,03,2006,1,65,512,1,234,36,1,411,30,2,,,03,2009,1,0031000,1,1,100,,,,,,,2,,2,,000315.1840,1
16,3299,003,16130,09,05,2,25,01,08,2006,2,04,913,1,233,28,1,913,25,2,,,12,2008,1,0007000,2,1,100,,,,,,,2,,2,,000319.9114,1
16,3300,003,16111,05,03,2,26,02,05,2007,1,63,422,1,211,19,1,913,23,2,,,12,2008,1,0060000,1,1,100,,,,,,,1,0010000,2,,000321.5625,1
16,3301,003,16111,05,05,2,33,01,09,2008,2,68,522,1,400,10,1,834,00,2,,,07,2009,2,,,,,,,,,,,2,,2,,000321.5625,1
16,3302,002,16131,04,03,1,39,05,01,2008,1,68,915,3,212,10,1,834,45,2,,,11,2008,1,0030000,2,1,100,,,,,,,2,,2,,000262.5376,1
16,3303,001,16146,06,03,2,25,01,03,2006,1,05,522,1,234,21,1,513,21,1,12,2007,,,2,,,,,,,,,,,2,,2,,000319.9114,2
16,3304,001,16146,03,02,2,38,02,12,2006,2,61,234,1,235,25,1,144,58,2,,,01,2009,1,0035000,1,1,100,,,,,,,2,,1,0029000,000260.7637,1
16,3305,001,16146,08,03,1,32,01,05,2008,1,64,231,3,500,88,1,231,04,2,,,88,8888,2,,,,,,,,,,,2,,2,,000315.1840,1
16,3306,004,16142,05,02,2,38,01,01,2008,2,05,911,1,235,24,1,913,08,2,,,01,2010,1,0020000,1,1,100,,,,,,,2,,2,,000261.1002,1
16,3307,002,16141,03,03,2,33,02,09,2006,1,63,241,8,400,12,2,,,1,09,2007,,,2,,,,,,,,,,,2,,2,,000319.9114,2
16,3308,002,16141,06,05,1,34,01,05,2008,2,65,215,1,232,60,1,215,04,2,,,05,2013,1,0040000,1,1,090,,,3,010,,,2,,2,,000315.1840,1
16,3309,002,16141,06,03,1,43,01,02,2008,2,65,215,3,233,48,1,215,07,2,,,02,2012,1,0210000,1,1,030,,,3,070,,,2,,1,0025000,000262.5376,1
16,3310,003,16149,01,01,1,43,03,02,2008,2,60,341,4,222,01,2,,,1,03,2008,,,2,,,,,,,,,,,2,,2,,000262.5376,2
16,3310,003,16149,06,04,2,38,01,12,2004,1,65,223,1,233,88,1,223,45,2,,,88,8888,1,0042000,1,1,090,,,3,010,,,2,,2,,000260.7637,1
16,3311,004,16124,81,03,2,46,02,01,2007,2,65,233,6,300,88,1,347,57,2,,,88,8888,1,0018000,1,1,100,,,,,,,2,,2,,000268.4078,
16,3312,002,16115,81,03,2,37,01,05,2006,2,05,521,6,212,34,1,122,28,2,,,03,2009,1,0360000,1,1,060,2,020,3,020,,,2,,1,0007000,000250.1242,
16,3313,004,16123,06,03,2,28,02,08,2008,1,63,419,1,211,24,1,913,33,2,,,08,2010,2,,,,,,,,,,,2,,2,,000319.9114,1
16,3314,004,16123,08,02,1,58,02,01,2006,2,04,611,1,233,36,1,833,57,2,,,01,2009,1,0108000,1,1,080,,,3,020,,,2,,2,,000236.6369,1
16,3315,004,16123,01,01,1,46,02,09,2007,2,05,714,1,223,13,1,723,12,2,,,10,2008,1,0026000,1,1,090,,,3,010,,,2,,2,,000242.9725,1
16,3316,004,16157,12,03,1,29,01,08,2006,1,02,915,1,234,24,1,931,24,1,08,2008,,,1,0004000,1,1,100,,,,,,,1,0005000,1,0005000,000315.5907,1
16,3317,003,16160,03,03,2,26,01,10,2005,1,04,092,1,212,06,1,347,06,1,04,2006,,,2,,,,,,,,,,,2,,2,,000339.4673,2
16,3318,004,16169,08,03,2,27,01,09,2004,2,05,131,1,234,88,1,422,48,2,,,88,8888,1,0060000,1,1,100,,,,,,,2,,2,,000319.9114,1
16,3319,004,16169,03,02,2,34,02,08,2008,2,05,522,1,232,24,1,419,30,2,,,08,2010,1,0030000,5,1,100,,,,,,,1,0200000,2,,000319.9114,1
16,3320,001,16186,04,03,1,35,03,09,2008,1,68,419,1,234,24,1,419,27,2,,,09,2010,1,0009000,1,1,100,,,,,,,2,,2,,000290.0705,1
16,3321,003,16193,09,03,2,31,02,04,2008,4,05,021,1,234,24,1,913,29,2,,,04,2010,1,0035750,5,1,100,,,,,,,2,,2,,000320.3242,1
16,3322,001,16192,81,03,2,30,03,12,2006,2,05,932,6,500,88,1,322,48,2,,,88,8888,1,0049000,1,1,100,,,,,,,2,,2,,000260.9042,
16,3323,002,16197,02,03,2,30,01,12,2006,1,05,421,1,234,24,1,913,21,2,,,12,2008,1,0015000,1,1,065,2,035,,,,,2,,2,,000320.3242,1
16,3324,002,16199,02,03,1,32,01,12,2007,1,63,123,1,232,12,1,123,09,2,,,12,2008,1,0072000,1,1,025,2,050,3,025,,,2,,2,,000329.1921,1
16,3325,002,16199,03,03,1,28,02,09,2008,1,68,023,1,214,12,1,834,24,2,,,09,2009,1,0024000,1,1,050,2,025,3,025,,,1,0030000,1,0009000,000329.1921,1
16,3326,001,16214,05,05,2,28,02,04,2008,2,05,827,1,235,25,1,913,24,2,,,05,2010,1,0005000,5,1,070,2,010,3,020,,,2,,2,,000332.8110,1
16,3327,003,16230,05,03,2,27,01,04,2008,1,63,092,1,231,24,1,741,05,2,,,04,2010,1,0020000,1,1,085,2,015,,,,,2,,2,,000366.6941,1
16,3328,002,16231,05,03,2,29,02,07,2008,2,61,932,1,231,24,1,741,16,2,,,07,2010,2,,,,,,,,,,,2,,2,,000339.3125,1
16,3329,001,16271,02,02,2,53,01,12,2005,2,04,522,1,233,51,1,913,33,2,,,03,2010,1,0059000,1,1,076,,,3,024,,,2,,2,,000239.1340,1
16,3330,002,16278,08,03,2,34,03,08,2008,1,68,921,1,211,12,1,834,25,2,,,10,2009,2,,,,,,,,,,,2,,2,,000319.4986,1
16,3331,001,16284,06,03,1,24,01,12,2007,1,61,233,1,214,36,1,721,09,2,,,12,2010,1,0253000,1,1,065,2,035,,,,,2,,2,,000268.7152,1
16,3332,003,16288,03,03,1,29,01,09,2006,1,05,723,1,234,20,1,741,20,1,05,2008,,,2,,,,,,,,,,,1,0060000,2,,000314.7773,1
16,3333,003,16327,04,03,2,38,01,06,2005,2,63,421,1,500,88,1,412,39,2,,,88,8888,1,0029000,1,1,100,,,,,,,2,,2,,000304.9758,1
16,3334,003,16327,02,02,2,32,01,04,2008,2,05,515,1,233,25,1,913,05,2,,,05,2010,2,,,,,,,,,,,2,,2,,000374.1518,1
16,3335,003,16348,04,05,1,44,05,05,2008,2,65,092,1,234,24,1,827,24,2,,,05,2010,1,0030000,1,1,050,2,050,,,,,1,0050000,2,,000262.8764,1
16,3336,002,16354,03,03,2,39,01,09,2008,4,04,913,1,234,24,1,913,01,2,,,09,2010,2,,,,,,,,,,,2,,2,,000306.3850,1
16,3337,004,16382,08,03,2,31,01,07,2008,2,65,023,1,500,88,1,513,02,2,,,88,8888,1,0032000,1,1,050,,,3,050,,,2,,2,,000320.3242,1
16,3338,004,16382,05,05,1,30,01,05,2006,2,65,913,1,232,35,1,311,28,2,,,12,2008,2,,,,,,,,,,,2,,2,,000315.5907,1
16,3338,004,16382,06,03,2,28,01,05,2006,2,65,412,1,232,31,1,421,28,2,,,12,2008,1,0060000,1,1,050,,,3,050,,,2,,2,,000320.3242,1
16,3339,004,16400,03,03,2,27,02,01,2006,1,64,092,1,213,36,1,733,45,2,,,01,2009,2,,,,,,,,,,,2,,2,,000358.9322,1
16,3340,004,16400,04,05,2,34,04,06,2008,2,63,092,3,213,88,1,513,40,2,,,88,8888,1,0020000,1,1,100,,,,,,,2,,2,,000358.9322,1
16,3341,004,16400,03,05,1,40,01,09,2007,2,05,933,3,234,12,1,422,12,1,09,2008,,,1,0050000,1,1,100,,,,,,,1,0050000,1,0020000,000294.5603,1
16,3342,002,16407,03,03,1,27,01,10,2007,1,05,413,4,234,24,1,724,11,2,,,10,2009,1,0023000,1,1,100,,,,,,,2,,2,,000338.1328,1
16,3342,002,16407,07,03,2,30,01,10,2006,4,04,513,4,234,31,1,330,23,2,,,07,2009,1,0017000,1,1,100,,,,,,,2,,2,,000343.2044,1
16,3343,002,16407,03,03,2,38,01,02,2005,1,05,092,8,500,44,1,513,43,2,,,10,2008,1,0027000,1,1,100,,,,,,,2,,2,,000279.7501,1
16,3344,003,16435,01,01,1,35,02,08,2008,2,68,092,1,234,88,1,834,13,2,,,88,8888,1,0060000,1,1,050,2,025,3,025,,,2,,2,,000262.5376,1
16,3345,003,16435,01,01,1,44,02,08,2008,2,05,931,1,234,88,1,833,09,2,,,88,8888,1,0010000,1,1,050,2,050,,,,,2,,2,,000262.5376,1
16,3346,003,16435,03,08,1,31,01,01,2006,2,68,092,1,234,88,1,314,32,2,,,88,8888,1,0054000,1,1,050,2,050,,,,,2,,2,,000315.1840,1
16,3346,003,16435,10,08,1,28,01,03,2008,1,68,023,1,234,88,1,314,06,2,,,88,8888,1,0030000,1,1,050,2,050,,,,,2,,2,,000315.1840,1
16,3347,003,16447,01,01,1,57,01,06,2005,2,05,419,1,233,42,1,143,39,2,,,12,2008,1,0078000,1,1,050,2,050,,,,,2,,2,,000236.9423,1
16,3348,002,16441,01,01,2,48,01,10,2007,2,05,092,1,400,88,1,513,11,2,,,88,8888,1,0083000,1,1,050,2,050,,,,,2,,2,,000288.0666,1
16,3349,001,16439,03,03,1,25,02,02,2007,1,65,347,1,232,24,1,347,48,2,,,02,2009,1,0165000,1,1,080,2,020,,,,,2,,2,,000388.0241,1
16,3349,001,16439,06,03,1,30,02,06,2007,2,65,215,1,233,18,1,215,36,2,,,10,2008,1,0151000,1,1,080,2,010,3,010,,,2,,2,,000388.0241,1
16,3350,002,16475,03,02,2,30,02,04,2007,2,05,921,1,234,25,1,330,41,2,,,05,2009,2,,,,,,,,,,,2,,1,0005000,000342.7622,1
16,3351,002,16475,01,01,1,40,05,02,2008,2,05,092,1,212,09,1,834,45,2,,,11,2008,1,0141000,1,1,100,,,,,,,2,,2,,000281.2903,1
16,3352,004,16479,08,03,1,28,01,05,2007,1,05,832,1,232,24,1,832,16,2,,,05,2009,1,0025000,5,1,100,,,,,,,2,,2,,000315.2305,1
16,3353,004,16479,05,05,2,23,01,02,2006,2,05,522,1,212,17,1,913,17,1,07,2007,,,2,,,,,,,,,,,2,,2,,000292.7578,2
16,3354,004,16485,05,02,2,37,02,07,2007,2,03,021,1,233,23,1,522,39,2,,,06,2009,1,0027200,5,1,030,2,060,3,010,,,2,,1,0003400,000288.9897,1
16,3355,002,16489,07,02,1,51,03,09,2008,2,04,832,1,233,23,1,832,58,2,,,08,2010,1,0008000,1,1,100,,,,,,,1,0020000,1,0005500,000252.7698,1
16,3355,002,16489,08,03,1,29,02,06,2008,2,05,832,1,234,23,1,411,19,2,,,05,2010,1,0040000,1,1,080,2,020,,,,,1,0020000,1,0010500,000327.8930,1
16,3356,002,16489,01,01,1,37,02,07,2008,2,65,611,1,100,03,1,723,08,2,,,10,2008,1,0045000,1,1,100,,,,,,,2,,2,,000273.1238,1
16,3357,002,16489,04,02,1,41,04,01,2008,2,65,231,1,234,11,1,411,56,2,,,12,2008,1,0150000,1,1,100,,,,,,,2,,2,,000273.1238,1
16,3358,001,16482,01,01,1,40,02,06,2006,2,05,311,1,233,12,1,311,36,1,06,2007,,,2,,,,,,,,,,,2,,2,,000298.7938,2
16,3359,001,16481,01,01,1,40,02,05,2006,2,05,742,1,233,31,1,742,38,2,,,12,2008,1,0081600,1,1,100,,,,,,,2,,2,,000301.3384,1
16,3360,004,16490,01,01,1,39,02,06,2008,2,05,932,1,233,24,1,742,53,2,,,06,2010,1,0028000,1,1,075,,,3,025,,,1,0010000,1,0022000,000263.2151,1
16,3361,004,16490,07,03,2,22,02,09,2008,1,05,347,1,234,06,1,347,06,2,,,03,2009,1,0036000,1,1,100,,,,,,,1,0027000,1,0006300,000293.4699,1
16,3362,003,16519,04,03,1,31,01,09,2008,1,65,215,4,234,01,1,215,00,2,,,10,2008,2,,,,,,,,,,,2,,2,,000365.7353,1
16,3363,003,16516,04,03,2,28,01,12,2006,1,61,522,1,231,24,1,913,21,2,,,12,2008,1,0120000,5,1,100,,,,,,,2,,2,,000378.3530,1
16,3364,002,16532,06,03,2,23,01,07,2008,1,65,021,1,234,11,1,421,02,2,,,06,2009,2,,,,,,,,,,,2,,2,,000333.1382,1
16,3365,001,16540,06,03,1,35,01,11,2006,1,65,215,1,500,35,1,712,22,2,,,10,2009,1,0100000,1,1,100,,,,,,,2,,2,,000262.5376,1
16,3366,002,16564,06,03,2,26,01,07,2008,1,04,913,1,234,25,1,913,02,2,,,08,2010,2,,,,,,,,,,,2,,2,,000319.0858,1
16,3367,003,16563,07,03,2,28,02,06,2007,1,05,913,1,222,30,1,913,40,2,,,12,2008,1,0014000,1,1,050,2,025,3,025,,,2,,2,,000320.7370,1
16,3368,003,16563,05,03,2,33,01,11,2003,1,63,413,1,231,60,1,913,58,2,,,11,2008,1,0053000,1,1,025,2,075,,,,,2,,2,,000320.7370,1
16,3368,003,16563,06,03,2,28,01,07,2007,1,04,522,1,231,24,1,913,14,2,,,07,2009,1,0012000,1,1,075,,,,,,,2,,2,,000320.7370,1
16,3369,004,16581,01,01,1,54,01,02,2006,2,02,832,1,233,36,1,832,31,2,,,02,2009,1,0036000,1,1,100,,,,,,,2,,2,,000242.9725,1
16,3370,004,16581,01,01,1,25,01,02,2008,2,64,023,1,234,24,1,827,07,2,,,02,2010,1,0063000,1,1,080,,,3,020,,,2,,2,,000315.1840,1
41,3371,001,03826,02,02,2,54,02,09,2008,2,02,743,1,400,88,1,913,48,2,,,88,8888,1,0045000,2,1,060,2,040,,,,,1,0100000,1,0165000,000482.5814,1
41,3372,004,03819,02,02,2,47,02,05,2006,2,05,743,1,400,88,1,513,56,2,,,88,8888,1,0090000,2,1,090,2,010,,,,,2,,2,,000482.3106,1
41,3373,004,03819,02,02,2,52,02,10,2007,2,04,911,1,400,88,1,513,54,2,,,88,8888,1,1900000,2,1,080,2,020,,,,,2,,2,,000482.3106,1
41,3374,001,03826,01,01,1,42,01,08,2007,3,04,621,1,400,88,1,513,13,2,,,88,8888,1,0060000,2,1,080,2,010,3,010,,,2,,2,,000540.8081,1
41,3375,001,03826,03,07,1,48,02,10,2006,2,05,622,1,400,88,1,513,54,2,,,88,8888,1,0270000,2,1,050,2,040,3,010,,,2,,2,,000500.5053,1
41,3375,001,03826,04,07,2,46,03,10,2007,2,05,092,1,400,88,1,513,52,2,,,88,8888,2,,,,,,,,,,,2,,2,,000482.5814,1
41,3376,001,03836,04,05,1,27,03,04,2008,2,04,023,1,300,88,1,649,50,2,,,88,8888,1,0055000,1,1,090,,,3,010,,,1,0015000,2,,000651.0774,1
41,3377,001,03836,01,01,1,51,03,02,2008,2,68,092,1,212,12,1,314,34,2,,,03,2009,1,0060000,1,1,090,,,3,010,,,2,,2,,000501.9097,1
41,3378,001,03836,81,03,2,40,02,11,2007,2,65,223,6,300,88,1,223,52,2,,,88,8888,1,0030000,1,1,100,,,,,,,2,,2,,000549.0111,
41,3379,001,03836,02,03,2,38,02,09,2008,4,05,021,1,211,23,1,913,48,2,,,09,2010,1,0055000,4,1,100,,,,,,,1,0020000,1,0005000,000527.8015,1
41,3380,002,03862,05,02,1,40,02,02,2008,2,65,131,1,223,12,1,215,30,2,,,01,2009,1,2400000,1,1,080,,,3,020,,,2,,1,0045000,000541.1116,1
41,3381,002,03862,07,02,1,48,03,07,2008,2,61,311,1,235,08,1,311,24,2,,,03,2009,1,0432000,1,1,065,2,005,3,030,,,1,0072000,1,0150000,000500.7862,1
41,3382,003,03889,07,03,2,21,02,05,2008,1,05,522,1,235,12,1,913,12,2,,,05,2009,1,0030000,4,1,100,,,,,,,2,,2,,000627.3878,1
41,3383,001,03867,01,01,1,37,03,07,2008,2,63,092,1,233,12,1,913,26,2,,,06,2009,1,0096000,1,1,100,,,,,,,1,0070000,2,,000571.1733,1
41,3384,001,03867,03,03,1,25,02,04,2008,1,65,215,1,233,11,1,215,29,2,,,03,2009,2,,,,,,,,,,,2,,2,,000685.7101,1
41,3385,001,03867,02,02,1,51,03,08,2008,2,05,712,1,400,11,1,712,37,2,,,07,2009,1,0100000,1,1,100,,,,,,,1,0100000,2,,000528.6077,1
41,3386,001,03867,04,03,2,35,02,05,2006,1,63,092,1,400,30,1,513,53,2,,,11,2008,1,0060000,1,1,100,,,,,,,2,,2,,000555.8767,1
41,3386,001,03867,05,03,2,29,01,02,2007,1,65,092,3,400,22,1,513,20,2,,,12,2008,1,0090000,1,1,100,,,,,,,2,,2,,000681.9634,1
41,3387,002,03877,05,02,1,51,02,11,2007,2,05,714,1,233,24,1,143,58,2,,,11,2009,1,0090000,2,1,100,,,,,,,2,,1,0010000,000546.6187,1
41,3388,002,03877,08,08,1,33,01,05,2004,1,03,931,1,233,88,1,713,52,2,,,88,8888,1,0038000,4,1,100,,,,,,,2,,2,,000709.0740,1
41,3389,002,03877,01,01,1,27,01,02,2008,2,05,713,1,232,12,1,713,07,2,,,02,2009,1,0060000,1,1,100,,,,,,,2,,2,,000709.0740,1
41,3390,002,03877,01,01,1,44,01,07,2008,2,05,131,3,400,88,1,913,02,2,,,88,8888,1,0030000,1,1,100,,,,,,,2,,2,,000590.6346,1
41,3391,003,03901,06,05,1,31,01,06,2007,2,05,827,1,400,12,1,834,12,1,06,2008,,,1,0040000,1,1,070,,,3,030,,,1,0049000,1,0025000,000691.7698,1
41,3392,003,03904,01,01,1,32,03,08,2008,2,65,724,1,233,12,1,214,44,2,,,08,2009,2,,,,,,,,,,,2,,2,,000649.6201,1
41,3393,003,03904,01,01,1,56,01,11,2006,2,02,712,1,233,06,1,713,06,1,05,2007,,,2,,,,,,,,,,,2,,2,,000487.7281,2
41,3393,003,03904,04,03,1,29,03,09,2008,1,64,342,1,500,09,1,713,12,2,,,06,2009,2,,,,,,,,,,,2,,2,,000649.6201,1
41,3394,004,03920,01,01,1,44,03,01,2008,2,63,411,1,232,11,1,411,32,2,,,12,2008,1,0090000,1,1,100,,,,,,,2,,2,,000541.1116,1
41,3395,002,03921,01,01,2,43,01,05,2004,4,04,743,1,235,88,1,513,52,2,,,88,8888,1,0120000,1,1,100,,,,,,,2,,2,,000525.7340,1
41,3395,002,03921,02,03,1,22,01,03,2008,1,64,092,1,232,23,1,411,06,2,,,02,2010,2,,,,,,,,,,,2,,2,,000550.7802,1
41,3396,002,03921,01,01,1,55,03,01,2008,2,05,092,1,212,07,1,834,27,1,09,2008,,,1,0180000,1,1,080,,,3,020,,,1,0080000,2,,000486.9075,1
41,3397,002,03921,03,03,2,26,01,03,2007,1,64,827,1,213,35,1,827,18,2,,,02,2010,1,0180000,1,1,100,,,,,,,2,,2,,000644.9835,1
41,3398,002,03921,01,01,1,42,03,08,2008,2,05,724,1,300,24,1,724,25,2,,,02,2010,1,0211000,1,1,090,,,3,010,,,1,0100000,1,0030000,000540.2011,1
41,3399,002,03921,02,03,1,49,01,01,2008,2,04,721,3,100,07,1,721,07,1,08,2008,,,1,0108000,1,1,100,,,,,,,1,0100000,2,,000499.9436,1
41,3400,002,03921,02,02,2,37,03,02,2008,2,05,721,1,234,11,1,413,31,2,,,01,2009,1,0096000,1,1,100,,,,,,,2,,2,,000525.7340,1
41,3401,002,03921,01,01,1,43,03,03,2008,2,05,721,1,221,11,1,721,26,2,,,02,2009,1,0150000,1,1,100,,,,,,,2,,2,,000540.2011,1
41,3402,001,03922,81,03,1,43,04,07,2006,2,05,643,6,500,27,1,421,56,2,,,10,2008,1,0060000,4,1,100,,,,,,,2,,2,,000546.5533,
41,3402,001,03922,82,05,2,51,02,07,2006,2,65,223,6,500,27,1,223,58,2,,,10,2008,2,,,,,,,,,,,2,,2,,000546.5533,
41,3402,001,03922,83,06,2,13,02,07,2006,1,01,023,6,500,27,2,,,2,,,10,2008,2,,,,,,,,,,,2,,2,,000546.5533,
41,3402,001,03922,84,06,2,11,02,07,2006,1,01,023,6,500,27,2,,,2,,,10,2008,2,,,,,,,,,,,2,,2,,000546.5533,
