RREG,RHHNUM,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_2DGT,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_RETURN,RQ14_INDWORK,RQ15_2DGT,RQ16_2DGT,RQ17_AVEMINC,RQ18_NOMONTH,RQ19_RET,RQ20M_DTRET,RQ20Y_DTRET,RQ21_REASON,RQ22M_DTEXP,RQ22Y_DTEXP,RQ23_CASHREM,RQ24_CASHAMT,RQ25_MODE,RQ26_REMITTANCE_SPENT,RQ261P_CONSUM,RQ262P_INVEST,RQ263P_SAVINGS,RQ264P_GIFT,RQ265P_OTHERS,RQ27_RET6MOS,RQ28_CASHHOME,RQ29_INKIND,RQ30_KINDAMT,RSWGT,RP6M_IND,RURB2015,RSVYYR,RPRRCD
13,002786,03,03,2,32,02,04,2017,1,10,42,1,1,231,48,1,42,64,0050000,48,2,  ,    , ,06,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,1,00030000,001751.9537,1,1,2020,7404
13,002786,04,03,2,32,02,04,2017,1,10,42,1,1,231,48,1,42,64,0050000,48,2,  ,    , ,06,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,1,00030000,001751.9537,1,1,2020,7404
13,002787,05,07,2,45,01,02,2018,4,09,22,1,1,234,35,1,91,96,0020000,31,2,  ,    , ,01,2021,1,   30000,5,A    ,100,000,000,000,000,2,       ,2,        ,001550.7791,1,1,2020,7404
13,002788,02,02,2,48,02,08,2019,2,10,23,1,1,211,24,1,91,86,0020000,24,1,08,2019,3,  ,    ,1,   30000,5,AC   ,050,000,050,000,000,2,       ,2,        ,001550.7791,2,1,2020,7404
13,002789,02,02,2,22,01,08,2018,2,10,25,4, ,211,00,2,  ,  ,       ,  ,1,08,2018,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001873.8232,2,1,2020,7404
13,002790,03,03,1,26,01,08,2018,1,04,72,1,1,212,60,1,31,20,0020000,25,2,  ,    , ,08,2023,1,   60000,1,A    ,100,000,000,000,000,2,       ,2,        ,001478.7428,1,1,2020,7404
13,002791,02,03,2,32,02,09,2017,2,10,14,1,1,233,48,1,14,56,0080000,48,1,03,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,003874.1460,2,1,2020,7404
13,002792,05,03,2,34,01,09,2019,4,04,93,1,1,233,24,1,91,96,0020000,12,2,  ,    , ,09,2021,1,  110000,5,A    ,100,000,000,000,000,2,       ,2,        ,001763.4044,1,1,2020,7404
13,002793,02,02,1,37,01,06,2019,2,10,83,1,1,233,11,1,74,43,0025000,11,1,05,2020,3,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0025000,2,        ,001849.0519,1,1,2020,7404
13,002794,02,02,2,43,01,07,2018,2,04,53,1,1,232,20,1,53,96,0020000,20,1,03,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0025000,2,        ,001917.0137,2,1,2020,7404
13,002795,04,02,2,30,01,10,2019,2,09,09,1,1,233,17,1,91,96,0019000,11,2,  ,    , ,03,2021,1,   25000,1,A    ,100,000,000,000,000,2,       ,2,        ,001763.4044,1,1,2020,7404
13,002796,06,07,2,60,03,01,2020,3,10,09,4, ,500,10,2,  ,  ,       ,  ,2,  ,    , ,11,2020,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001624.9219,2,1,2020,7404
13,002797,02,02,2,44,01,08,2018,2,04,09,1,1,222,27,1,91,96,0020000,25,2,  ,    , ,11,2020,1,   20000,5,A    ,100,000,000,000,000,2,       ,2,        ,001759.3646,1,1,2020,7404
13,002798,02,04,2,48,02,04,2019,2,10,09,1,1,234,24,1,22,86,0085000,15,2,  ,    , ,04,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001766.3704,1,1,2020,7404
13,002798,03,08,1,49,02,04,2019,2,10,09,1,1,234,24,1,21,24,0075000,42,2,  ,    , ,04,2021,1,  180000,1,AC   ,070,000,030,000,000,2,       ,2,        ,001909.9313,1,1,2020,7404
13,002799,04,03,2,18,01,04,2019,1,06,09,4, ,212,00,2,  ,  ,       ,  ,1,04,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000211.0107,2,1,2020,7405
13,002800,07,08,2,48,01,02,2019,3,09,09,1,1,223,88,1,53,96,0020000,19,2,  ,    , ,88,8888,1,   64000,1,A    ,100,000,000,000,000,2,       ,2,        ,000187.9655,1,1,2020,7405
13,002801,01,01,1,66,01,11,2019,2,04,09,4, ,235,00,2,  ,  ,       ,  ,1,11,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000102.5555,2,1,2020,7405
13,002801,02,02,2,60,01,11,2019,2,10,09,4, ,235,00,2,  ,  ,       ,  ,1,11,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000103.2577,2,1,2020,7405
13,002802,02,02,2,50,01,08,2016,2,04,09,1,1,234,12,1,51,96,0020000,12,1,08,2017,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000162.3993,2,1,2020,7405
13,002803,01,01,1,58,01,09,2016,2,10,12,4, ,211,00,2,  ,  ,       ,  ,1,09,2016,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000149.0956,2,1,2020,7405
13,002803,02,02,2,55,01,09,2016,2,10,24,4, ,211,00,2,  ,  ,       ,  ,1,09,2016,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000127.5651,2,1,2020,7405
13,002803,03,03,1,27,01,09,2016,1,10,09,4, ,211,00,2,  ,  ,       ,  ,1,09,2016,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000135.1957,2,1,2020,7405
13,002803,04,03,2,21,01,09,2016,1,10,09,4, ,211,00,2,  ,  ,       ,  ,1,09,2016,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000201.3133,2,1,2020,7405
13,002803,05,03,1,16,01,09,2016,1,04,09,4, ,211,00,2,  ,  ,       ,  ,1,09,2016,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000172.3380,2,1,2020,7405
13,002804,01,01,2,50,01,06,2017,3,10,52,2,1,500,26,1,42,92,0035000,26,1,08,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000162.3993,2,1,2020,7405
13,002805,02,02,1,32,04,09,2019,2,04,93,1,2,214,08,1,51,50,0050000,32,1,05,2020,2,  ,    ,1,   80000,1,AC   ,050,000,050,000,000,1,0100000,2,        ,000135.1957,1,1,2020,7405
13,002806,03,03,1,28,01,09,2018,1,10,09,1,1,232,25,1,51,56,0030000,24,2,  ,    , ,10,2020,1,   60000,1,AC   ,080,000,020,000,000,2,       ,2,        ,000208.9763,1,1,2020,7405
13,002807,02,02,1,42,01,08,2019,2,04,71,1,1,233,24,1,71,43,0028000,13,2,  ,    , ,08,2021,1,   90000,5,AC   ,085,000,015,000,000,2,       ,2,        ,000128.6568,1,1,2020,7405
13,002808,02,02,2,47,01,04,2018,2,10,11,4, ,212,00,2,  ,  ,       ,  ,1,04,2018,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000133.6824,2,1,2020,7405
13,002808,03,03,2,24,01,07,2019,1,10,09,4, ,212,04,2,  ,  ,       ,  ,1,11,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000165.7152,2,1,2020,7405
13,002809,01,01,1,57,01,07,2018,2,09,72,4, ,214,00,2,  ,  ,       ,  ,1,07,2018,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000122.7312,2,1,2020,7405
13,002809,02,02,2,59,01,07,2018,2,08,09,4, ,214,00,2,  ,  ,       ,  ,1,07,2018,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000105.0078,2,1,2020,7405
13,002810,02,02,1,55,01,09,2018,2,10,12,4, ,500,01,2,  ,  ,       ,  ,1,10,2018,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000167.2212,2,1,2020,7405
13,002811,02,02,2,42,02,08,2019,2,09,33,4, ,223,01,2,  ,  ,       ,  ,1,08,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000194.6773,2,1,2020,7405
13,002812,02,02,2,50,01,06,2016,2,04,91,1,1,235,88,1,91,96,0018000,51,2,  ,    , ,88,8888,1,   12000,5,A    ,100,000,000,000,000,2,       ,1,00010000,000182.1422,1,1,2020,7405
13,002813,03,04,2,27,01,02,2020,1,10,33,4, ,223,00,2,  ,  ,       ,  ,1,02,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000295.0740,2,1,2020,7405
13,002814,01,01,1,70,01,04,2016,2,10,09,4, ,222,01,2,  ,  ,       ,  ,1,05,2016,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000207.4286,2,1,2020,7405
13,002814,02,02,2,69,01,04,2016,2,10,09,4, ,222,01,2,  ,  ,       ,  ,1,05,2016,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000272.9922,2,1,2020,7405
13,002815,07,08,1,30,04,10,2019,1,10,52,1,2,221,88,1,52,56,0040000,08,2,  ,    , ,88,8888,1,  120000,1,AC   ,090,000,010,000,000,2,       ,2,        ,000221.3417,1,1,2020,7405
13,002816,01,01,1,48,01,06,2019,2,08,52,4, ,211,00,2,  ,  ,       ,  ,1,06,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000232.0920,2,1,2020,7405
13,002816,02,02,2,40,01,06,2019,2,09,41,4, ,211,00,2,  ,  ,       ,  ,1,06,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000284.1772,2,1,2020,7405
13,002816,03,03,1,19,01,06,2019,1,06,09,4, ,211,00,2,  ,  ,       ,  ,1,06,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000282.1509,2,1,2020,7405
13,002816,04,03,1,12,01,06,2019,1,02,09,4, ,211,00,2,  ,  ,       ,  ,1,06,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000264.4113,2,1,2020,7405
13,002817,03,03,2,24,01,06,2019,1,10,41,4, ,211,00,2,  ,  ,       ,  ,1,06,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000240.5939,2,1,2020,7405
13,002818,01,01,2,71,02,12,2016,3,10,24,4, ,222,01,2,  ,  ,       ,  ,1,12,2016,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000172.2461,2,1,2020,7405
13,002818,02,03,2,34,02,12,2016,1,10,71,4, ,222,01,2,  ,  ,       ,  ,1,12,2016,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000186.1787,2,1,2020,7405
13,002819,01,01,2,52,01,12,2018,4,10,21,4, ,500,01,2,  ,  ,       ,  ,1,01,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000167.7582,2,1,2020,7405
13,002820,01,01,2,50,01,09,2019,1,10,14,4, ,500,01,2,  ,  ,       ,  ,1,10,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000167.7582,2,1,2020,7405
13,002820,02,03,1,30,01,04,2019,2,10,42,1,1,234,88,1,33,86,0030000,17,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000139.6569,1,1,2020,7405
13,002821,07,03,2,40,01,02,2020,1,09,09,1,1,212,24,1,91,96,0025000,07,2,  ,    , ,02,2022,1,   79000,5,A    ,100,000,000,000,000,2,       ,2,        ,000179.3033,1,1,2020,7405
13,002822,02,02,1,62,05,08,2020,2,04,09,1,2,222,88,1,83,52,0150000,53,2,  ,    , ,88,8888,1,   60000,1,A    ,100,000,000,000,000,2,       ,2,        ,000525.3919,1,1,2020,7501
13,002823,02,02,1,48,01,05,2018,2,04,54,1,1,233,88,1,31,41,0030000,28,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000682.8722,1,1,2020,7501
13,002824,04,03,1,42,04,02,2020,2,08,51,1,2,300,06,1,83,52,0001000,24,1,08,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0001000,2,        ,000599.6261,1,1,2020,7501
13,002825,05,02,1,48,04,09,2019,2,09,09,1,2,222,10,1,31,52,0150000,40,1,05,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0001000,2,        ,000682.8722,1,1,2020,7501
13,002826,03,03,1,30,01,06,2018,1,09,41,4, ,212,04,2,  ,  ,       ,  ,1,10,2018,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000701.2546,2,1,2020,7501
13,002827,81,04,1,43,01,05,2016,4,08,09,1,1,233,88,1,74,33,0001000,52,2,  ,    , ,88,8888,1,    7000,6,E    ,085,000,000,000,015,2,       ,2,        ,000925.9312,1,1,2020,7501
13,002828,02,02,2,54,01,07,2019,2,08,09,4, ,223,02,2,  ,  ,       ,  ,1,09,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0001000,2,        ,000643.3739,2,1,2020,7501
13,002828,03,03,2,24,01,07,2019,1,10,42,4, ,223,03,2,  ,  ,       ,  ,1,10,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000533.8737,2,1,2020,7501
13,002829,81,02,2,45,01,05,2018,2,04,52,1,1,233,36,1,91,96,0020000,28,2,  ,    , ,05,2021,1,    4000,5,A    ,100,000,000,000,000,2,       ,2,        ,001213.6821,1,1,2020,7501
13,002830,01,01,2,55,03,05,2017,1,10,42,1,2,500,12,1,83,50,0050000,36,1,05,2018,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000734.3257,2,1,2020,7501
13,002831,81,04,2,56,01,08,2019,2,04,09,6, ,300,88,2,  ,  ,       ,  ,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001264.2047, ,1,2020,7501
13,002832,02,02,2,38,01,01,2020,2,09,09,4, ,211,00,2,  ,  ,       ,  ,1,01,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000744.7139,2,1,2020,7501
13,002833,02,02,2,51,02,08,2017,2,04,93,1,1,234,12,1,91,96,0020000,36,1,08,2019,2,  ,    ,1,   20000,5,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000803.0765,2,1,2020,7501
13,002834,02,02,1,38,01,02,2020,2,09,72,1,1,300,10,1,72,43,0020000,07,2,  ,    , ,12,2020,1,    5000,1,A    ,100,000,000,000,000,2,       ,2,        ,000936.3888,1,1,2020,7501
13,002835,03,03,1,25,01,01,2018,1,09,96,1,2,300,12,1,83,50,0050000,12,1,01,2019,2,  ,    ,1,   50000,5,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000916.5938,2,1,2020,7501
13,002836,81,07,1,56,01,04,2017,2,10,83,6, ,500,88,1,53,85,0060000,41,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001215.8800, ,1,2020,7501
13,002837,81,03,2,37,02,12,2019,2,04,09,1,1,235,24,1,91,96,0020000,24,2,  ,    , ,12,2021,1,   90000,1,A    ,030,000,000,000,000,2,       ,2,        ,000765.4365,1,1,2020,7501
13,002838,02,02,2,42,02,01,2020,2,04,09,1,1,233,24,1,91,96,0020000,24,2,  ,    , ,01,2022,1,   90000,1,A    ,050,000,000,000,000,2,       ,2,        ,000601.2014,1,1,2020,7501
13,002839,81,07,2,42,02,01,2019,4,04,91,1,1,235,02,1,91,96,0025000,24,1,01,2020,2,  ,    ,1,   25000,5,A    ,100,000,000,000,000,2,       ,1,00025000,000765.4365,2,1,2020,7501
13,002840,81,02,2,42,01,04,2019,2,03,95,1,1,233,24,1,91,96,0020000,17,2,  ,    , ,05,2021,1,   72000,5,ACE  ,030,000,020,000,050,2,       ,2,        ,001257.7850,1,1,2020,7501
13,002841,81,01,1,38,02,07,2017,2,09,33,1,1,232,88,1,33,32,0020000,38,2,  ,    , ,88,8888,1,   60000,1,AE   ,050,000,000,000,050,2,       ,2,        ,000806.6712,1,1,2020,7501
13,002842,01,01,1,43,03,04,2019,2,11,51,1,2,214,09,1,75,10,0051000,09,1,01,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000796.6359,2,1,2020,7501
13,002843,01,01,2,48,02,01,2018,2,04,93,1,1,234,12,1,91,96,0020000,36,1,01,2019,2,  ,    ,1,   66000,5,     ,   ,   ,   ,   ,   ,2,       ,2,        ,001030.0826,2,1,2020,7501
13,002844,01,01,1,30,02,01,2018,2,04,83,2,1,300,12,1,96,81,0030000,24,1,01,2019,4,  ,    ,1,  120000,1,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000921.0661,2,1,2020,7501
13,002845,02,02,1,50,01,11,2018,2,10,82,1,1,300,24,1,71,43,0045000,22,2,  ,    , ,11,2020,1,   80000,5,AC   ,060,000,040,000,000,2,       ,2,        ,001071.5909,1,1,2020,7501
13,002845,03,03,1,24,01,12,2018,1,10,91,1,1,300,24,1,71,43,0045000,21,2,  ,    , ,12,2020,1,   60000,5,AC   ,050,000,050,000,000,2,       ,2,        ,000846.6633,1,1,2020,7501
13,002846,02,02,2,40,01,01,2020,2,07,93,1,1,222,12,1,91,96,0018000,08,2,  ,    , ,01,2021,1,   36000,5,AE   ,050,000,000,000,050,2,       ,2,        ,000971.0901,1,1,2020,7501
13,002847,02,03,2,42,01,01,2016,1,09,91,1,1,221,88,1,91,96,0018000,56,2,  ,    , ,88,8888,1,   23000,5,A    ,100,000,000,000,000,2,       ,2,        ,001008.8547,1,1,2020,7501
13,002848,02,02,1,33,01,04,2018,2,04,81,1,1,233,24,1,81,10,0028000,24,1,04,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0050000,2,        ,000972.7805,1,1,2020,7501
13,002849,02,02,1,40,02,11,2017,2,04,75,1,1,300,36,1,93,42,0030000,35,2,  ,    , ,11,2020,1,  120000,1,AE   ,050,000,000,000,050,2,       ,2,        ,000611.6002,1,1,2020,7501
13,002850,02,02,1,48,01,09,2019,2,04,71,1,1,300,60,1,93,41,0025000,12,2,  ,    , ,09,2024,1,   87000,1,AC   ,090,000,010,000,000,2,       ,2,        ,000696.5086,1,1,2020,7501
13,002851,01,01,2,35,01,03,2018,4,04,91,1,1,233,24,1,91,96,0019000,24,1,03,2020,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000761.8259,2,1,2020,7501
13,002852,05,03,1,30,02,02,2019,1,10,09,1,1,234,24,1,14,56,0030000,16,1,02,2020,4,  ,    ,1,   60000,1,AC   ,050,000,050,000,000,2,       ,2,        ,000734.5848,2,1,2020,7501
13,002853,02,02,1,39,03,01,2019,2,10,12,1,1,233,12,1,21,71,0080000,34,1,12,2019,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000750.4492,2,1,2020,7501
13,002854,03,03,1,31,01,06,2018,1,09,51,1,1,233,36,1,51,56,0025000,27,2,  ,    , ,06,2021,1,   20000,5,AB   ,050,050,000,000,000,2,       ,2,        ,000734.5848,1,1,2020,7501
13,002855,02,02,2,38,01,12,2017,2,04,91,1,1,233,36,1,91,96,0018000,33,2,  ,    , ,12,2020,1,   60000,2,ABC  ,050,030,020,000,000,2,       ,2,        ,000761.8259,1,1,2020,7501
13,002856,01,01,2,44,02,11,2017,4,02,52,1,1,233,24,1,91,96,0015000,24,1,12,2019,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000761.8259,2,1,2020,7501
13,002857,02,02,2,37,01,11,2019,2,04,96,1,1,234,36,1,91,96,0020000,10,2,  ,    , ,11,2022,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000998.3822,1,1,2020,7501
13,002858,02,03,2,49,02,03,2018,1,10,41,1,1,234,02,1,91,96,0025000,36,1,03,2018,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000853.2689,2,1,2020,7501
13,002858,03,03,1,51,01,10,2019,2,10,25,1,1,234,10,1,25,62,0050000,10,1,08,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0020000,2,        ,000887.6522,1,1,2020,7501
13,002859,02,02,2,34,01,01,2020,2,04,91,1,1,211,24,1,91,96,0020000,08,2,  ,    , ,01,2022,1,   50000,5,A    ,100,000,000,000,000,2,       ,2,        ,000280.6839,1,1,2020,7502
13,002860,02,02,2,52,02,05,2019,2,03,09,1,1,235,24,1,51,96,0025000,28,2,  ,    , ,05,2021,1,   45000,5,AC   ,070,000,030,000,000,2,       ,2,        ,000245.6876,1,1,2020,7502
13,002861,03,04,1,27,01,12,2018,1,10,41,1,1,213,14,1,81,22,0020000,14,1,02,2020,1,  ,    ,1,   60000,1,A    ,100,000,000,000,000,2,       ,2,        ,000278.8076,2,1,2020,7502
13,002862,81,03,1,53,01,10,2019,1,09,09,1,2,400,88,1,51,53,0060000,11,2,  ,    , ,88,8888,1,  120000,1,AC   ,070,000,030,000,000,2,       ,2,        ,000202.2936,1,1,2020,7502
13,002863,02,02,1,43,03,03,2019,2,04,52,1,2,235,12,1,52,52,0010000,40,1,03,2020,3,  ,    ,1,   15000,5,ACE  ,030,000,002,000,068,1,0110000,2,        ,000252.0517,2,1,2020,7502
13,002864,03,03,1,33,02,09,2020,1,09,94,1,1,233,12,1,94,56,0020000,48,1,09,2020,1,  ,    ,1,   15000,5,A    ,100,000,000,000,000,1,0020000,2,        ,000279.5547,1,1,2020,7502
13,002864,04,03,1,28,01,02,2020,1,04,51,1,1,233,88,1,51,56,0025000,07,2,  ,    , ,88,8888,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000279.5547,1,1,2020,7502
13,002865,02,02,2,52,02,03,2016,2,03,51,1,1,234,14,1,53,96,0015000,14,1,05,2017,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000239.0730,2,1,2020,7502
13,002866,02,02,2,49,01,08,2018,2,10,41,4, ,212,04,2,  ,  ,       ,  ,1,12,2018,4,  ,    ,1,    3000,5,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000206.3776,2,1,2020,7502
13,002867,01,01,1,40,03,07,2019,2,04,75,1,2,500,08,1,83,50,0070000,24,1,03,2020,3,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000255.0884,2,1,2020,7502
13,002868,81,02,1,33,01,11,2019,2,08,09,4, ,234,03,2,  ,  ,       ,  ,1,02,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000207.5128,2,1,2020,7502
13,002869,02,02,2,47,01,12,2017,2,09,09,1,1,235,33,1,91,96,0015000,33,1,09,2020,3,  ,    ,1,   60000,5,A    ,100,000,000,000,000,1,0050000,1,00013000,000191.8254,1,1,2020,7502
13,002870,02,02,2,50,03,07,2019,2,03,91,1,1,234,24,1,91,96,0020000,16,2,  ,    , ,07,2021,1,   60000,5,A    ,100,000,000,000,000,2,       ,2,        ,000102.3866,1,1,2020,7503
13,002871,01,01,2,32,01,02,2018,4,03,95,1,1,233,18,1,91,96,0020000,18,1,08,2019,2,  ,    ,1,   20000,5,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000137.6484,2,1,2020,7503
13,002872,02,02,2,60,03,10,2018,2,04,52,1,1,211,24,1,91,96,0020000,47,2,  ,    , ,10,2020,1,   35000,5,AC   ,070,000,030,000,000,2,       ,2,        ,000092.8638,1,1,2020,7503
13,002872,03,03,2,39,01,05,2018,1,10,09,1,1,211,36,1,91,96,0020000,28,2,  ,    , ,05,2021,1,   30000,5,A    ,100,000,000,000,000,2,       ,2,        ,000130.3541,1,1,2020,7503
13,002872,04,03,1,37,01,10,2019,2,03,09,1,1,234,12,1,52,47,0030000,11,2,  ,    , ,11,2020,1,   15000,5,AC   ,050,000,050,000,000,2,       ,2,        ,000141.6950,1,1,2020,7503
13,002873,81,02,1,31,01,07,2018,2,04,72,1,1,212,36,1,72,41,0040000,26,2,  ,    , ,07,2021,1,  180000,2,CE   ,000,000,020,000,080,2,       ,2,        ,000144.4805,1,1,2020,7503
13,002874,81,02,1,39,02,07,2018,2,04,96,1,1,233,36,1,83,49,0018000,27,2,  ,    , ,07,2021,1,  108000,5,A    ,100,000,000,000,000,2,       ,2,        ,000144.4805,1,1,2020,7503
13,002875,81,08,2,34,01,10,2018,4,04,52,1,1,233,36,1,91,96,0020000,23,2,  ,    , ,10,2021,1,   24000,5,E    ,000,000,000,000,100,2,       ,2,        ,000148.0926,1,1,2020,7503
13,002876,81,07,2,64,01,05,2016,3,10,22,8, ,500,52,2,  ,  ,       ,  ,2,  ,    , ,07,2021,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000148.0926,2,1,2020,7503
13,002877,05,07,2,61,01,12,2016,3,04,09,1,1,233,22,1,51,96,0025000,22,1,10,2018,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000423.4836,2,1,2020,7504
13,002878,04,05,1,49,05,02,2020,2,04,81,1,1,233,07,1,72,29,0049275,60,1,09,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,1,0180000,2,        ,000339.1854,1,1,2020,7504
13,002879,01,01,1,60,02,04,2016,2,10,21,1,1,223,24,1,21,42,0035000,36,1,10,2018,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000290.0335,2,1,2020,7504
13,002880,04,03,2,36,04,02,2019,1,10,51,1,1,234,11,1,51,51,0080000,33,2,  ,    , ,11,2020,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,1,00022000,000319.2608,1,1,2020,7504
13,002880,05,03,1,33,03,02,2020,2,10,09,1,2,400,32,1,51,56,0060000,30,2,  ,    , ,03,2021,1,   30000,1,AC   ,080,000,020,000,000,2,       ,2,        ,000325.1749,1,1,2020,7504
13,002881,01,01,2,22,03,12,2019,1,09,09,4, ,214,01,2,  ,  ,       ,  ,1,01,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000398.5203,2,1,2020,7504
13,002882,01,01,1,60,02,06,2016,2,09,41,1,2,212,22,1,83,50,0070000,30,1,04,2017,2,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000296.8179,2,1,2020,7504
13,002883,04,02,1,58,03,02,2018,2,04,71,1,1,233,40,1,71,43,0030000,59,2,  ,    , ,06,2021,1,  162000,5,A    ,070,000,000,000,000,2,       ,2,        ,000370.5984,1,1,2020,7504
13,002884,02,02,1,45,01,11,2017,2,09,83,1,1,235,36,1,83,46,0008000,34,2,  ,    , ,11,2020,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000433.4037,1,1,2020,7504
13,002885,02,02,2,58,01,12,2019,2,10,09,4, ,234,01,2,  ,  ,       ,  ,1,01,2020,4,  ,    ,2,        , ,     ,   ,   ,   ,   ,   ,2,       ,2,        ,000548.1760,2,1,2020,7504
