REG,HHID,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6M_DTLEFT,Q6Y_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q9USOCC,Q10_REASON,Q11_BASE,Q12_CTRY,Q13_STAY,Q14_INDWORK,Q15OCCUP,Q16_NOMONTH,Q17_RET,Q18M_DTRET,Q18Y_DTRET,Q19_REASON,Q20M_DTEXP,Q20Y_DTEXP,Q21_CASHREM,Q22_CASHAMT,Q23_MODE,Q241C_CONSUM,Q241P_CONSUM,Q242C_INVEST,Q242P_INVEST,Q243C_SAVINGS,Q243P_SAVINGS,Q244C_OTHERS,Q244P_OTHERS,Q25_RET6MOS,Q26_CASHHOME,Q27_INKIND,Q28_KINDAMT,SWGT,P6M_IND
41,423104050132041340001342406100200050088,03,03,2,33,02,02,2012,2,63,023,1,1,094,11,1,411,22,2,,,,01,2013,1,0060000,1,1,100,,,,,,,2,,1,0001500,000675.5502,1
41,423104050132041340001342406100200060102,04,03,1,29,02,02,2012,1,67,023,1,1,094,23,1,241,32,2,,,,01,2014,1,0108000,5,1,100,,,,,,,2,,1,0003500,000662.9653,1
41,423104050132041340001342406100200120211,01,01,1,34,04,06,2012,2,55,023,1,1,081,23,1,522,33,2,,,,05,2014,1,0060000,5,1,100,,,,,,,1,0020000,1,0113000,000662.9653,1
41,423104050132041340001342406100200158003,01,01,2,28,02,07,2012,4,63,023,1,1,094,23,1,512,27,2,,,,06,2014,1,0015000,5,1,100,,,,,,,1,0030000,1,0009000,000675.5502,1
41,122115050142141340001342406300200060126,03,03,2,33,02,08,2012,1,66,023,1,1,026,23,1,513,26,2,,,,07,2014,1,0007000,5,1,100,,,,,,,2,,2,,000629.7649,1
41,122115050142141340001342406300200080170,02,02,2,46,02,03,2012,2,58,515,1,1,094,23,1,515,19,2,,,,02,2014,1,0090000,1,1,100,,,,,,,2,,2,,000512.2351,1
41,322223050422041340001342500500700210047,01,01,1,38,04,09,2012,2,54,021,1,2,096,08,1,512,26,2,,,,05,2013,1,0060000,1,1,100,,,,,,,1,0030000,1,0011000,000676.9607,1
41,322223050422041340001342500500700220082,01,01,1,45,06,02,2012,2,58,512,1,2,047,09,1,512,48,2,,,,11,2012,1,0063000,1,1,100,,,,,,,2,,2,,000576.8678,1
41,222219050432141340001342500600100150393,02,03,2,29,03,09,2012,1,04,932,1,1,078,14,1,522,51,2,,,,11,2013,1,0022250,5,1,100,,,,,,,1,0040000,1,0005000,000738.4442,1
41,111010050492141340001342501400200010033,01,01,2,50,03,08,2010,1,68,021,1,1,096,36,1,513,57,2,,,,08,2013,1,0030000,5,1,100,,,,,,,2,,2,,000583.8323,1
41,111010050492141340001342501400200020100,03,03,1,37,05,01,2012,1,06,021,1,2,096,12,1,834,48,2,,,,01,2013,1,0120000,1,1,100,,,,,,,2,,2,,000676.6333,1
41,311010050492041340001342501401200050110,02,03,1,39,05,11,2011,1,65,021,1,2,073,10,1,834,45,1,09,2012,2,,,1,0108000,1,1,100,,,,,,,1,0077400,1,0005200,000676.6333,1
41,411006050512041340001342501600700010014,04,05,1,26,01,09,2011,2,63,241,1,1,094,24,1,241,12,2,,,,09,2013,1,0080000,1,1,070,,,3,030,,,1,0100000,2,,001100.5176,1
41,411006050512041340001342501600700010014,05,03,2,29,03,06,2011,2,63,422,1,1,094,24,1,241,26,2,,,,06,2013,1,0030000,1,1,100,,,,,,,1,0100000,2,,001121.4084,1
41,411006050512041340001342501600700070143,01,01,1,62,02,07,2011,2,65,123,1,1,081,24,1,123,38,2,,,,07,2013,1,0075000,1,1,100,,,,,,,2,,1,0051000,000835.7593,1
41,411006050512041340001342501600700070143,04,03,2,29,01,10,2011,1,62,347,1,1,082,24,1,347,11,2,,,,10,2013,2,,,,,,,,,,,2,,2,,001121.4084,1
41,411006050512041340001342501600700130268,02,02,2,63,05,08,2012,2,67,223,2,1,096,12,1,223,49,2,,,,08,2013,2,,,,,,,,,,,2,,2,,000727.0746,1
41,411006050512041340001342501600700140291,02,03,1,39,04,08,2012,2,65,123,1,1,082,24,1,213,37,2,,,,08,2014,1,0070000,1,1,100,,,,,,,1,0050000,2,,001057.1094,1
41,411006050512041340001342501600700150315,01,01,1,34,02,08,2012,2,68,512,1,1,051,24,1,512,25,2,,,,08,2014,2,,,,,,,,,,,2,,2,,001100.5176,1
41,411006050512041340001342501600700160335,02,02,1,46,04,08,2012,2,65,122,1,1,096,12,1,513,37,2,,,,08,2013,2,,,,,,,,,,,2,,2,,000900.8091,1
41,411006050512041340001342501600700170358,05,04,1,52,01,06,2011,2,63,023,1,1,096,23,1,914,15,2,,,,05,2013,1,0054000,1,1,100,,,,,,,2,,2,,000900.8091,1
41,411006050512041340001342501600700170358,08,04,1,44,01,06,2011,2,55,023,1,1,018,23,1,513,15,2,,,,05,2013,1,0054000,1,1,100,,,,,,,2,,2,,001057.1094,1
41,411006050512041340001342501600700170358,12,04,2,33,01,06,2011,1,68,023,1,1,096,23,1,522,15,2,,,,05,2013,1,0027000,1,1,100,,,,,,,2,,2,,001121.4084,1
41,411006050512041340001342501600700210442,01,01,1,61,02,03,2012,2,63,123,1,1,042,12,1,123,24,2,,,,03,2013,1,0220000,3,1,080,,,3,020,,,2,,2,,000835.7593,1
41,411006050512041340001342501600700228008,03,03,1,30,02,10,2011,1,63,122,1,1,128,12,1,122,23,2,,,,10,2012,1,0025000,1,1,100,,,,,,,2,,2,,001100.5176,1
41,411006050512041340001342501600700240504,02,05,1,34,04,03,2012,2,58,422,1,2,033,09,1,834,33,2,,,,12,2012,1,0180000,1,1,100,,,,,,,2,,2,,001100.5176,1
41,411006050512041340001342501601100018001,01,01,1,48,02,06,2010,2,65,131,1,1,024,29,1,321,52,2,,,,11,2012,1,0240000,1,1,100,,,,,,,2,,1,0060000,000542.9917,1
41,211006050512141340001342501603100018005,02,03,1,31,02,01,2010,1,65,215,1,1,082,36,1,215,39,2,,,,01,2013,1,0090000,1,1,100,,,,,,,1,0050000,2,,000685.9069,1
41,211006050512141340001342501603100040095,04,05,2,38,04,12,2011,2,67,222,1,1,081,11,1,222,46,2,,,,11,2012,1,0080000,1,1,100,,,,,,,2,,2,,000683.6031,1
41,211006050512141340001342501603100168011,07,05,1,35,05,01,2012,2,62,245,1,1,082,11,1,245,57,2,,,,12,2012,2,,,,,,,,,,,2,,2,,000658.8523,1
41,211006050512141340001342501603100168011,08,03,2,31,05,01,2012,2,63,123,1,1,082,12,1,123,57,2,,,,01,2013,1,0172000,1,,,2,100,,,,,2,,2,,000698.9272,1
41,223113050682141340001342602500100050114,03,05,1,37,06,09,2012,2,63,512,1,2,095,07,1,512,30,2,,,,04,2013,1,0252000,1,1,040,2,030,3,030,,,1,0025000,2,,000636.8157,1
41,223113050682141340001342602500100070160,05,03,2,38,02,11,2011,4,55,913,1,1,094,88,1,913,34,2,,,,88,8888,1,0024000,4,1,050,2,050,,,,,2,,2,,000660.7386,1
41,121111050852141340001342800400100110262,01,01,1,60,02,08,2012,2,55,829,1,1,081,24,1,311,25,2,,,,08,2014,1,0009200,5,1,100,,,,,,,1,0030000,1,0085500,000811.8709,1
41,121111050852141340001342800400100178009,02,03,2,35,01,07,2011,2,06,932,1,1,078,17,1,512,14,2,,,,12,2012,1,0024000,5,1,100,,,,,,,2,,1,0001480,001065.4711,1
41,121111050852141340001342800400100230616,01,01,1,52,02,04,2012,2,02,712,1,1,094,24,1,712,30,2,,,,04,2014,1,0024000,5,1,100,,,,,,,2,,2,,000875.0614,1
41,421113050972041340001342802300300208007,01,01,1,43,04,08,2012,2,68,021,1,2,033,09,1,811,36,2,,,,05,2013,1,0060000,1,1,075,2,025,,,,,2,,2,,000612.3096,1
41,121217051302141560001560300400100140405,02,03,2,41,01,07,2011,1,63,343,1,1,051,24,1,343,14,2,,,,07,2013,1,0007500,1,1,090,2,010,,,,,2,,2,,000615.2675,1
41,322216051262041560001560302000000020026,06,05,1,51,05,06,2012,2,63,231,1,1,090,12,1,233,58,2,,,,06,2013,1,0072000,5,1,100,,,,,,,2,,2,,000506.1631,1
41,322216051262041560001560302000000030047,06,03,2,41,02,01,2012,2,67,223,1,1,081,12,1,223,34,2,,,,01,2013,1,0090000,1,1,080,,,3,020,,,2,,2,,000616.3021,1
41,322216051262041560001560302000000030047,07,03,2,42,05,05,2011,2,67,223,1,1,096,88,1,223,16,2,,,,88,8888,1,0090000,1,1,100,,,,,,,2,,2,,000616.3021,1
41,323225051242041560001560304000000170228,02,02,1,39,01,12,2011,2,04,714,1,1,094,36,1,714,09,2,,,,12,2014,1,0072000,5,1,100,,,,,,,2,,1,0017000,000592.9908,1
41,321119051662041560001560800800300020030,03,03,2,40,01,07,2012,1,65,411,1,1,050,36,1,829,02,2,,,,07,2015,1,0005000,3,1,100,,,,,,,2,,2,,000615.6124,1
41,321119051662041560001560800800300158004,02,02,1,59,02,10,2010,2,04,832,1,1,078,36,1,832,42,2,,,,10,2013,1,0150000,1,1,050,,,3,050,,,2,,1,0010000,000469.0862,1
41,321119051662041560001560800800300158004,04,03,1,33,04,05,2011,1,62,231,1,1,078,24,1,413,57,2,,,,05,2013,1,0180000,1,1,020,2,030,3,050,,,2,,2,,000617.6870,1
41,321119051662041560001560800800300158004,05,03,2,41,01,06,2011,2,67,222,1,1,078,22,1,222,15,2,,,,06,2013,1,0090000,1,1,050,,,3,050,,,2,,2,,000615.6124,1
41,122223051762141560001560802500100050087,02,02,2,30,01,09,2012,2,03,921,1,1,094,24,1,913,00,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000691.0967,1
41,122223051762141560001560802500100080149,03,03,1,25,01,10,2011,1,63,411,1,1,094,24,1,241,11,2,,,,10,2013,1,0030000,1,1,050,,,3,050,,,2,,2,,000678.2222,1
41,224113052492141560001562002600000040077,03,03,2,29,02,06,2012,1,63,911,1,1,078,25,1,913,36,2,,,,07,2014,2,,,,,,,,,,,1,0030000,2,,000628.0019,1
41,224113052492141560001562002600000240254,02,02,1,52,04,12,2011,2,65,215,1,1,081,24,1,215,52,2,,,,12,2013,1,0169000,1,1,090,,,3,010,,,2,,2,,000504.4637,1
41,223213052452141560001562003300000040021,06,02,1,37,01,03,2009,2,04,714,1,1,081,88,1,714,43,2,,,,88,8888,1,0048000,5,1,100,,,,,,,2,,2,,000592.9908,1
41,223213052452141560001562003300000060036,03,03,1,34,05,04,2012,1,65,522,1,2,096,05,1,834,34,1,09,2012,2,,,1,0045000,1,1,030,2,040,3,030,,,1,0050000,1,0022000,000617.3409,1
41,223213052452141560001562003300000100062,02,02,1,35,02,10,2011,2,55,921,1,1,081,24,1,723,36,2,,,,10,2013,1,0080000,1,1,090,,,3,010,,,2,,2,,000592.9908,1
41,223213052452141560001562003300000120078,02,02,2,38,01,05,2012,2,04,522,1,1,082,24,1,913,04,2,,,,05,2014,1,0024000,5,1,100,,,,,,,2,,2,,000615.2675,1
41,223213052452141560001562003300000130084,02,02,1,46,05,09,2012,2,04,611,1,2,103,10,1,721,46,2,,,,07,2013,2,,,,,,,,,,,1,0200000,1,0005000,000505.3134,1
41,221112052682141560001562209500100040069,02,02,1,53,01,11,2011,2,06,721,1,1,078,17,1,833,11,2,,,,04,2013,1,0045000,1,1,100,,,,,,,2,,2,,000505.5966,1
41,421208052832041560001562300600200058001,02,02,2,45,01,04,2012,2,53,743,1,1,081,23,1,913,05,2,,,,03,2014,1,0064000,5,1,050,2,040,3,010,,,2,,2,,000562.8277,1
41,421208052832041560001562300600200080143,02,02,2,44,02,01,2012,2,58,829,1,1,094,12,1,829,24,2,,,,01,2013,1,0070000,1,1,050,2,020,3,030,,,2,,2,,000676.7942,1
41,421013052932041560001562400200100108010,02,02,1,50,03,07,2012,2,63,241,1,1,094,24,1,412,51,2,,,,07,2014,1,0020000,1,1,050,,,3,050,,,2,,1,0005000,000820.2914,1
41,421013052932041560001562400200100228009,02,02,2,41,02,08,2012,2,57,324,1,1,081,10,1,412,26,2,,,,06,2013,1,0060000,1,1,100,,,,,,,2,,2,,000998.7834,1
41,121002052982141560001562401200100140398,02,02,1,56,05,07,2012,2,06,023,1,2,083,10,1,834,40,2,,,,05,2013,1,0040000,1,1,050,,,3,050,,,2,,2,,000468.5606,1
41,224216053212141560001562502500000158001,02,02,1,45,01,05,2012,2,04,612,1,1,081,26,1,931,04,2,,,,07,2014,1,0023000,1,1,100,,,,,,,2,,2,,000544.1837,1
41,324102053612041560001563000500000110112,04,03,1,32,06,05,2012,2,68,522,1,2,096,08,1,834,60,2,,,,01,2013,1,0100000,1,1,080,,,3,020,,,2,,2,,000564.9442,1
41,324102053612041560001563000500000120122,02,02,2,45,02,08,2012,2,53,932,1,1,054,36,1,913,43,2,,,,08,2015,2,,,,,,,,,,,2,,2,,000468.2343,1
41,222207053572141560001563001400000110229,02,02,2,38,01,11,2011,2,06,131,1,1,051,24,1,913,10,2,,,,11,2013,1,0072000,5,1,100,,,,,,,2,,2,,000616.3021,1
41,121103053672141560001563001900100120187,06,02,1,44,05,09,2011,2,68,827,1,2,095,10,1,834,50,1,07,2012,2,,,1,0120000,1,1,100,,,,,,,1,0020000,2,,000652.6556,1
41,125119053852141560001563401400000150058,05,03,1,26,01,08,2012,1,68,522,1,2,050,05,1,834,01,2,,,,01,2013,1,0015000,2,1,100,,,,,,,2,,2,,000615.9568,1
41,124228053802141560001563401700000050026,03,03,2,35,02,06,2011,3,04,023,1,1,078,24,1,913,16,2,,,,06,2013,1,0017000,1,1,100,,,,,,,2,,2,,000615.2675,1
41,122105054192141560001564101500000030067,04,03,2,24,01,05,2012,1,04,829,1,1,081,24,1,913,04,2,,,,05,2014,1,0020000,2,1,100,,,,,,,2,,2,,000541.7560,1
41,122105054192141560001564101500000140283,03,03,1,25,01,08,2012,1,04,512,1,1,082,24,1,512,01,2,,,,08,2014,2,,,,,,,,,,,2,,2,,000616.3028,1
41,125232054242141560001564200800200010020,05,03,1,30,01,05,2008,2,04,832,1,1,094,88,1,311,52,2,,,,88,8888,1,0090000,1,1,100,,,,,,,2,,2,,000657.7588,1
41,125232054242141560001564200800200010020,06,03,2,30,01,08,2010,2,04,911,1,1,094,26,1,515,25,2,,,,10,2012,2,,,,,,,,,,,2,,2,,000670.2448,1
41,421127054672041560001564502300100100181,04,03,2,29,02,06,2012,1,06,522,1,1,066,13,1,913,16,2,,,,07,2013,1,0050000,1,1,100,,,,,,,1,0050000,1,0020000,000629.4123,1
41,421127054672041560001564502300100100181,05,03,2,24,01,11,2011,1,56,522,1,1,066,13,1,913,10,2,,,,12,2012,1,0030000,1,1,050,,,3,050,,,2,,2,,000542.9727,1
41,321235054742041560001564503500100040103,02,02,1,37,01,11,2011,2,63,241,1,1,081,13,1,241,10,2,,,,12,2012,1,0085000,5,1,050,2,010,3,040,,,2,,2,,000762.4168,1
41,425109054872041560001564603400000020012,02,02,1,34,10,09,2012,2,04,931,1,1,081,07,1,832,60,2,,,,04,2013,1,0150000,5,1,050,2,040,3,010,,,1,0250000,1,0099000,000615.9568,1
41,322125055042041560001564701300000050091,02,02,1,36,02,05,2012,2,03,832,1,1,081,24,1,832,29,2,,,,05,2014,1,0018000,5,1,050,2,030,3,020,,,1,0030000,2,,000653.2343,1
41,221227054932141560001564702700000070161,02,02,1,41,01,06,2012,2,55,522,1,1,081,10,1,832,03,2,,,,04,2013,1,0013000,5,1,050,2,050,,,,,2,,2,,000762.4168,1
41,221227054932141560001564702700000110260,02,05,1,41,02,10,2009,2,04,832,1,1,081,46,1,832,37,2,,,,08,2013,1,0060000,5,1,050,2,020,3,030,,,1,0060000,2,,000762.4168,1
41,422134055252041560001564801500200030076,06,05,2,26,02,05,2012,2,04,932,1,1,089,24,1,723,04,2,,,,05,2014,1,0040000,1,1,100,,,,,,,2,,1,0020000,000692.9675,1
41,422134055252041560001564801500200060160,07,05,1,33,05,07,2012,2,06,522,1,2,032,09,1,834,38,2,,,,04,2013,1,0060000,1,1,060,,,3,040,,,1,0150000,1,0041000,000680.0582,1
41,422134055252041560001564801500200110302,06,03,2,38,01,01,2012,2,65,311,1,1,021,12,1,330,08,2,,,,01,2013,1,0030000,1,1,100,,,,,,,2,,2,,000677.7741,1
41,422134055252041560001564801500200120332,05,03,2,30,02,06,2010,1,61,021,1,1,078,32,1,913,21,2,,,,02,2013,1,0036000,1,1,100,,,,,,,2,,2,,000692.9675,1
41,123142055162141560001564803200000050055,03,02,2,42,02,09,2012,5,57,131,1,1,089,36,1,913,24,2,,,,09,2015,2,,,,,,,,,,,2,,2,,000644.9272,1
41,123142055162141560001564803200000080092,05,08,1,60,02,05,2011,1,04,611,1,1,081,24,1,724,41,2,,,,05,2013,1,0020000,4,1,050,,,3,050,,,2,,2,,000491.4236,1
41,221112056542141580001580100500300148001,06,03,2,44,01,09,2010,4,61,422,1,1,057,36,1,419,24,2,,,,09,2013,1,0046000,5,1,100,,,,,,,2,,2,,000747.7617,1
41,422104056572041580001580101200400090263,03,03,1,28,02,06,2010,1,65,142,1,1,078,36,1,215,58,2,,,,06,2013,1,0420000,1,1,085,2,005,3,010,,,2,,2,,000731.2532,1
41,422104056572041580001580101200400138007,02,02,1,47,06,10,2011,2,68,021,1,2,112,06,1,314,30,1,04,2012,2,,,1,0030000,1,1,100,,,,,,,1,0020000,2,,000598.5543,1
41,412019055362041580001580200202700028001,02,02,2,32,04,05,2012,2,04,021,1,1,052,12,1,813,34,2,,,,05,2013,1,0120000,4,1,100,,,,,,,2,,2,,000654.4478,1
41,412019055362041580001580200202700048004,02,02,1,46,05,08,2012,2,53,023,1,2,096,09,1,512,39,2,,,,05,2013,1,0100000,1,1,090,,,3,010,,,1,0150000,2,,000525.7072,1
41,412019055362041580001580200202700068003,02,02,1,29,03,08,2012,2,65,023,1,2,078,09,1,723,19,2,,,,05,2013,2,,,,,,,,,,,2,,2,,000642.2560,1
41,412019055362041580001580200202700070149,03,03,1,41,02,01,2012,2,65,214,1,1,081,24,1,214,33,2,,,,01,2014,1,0120000,1,1,090,,,3,010,,,2,,2,,000616.9232,1
41,312011055372041580001580200300600010009,02,02,1,52,05,03,2012,2,65,215,1,1,081,12,1,315,60,2,,,,03,2013,1,0300000,1,1,090,,,3,010,,,2,,1,0010000,000526.8402,1
41,312011055372041580001580200300600120399,03,03,2,35,01,03,2009,1,64,512,1,1,018,88,1,512,43,2,,,,88,8888,1,0038000,4,1,100,,,,,,,2,,2,,000641.4784,1
41,312011055372041580001580200300600120399,09,03,2,28,01,05,2011,4,67,023,1,1,018,24,1,513,16,2,,,,05,2013,1,0060000,4,1,100,,,,,,,2,,2,,000655.8582,1
41,412008055382041580001580200400900020060,08,03,1,23,02,03,2012,1,65,723,1,2,021,10,1,723,16,2,,,,01,2013,1,0075000,1,1,100,,,,,,,2,,2,,000552.6963,1
41,412008055382041580001580200400900078001,02,02,1,28,01,02,2012,2,06,915,1,1,081,24,1,512,07,2,,,,02,2014,1,0102000,1,1,100,,,,,,,2,,2,,000644.3323,1
41,412020055402041580001580200800600010025,09,03,1,39,01,09,2009,4,03,833,1,1,081,88,1,833,36,2,,,,88,8888,2,,,,,,,,,,,2,,2,,000686.9476,1
41,212020055402141580001580200802000010014,04,08,2,30,02,11,2011,1,68,422,1,1,078,24,1,515,34,2,,,,11,2013,1,0060000,1,1,080,,,3,020,,,2,,2,,000655.8582,1
41,212020055402141580001580200802000040099,02,02,1,47,01,08,2012,2,63,522,1,2,021,06,1,421,01,2,,,,02,2013,1,0020000,5,1,100,,,,,,,2,,2,,000526.8402,1
41,312010055432041580001580201100800050175,02,07,2,36,01,09,2012,3,04,743,1,1,054,24,1,913,00,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000693.0224,1
41,112010055432141580001580201101700060295,01,01,1,60,05,06,2012,4,04,023,1,2,112,09,1,723,43,2,,,,03,2013,2,,,,,,,,,,,2,,2,,000528.0713,1
41,212014055442141580001580201301200020062,05,05,1,29,01,01,2012,2,06,822,1,1,081,12,1,413,08,2,,,,01,2013,1,0072000,1,1,100,,,,,,,2,,2,,000644.3323,1
41,423101055462041580001580201500200020024,03,03,1,23,01,07,2011,1,04,833,1,1,081,17,1,833,14,2,,,,12,2012,1,0005000,1,1,100,,,,,,,2,,2,,000529.5436,1
41,112018055472141580001580201600100060353,03,04,1,34,03,09,2012,1,62,515,1,1,052,03,1,515,09,2,,,,12,2012,1,0002000,5,1,100,,,,,,,2,,2,,000638.1035,1
41,112018055472141580001580201600100060353,04,04,1,31,05,11,2011,1,65,834,1,1,050,06,1,834,42,1,05,2012,2,,,2,,,,,,,,,,,1,0050000,2,,000638.1035,1
41,212017055482141580001580201701000058003,05,05,1,28,02,08,2012,2,67,512,1,1,081,24,1,411,46,2,,,,08,2014,2,,,,,,,,,,,2,,2,,000640.8719,1
41,212017055482141580001580201701000068008,02,02,2,33,02,09,2012,2,03,021,1,1,010,24,1,913,13,2,,,,09,2014,2,,,,,,,,,,,2,,2,,000653.0373,1
41,321109055522041580001580300500100010003,06,08,2,47,02,07,2012,3,67,223,1,1,081,24,1,223,48,2,,,,07,2014,1,0180000,1,1,100,,,,,,,2,,2,,000510.8011,1
41,321109055522041580001580300500100048002,01,01,1,38,05,12,2011,2,65,023,1,2,042,08,1,215,40,1,08,2012,2,,,1,0087000,1,1,050,,,3,050,,,1,0071400,1,0005880,000591.9937,1
41,321109055522041580001580300500100118006,01,01,1,27,01,06,2010,2,65,311,1,1,081,24,1,311,27,1,06,2012,2,,,1,0040000,1,1,100,,,,,,,1,0050000,2,,000616.3028,1
41,321207055582041580001580400300100080212,02,02,1,52,04,11,2011,2,04,712,1,2,096,12,1,834,40,2,,,,11,2012,1,0180000,1,1,090,,,3,010,,,2,,2,,000568.1590,1
41,222218055692141580001580402100000040042,03,05,1,29,04,09,2012,2,65,023,1,2,092,06,1,723,31,2,,,,03,2013,1,0066000,5,1,100,,,,,,,2,,2,,000617.3409,1
41,222218055692141580001580402100000070079,03,05,1,40,01,10,2011,2,04,642,1,1,081,24,1,721,11,2,,,,10,2013,1,0064000,1,1,100,,,,,,,2,,2,,000592.9908,1
41,312001055592041580001580402700200010014,03,04,2,53,02,01,2011,4,63,315,1,1,039,24,1,913,56,2,,,,01,2013,1,0060000,1,1,100,,,,,,,2,,2,,000534.0324,1
41,312001055592041580001580402700200080532,03,03,1,35,01,05,2011,2,06,522,1,1,051,36,1,512,16,2,,,,05,2014,1,0060000,1,1,100,,,,,,,2,,2,,000618.9176,1
41,423217055682041580001580403200000130319,03,03,1,23,01,05,2012,1,04,834,1,1,094,24,1,832,04,2,,,,05,2014,1,0020000,1,1,100,,,,,,,2,,2,,000528.0595,1
41,221210055632141580001580403600500030069,02,02,1,49,04,04,2012,2,06,023,1,2,047,09,1,834,32,2,,,,01,2013,1,0200000,1,1,080,,,3,020,,,2,,2,,000505.0302,1
41,221210055632141580001580403600500138001,03,03,2,21,01,02,2012,1,06,023,4,,099,02,1,512,02,1,04,2012,3,,,2,,,,,,,,,,,1,0015000,2,,000542.3644,1
41,121208055652141580001580403800200080302,02,04,2,31,02,12,2010,1,04,421,1,1,006,72,1,512,45,2,,,,12,2016,1,0128000,1,1,090,,,3,010,,,2,,2,,000628.7071,1
41,222109055662141580001580404000500010002,02,02,1,46,06,09,2012,2,65,131,1,1,096,08,1,215,40,2,,,,05,2013,1,0060000,1,1,100,,,,,,,1,0060000,2,,000463.2032,1
41,222109055662141580001580404000500030026,02,02,1,44,02,06,2012,2,54,313,1,1,081,24,1,313,27,2,,,,06,2014,1,0020000,1,1,100,,,,,,,2,,2,,000543.5741,1
41,222109055662141580001580404000500150221,02,03,1,35,02,03,2012,2,04,913,1,1,081,24,1,512,30,2,,,,03,2014,1,0050000,1,1,100,,,,,,,2,,2,,000543.5741,1
41,222109055662141580001580404000500150221,03,05,2,35,02,03,2012,2,06,422,1,1,081,24,1,512,42,2,,,,03,2014,1,0020000,1,1,100,,,,,,,1,0100000,1,0010000,000563.9943,1
41,222109055662141580001580404000500178004,03,03,1,37,02,02,2012,2,65,832,1,1,089,24,1,344,36,2,,,,02,2014,1,0120000,1,1,080,,,3,020,,,2,,2,,000543.5741,1
41,222109055662141580001580404000500178004,08,03,2,36,01,03,2011,1,06,315,1,1,018,24,1,513,18,2,,,,03,2013,1,0090000,1,1,090,,,3,010,,,2,,2,,000563.9943,1
41,222109055662141580001580404000500248007,02,02,1,45,05,07,2012,2,55,023,1,2,051,09,1,834,38,2,,,,04,2013,1,0060000,1,1,095,,,3,005,,,2,,2,,000463.2032,1
41,212006055702141580001580501401800050091,01,01,1,41,02,03,2012,2,68,512,1,1,057,12,1,512,42,2,,,,03,2013,1,0075000,5,1,080,,,3,020,,,2,,2,,000620.2472,1
41,212006055702141580001580501401800120250,01,01,1,49,03,04,2012,2,65,023,1,1,081,12,1,713,23,2,,,,04,2013,1,0018000,4,1,100,,,,,,,2,,2,,000528.5397,1
41,412006055702041580001580501403300010021,01,01,1,44,05,05,2012,2,68,512,1,2,052,09,1,512,40,2,,,,02,2013,1,0080000,1,1,080,2,020,,,,,2,,2,,000620.2472,1
41,412006055702041580001580501403300020047,05,05,1,32,04,09,2012,2,68,512,1,2,119,09,1,422,29,2,,,,06,2013,1,0030000,1,1,030,,,3,070,,,1,0030000,2,,000645.7165,1
41,412006055702041580001580501403300058002,01,01,1,51,03,04,2010,2,04,721,1,1,081,36,1,721,58,2,,,,04,2013,1,0049200,4,1,100,,,,,,,2,,2,,000528.5397,1
41,412006055702041580001580501403300108005,01,01,1,32,01,11,2010,2,06,512,1,1,081,26,1,512,22,2,,,,01,2013,1,0090000,5,1,100,,,,,,,2,,2,,000645.7165,1
41,112009055712141580001580501500200060149,01,01,1,53,07,06,2012,2,68,021,1,2,001,06,1,314,39,2,,,,12,2012,1,0300000,1,1,080,2,010,3,010,,,2,,2,,000613.6876,1
41,112009055712141580001580501500200100271,02,02,1,58,05,01,2012,2,65,314,1,1,094,11,1,314,57,2,,,,12,2012,1,0720000,1,1,070,2,020,3,010,,,1,0050000,1,0020000,000569.3716,1
41,112009055712141580001580501500200100271,04,03,1,36,02,09,2010,1,65,122,1,1,082,37,1,123,35,2,,,,10,2013,1,0180000,1,1,070,2,010,3,020,,,2,,1,0010000,000720.1692,1
41,112009055712141580001580501500200148002,02,03,2,38,01,02,2009,4,67,223,1,1,104,46,1,223,43,2,,,,12,2012,1,0048000,1,1,100,,,,,,,2,,2,,000747.2234,1
41,212009055712141580001580501502200038001,01,01,1,60,05,05,2012,2,55,723,1,2,095,07,1,314,28,2,,,,12,2012,1,0150000,1,1,100,,,,,,,2,,2,,000489.3836,1
41,212009055712141580001580501502200070146,01,01,1,45,05,08,2012,2,65,131,1,2,082,08,1,215,33,2,,,,04,2013,1,0300000,1,1,075,2,015,3,010,,,1,0100000,1,0060000,000527.4739,1
41,112009055712141580001580501503600080182,07,03,1,27,01,06,2010,2,55,413,1,1,081,26,1,512,26,1,08,2012,2,,,1,0060000,1,1,020,,,3,080,,,1,0000000,1,0038000,000749.7416,1
41,112009055712141580001580501503600108004,01,01,1,36,06,06,2012,2,68,516,1,2,082,08,1,834,42,2,,,,02,2013,1,0037400,2,1,100,,,,,,,2,,2,,000720.1692,1
41,412009055712041580001580501602500110370,02,02,2,41,01,04,2009,2,06,023,1,1,054,36,1,913,36,1,04,2012,2,,,2,,,,,,,,,,,1,0012000,1,0013000,000698.6659,1
41,312007055742041580001580502000600088004,04,03,1,32,01,02,2011,2,65,215,1,1,018,24,1,215,19,2,,,,02,2013,1,0150000,1,1,100,,,,,,,2,,2,,000685.1654,1
41,312007055742041580001580502000600088004,05,05,2,29,01,02,2011,2,62,021,1,1,018,24,1,245,19,2,,,,02,2013,2,,,,,,,,,,,2,,2,,000698.1716,1
