REG,HHNUM,RPL,PSU,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q9_USOCC,Q10_REASON,Q11_CTRY,Q12_STAY,Q13_INDWORK,Q14_OCCUP1,Q15_NOMONTH,Q16_RET,Q17_DTRET,Q18_DTEXP,Q19_CASHREM,Q20_CASHAMT,Q21_MODE,Q22_RET6MOS,Q23_CASHHOME,Q24_INKIND,Q25_KINDAMT,SWGT,P6M_IND
41,02830,3,04791,04,04,2,40,06,012004,4,05,0210,1,212,24,1,3473,54,2,      ,012006,1,060000,4,2,      ,2,      ,000543.4315,1
41,02831,1,04796,08,04,1,47,01,112004,1,64,0210,1,233,60,1,4115,10,2,      ,072009,1,010000,4,2,      ,2,      ,000493.4687,1
41,02832,1,04796,02,02,2,46,01,102002,2,65,2231,1,100,25,1,2231,25,1,112004,      ,2,      , ,2,      ,2,      ,000488.1870,2
41,02833,1,04796,02,02,2,21,02,072003,2,03,0210,1,212,06,1,3473,12,1,012004,      ,2,      , ,2,      ,2,      ,000574.2300,2
41,02834,2,04797,07,03,1,55,03,032004,3,04,7231,1,233,88,1,7231,58,2,      ,888888,2,      , ,2,      ,2,      ,000480.1163,1
41,02835,4,04799,01,01,1,43,02,032002,2,04,9333,1,233,88,1,7212,58,2,      ,122005,1,100800,4,2,      ,2,      ,000509.2591,1
41,02836,3,04804,02,02,2,33,01,082004,2,04,9322,1,211,24,1,9131,13,2,      ,082006,1,030000,4,2,      ,1,003000,000536.3978,1
41,02837,3,04804,04,03,2,26,02,052002,1,04,9312,1,400,88,1,9131,42,2,      ,888888,1,102000,1,2,      ,1,007000,000536.3978,1
41,02838,3,04812,01,01,1,43,01,112004,2,05,7241,1,233,16,1,7241,11,2,      ,032006,1,060000,4,2,      ,2,      ,000488.2316,1
41,02839,2,04814,01,01,1,63,01,032005,3,05,5122,4,223,01,2,    ,  ,1,032005,      ,2,      , ,2,      ,2,      ,000482.0593,2
41,02840,2,04814,04,03,2,29,02,032004,1,04,8290,1,213,07,1,8290,31,1,102004,      ,2,      , ,2,      ,2,      ,000551.4146,2
41,02841,3,04815,01,01,1,39,05,082005,2,65,7241,1,500,12,1,7241,60,2,      ,082006,1,100000,1,1,100000,1,007000,000512.7850,1
41,02842,3,04815,03,03,2,22,01,062005,1,03,8273,1,212,24,1,3473,04,2,      ,062007,1,075000,1,2,      ,2,      ,000552.9622,1
41,02843,3,04815,01,01,1,44,02,012005,2,04,3114,1,232,24,1,3114,48,2,      ,012007,1,120000,1,2,      ,2,      ,000512.7850,1
41,02844,1,04821,02,03,1,20,01,042005,1,64,0231,4,214,00,2,    ,  ,1,042005,      ,2,      , ,1,000000,1,001500,000499.0397,2
41,02845,1,04821,03,05,1,45,02,062004,2,04,7141,1,233,24,1,7141,31,2,      ,062006,1,060000,4,2,      ,2,      ,000450.6152,1
41,02845,1,04821,04,03,2,37,01,082002,2,65,2231,1,233,12,1,2231,12,1,112003,      ,2,      , ,2,      ,2,      ,000481.5005,2
41,02846,4,04823,01,01,1,30,02,122004,2,04,7434,1,223,12,1,7434,22,2,      ,122005,1,030000,1,2,      ,2,      ,000619.2538,1
41,02847,2,04823,04,08,1,34,04,022005,1,65,0940,1,214,12,1,8340,48,2,      ,012006,1,018000,1,2,      ,2,      ,000619.2538,1
41,02848,2,04823,01,01,1,41,01,012004,2,65,1441,4,100,06,2,    ,  ,1,072004,      ,2,      , ,2,      ,2,      ,000538.7651,2
41,02849,4,04836,01,01,1,37,02,032005,2,05,3118,1,400,12,1,3118,13,2,      ,032006,1,090000,1,2,      ,2,      ,000499.3723,1
41,02850,4,04836,02,02,2,36,03,052004,2,04,3152,1,211,12,1,9131,36,1,042005,      ,2,      , ,1,050000,2,      ,000494.4806,1
41,02851,4,04836,04,06,1,32,02,052005,2,04,9322,1,234,24,1,9322,28,2,      ,062007,1,015000,1,2,      ,2,      ,000573.9760,1
41,02852,4,04836,01,01,2,44,01,102002,3,03,9133,1,231,24,1,9131,24,1,122004,      ,2,      , ,2,      ,2,      ,000494.4806,2
41,02853,4,04839,01,01,2,54,02,112004,2,65,2231,1,233,24,1,2231,46,2,      ,122006,1,090000,1,2,      ,2,      ,000448.9127,1
41,02854,2,04845,01,01,1,41,03,052005,2,65,2154,1,233,24,1,2154,36,2,      ,052007,1,060000,4,2,      ,2,      ,000512.7850,1
41,02855,2,04845,04,05,2,22,01,052005,2,04,0210,1,235,24,1,9131,04,2,      ,042007,1,024000,4,2,      ,2,      ,000552.9622,1
41,02856,1,04853,02,02,2,45,02,092004,2,04,0210,1,213,24,1,5131,36,2,      ,092006,1,060000,1,2,      ,2,      ,000487.1095,1
41,02857,1,04853,01,01,1,48,03,092005,2,04,7212,1,400,12,1,5123,54,2,      ,092006,1,150000,4,1,050000,1,011000,000492.3795,1
41,02858,2,04869,01,01,1,40,01,122000,2,04,7212,1,213,12,1,7243,08,1,122001,      ,2,      , ,2,      ,2,      ,000489.1581,2
41,02859,2,04869,05,03,2,25,01,112004,1,04,9112,3,233,24,1,5139,09,2,      ,112006,1,026000,4,2,      ,2,      ,000552.4610,1
41,02859,2,04869,06,08,2,37,01,122003,1,01,7435,3,233,36,1,5131,21,2,      ,122006,1,005000,4,2,      ,2,      ,000484.3664,1
41,02860,3,04871,04,03,1,23,02,062005,1,65,0920,1,500,09,1,5122,18,2,      ,032006,1,108000,1,2,      ,2,      ,000506.7273,1
41,02861,3,04871,07,02,2,40,01,102004,2,04,1312,1,222,24,1,9131,12,2,      ,102006,1,036000,4,2,      ,2,      ,000488.9179,1
41,02862,3,04897,03,03,1,20,01,052005,1,04,6131,3,223,06,1,5123,04,2,      ,112005,2,      , ,2,      ,2,      ,000501.5198,1
41,02863,3,04897,02,05,1,30,01,062005,2,63,1120,7,213,00,2,    ,  ,1,092005,      ,2,      , ,1,000000,2,      ,000561.6867, 
41,02863,3,04897,03,03,2,30,02,082003,2,65,2231,1,233,24,1,2231,41,1,012005,      ,2,      , ,2,      ,2,      ,000551.9214,2
41,02864,3,04897,01,01,2,70,01,062003,3,01,1317,4,212,03,2,    ,  ,1,092003,      ,2,      , ,2,      ,2,      ,000445.3470,2
41,02865,3,04897,03,03,2,26,01,092002,1,63,4113,7,212,06,2,    ,  ,1,022003,      ,2,      , ,2,      ,2,      ,000551.9214, 
41,02866,3,04897,01,01,1,45,02,062004,2,04,7141,1,233,24,1,7141,36,2,      ,032006,1,025000,4,2,      ,2,      ,000452.8546,1
41,02867,1,04911,02,02,2,35,01,072004,2,05,7435,1,233,24,1,5132,14,2,      ,072006,1,023000,1,2,      ,2,      ,000484.8709,1
41,02868,2,04947,02,03,2,27,03,022004,1,05,9322,1,213,24,1,3122,53,2,      ,022006,1,042000,4,2,      ,2,      ,000535.1965,1
41,02869,2,04947,01,01,1,46,04,042004,2,65,7123,1,233,24,1,3415,44,1,072004,      ,2,      , ,2,      ,2,      ,000439.1317,2
41,02870,4,04935,01,01,1,52,04,122004,2,63,2411,1,234,24,1,2411,55,2,      ,122006,2,      , ,2,      ,2,      ,000438.3924,1
41,02870,4,04935,02,02,2,53,04,102004,2,63,4115,1,234,24,1,4115,55,2,      ,052006,1,180000,1,2,      ,1,010000,000433.7002,1
41,02870,4,04935,03,03,2,25,02,082005,2,64,0232,1,234,24,1,3121,43,2,      ,082007,2,      , ,1,050000,1,010000,000534.2955,1
41,02870,4,04935,04,03,2,24,01,052003,2,63,0232,1,234,36,1,2411,29,2,      ,052006,2,      , ,2,      ,2,      ,000510.1399,1
41,02871,4,04935,03,03,1,21,01,032004,1,05,0232,8,500,14,1,5132,14,1,052005,      ,2,      , ,1,000000,2,      ,000485.5035,1
41,02872,4,04935,02,02,2,42,02,082002,2,04,9322,1,233,88,1,9131,54,2,      ,888888,1,048000,4,2,      ,2,      ,000468.4400,1
41,02873,4,04943,05,03,2,19,01,052005,1,04,5220,1,212,06,1,5159,05,2,      ,112005,1,045000,4,2,      ,2,      ,000545.7995,1
41,02874,3,04937,02,02,2,30,01,042003,2,05,9322,4,221,01,1,5131,01,1,052003,      ,2,      , ,2,      ,2,      ,000560.1516,2
41,02875,2,04955,04,03,1,34,04,062005,1,05,0920,1,500,09,1,7233,27,2,      ,032006,1,007000,1,2,      ,2,      ,000606.4891,1
41,02875,2,04955,05,03,1,32,01,072005,1,65,2231,1,500,08,1,7233,02,2,      ,042006,2,      , ,2,      ,2,      ,000606.4891,1
41,02876,2,04955,05,03,1,21,01,042005,2,04,0232,1,234,24,1,5123,05,2,      ,042007,2,      , ,2,      ,2,      ,000541.5231,1
41,02877,2,04955,01,01,1,41,01,032002,2,04,7421,1,233,48,1,7421,30,2,      ,032006,1,066000,4,2,      ,2,      ,000527.6596,1
41,02878,1,04958,03,03,2,27,01,092005,2,04,9322,4,214,03,2,    ,  ,2,      ,122005,1,005600,1,2,      ,2,      ,000575.1633,2
41,02879,1,04966,01,01,1,40,02,052004,2,04,0920,1,233,24,1,7231,40,2,      ,052006,1,060000,4,2,      ,2,      ,000493.7546,1
41,02880,1,04966,03,03,2,17,01,092005,1,04,0231,1,212,06,1,3473,00,2,      ,032006,2,      , ,2,      ,2,      ,000532.4408,1
41,02881,1,04966,01,01,1,33,03,082005,2,65,0920,1,300,09,1,7233,19,2,      ,052006,1,027000,1,1,075000,2,      ,000567.5189,1
41,02882,2,04971,04,03,2,24,01,082003,1,04,9322,1,222,24,1,9131,20,1,032005,      ,2,      , ,2,      ,2,      ,000545.7995,2
41,02883,2,04971,02,03,2,41,03,032004,3,02,0210,1,223,24,1,9131,48,2,      ,032006,1,019200,4,2,      ,2,      ,000501.1846,1
41,02883,2,04971,03,06,2,21,01,112004,1,61,0231,1,223,24,1,9131,10,2,      ,112006,2,      , ,2,      ,2,      ,000545.7995,1
41,02883,2,04971,05,06,2,29,01,062005,2,02,0210,1,223,24,1,9131,03,2,      ,062007,2,      , ,2,      ,2,      ,000571.6436,1
41,02884,2,04971,03,03,1,32,01,012001,1,05,0232,1,400,12,1,7233,12,1,022002,      ,2,      , ,2,      ,2,      ,000581.7578,2
41,02885,2,04971,03,03,2,28,03,012005,1,05,0232,1,222,24,1,9131,45,2,      ,012007,1,060000,1,2,      ,2,      ,000571.6436,1
41,02886,4,04970,03,03,2,34,01,062005,4,04,0210,1,211,00,1,3473,00,1,072005,      ,2,      , ,1,002000,2,      ,000574.0684,1
41,02887,4,04970,02,02,2,59,05,042005,2,04,5139,3,500,12,1,5131,54,2,      ,042006,1,025000,4,2,      ,2,      ,000491.4297,1
41,02888,4,04970,02,02,2,36,02,102004,2,04,0210,1,211,24,1,9131,47,2,      ,102006,1,085000,4,2,      ,2,      ,000503.3106,1
41,02889,4,04970,01,01,1,41,01,092002,2,04,6111,1,300,42,1,8324,36,2,      ,032006,1,060000,4,2,      ,2,      ,000508.2896,1
41,02890,3,04974,01,01,1,43,02,062004,2,02,9312,1,234,13,1,7215,53,1,072005,      ,1,035000,1,1,022400,1,003600,000508.2896,1
41,02891,3,04974,03,05,1,35,04,012005,2,05,6420,1,233,12,1,7136,45,2,      ,012006,1,072000,1,2,      ,2,      ,000508.2896,1
41,02892,3,04974,03,03,2,30,01,102002,1,65,2221,8,500,01,2,    ,  ,1,112002,      ,2,      , ,2,      ,2,      ,000574.0684,2
41,02892,3,04974,04,03,2,28,02,012005,1,64,3221,1,234,24,1,4115,32,2,      ,012007,1,084000,1,2,      ,2,      ,000574.0684,1
41,02893,3,04976,01,01,1,50,02,072004,2,04,2157,1,233,24,1,7136,14,2,      ,072006,1,133200,1,2,      ,2,      ,000439.1317,1
41,02894,3,04976,13,03,2,23,01,082005,1,67,4222,1,232,12,1,4115,02,2,      ,082006,1,028000,4,2,      ,2,      ,000511.0002,1
41,02895,3,04976,01,01,1,45,03,112004,2,05,1311,1,211,09,1,8340,27,1,072005,      ,1,083250,1,1,111000,2,      ,000439.1317,1
41,02896,1,04981,02,05,1,37,02,012005,2,05,0940,1,213,06,1,9322,12,1,072005,      ,1,045000,1,1,050000,2,      ,000490.5953,1
41,02897,1,04981,03,03,2,31,03,042004,1,05,3232,1,211,18,1,9131,32,2,      ,102005,1,060000,1,2,      ,2,      ,000554.0842,1
41,02898,3,04987,03,03,2,25,05,072005,1,04,0210,1,212,12,1,2453,32,2,      ,072006,1,030000,1,1,250000,1,026200,000604.2542,1
41,02899,3,04987,01,01,1,48,01,022005,2,04,8321,4,234,07,2,    ,  ,1,092005,      ,2,      , ,1,000000,2,      ,000495.7939,2
41,02899,3,04987,02,02,2,46,01,092004,2,61,2341,1,234,24,1,4141,12,2,      ,092006,1,060000,1,2,      ,2,      ,000490.4873,1
41,02899,3,04987,04,03,1,26,01,122004,2,05,5220,1,234,24,1,5220,09,2,      ,122006,1,030000,1,2,      ,2,      ,000614.9453,1
41,02900,3,04987,01,01,1,58,04,022005,2,05,9322,1,233,18,1,9132,36,2,      ,082006,1,054000,4,2,      ,1,006000,000528.2528,1
41,02900,3,04987,03,03,1,26,02,012005,1,63,4113,1,234,88,1,5122,09,2,      ,888888,1,002500,4,2,      ,2,      ,000614.9453,1
41,02901,4,05037,02,02,2,69,03,062005,2,61,0221,4,223,00,2,    ,  ,1,072005,      ,2,      , ,1,000000,2,      ,000484.2167,2
41,02902,4,04996,04,03,1,49,05,012005,2,04,9313,1,233,11,1,7214,53,2,      ,122005,1,126000,1,2,      ,2,      ,000453.4543,1
41,02903,4,04996,02,07,1,52,01,092004,3,63,1314,3,500,88,1,1314,12,2,      ,888888,1,030000,1,2,      ,2,      ,000453.4543,1
41,02903,4,04996,03,04,1,19,01,092004,1,05,0232,3,500,88,1,5123,06,2,      ,888888,2,      , ,2,      ,2,      ,000502.1840,1
41,02904,4,04996,05,04,2,50,02,042005,3,04,9113,3,400,48,1,9131,55,2,      ,042009,1,100000,1,2,      ,2,      ,000448.6009,1
41,02905,4,04996,02,02,2,37,02,022004,2,03,9113,1,211,24,1,9131,48,2,      ,022006,1,024000,1,2,      ,1,001000,000484.5342,1
41,02906,4,04996,08,03,2,26,01,122004,1,04,0210,1,235,12,1,9131,09,2,      ,122005,1,028000,1,2,      ,2,      ,000552.6523,1
41,02907,4,05013,03,02,2,55,02,082004,2,04,9112,3,400,24,1,9131,55,2,      ,072006,1,009000,1,2,      ,1,014000,000472.6283,1
41,02908,4,05013,01,01,1,28,01,102004,2,05,7212,1,212,36,1,7212,11,2,      ,102007,1,120000,1,2,      ,1,005800,000561.8739,1
41,02909,1,05014,01,01,1,42,04,012005,2,65,1430,1,234,11,1,1430,41,2,      ,122005,1,300000,1,2,      ,1,009000,000489.3275,1
41,02910,1,05014,03,03,2,37,01,012003,2,05,0210,3,400,88,1,9131,21,2,      ,888888,2,      , ,2,      ,2,      ,000484.5342,1
41,02911,3,05042,01,01,1,41,03,082005,2,04,0210,1,400,24,1,5121,57,2,      ,082007,1,100000,1,2,      ,2,      ,000480.9154,1
41,02911,3,05042,02,02,2,47,01,082005,2,05,4131,1,400,24,1,5121,02,2,      ,082007,2,      , ,2,      ,2,      ,000440.8889,1
41,02912,3,05042,01,01,1,45,01,032004,2,05,0210,1,233,11,1,3471,11,1,022005,      ,2,      , ,2,      ,2,      ,000445.6588,2
41,02913,3,05042,03,03,2,27,01,022005,1,04,0210,1,213,24,1,8273,07,2,      ,022007,2,      , ,2,      ,2,      ,000543.1515,1
41,02913,3,05042,02,02,2,51,01,092005,2,02,0210,4,212,04,2,    ,  ,2,      ,012006,1,050000,3,2,      ,2,      ,000440.8889,2
41,02914,3,05042,01,01,1,35,05,012005,2,61,1430,1,234,24,1,1430,53,2,      ,012007,1,099000,1,2,      ,2,      ,000480.9154,1
41,02915,3,05042,02,03,2,37,05,122004,4,04,0210,1,400,10,1,8340,50,2,      ,102005,1,060000,1,2,      ,2,      ,000476.2044,1
41,02916,2,05043,01,01,1,51,02,082005,2,04,7231,3,233,24,1,8323,54,2,      ,082007,1,016000,3,1,050000,1,007940,000458.2610,1
41,02917,2,05043,02,02,2,53,02,012002,2,04,1314,3,400,88,1,9131,58,2,      ,888888,1,090000,1,2,      ,2,      ,000453.3561,1
41,02918,3,05049,03,03,1,25,01,092005,1,65,2419,1,234,12,1,2419,00,2,      ,092006,2,      , ,2,      ,2,      ,000639.7099,1
41,02919,4,05051,01,01,1,52,05,022005,2,63,0210,1,400,10,1,5111,50,2,      ,122006,1,999000,1,2,      ,2,      ,000538.7775,1
41,02920,4,05051,03,03,1,27,03,052005,1,68,0210,1,400,06,1,8340,18,2,      ,112005,1,132000,1,2,      ,1,011000,000668.2590,1
41,02921,4,05051,01,01,1,46,06,032005,2,05,5123,1,500,09,1,5123,54,2,      ,122005,1,060000,4,2,      ,1,011100,000538.7775,1
41,02922,4,05051,01,01,2,37,05,082004,1,03,0210,1,212,15,1,9131,55,2,      ,112005,1,024000,2,2,      ,2,      ,000575.7055,1
41,02923,4,05051,01,01,1,57,02,032005,2,65,2227,1,500,24,1,2227,58,2,      ,032007,1,090000,1,2,      ,1,002000,000574.0506,1
41,02923,4,05051,02,02,2,54,02,032005,2,63,0210,1,500,24,1,5122,58,2,      ,032007,1,090000,1,2,      ,1,002000,000533.0109,1
41,02924,4,05051,01,01,1,54,05,072004,2,05,0210,1,500,12,1,8340,42,2,      ,102005,2,      , ,2,      ,2,      ,000538.7775,1
41,02925,2,05051,01,01,2,37,02,052005,1,04,0210,4,212,03,2,    ,  ,1,082005,      ,2,      , ,1,025000,1,005000,000575.7055,2
41,02926,2,05051,81,07,1,59,01,072002,2,65,0222,6,500,88,2,    ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000581.9553, 
41,02926,2,05051,82,07,2,55,01,072002,2,05,0210,6,500,88,1,5139,38,2,      ,888888,1,096000,1,2,      ,2,      ,000581.9553, 
41,02927,2,05051,01,01,1,50,03,052005,2,04,0210,1,212,06,1,3473,18,2,      ,112005,1,025000,4,1,200000,2,      ,000538.7775,1
41,02928,2,05051,01,01,1,59,01,032003,2,63,0210,4,500,05,2,    ,  ,1,082003,      ,2,      , ,2,      ,2,      ,000574.0506,2
41,02928,2,05051,02,02,2,57,01,102003,2,61,2341,4,500,05,2,    ,  ,1,032004,      ,2,      , ,2,      ,2,      ,000562.1157,2
41,02929,1,05063,06,03,2,39,01,062004,4,03,0210,1,234,88,1,9131,15,2,      ,888888,1,057000,1,2,      ,2,      ,000494.4806,1
41,02930,1,05063,01,01,1,57,01,092004,2,05,7232,1,233,88,1,7232,12,2,      ,888888,1,999999,1,2,      ,2,      ,000493.0592,1
41,02931,2,05068,01,01,2,39,01,102003,4,05,9112,1,211,24,1,9131,23,2,      ,102005,1,050000,4,2,      ,2,      ,000484.0546,1
41,02932,2,05068,02,02,2,39,01,092005,2,05,0210,1,233,24,1,9131,00,2,      ,092007,1,004000,1,2,      ,2,      ,000484.0546,1
41,02933,2,05068,01,01,1,45,02,052004,2,04,8321,1,233,20,1,8322,20,2,      ,032006,1,060000,4,2,      ,2,      ,000453.0055,1
41,02934,2,05068,05,03,2,23,03,052005,1,04,0210,1,212,06,1,3473,16,2,      ,112005,1,010000,5,2,      ,2,      ,000527.1446,1
41,02935,2,05068,01,01,1,35,01,022004,2,05,1313,1,300,24,1,8311,19,2,      ,022006,1,135000,1,2,      ,2,      ,000488.8432,1
41,02936,1,05085,10,06,1,37,01,092005,2,05,4115,1,233,24,1,3300,01,2,      ,092007,2,      , ,2,      ,2,      ,000473.8719,1
41,02936,1,05085,11,06,2,33,01,052001,2,65,2231,1,233,88,1,2231,32,2,      ,888888,1,090000,1,2,      ,2,      ,000535.1965,1
41,02937,1,05085,81,03,2,25,01,042005,1,63,4121,6,500,88,2,    ,  ,2,      ,888888,2,      , ,2,      ,2,      ,000474.3239, 
41,02938,1,05085,01,01,1,39,03,062003,2,04,8290,1,233,28,1,8290,48,2,      ,102005,1,084000,1,2,      ,2,      ,000473.8719,1
41,02939,1,05085,01,01,1,55,02,112003,2,65,0920,1,233,24,1,8290,48,2,      ,112005,2,      , ,2,      ,2,      ,000467.8811,1
41,02939,1,05085,02,02,2,59,01,032002,2,61,2341,4,500,03,2,    ,  ,1,062002,      ,2,      , ,2,      ,2,      ,000458.1535,2
41,02939,1,05085,03,03,1,25,01,032002,1,05,0231,4,500,03,2,    ,  ,1,062002,      ,2,      , ,2,      ,2,      ,000544.6658,2
41,02939,1,05085,04,03,2,19,01,032002,1,05,0231,4,500,03,2,    ,  ,1,062002,      ,2,      , ,2,      ,2,      ,000511.0002,2
41,02939,1,05085,05,03,2,18,01,032002,1,04,0231,4,500,03,2,    ,  ,1,062002,      ,2,      , ,2,      ,2,      ,000511.0002,2
41,02939,1,05085,06,07,1,83,01,082004,3,63,0940,4,500,05,2,    ,  ,1,012005,      ,2,      , ,2,      ,2,      ,000502.7361,2
41,02940,2,05096,02,02,2,38,02,062005,2,04,6219,1,234,24,1,9131,27,2,      ,062007,1,027000,4,2,      ,2,      ,000470.2832,1
41,02941,4,05097,01,01,1,36,01,112002,2,65,3143,4,500,01,2,    ,  ,1,122002,      ,2,      , ,2,      ,2,      ,000473.8719,2
41,02941,4,05097,02,02,2,40,01,112002,2,68,2221,4,500,01,2,    ,  ,1,122002,      ,2,      , ,2,      ,2,      ,000469.2299,2
41,02941,4,05097,03,03,2,09,01,112002, ,01,    ,4,500,01,2,    ,  ,1,122002,      ,2,      , ,2,      ,2,      ,000467.1310,2
41,02941,4,05097,04,03,1,06,01,112002, ,01,    ,4,500,01,2,    ,  ,1,122002,      ,2,      , ,2,      ,2,      ,000465.0951,2
41,02942,4,05097,02,02,2,32,01,022005,2,65,2231,1,222,12,1,2231,07,2,      ,022006,2,      , ,2,      ,2,      ,000535.1965,1
41,02943,4,05097,01,01,1,37,02,112002,2,05,8322,1,500,10,1,8322,30,1,092003,      ,2,      , ,2,      ,2,      ,000473.8719,2
41,02944,4,05097,04,04,1,33,01,012005,1,04,7141,1,234,24,1,7231,09,2,      ,012007,1,015000,1,2,      ,2,      ,000544.6658,1
41,02945,1,05130,04,03,2,21,01,042004,1,05,0231,5,222,02,2,    ,  ,1,062004,      ,2,      , ,2,      ,2,      ,000528.6262,2
41,02946,1,05130,02,03,1,40,02,092004,1,65,2151,1,233,22,1,2151,34,2,      ,072006,1,030000,4,2,      ,2,      ,000490.2172,1
41,02946,1,05130,03,03,1,42,01,112004,2,65,2332,1,233,88,1,2131,10,2,      ,888888,1,060000,4,2,      ,2,      ,000490.2172,1
41,02947,1,05130,04,03,2,25,02,012004,1,66,0210,1,231,22,1,5123,26,2,      ,112005,1,010000,1,2,      ,2,      ,000553.6571,1
41,02948,3,05124,02,02,2,45,02,112004,2,03,5151,1,234,24,1,5151,36,2,      ,112006,1,006000,4,2,      ,2,      ,000461.2779,1
41,02949,3,05124,01,01,1,30,01,092003,2,04,3412,1,233,24,1,7213,24,2,      ,102005,1,035000,1,2,      ,2,      ,000578.3242,1
41,02950,3,05166,02,03,2,30,03,022003,1,64,0210,1,212,06,1,2453,18,1,072003,      ,2,      , ,2,      ,2,      ,000552.3429,2
41,02951,3,05166,05,05,1,31,01,072003,2,04,0920,1,214,36,1,7136,26,2,      ,072006,1,058000,1,2,      ,2,      ,000562.1156,1
41,02952,1,05176,01,01,1,45,01,032003,2,04,8322,1,233,24,1,7136,24,1,032005,      ,2,      , ,2,      ,2,      ,000469.7214,2
41,02953,1,05176,01,01,1,47,01,082002,2,02,9211,1,231,48,1,7136,37,2,      ,072006,1,060000,1,2,      ,2,      ,000469.7214,1
41,02954,2,05268,05,03,2,21,02,042005,1,04,0910,1,212,06,1,3473,11,2,      ,102005,1,035000,1,2,      ,2,      ,000551.2343,1
41,02955,4,05283,01,01,1,41,05,062005,2,05,6111,1,212,09,1,8340,45,2,      ,032006,1,060000,1,1,060000,1,000800,000490.2172,1
41,02956,4,05293,02,04,2,51,02,082005,1,63,4211,1,211,24,1,9131,26,2,      ,082007,2,      , ,2,      ,2,      ,000463.6538,1
41,02956,4,05293,04,08,2,29,02,042005,1,04,0210,1,211,24,1,9131,24,2,      ,082007,2,      , ,2,      ,2,      ,000571.1967,1
41,02957,1,05298,03,06,2,23,01,022005,1,65,0231,1,222,24,1,5132,07,2,      ,022007,2,      , ,2,      ,2,      ,000532.5906,1
41,02958,3,05304,06,03,2,26,01,062004,1,04,5220,1,221,24,1,5220,15,2,      ,062006,2,      , ,2,      ,2,      ,000571.1967,1
41,02959,2,05305,07,03,2,23,02,052005,1,04,3473,1,212,88,1,3473,10,2,      ,888888,2,      , ,2,      ,2,      ,000532.5906,1
41,02960,4,05359,03,03,2,26,01,062003,1,61,2341,1,223,36,1,2341,27,2,      ,052006,1,012000,1,2,      ,2,      ,000570.6844,1
41,02960,4,05359,04,03,1,24,01,102004,1,65,0231,5,213,08,1,9322,09,1,062005,      ,2,      , ,1,015000,2,      ,000518.5694,1
41,02961,3,05361,03,03,2,30,02,022004,4,04,9322,1,235,19,1,9131,44,2,      ,102005,1,065000,1,2,      ,1,002500,000546.1167,1
41,02962,1,05367,01,01,1,54,02,122004,2,05,6111,1,233,36,1,4131,58,2,      ,122007,1,060000,4,2,      ,2,      ,000473.7072,1
41,02962,1,05367,03,03,1,24,01,042004,1,65,0910,8,222,12,1,7243,13,1,052005,      ,2,      , ,1,050000,1,002000,000524.6133,1
41,02963,1,05367,01,01,2,55,02,042005,3,61,2331,1,214,88,1,9131,58,2,      ,888888,1,040500,1,2,      ,2,      ,000494.2267,1
41,02963,1,05367,02,03,2,35,01,042004,1,04,0210,4,214,12,2,    ,  ,1,042005,      ,2,      , ,1,000000,2,      ,000506.1752,2
41,02963,1,05367,05,08,2,37,02,092005,2,04,0210,1,214,24,1,9131,58,2,      ,092007,1,025000,1,2,      ,2,      ,000506.1752,1
41,02964,1,05457,05,05,1,30,02,032005,2,04,7122,1,233,88,1,7122,23,2,      ,888888,1,015000,1,2,      ,2,      ,000578.3242,1
41,02965,4,05467,03,03,1,24,01,102002,1,68,0210,1,234,09,1,5123,09,1,072003,      ,2,      , ,2,      ,2,      ,000501.9028,2
41,02965,4,05467,04,03,1,29,02,042005,2,68,0231,1,212,06,1,8340,48,2,      ,102005,1,015000,2,2,      ,2,      ,000562.1156,1
41,02966,4,05467,03,08,2,27,01,042005,1,63,3300,1,234,24,1,5151,06,2,      ,102005,1,007000,1,2,      ,2,      ,000552.3429,1
41,02967,4,05467,01,01,1,71,02,062004,2,02,5220,4,500,12,2,    ,  ,1,062004,      ,2,      , ,2,      ,2,      ,000518.8425,2
41,02967,4,05467,02,02,2,74,02,042004,2,01,1314,4,500,12,2,    ,  ,1,042004,      ,2,      , ,2,      ,2,      ,000445.6871,2
41,02967,4,05467,03,03,2,34,02,042003,1,03,0210,3,235,32,1,5123,60,2,      ,122005,1,021000,4,2,      ,2,      ,000552.3429,1
41,02968,4,05467,01,01,2,60,01,032002,3,01,0210,4,234,03,2,    ,  ,1,062002,      ,2,      , ,2,      ,2,      ,000472.8316,2
41,02968,4,05467,02,03,1,31,02,012005,1,04,5123,1,232,88,1,9111,60,2,      ,888888,1,010000,1,2,      ,2,      ,000562.1156,1
41,02968,4,05467,04,03,1,28,01,092005,2,04,5169,3,234,24,1,9132,00,2,      ,082007,2,      , ,2,      ,2,      ,000562.1156,1
41,02968,4,05467,07,03,1,27,01,072004,2,04,5123,3,232,24,1,5123,14,2,      ,062006,1,030000,1,2,      ,2,      ,000562.1156,1
41,02969,4,05452,03,03,1,36,02,062005,2,04,3114,1,234,30,1,3114,52,2,      ,122007,1,048000,1,2,      ,2,      ,000506.8815,1
41,02970,4,05487,01,01,1,33,04,012005,2,03,6121,1,234,88,1,8322,52,2,      ,888888,1,030000,1,2,      ,2,      ,000581.5756,1
