REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,DTLEFTM,DTLEFTY,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,INDWORK,OCCUP,NOMONTH,RET,DTRETM,DTRETY,DTEXPM,DTEXPY,CASHREM,CASHAMT,MODE,RET6MOS,CASHHOME,INKIND,KINDAMT,SWGT
03,69,2,3479,3,1,44,02,11,1999,2,6,611,2,094,24,1,981,24,2,  ,    ,06,2001,1,102000,4,2,      ,2,      ,0210.6583
03,54,1,2017,1,2,54,01,11,1999,3,7,791,1,094,24,1,791,11,2,  ,    ,12,2001,1,050000,4,2,      ,2,      ,0403.4420
03,54,1,2019,6,2,52,01,02,1998,1,2,541,1,096,88,1,541,31,2,  ,    ,88,8888,1,031000,1,2,      ,2,      ,0403.4420
03,54,1,2023,3,2,35,01,07,1999,4,6,541,1,096,24,1,541,15,2,  ,    ,09,2001,1,037000,1,2,      ,2,      ,0403.4420
03,54,1,2026,3,2,27,01,07,2000,1,7,Z90,4,052,88,2,   ,  ,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0403.4420
03,54,1,2048,2,2,54,03,06,1997,2,3,541,1,039,88,1,541,39,2,  ,    ,88,8888,1,030000,4,2,      ,2,      ,0403.4418
03,54,1,2068,3,2,40,02,09,2000,4,2,Z20,1,078,48,1,541,60,2,  ,    ,09,2004,1,027000,4,1,027000,1,027000,0403.4423
03,54,1,2089,2,1,36,02,11,1998,2,2,985,1,081,25,1,985,58,2,  ,    ,12,2000,1,025000,4,2,      ,2,      ,0403.4423
03,54,1,2092,3,2,35,02,03,1998,4,7,322,1,089,24,1,949,31,2,  ,    ,03,2002,1,073600,1,2,      ,2,      ,0403.4423
03,54,1,2100,3,2,28,02,01,1998,1,5,311,1,081,24,1,311,58,2,  ,    ,01,2002,1,055200,1,2,      ,2,      ,0403.4423
03,54,1,2111,2,1,47,02,08,1999,2,4,954,1,081,24,1,954,48,2,  ,    ,08,2001,1,027600,4,2,      ,1,001250,0403.4425
03,54,1,2115,2,1,46,04,08,1999,2,3,985,1,081,16,1,959,56,2,  ,    ,12,2000,1,060000,1,2,      ,2,      ,0440.1186
03,54,1,2135,1,1,51,05,04,1999,2,4,954,1,081,24,1,954,60,2,  ,    ,04,2001,1,036000,4,2,      ,2,      ,0392.0493
03,54,1,2141,2,2,38,01,03,2000,2,3,791,1,081,24,1,791,06,2,  ,    ,03,2002,1,022000,4,2,      ,2,      ,0403.4418
03,54,1,2145,1,1,35,08,01,2000,2,7,700,1,888,12,1,700,60,1,08,2000,  ,    ,1,040000,4,1,020000,1,007000,0403.4418
03,54,1,2147,4,1,99,01,08,1998,2,4,531,1,081,28,1,531,26,2,  ,    ,12,2000,1,048000,4,2,      ,2,      ,0403.4418
03,54,1,2150,4,1,41,05,04,2000,2,7,600,1,089,19,1,219,60,2,  ,    ,10,2001,1,060000,1,1,060000,1,001000,0484.1306
03,54,1,2167,1,1,48,04,02,1998,2,1,813,4,032,34,1,451,24,2,  ,    ,12,2000,1,048000,4,2,      ,2,      ,0454.2759
03,54,1,2205,2,1,70,01,01,1996,2,4,644,6,096,88,2,   ,  ,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0403.4416
03,54,1,2210,1,1,45,01,02,1998,2,4,855,1,080,88,1,370,31,2,  ,    ,88,8888,1,090000,4,2,      ,2,      ,0403.4418
03,54,1,2217,3,1,26,01,06,2000,1,6,872,1,081,24,1,959,03,2,  ,    ,06,2002,1,042000,1,2,      ,2,      ,0403.4418
03,54,1,2217,4,1,32,02,06,2000,2,6,031,1,081,12,1,031,40,2,  ,    ,05,2001,1,045000,1,1,080000,1,010500,0403.4418
03,54,1,2246,4,1,36,05,08,2000,2,7,855,1,021,12,1,532,60,2,  ,    ,03,2001,1,067000,4,1,025000,2,      ,0403.4424
03,54,1,2272,4,1,44,01,03,1999,2,2,776,1,010,12,1,776,18,2,  ,    ,03,2001,1,030000,4,2,      ,2,      ,0403.4418
03,54,1,2282,4,1,30,01,04,1998,2,7,322,1,096,88,1,322,29,2,  ,    ,88,8888,1,030000,1,2,      ,2,      ,0403.4417
03,54,1,2286,1,1,46,01,10,1997,2,3,951,1,036,36,1,951,33,2,  ,    ,10,2000,1,042000,4,2,      ,2,      ,0403.4417
03,54,1,2290,1,1,40,01,06,1999,2,2,954,1,081,60,1,954,14,2,  ,    ,06,2004,1,045000,4,2,      ,2,      ,0403.4417
03,54,1,2317,2,1,32,02,11,1999,2,7,855,1,081,24,1,029,10,2,  ,    ,11,2001,1,062100,4,2,      ,1,013500,0503.0885
03,54,1,2336,2,1,45,02,01,1999,2,3,954,1,081,24,1,954,55,2,  ,    ,02,2001,1,090000,1,2,      ,2,      ,0403.4421
03,54,1,2338,3,1,28,01,03,1996,1,6,949,4,089,88,1,949,40,2,  ,    ,88,8888,1,120000,4,2,      ,2,      ,0403.4421
03,54,1,2351,6,1,53,01,01,1999,2,7,700,1,081,24,1,700,21,2,  ,    ,01,2001,1,078000,4,2,      ,1,017300,0385.8562
03,54,1,2373,3,2,26,02,01,2000,1,3,Z20,1,046,24,1,541,36,2,  ,    ,01,2002,1,044000,3,2,      ,2,      ,0238.5667
03,54,1,2384,3,1,33,03,09,1996,1,7,560,1,081,22,1,028,32,1,07,1998,  ,    ,1,041400,1,2,      ,2,      ,0238.5667
03,54,1,2401,2,1,36,05,09,2000,2,6,852,1,081,12,1,855,60,2,  ,    ,09,2001,1,032000,4,2,      ,1,048300,0238.5667
03,54,1,2408,2,1,50,02,04,1997,2,6,931,1,081,32,1,931,33,1,01,2000,  ,    ,2,      , ,2,      ,2,      ,0238.5667
03,54,1,2432,1,1,45,02,02,1999,3,4,954,1,081,24,1,954,24,2,  ,    ,01,2001,1,035000,4,2,      ,2,      ,0238.5668
03,54,1,2444,2,1,48,01,07,1998,2,7,033,1,096,36,1,033,26,2,  ,    ,07,2001,1,110000,4,2,      ,2,      ,0238.5668
03,54,1,2465,2,1,44,01,04,1999,2,6,532,1,015,24,1,532,17,2,  ,    ,05,2001,1,044000,1,2,      ,2,      ,0238.5667
03,54,1,2481,2,1,37,01,10,1995,2,2,985,1,081,12,1,985,12,1,08,1996,  ,    ,1,041400,4,2,      ,2,      ,0238.5668
03,54,1,2497,2,1,41,01,11,1999,2,7,855,1,081,13,1,855,10,2,  ,    ,12,2000,1,090000,4,2,      ,2,      ,0332.5085
03,54,1,2505,2,1,54,02,04,2000,2,7,872,1,081,12,1,811,05,2,  ,    ,04,2001,1,028000,4,2,      ,2,      ,0332.5085
03,54,1,2545,2,1,50,03,07,2000,2,7,791,1,081,12,1,791,30,2,  ,    ,07,2001,1,040000,1,1,030000,2,      ,0155.3827
03,54,1,2555,2,1,49,02,07,1998,2,6,791,1,081,08,1,791,47,2,  ,    ,03,2001,1,030000,4,2,      ,1,014000,0155.3827
03,54,1,2559,2,1,38,03,06,2000,2,7,452,1,089,24,1,853,60,2,  ,    ,06,2002,1,050600,1,1,069000,1,037000,0142.4341
03,54,1,2571,2,1,53,01,08,1999,2,7,846,1,081,36,1,846,13,2,  ,    ,08,2002,1,040000,1,2,      ,2,      ,0142.4341
03,54,1,2579,2,1,41,01,12,1997,2,6,031,1,081,36,1,031,34,2,  ,    ,12,2000,1,138000,4,2,      ,2,      ,0142.4341
03,54,1,2625,2,1,46,02,07,1999,2,4,795,1,081,24,1,795,60,2,  ,    ,07,2001,1,092000,1,2,      ,2,      ,0171.0377
03,54,1,2655,2,1,38,03,02,2000,2,7,855,1,081,12,1,855,55,2,  ,    ,02,2001,1,042000,1,2,      ,2,      ,0142.4341
03,54,1,2655,6,1,30,01,99,1998,1,7,855,1,081,88,1,855,24,2,  ,    ,88,8888,1,015000,4,2,      ,2,      ,0142.4341
03,54,1,2660,2,2,50,01,11,1996,2,2,791,8,015,88,1,791,45,2,  ,    ,88,8888,1,018000,4,2,      ,2,      ,0142.4341
03,54,1,2682,3,1,32,01,08,1999,2,2,985,1,081,24,1,985,14,2,  ,    ,08,2001,1,058200,4,2,      ,2,      ,0142.4341
03,54,1,2682,4,2,29,02,05,1999,2,3,Z90,1,039,24,1,541,60,2,  ,    ,05,2001,2,      , ,2,      ,2,      ,0142.4341
03,54,1,2701,2,1,49,01,10,1999,2,4,Z90,1,081,13,1,961,11,2,  ,    ,10,2001,1,048000,1,2,      ,2,      ,0142.4341
03,54,1,2701,3,1,25,01,99,1998,1,6,Z90,1,081,88,1,332,24,2,  ,    ,88,8888,1,030000,4,2,      ,2,      ,0142.4341
03,54,1,2722,2,1,29,01,06,2000,2,2,531,1,081,19,1,531,03,2,  ,    ,06,2002,1,018000,1,2,      ,2,      ,0142.4341
03,54,1,2724,4,1,34,01,09,1998,2,6,782,1,081,25,1,872,24,2,  ,    ,10,2000,1,042000,4,2,      ,2,      ,0142.4341
03,54,1,2733,2,1,44,01,05,1997,2,4,Z90,1,081,88,1,959,40,2,  ,    ,88,8888,1,060000,1,2,      ,2,      ,0142.4341
03,54,1,2756,2,1,38,02,01,1999,2,4,985,1,081,24,1,985,60,2,  ,    ,01,2001,1,071000,1,2,      ,2,      ,0142.4341
03,54,1,2774,2,1,41,03,01,2000,2,6,369,1,081,88,1,031,39,2,  ,    ,88,8888,1,075000,1,2,      ,2,      ,0187.4026
03,54,1,2785,2,1,46,03,05,2000,2,7,322,1,081,12,1,322,49,2,  ,    ,05,2001,1,040000,4,2,      ,1,010000,0142.4341
03,54,1,2812,2,1,37,01,10,1999,2,4,959,1,089,24,1,853,11,2,  ,    ,12,2001,1,082200,1,2,      ,2,      ,0142.4341
03,54,1,2814,3,1,36,01,04,1998,1,4,Z90,1,089,36,1,853,29,2,  ,    ,05,2001,1,071300,1,2,      ,2,      ,0142.4341
03,54,1,2824,2,1,45,02,08,1999,2,3,985,1,081,24,1,985,48,2,  ,    ,08,2001,1,035500,4,2,      ,2,      ,0139.7718
03,54,1,2829,2,1,52,02,05,1998,2,6,855,1,081,31,1,855,48,2,  ,    ,12,2000,1,092000,1,2,      ,2,      ,0139.7718
03,54,2,2842,3,1,34,03,06,2000,2,2,985,1,081,24,1,872,60,2,  ,    ,06,2002,1,048000,1,2,      ,1,025000,1055.5092
03,54,2,2860,3,1,29,01,06,1998,2,4,985,1,089,88,1,949,24,2,  ,    ,88,8888,1,023000,4,2,      ,2,      ,1055.5120
03,54,2,2860,4,2,25,01,06,1998,2,7,Z20,1,089,88,1,949,24,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,1055.5120
03,54,2,2868,4,2,41,03,04,1999,2,7,135,1,039,24,1,541,60,2,  ,    ,04,2001,1,069000,1,2,      ,2,      ,1055.5120
03,54,2,2869,1,1,38,01,06,1999,2,4,974,1,081,24,1,974,15,1,04,2000,  ,    ,1,034000,4,1,040000,1,002700,1055.5102
03,54,2,2892,1,1,51,02,08,1998,2,2,959,1,081,24,1,959,58,2,  ,    ,07,2001,1,048000,4,2,      ,2,      ,1055.5113
03,54,2,2893,2,1,34,01,08,1998,2,4,974,1,081,36,1,974,26,2,  ,    ,08,2001,1,110400,4,2,      ,2,      ,1055.5083
03,54,2,2917,2,1,50,01,05,1999,2,4,872,1,081,24,1,872,17,2,  ,    ,05,2001,1,090000,4,2,      ,2,      ,1155.4628
03,54,2,2920,2,1,52,01,12,1999,2,6,954,1,081,24,1,954,10,2,  ,    ,12,2001,1,072000,4,2,      ,2,      ,1155.4628
03,14,1,0343,2,2,36,01,04,1997,2,4,794,1,039,88,1,794,41,2,  ,    ,88,8888,1,039000,1,2,      ,2,      ,0423.9510
03,14,1,0345,2,2,44,01,11,1999,2,4,794,1,010,88,1,541,11,2,  ,    ,88,8888,1,042000,1,2,      ,2,      ,0423.9510
03,14,1,0347,2,1,41,02,05,1997,2,6,643,3,052,36,1,954,48,1,06,1999,  ,    ,2,      , ,2,      ,2,      ,0423.9510
03,14,1,0383,1,2,34,01,10,1998,4,4,Z20,1,051,12,1,542,12,1,10,1999,  ,    ,2,      , ,2,      ,1,005000,0462.4914
03,14,1,0383,3,2,31,02,06,1999,1,6,451,1,051,24,1,451,38,2,  ,    ,06,2001,1,036000,4,2,      ,2,      ,0462.4914
03,14,1,0397,1,1,42,04,03,1996,2,3,931,1,081,24,1,931,24,1,04,2000,  ,    ,2,      , ,1,020000,1,014000,0423.9513
03,14,1,0399,3,1,32,02,12,1998,2,3,833,1,081,88,1,833,22,2,  ,    ,12,2000,1,015000,4,2,      ,1,004000,0423.9513
03,14,1,0401,3,1,34,03,99,9999,1,6,Z30,1,080,88,1,626,38,2,  ,    ,88,8888,1,015000,4,2,      ,2,      ,0423.9513
03,14,1,0401,3,1,32,02,10,1995,1,7,Z30,1,096,88,1,025,60,2,  ,    ,88,8888,1,060000,1,2,      ,2,      ,0423.9513
03,14,1,0409,2,1,46,02,04,1997,2,6,831,1,081,36,1,833,60,2,  ,    ,03,2001,1,069400,4,2,      ,2,      ,0462.4916
03,14,1,0415,1,1,73,03,05,2000,2,7,Z40,6,096,00,2,   ,  ,1,05,2000,  ,    ,2,      , ,1,000000,2,      ,0462.4916
03,14,1,0419,3,1,68,05,08,2000,3,7,552,1,096,06,1,949,12,2,  ,    ,02,2001,2,      , ,2,      ,2,      ,0462.4916
03,14,1,0449,2,2,46,02,05,2000,2,3,802,1,039,88,1,541,44,2,  ,    ,88,8888,1,019500,1,1,030000,2,      ,0462.4920
03,14,1,0497,4,1,28,01,10,1999,2,7,Z90,1,052,24,1,959,12,2,  ,    ,06,2001,1,060000,1,2,      ,1,009000,0423.9502
03,14,1,0505,3,2,26,01,10,1999,1,7,066,1,082,24,1,066,12,2,  ,    ,10,2001,1,040000,1,2,      ,2,      ,0423.9500
03,14,1,0511,3,1,26,01,11,1999,1,7,Z30,1,089,24,1,859,10,2,  ,    ,11,2001,1,045000,1,2,      ,2,      ,0423.9500
03,14,1,0521,2,1,43,01,12,1997,2,7,532,1,096,60,1,532,33,2,  ,    ,12,2002,1,144000,4,2,      ,2,      ,0508.7407
03,14,1,0580,1,1,32,02,06,1999,2,4,849,1,089,16,1,599,16,2,  ,    ,10,2000,1,012000,1,2,      ,2,      ,0423.9511
03,14,1,0584,1,1,40,02,12,1998,2,4,794,1,081,24,1,794,34,1,09,2000,  ,    ,1,055000,1,1,040000,1,014600,0423.9511
03,14,1,0593,1,1,54,01,09,2000,2,4,985,4,052,03,2,   ,  ,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0423.9512
03,14,1,0593,2,2,51,01,09,2000,2,2,791,4,052,03,2,   ,  ,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0423.9512
03,14,1,0593,4,1,40,02,08,1998,2,4,Z90,8,052,28,1,959,36,2,  ,    ,12,2000,1,060000,4,2,      ,1,005500,0423.9512
03,14,1,0593,3,2,28,02,08,1998,2,4,Z20,8,052,28,2,   ,  ,2,  ,    ,12,2000,2,      , ,2,      ,1,005500,0423.9512
03,14,1,0593,5,2,04,01,08,1998, , ,Z90,8,052,28,2,   ,  ,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0472.0166
03,14,1,0593,5,2,02,01,08,1998, , ,Z90,8,052,28,2,   ,  ,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0472.0166
03,14,1,0606,1,2,73,01,05,1996,2,1,Z90,4,018,21,2,   ,  ,1,02,1998,  ,    ,2,      , ,2,      ,2,      ,0423.9497
03,14,1,0606,3,1,42,01,05,1996,1,2,Z90,4,018,21,2,   ,  ,1,02,1998,  ,    ,2,      , ,2,      ,2,      ,0423.9497
03,14,1,0606,2,1,75,02,03,1998,2,2,Z90,6,018,33,2,   ,  ,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0423.9497
03,14,1,0608,2,1,50,03,04,2000,2,6,985,1,081,24,1,985,24,2,  ,    ,05,2002,1,040000,4,2,      ,2,      ,0423.9497
03,14,1,0611,4,1,27,03,04,2000,2,7,Z90,1,082,10,1,981,30,2,  ,    ,02,2001,1,100000,1,2,      ,2,      ,0423.9497
03,14,1,0613,2,1,38,10,06,2000,2,7,425,3,096,06,1,425,30,2,  ,    ,12,2000,2,      , ,1,000000,2,      ,0491.3500
03,14,1,0614,2,1,47,04,01,2000,2,6,611,1,081,12,1,381,60,1,01,2000,  ,    ,1,044000,4,2,      ,1,013500,0491.3500
03,14,1,0621,2,1,45,05,04,2000,2,7,971,1,081,12,1,700,55,2,  ,    ,03,2001,1,035000,4,2,      ,1,025000,0491.3500
03,14,1,0624,2,1,43,02,04,1999,2,2,931,1,081,24,1,931,44,2,  ,    ,05,2001,1,022000,4,2,      ,1,029750,0491.3500
03,14,1,0662,2,2,29,01,06,2000,2,4,Z20,1,083,88,1,541,03,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,0480.2397
03,14,1,0675,2,1,41,04,04,2000,2,4,849,1,035,12,1,849,45,2,  ,    ,04,2001,1,090000,2,2,      ,2,      ,0462.4924
03,14,1,0685,3,1,31,03,07,2000,2,3,985,1,888,12,1,801,36,2,  ,    ,06,2001,2,      , ,2,      ,2,      ,0423.9513
03,14,1,0686,3,1,20,01,04,2000,1,6,179,1,052,88,1,179,06,2,  ,    ,88,8888,1,040000,4,2,      ,2,      ,0423.9513
03,14,1,0687,3,1,31,02,07,1999,2,6,Z90,1,081,24,1,855,30,2,  ,    ,07,2001,1,060000,1,2,      ,2,      ,0423.9513
03,14,1,0688,3,2,35,03,03,1999,4,4,Z20,1,052,88,1,171,36,2,  ,    ,88,8888,1,090000,1,2,      ,2,      ,0423.9513
03,14,1,0695,1,1,32,01,08,1997,2,6,412,4,039,00,2,   ,  ,1,08,1997,  ,    ,2,      , ,2,      ,2,      ,0423.9513
03,14,1,0695,2,2,33,01,08,1997,2,6,412,4,039,00,2,   ,  ,1,08,1997,  ,    ,2,      , ,2,      ,2,      ,0423.9513
03,14,1,0715,3,2,20,02,11,1999,1,4,Z20,1,052,06,1,172,12,1,05,2000,  ,    ,1,020000,4,1,020000,2,      ,0423.9513
03,14,1,0727,1,1,27,01,07,2000,1,7,Z90,4,096,05,2,   ,  ,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0523.9017
03,14,1,0749,3,1,42,04,06,1999,1,7,Z90,1,096,06,1,981,24,1,01,2000,  ,    ,2,      , ,2,      ,2,      ,0423.9504
03,14,1,0750,1,1,42,03,07,1998,4,4,974,1,089,12,1,954,36,1,07,1999,  ,    ,2,      , ,2,      ,1,002400,0423.9504
03,14,1,0780,6,2,24,02,02,2000,1,4,Z20,1,052,06,1,172,14,1,08,2000,  ,    ,1,025000,1,1,      ,2,      ,0423.9509
03,14,1,0793,3,1,22,02,01,2000,1,2,880,1,081,24,1,880,29,2,  ,    ,02,2002,1,060000,1,2,      ,2,      ,0423.9511
03,14,1,0798,3,2,21,01,07,2000,1,4,Z20,1,052,06,1,171,03,2,  ,    ,01,2001,1,008000,1,2,      ,2,      ,0423.9511
03,14,1,0805,2,1,44,01,11,1999,2,6,Z90,1,081,12,1,959,00,2,  ,    ,11,2000,1,027500,3,2,      ,2,      ,0557.9693
03,14,1,0823,2,1,27,02,09,1998,2,4,754,1,089,27,1,845,42,2,  ,    ,12,2000,1,060000,1,2,      ,2,      ,0423.9511
03,14,1,0835,2,2,37,02,12,1999,2,2,Z20,1,052,12,1,541,15,2,  ,    ,12,2000,1,050000,4,2,      ,2,      ,0462.9343
03,14,1,0874,2,1,56,05,12,1999,2,6,Z90,6,086,12,2,   ,  ,2,  ,    ,12,2000,1,060000,1,2,      ,2,      ,0575.1586
03,14,1,0897,2,1,47,05,08,2000,2,7,981,1,035,09,1,981,36,2,  ,    ,04,2001,1,015000,1,2,      ,2,      ,0423.9513
03,14,1,0911,3,1,28,04,01,2000,1,6,Z30,1,094,09,1,848,36,2,  ,    ,03,2001,1,030000,1,2,      ,2,      ,0423.9511
03,14,1,0924,3,1,23,03,04,2000,1,4,846,1,081,14,1,846,36,2,  ,    ,06,2001,1,049000,1,2,      ,2,      ,0175.4709
03,14,1,0961,2,2,36,01,06,1996,2,4,Z90,1,089,12,1,541,12,1,06,1997,  ,    ,2,      , ,2,      ,2,      ,0160.8483
03,14,1,0987,2,1,50,05,04,2000,2,7,083,1,067,10,1,083,40,2,  ,    ,03,2001,1,195000,1,2,      ,2,      ,0202.1528
03,14,1,1041,3,1,30,02,09,1998,1,6,839,1,081,88,1,839,48,2,  ,    ,88,8888,1,020000,4,2,      ,1,001800,0160.8483
03,14,1,1061,2,1,57,03,07,2000,2,3,985,1,081,24,1,985,60,2,  ,    ,07,2002,2,      , ,2,      ,2,      ,0160.8485
03,14,1,1076,3,2,29,04,05,1999,1,4,Z90,1,052,04,1,172,18,1,09,1999,  ,    ,2,      , ,2,      ,2,      ,0160.8483
03,14,1,1079,2,1,45,02,09,2000,2,3,846,1,094,12,1,846,48,2,  ,    ,09,2001,2,      , ,2,      ,2,      ,0160.8483
03,14,1,1092,2,1,46,05,08,1999,2,7,848,1,050,10,1,848,50,1,08,2000,  ,    ,1,080000,1,1,150000,1,003500,0175.4709
03,14,1,1093,2,1,43,03,01,2000,2,6,855,1,081,24,1,381,00,2,  ,    ,12,2001,1,067500,1,2,      ,2,      ,0160.8483
03,14,1,1095,2,1,42,05,09,2000,2,6,Z90,1,888,09,1,954,48,2,  ,    ,06,2001,1,042000,1,2,      ,2,      ,0160.8483
03,14,1,1096,4,1,32,05,01,1999,2,7,111,1,081,13,1,111,51,1,03,2000,  ,    ,2,      , ,2,      ,2,      ,0160.8483
03,14,1,1096,3,2,38,03,01,2000,1,6,412,1,039,24,1,541,60,2,  ,    ,01,2002,1,018000,4,2,      ,2,      ,0160.8483
03,14,1,1101,2,1,51,09,04,2000,2,7,Z90,1,063,06,1,981,54,2,  ,    ,10,2000,2,      , ,2,      ,2,      ,0160.8483
03,14,1,1128,2,2,34,01,03,2000,2,6,Z20,1,081,12,1,541,06,2,  ,    ,03,2001,1,010000,1,2,      ,2,      ,0160.8483
03,14,1,1134,3,2,28,06,12,1999,1,3,Z90,1,052,06,1,171,36,1,06,2000,  ,    ,2,      , ,1,046000,2,      ,0160.8485
03,14,1,1147,2,1,33,01,09,1999,2,2,985,1,081,88,1,985,13,2,  ,    ,09,2001,1,019200,4,2,      ,2,      ,0175.4709
03,14,1,1148,3,1,27,01,05,1998,2,7,332,1,081,88,1,314,29,2,  ,    ,06,2001,1,051000,4,2,      ,2,      ,0175.4709
03,14,1,1151,2,1,40,05,06,2000,2,7,848,1,035,10,1,848,50,2,  ,    ,08,2001,1,020000,1,1,030000,1,001150,0175.4709
03,14,1,1175,6,2,37,01,12,1997,1,4,Z90,1,051,26,1,541,26,1,03,2000,  ,    ,2,      , ,2,      ,2,      ,0193.0180
03,14,1,1180,2,1,37,01,07,2000,2,6,161,1,042,04,1,162,03,2,  ,    ,11,2000,1,120000,1,2,      ,2,      ,0173.4428
03,14,1,1181,1,1,50,03,01,1997,2,7,Z90,1,035,04,1,848,18,1,01,1998,  ,    ,2,      , ,2,      ,2,      ,0173.4428
03,14,1,1188,2,1,54,02,05,2000,2,7,Z90,1,081,24,1,412,48,2,  ,    ,05,2002,1,028000,4,2,      ,2,      ,0173.4428
03,14,1,1199,6,2,43,01,04,1999,1,7,Y09,5,086,01,2,   ,  ,1,05,1999,  ,    ,2,      , ,2,      ,2,      ,0175.4709
03,14,1,1211,3,2,30,01,05,1998,1,6,451,1,082,31,1,541,28,2,  ,    ,12,2000,1,045000,4,2,      ,2,      ,0175.4709
03,14,1,1214,2,1,34,02,02,2000,2,5,039,1,081,12,1,039,32,2,  ,    ,03,2001,1,060000,4,2,      ,1,001000,0162.4100
03,14,2,1251,3,2,23,01,12,1998,1,3,Z20,1,089,24,1,794,21,2,  ,    ,12,2000,1,021000,4,2,      ,2,      ,0964.8529
03,14,2,1254,6,2,38,01,11,1999,1,4,Z20,1,089,12,1,859,11,2,  ,    ,11,2000,1,022500,4,2,      ,2,      ,0964.8529
03,14,2,1281,3,1,26,03,08,2000,1,5,389,1,096,09,1,981,18,2,  ,    ,04,2001,1,006000,1,2,      ,1,017000,0964.8522
03,14,2,1296,3,1,28,01,04,1999,1,4,621,1,015,24,1,985,18,2,  ,    ,04,2001,2,      , ,2,      ,2,      ,0999.6778
03,14,2,1300,3,2,24,01,09,2000,1,5,067,1,082,24,1,067,01,2,  ,    ,09,2002,2,      , ,2,      ,2,      ,0964.8527
03,14,2,1307,3,1,32,01,03,1999,2,4,985,1,094,23,1,859,07,2,  ,    ,02,2001,1,030000,4,2,      ,2,      ,0964.8527
03,14,2,1307,4,2,32,01,01,1999,2,7,066,1,094,23,1,066,20,2,  ,    ,12,2000,2,      , ,2,      ,2,      ,0964.8527
03,14,2,1310,1,2,69,02,03,1997,1,6,211,4,021,00,2,   ,  ,1,03,1997,  ,    ,2,      , ,2,      ,2,      ,1052.5662
03,14,2,1310,6,2,61,02,03,1997,1,3,946,4,021,00,2,   ,  ,1,03,1997,  ,    ,2,      , ,2,      ,2,      ,1052.5662
03,14,2,1310,6,1,24,02,03,1997,2,7,985,4,021,00,2,   ,  ,1,03,1997,  ,    ,2,      , ,2,      ,2,      ,1052.5662
03,14,2,1314,3,1,23,01,02,1997,1,6,Z30,4,052,88,1,931,23,2,  ,    ,88,8888,1,051500,4,2,      ,2,      ,1052.5662
03,14,2,1314,3,2,31,02,03,1999,4,6,Z30,1,052,24,1,549,36,2,  ,    ,03,2001,1,085300,4,2,      ,2,      ,1052.5662
03,14,2,1318,4,1,54,01,01,1997,2,6,725,6,096,88,1,599,44,2,  ,    ,88,8888,2,      , ,2,      ,2,      ,1052.5662
03,14,2,1318,3,2,53,01,01,1997,2,7,Z20,6,096,88,1,531,44,2,  ,    ,88,8888,1,134000,4,2,      ,2,      ,1052.5662
03,14,2,1318,3,1,21,01,01,1997,1,4,Z30,6,096,50,1,599,44,2,  ,    ,03,2001,2,      , ,2,      ,2,      ,1052.5662
03,14,2,1326,2,2,40,01,03,1997,2,6,Z20,1,001,24,1,599,24,1,04,1999,  ,    ,2,      , ,2,      ,2,      ,1052.5667
03,08,1,0169,2,1,38,03,05,1999,2,6,614,1,081,24,1,820,48,2,  ,    ,99,2001,1,014000,3,2,      ,2,      ,0324.9063
03,08,1,0207,2,1,41,05,02,1999,2,4,531,1,096,10,1,531,50,1,09,2000,  ,    ,1,120000,1,1,050000,1,023500,0316.8546
03,08,1,0214,2,1,47,04,02,2000,2,7,Z90,1,070,10,1,981,40,2,  ,    ,12,2000,1,300000,1,2,      ,2,      ,0316.8546
03,08,1,0215,2,1,30,02,08,1999,2,3,985,1,055,10,1,981,20,1,06,2000,  ,    ,1,009200,1,1,147200,1,051980,0316.8546
03,08,2,0264,3,1,21,01,06,1999,1,3,629,1,081,12,1,871,12,1,07,2000,  ,    ,1,021000,4,1,030000,2,      ,0362.6953
03,71,1,3507,2,1,47,02,07,1999,2,6,531,1,081,24,1,531,39,2,  ,    ,07,2001,1,050000,4,2,      ,2,      ,0190.9885
03,71,1,3514,2,1,39,01,07,2000,2,4,985,1,081,03,1,959,03,2,  ,    ,01,2001,1,020000,1,2,      ,2,      ,0190.9885
03,71,1,3596,6,2,31,01,08,2000,2,7,136,1,039,24,1,541,02,2,  ,    ,08,2002,2,      , ,2,      ,2,      ,0190.9885
03,49,2,1806,2,2,28,01,09,1999,2,2,Z20,1,039,36,1,541,12,2,  ,    ,09,2001,1,019000,1,2,      ,1,018000,0871.2921
03,49,2,1826,2,2,42,02,02,1999,2,4,Z20,1,039,24,1,541,40,2,  ,    ,02,2001,1,030000,1,2,      ,2,      ,1089.1166
03,49,2,1962,3,1,23,01,08,2000,1,6,985,1,015,24,1,985,00,2,  ,    ,08,2002,2,      , ,2,      ,2,      ,0871.2910
