RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18_DTRET,RQ19_REASON,RQ20_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
16,0114,025,00150,05,03,2,26,03,052017,1,834,42,1,1,223,12,1,93,28,2,      , ,052018,1,0024000,5,1,030, ,   , ,   , ,   ,5,070,1,0030000,2,       ,000618.5035,1
16,0115,025,00150,04,05,2,34,02,052015,2,004,52,1,1,231,30,1,91,40,2,      , ,112017,1,0076000,5,1,010, ,   , ,   , ,   ,5,090,2,       ,2,       ,000618.5035,1
16,0116,025,00150,03,03,2,35,01,052015,1,008,14,1,1,233,24,1,91,24,1,052017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0020000,2,       ,000538.5230,1
16,0117,026,00221,02,02,2,36,02,092017,2,003,93,1,1,235,24,1,91,24,2,      , ,092019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000500.7817,1
16,0118,026,00221,03,03,2,25,01,052016,1,004,53,1,1,234,24,1,51,16,2,      , ,052018,1,0019000,5,1,030,2,070, ,   , ,   , ,   ,2,       ,2,       ,000575.1568,1
16,0119,028,00417,01,01,1,39,01,052016,2,004,92,1,1,233,24,1,93,16,2,      , ,052018,1,0048000,5,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000283.0949,1
16,0120,028,00417,03,03,2,26,01,102016,1,862,92,1,1,235,12,1,93,11,2,      , ,102017,1,0196000,5,1,050, ,   ,3,005,4,045, ,   ,2,       ,2,       ,000420.5058,1
16,0121,028,00049,07,03,1,25,03,092017,1,881,83,1,2,221,09,1,44,18,2,      , ,062018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000387.6489,1
06,0122,025,00316,03,03,1,23,03,062017,1,852,09,1,2,223,06,1,83,18,2,      , ,122017,1,0160000,2,1,060, ,   ,3,040, ,   , ,   ,2,       ,2,       ,000460.6950,1
06,0122,025,00316,05,05,1,26,04,042017,2,884,83,1,2,222,10,1,83,36,2,      , ,022018,1,0125000,2,1,060, ,   ,3,040, ,   , ,   ,2,       ,2,       ,000566.9279,1
06,0123,025,00316,03,05,1,49,05,062017,2,858,21,1,1,233,06,1,21,54,2,      , ,122017,1,0035000,1,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000358.2701,1
06,0124,027,00304,02,02,1,41,06,062017,2,684,51,1,2,300,05,1,51,28,2,      , ,112017,1,0065000,1,1,080,2,020, ,   , ,   , ,   ,1,0065000,1,0004700,000426.7479,1
06,0125,025,00398,04,02,1,28,05,012017,2,008,61,1,1,233,12,1,52,46,2,      , ,012018,1,0150000,1,1,073,2,017,3,010, ,   , ,   ,2,       ,2,       ,000568.0337,1
06,0126,026,00336,02,03,1,34,05,032017,2,884,91,1,2,400,02,1,31,40,1,062017,3,      ,1,0020000,1,1,010, ,   ,3,090, ,   , ,   ,1,0000000,1,0031000,000452.0843,1
06,0127,026,00336,04,03,1,28,02,062016,1,881,09,1,1,233,24,1,33,48,2,      , ,062018,1,0010000,5,1,095, ,   , ,   ,4,005, ,   ,2,       ,2,       ,000452.0843,1
06,0127,026,00336,11,03,2,34,01,122014,4,008,09,1,1,222,48,1,91,33,2,      , ,122018,1,0018000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000379.2055,1
06,0128,026,00336,02,03,1,40,05,062017,5,884,09,1,2,100,08,1,31,40,2,      , ,022018,1,0030000,1,1,075, ,   ,3,025, ,   , ,   ,2,       ,2,       ,000318.6052,1
06,0129,026,00336,06,08,1,42,05,022017,1,004,09,1,2,400,07,1,72,38,1,092017,2,      ,1,0100000,1,1,080, ,   ,3,020, ,   , ,   ,1,0025000,2,       ,000318.6052,1
06,0130,027,00386,05,03,1,40,05,062017,2,884,75,1,2,212,09,1,83,48,2,      , ,032018,1,0045000,1,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000419.1026,1
06,0131,027,00386,05,02,1,54,03,062017,2,004,09,1,1,233,12,1,75,54,2,      , ,062018,1,0030000,1,1,095, ,   ,3,005, ,   , ,   ,2,       ,1,0020000,000375.8112,1
06,0132,027,00386,07,03,2,27,01,062017,1,003,91,1,1,233,24,1,91,03,2,      , ,062019,1,0037000,1,1,095, ,   ,3,005, ,   , ,   ,2,       ,2,       ,000498.8181,1
06,0133,025,00234,08,03,2,43,02,092017,4,004,09,1,1,211,24,1,91,24,2,      , ,092019,1,0060000,1,1,050,2,010,3,040, ,   , ,   ,1,0100000,1,0030000,000402.0217,1
06,0133,025,00234,09,03,2,40,02,082017,4,004,09,1,1,211,24,1,91,25,2,      , ,082019,1,0080000,1,1,050,2,010,3,040, ,   , ,   ,1,0100000,1,0032500,000402.0217,1
06,0134,028,00088,02,02,1,57,04,072016,2,004,14,1,2,500,08,1,83,34,1,032017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000334.2170,2
06,0135,028,00088,02,02,2,35,02,052017,5,004,09,1,1,235,24,1,91,47,2,      , ,052019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000380.3398,1
06,0136,028,00006,01,01,1,52,01,102014,2,852,09,1,2,400,09,1,31,09,1,072015,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000347.1688,2
06,0137,028,00006,03,05,1,35,05,012017,2,884,09,1,2,100,10,1,31,43,2,      , ,112017,1,0120000,1,1,050,2,025,3,025, ,   , ,   ,2,       ,2,       ,000387.1608,1
06,0138,028,00006,02,08,1,54,04,052014,2,003,09,1,1,233,46,1,41,40,2,      , ,032018,1,0030000,1, ,   , ,   ,3,100, ,   , ,   ,2,       ,2,       ,000347.1688,1
06,0138,028,00006,03,04,2,50,10,032017,2,872,09,1,1,233,13,1,22,44,2,      , ,042018,1,0100000,1,1,080, ,   ,3,020, ,   , ,   ,1,0150000,1,0065000,000317.4747,1
06,0139,027,00058,03,03,1,26,03,072017,1,881,52,1,1,233,12,1,51,38,2,      , ,072018,1,0010000,1,1,100, ,   , ,   , ,   , ,   ,1,0015000,2,       ,000584.7405,1
06,0140,027,00058,08,02,1,42,04,072017,2,852,09,1,1,233,12,1,21,52,2,      , ,072018,1,0065000,1,1,095, ,   , ,   ,4,005, ,   ,1,0100000,1,0030000,000412.0943,1
06,0141,027,00058,05,05,1,34,03,082016,2,884,09,1,2,222,13,1,83,32,1,092017,2,      ,1,0120000,1,1,100, ,   , ,   , ,   , ,   ,1,0100000,2,       ,000584.7405,1
06,0142,025,00152,02,02,2,49,05,092017,2,634,09,1,1,400,12,1,41,36,2,      , ,092018,1,0080000,1,1,050, ,   ,3,050, ,   , ,   ,1,0117000,1,0060000,000309.0082,1
06,0143,025,00152,02,02,1,50,08,092017,2,008,09,1,2,400,06,1,83,48,2,      , ,032018,1,0120000,1,1,030,2,065, ,   ,4,005, ,   ,1,0030000,2,       ,000337.9104,1
06,0144,025,00152,02,02,1,41,07,092017,2,004,13,1,1,233,12,1,74,48,2,      , ,092018,1,0030000,1,1,065,2,025, ,   ,4,010, ,   ,1,0010000,1,0005000,000376.8359,1
06,0145,027,00140,03,03,1,29,10,082017,1,881,09,1,2,212,01,1,81,16,1,092017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0045000,2,       ,000596.0366,1
06,0146,027,00140,04,05,2,40,02,082017,2,920,23,1,1,212,12,1,23,24,2,      , ,082018,1,0050000,1,1,070, ,   ,3,020,4,010, ,   ,1,0010000,2,       ,000419.1214,1
06,0147,028,00416,01,01,1,29,05,072016,2,884,09,1,2,500,08,1,31,40,1,042017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0030000,2,       ,000538.1824,1
06,0148,028,00416,02,02,1,34,05,052017,2,884,09,1,2,100,08,1,31,40,2,      , ,012018,1,0144000,1,1,085, ,   ,3,010,4,005, ,   ,1,0050000,2,       ,000538.1824,1
06,0149,026,00090,04,02,1,36,05,092017,2,884,09,1,2,400,06,1,83,36,2,      , ,032018,1,0120000,1,1,060,2,030,3,010, ,   , ,   ,1,0400000,1,0017500,000316.8894,1
06,0150,026,00090,06,03,1,49,01,082017,4,002,31,1,2,223,12,1,31,01,2,      , ,082018,1,0030000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000284.1562,1
06,0151,028,00334,02,02,1,43,04,062016,2,652,09,1,2,400,10,1,51,40,1,072017,2,      ,1,0012000,1,1,050,2,020,3,020,4,010, ,   ,1,0060000,1,0120000,000377.8756,1
06,0152,028,00334,02,02,1,37,03,082017,2,681,09,1,2,400,03,1,44,09,2,      , ,112017,1,0021000,1,1,040,2,050,3,010, ,   , ,   ,1,0050000,1,0040000,000377.8756,1
06,0153,028,00334,09,05,1,40,04,052017,2,884,09,1,1,233,12,1,52,50,2,      , ,052018,1,0040000,1,1,040,2,020,3,030,4,010, ,   ,1,0070000,1,0070000,000377.8756,1
06,0154,028,00334,05,05,2,28,02,122016,2,004,91,1,1,211,24,1,91,12,2,      , ,122018,1,0060000,1,1,050,2,020,3,030, ,   , ,   ,2,       ,2,       ,000449.7495,1
06,0155,025,00070,04,03,1,36,04,092017,2,884,09,1,2,212,06,1,83,45,2,      , ,032018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000393.0951,1
05,0156,026,00116,04,08,2,33,02,052016,1,008,52,1,1,211,24,1,91,28,2,      , ,052018,1,0088000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000835.1754,1
05,0157,027,00001,05,03,2,25,01,082016,1,872,22,1,1,234,24,1,22,13,2,      , ,082018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000883.3676,1
05,0158,027,00001,02,03,1,47,02,052017,1,008,54,1,1,234,24,1,54,28,2,      , ,052019,1,0020000,1,1,040, ,   ,3,060, ,   , ,   ,2,       ,2,       ,000805.0651,1
05,0158,027,00001,03,03,2,39,01,032016,1,872,42,1,1,234,24,1,41,18,2,      , ,032018,1,0030000,1,1,050, ,   ,3,050, ,   , ,   ,2,       ,1,0015000,000941.1047,1
05,0159,027,00001,09,03,1,58,05,092017,2,881,34,1,2,212,12,1,34,50,2,      , ,092018,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0500000,2,       ,000767.8985,1
05,0159,027,00001,10,03,1,55,03,062017,2,852,09,1,2,212,24,1,31,50,2,      , ,062019,2,       , , ,   , ,   , ,   , ,   , ,   ,1,0200000,2,       ,000767.8985,1
05,0160,028,00748,08,03,2,30,02,042016,2,004,52,1,1,211,36,1,91,53,2,      , ,042019,1,0036000,5,1,060, ,   ,3,040, ,   , ,   ,2,       ,2,       ,000824.4764,1
05,0161,025,00976,07,03,2,26,02,122013,1,852,09,2,1,300,60,1,53,45,2,      , ,122018,1,0160000,1,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,001068.5688,1
05,0162,025,00976,02,03,1,26,03,112016,1,884,83,1,2,235,09,1,83,22,1,052017,2,      ,1,0048000,1,1,090, ,   ,3,010, ,   , ,   ,1,0080000,2,       ,001191.6120,1
05,0163,025,00976,05,03,1,26,02,072016,2,008,75,1,1,223,24,1,91,36,2,      , ,072018,1,0052000,5,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,001191.6120,1
05,0164,025,00976,05,03,2,32,02,092017,1,008,52,1,1,231,24,1,91,53,2,      , ,092019,1,0032000,5,1,080,2,020, ,   , ,   , ,   ,1,0030000,2,       ,001068.5688,1
05,0165,026,00659,04,03,2,27,02,112015,1,872,52,1,1,234,40,1,53,48,2,      , ,032019,1,0090000,5,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000812.2491,1
05,0166,025,00614,01,01,1,39,06,012017,2,884,09,1,2,222,08,1,83,48,1,092017,2,      ,1,0360000,1,1,050,2,020,3,020,4,010, ,   ,1,0200000,1,0102000,001133.8930,1
05,0167,025,00614,01,01,1,63,06,012017,2,852,14,1,1,233,11,1,72,56,2,      , ,122017,1,0084000,1,1,050,2,020,3,020,4,010, ,   ,2,       ,1,0040000,000915.4043,1
05,0168,025,00614,02,08,1,45,06,062017,2,881,41,1,2,500,08,1,31,38,2,      , ,022018,1,0060000,1,1,040,2,020,3,025,4,015, ,   ,2,       ,1,0034000,000959.7103,1
05,0169,028,00567,81,02,2,59,01,042016,2,872,09,6, ,500,88,1,23,17,2,      , ,888888,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000737.1655, 
05,0169,028,00567,82,03,1,31,02,092017,1,881,09,6, ,500,88,1,94,17,2,      , ,888888,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000737.1655, 
05,0170,028,00567,02,02,2,53,01,092015,2,834,14,4, ,211,00,2,  ,  ,1,092015,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000719.9170,2
05,0171,028,00567,03,03,2,25,02,042015,1,881,09,1,1,500,12,1,51,12,1,042016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000828.9227,2
05,0171,028,00567,04,03,2,24,01,092016,1,881,42,1,1,234,24,1,42,12,2,      , ,092018,1,0090000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000748.0717,1
05,0172,028,00567,03,03,1,22,01,012017,1,884,52,1,2,213,12,1,83,08,2,      , ,012018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000865.6139,1
05,0173,028,00567,01,01,1,59,01,062013,3,834,24,1,1,500,24,1,24,24,1,062015,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000720.5704,2
05,0174,027,00544,01,01,1,52,02,072016,2,852,14,1,1,233,24,1,21,50,1,112016,3,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000781.8178,2
05,0175,027,00544,03,03,2,31,01,022015,1,834,09,1,1,234,36,1,41,31,2,      , ,022018,1,0036000,1,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000857.8592,1
05,0176,027,00544,02,02,2,40,01,092015,2,004,91,1,1,233,27,1,91,24,2,      , ,122017,1,0086000,5,1,080, ,   , ,   ,4,020, ,   ,2,       ,2,       ,000913.9290,1
05,0177,026,00297,01,01,1,32,03,992014,2,652,09,1,1,234,36,1,74,36,1,072017,2,      ,1,0030000,2,1,080, ,   ,3,020, ,   , ,   ,1,0050000,2,       ,000901.2824,1
05,0178,028,00205,02,02,1,59,03,092016,2,652,31,1,1,233,24,1,31,58,2,      , ,092018,1,0140000,1,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,000719.7421,1
05,0179,025,00433,03,05,1,35,01,012017,2,004,93,1,1,233,24,1,93,08,2,      , ,012019,1,0033000,5,1,090, ,   , ,   ,4,010, ,   ,2,       ,2,       ,001122.8765,1
05,0180,027,00725,08,03,2,39,01,082016,2,648,14,1,1,211,24,1,91,13,2,      , ,082018,1,0030000,1,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000903.1039,1
05,0181,027,00725,02,02,2,46,01,062016,2,814,23,1,1,231,24,1,91,15,2,      , ,062018,1,0030000,2,1,095, ,   , ,   ,4,005, ,   ,2,       ,2,       ,000736.2234,1
05,0182,026,00478,03,03,1,30,06,052017,1,884,09,1,2,400,09,1,83,54,2,      , ,022018,1,0020000,1,1,055,2,020,3,015,4,010, ,   ,1,0150000,1,0035000,000956.9103,1
06,0183,025,00282,03,03,1,33,02,112016,2,884,92,1,2,212,10,1,83,20,1,092017,2,      ,1,0075000,1,1,090, ,   ,3,005,4,005, ,   ,1,0300000,1,0005000,000597.1569,1
06,0184,025,00282,01,01,1,33,05,072017,2,684,09,1,2,400,09,1,83,38,2,      , ,042018,1,0067000,1,1,090, ,   ,3,005,4,005, ,   ,1,0250000,1,0010000,000597.1569,1
06,0185,025,00282,04,05,1,32,05,122016,2,884,91,1,2,212,10,1,83,49,2,      , ,102017,1,0208000,1,1,050,2,040,3,010, ,   , ,   ,2,       ,2,       ,000597.1569,1
06,0186,026,00339,05,05,1,31,05,052017,2,852,09,1,2,500,09,1,83,40,2,      , ,022018,1,0080000,1,1,030,2,050,3,020, ,   , ,   ,2,       ,2,       ,000367.4434,1
06,0187,026,00339,01,01,1,43,05,082016,2,884,09,1,2,223,09,1,83,45,1,052017,2,      ,1,0100000,1,1,080,2,020, ,   , ,   , ,   ,1,0040000,1,0015000,000358.3085,1
06,0188,027,00258,03,03,2,29,01,112016,1,814,09,1,1,223,36,1,23,10,2,      , ,112019,1,0018000,5,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,000457.2193,1
06,0189,028,00482,02,02,2,30,01,062017,2,004,91,1,1,231,24,1,91,03,2,      , ,062019,1,0030000,5,1,080,2,020, ,   , ,   , ,   ,2,       ,2,       ,000383.6806,1
06,0190,028,00482,02,02,1,33,02,042017,2,652,72,1,1,222,12,1,31,10,2,      , ,042018,1,0100000,1,1,070,2,015,3,010,4,005, ,   ,2,       ,2,       ,000422.5934,1
06,0191,026,00075,03,03,2,42,04,092017,1,834,09,1,1,222,24,1,91,42,2,      , ,092019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000357.2145,1
06,0191,026,00075,04,03,2,27,01,102016,1,834,52,1,1,212,48,1,12,11,2,      , ,102020,1,0185000,5,1,050,2,030,3,020, ,   , ,   ,2,       ,2,       ,000346.7292,1
06,0192,026,00075,02,03,2,30,03,022017,2,008,09,1,1,235,36,1,91,44,2,      , ,022020,1,0030000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000346.7292,1
06,0193,028,00394,01,01,2,53,02,032015,3,004,09,1,1,211,36,1,91,54,1,042015,3,      ,1,0060000,4,1,060,2,040, ,   , ,   , ,   ,2,       ,2,       ,000334.2383,2
06,0193,028,00394,02,03,2,28,01,012017,1,007,09,1,1,211,24,1,91,08,2,      , ,012019,1,0012000,5,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000413.1945,1
06,0194,028,00394,01,01,2,61,01,052013,2,004,09,1,1,211,24,1,91,24,1,052015,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000318.4538,2
06,0194,028,00394,02,03,1,25,02,072017,1,884,09,1,2,212,09,1,83,11,2,      , ,042018,1,0020000,1,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,000455.1006,1
06,0195,028,00394,01,01,1,45,03,062014,2,884,61,1,2,400,09,1,31,27,1,042015,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000292.2392,2
06,0196,028,00394,05,08,2,36,02,042014,4,648,91,1,1,222,42,1,91,60,2,      , ,102017,1,0040000,5,1,095, ,   , ,   ,4,005, ,   ,2,       ,2,       ,000425.6897,1
06,0197,028,00394,02,02,2,42,01,082015,2,681,51,1,1,222,36,1,91,25,2,      , ,082018,1,0030000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000425.6897,1
06,0198,028,00218,02,02,2,40,01,102015,2,004,95,1,1,233,25,1,91,23,2,      , ,112017,1,0108000,1,1,080, ,   , ,   , ,   ,5,020,2,       ,2,       ,000411.2020,1
06,0199,027,00082,04,05,1,38,05,062017,2,684,09,1,2,212,10,1,83,48,2,      , ,042018,1,0080000,1,1,080, ,   ,3,020, ,   , ,   ,2,       ,2,       ,000477.1539,1
06,0199,027,00082,03,03,1,24,01,012016,1,881,09,1,1,233,24,1,51,20,2,      , ,012018,1,0060000,5,1,050,2,050, ,   , ,   , ,   ,2,       ,2,       ,000345.6644,1
06,0200,027,00082,04,03,2,30,01,042016,4,004,51,1,1,222,24,1,91,17,2,      , ,042018,1,0044000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000444.2617,1
06,0201,027,00082,01,01,1,32,06,042016,2,852,52,1,2,222,10,1,72,48,1,072017,2,      ,1,0024000,1,1,058,2,040,3,002, ,   , ,   ,1,0100000,1,0003600,000489.3187,1
06,0202,027,00082,02,02,2,41,02,082017,2,007,51,1,1,211,24,1,91,37,2,      , ,082019,1,0015000,5,1,100, ,   , ,   , ,   , ,   ,1,0020000,1,0002000,000457.6964,1
06,0203,027,00346,01,01,1,42,05,022017,2,884,09,1,2,222,06,1,31,32,1,082017,2,      ,1,1405000,1,1,040,2,030,3,030, ,   , ,   ,1,0200000,1,0170000,000473.6363,1
06,0204,027,00346,02,02,1,38,04,122016,2,881,13,1,2,400,08,1,83,32,1,082017,2,      ,1,0088000,1,1,080, ,   ,3,020, ,   , ,   ,1,0080000,1,0012000,000473.6363,1
06,0205,027,00346,02,02,2,36,01,082016,2,004,91,1,1,223,24,1,91,13,2,      , ,082018,1,0032000,5,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000454.3223,1
06,0206,027,00346,04,03,1,27,03,052017,1,884,09,1,2,233,06,1,83,18,2,      , ,112017,1,0160000,1,1,050, ,   ,3,050, ,   , ,   ,2,       ,2,       ,000485.7115,1
06,0207,027,00346,01,01,1,48,04,012017,2,884,13,1,2,300,08,1,83,32,1,092017,2,      ,1,0090000,1,1,070, ,   ,3,030, ,   , ,   ,1,0120000,1,0015000,000311.8957,1
06,0208,028,00306,04,05,1,37,02,042016,2,004,74,1,1,233,24,1,93,54,2,      , ,042018,1,0036000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000426.7294,1
06,0208,028,00306,05,03,2,34,02,062017,2,004,09,1,1,211,24,1,91,17,1,062017,3,      ,1,0014000,5,1,100, ,   , ,   , ,   , ,   ,1,0070000,1,0015000,000397.3132,1
06,0209,028,00306,02,02,2,25,01,122016,2,004,91,1,1,231,24,1,91,09,2,      , ,122018,1,0030000,5,1,090, ,   ,3,010, ,   , ,   ,2,       ,2,       ,000397.3132,1
06,0210,028,00306,03,03,1,33,01,072015,1,008,91,1,1,213,36,1,72,26,2,      , ,072018,1,0017000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000437.6086,1
06,0211,028,00306,03,03,2,33,02,042015,1,004,91,1,1,211,36,1,91,56,1,032016,3,      ,1,0036000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000397.3132,2
06,0211,028,00306,05,03,2,23,01,072017,2,004,52,1,1,222,24,1,91,02,2,      , ,072019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000446.2105,1
06,0212,028,00306,01,01,2,49,01,102014,4,008,75,1,1,233,24,1,91,24,1,102016,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000321.3917,2
06,0213,025,00458,04,03,1,43,06,022016,2,884,61,1,1,500,12,1,51,60,1,032017,1,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000562.2616,2
06,0214,027,00434,02,02,2,48,01,102015,2,008,09,1,1,231,22,1,91,22,1,082017,3,      ,1,0040000,1,1,100, ,   , ,   , ,   , ,   ,1,0080000,1,0005000,000359.5817,1
06,0215,027,00434,02,02,2,40,02,062017,2,004,52,1,1,231,24,1,91,04,2,      , ,062019,1,0030000,5,1,100, ,   , ,   , ,   , ,   ,1,0100000,2,       ,000457.9673,1
06,0216,026,00427,04,03,1,23,03,122016,1,881,92,1,2,212,06,1,83,24,1,062017,2,      ,1,0046000,1,1,080, ,   ,3,020, ,   , ,   ,1,0130000,2,       ,000275.9179,1
06,0217,026,00427,02,02,1,40,05,092016,2,884,09,1,2,400,06,1,83,35,1,032017,2,      ,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000380.8760,2
06,0218,026,00427,01,01,1,30,01,092017,2,008,92,1,1,233,36,1,93,00,2,      , ,092020,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000390.5863,1
06,0219,025,00370,03,03,2,45,02,112016,1,814,09,1,1,231,24,1,91,11,2,      , ,112018,1,0060000,1,1,090,2,010, ,   , ,   , ,   ,2,       ,1,0010000,000413.2743,1
06,0220,025,00370,02,08,1,29,03,072017,2,884,13,1,2,400,11,1,83,18,2,      , ,062018,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000562.7164,1
06,0221,025,00370,01,01,1,50,05,062017,2,684,61,1,2,400,08,1,31,35,2,      , ,022018,1,0150000,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000361.3438,1
06,0222,025,00018,09,03,2,27,02,052016,1,881,09,1,1,235,24,1,91,40,2,      , ,052018,1,0042792,5,1,075,2,025, ,   , ,   , ,   ,2,       ,2,       ,000528.5348,1
15,0223,028,00096,09,03,2,19,01,062017,1,001,09,1,1,233,24,1,91,03,2,      , ,062019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000141.8689,1
15,0224,028,00096,07,08,1,21,01,062016,1,001,93,2,1,221,24,1,93,15,2,      , ,062018,1,0010000,5,1,040, ,   ,3,060, ,   , ,   ,2,       ,2,       ,000171.8557,1
15,0225,026,00063,03,03,1,16,01,052017,1,002,09,5, ,233,24,2,  ,  ,2,      , ,052019,2,       , , ,   , ,   , ,   , ,   , ,   ,2,       ,2,       ,000108.8419,2
15,0226,025,00035,06,03,2,26,01,082016,1,872,22,1,1,233,24,1,22,13,2,      , ,082018,1,0047000,5,1,050, ,   ,3,045,4,005, ,   ,2,       ,2,       ,000271.9474,1
15,0226,025,00035,07,03,1,24,01,032016,1,848,35,1,1,233,24,1,41,18,2,      , ,032018,1,0031000,5,1,070, ,   ,3,030, ,   , ,   ,2,       ,2,       ,000238.3065,1
15,0227,025,00215,03,03,2,35,02,042017,3,002,09,1,1,233,24,1,91,05,2,      , ,042019,1,0020000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000205.3335,1
15,0228,025,00215,03,03,2,26,01,122016,1,848,09,1,1,231,24,1,91,09,2,      , ,122018,1,0040000,5,1,010, ,   ,3,090, ,   , ,   ,2,       ,2,       ,000266.4868,1
15,0228,025,00215,04,03,2,25,01,072017,1,848,52,1,1,231,24,1,91,02,2,      , ,072019,1,0060000,5,1,010, ,   ,3,090, ,   , ,   ,2,       ,2,       ,000266.4868,1
15,0229,028,00204,03,03,2,32,01,112015,1,001,09,1,1,233,24,1,91,22,2,      , ,112017,1,0048000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000179.9653,1
15,0230,028,00204,01,01,1,38,01,082017,2,001,71,2,1,221,88,1,71,01,2,      , ,888888,1,0007600,1,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000151.0286,1
15,0231,028,00204,04,03,2,29,01,032015,4,848,09,2,1,231,48,1,91,30,2,      , ,032019,1,0048000,5,1,080, ,   , ,   , ,   ,5,020,2,       ,2,       ,000179.9653,1
15,0232,028,00204,01,01,1,26,01,012015,4,003,62,1,1,221,88,1,93,32,2,      , ,888888,1,0012000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000188.9633,1
15,0233,027,00124,03,03,2,31,01,082016,4,872,09,1,1,233,24,1,22,13,2,      , ,082018,1,0048000,5,1,100, ,   , ,   , ,   , ,   ,2,       ,2,       ,000301.5282,1
