RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17M_DTRET,RQ17Y_DTRET,RQ18M_DTEXP,RQ18Y_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ22_RET6MOS,RQ23_CASHHOME,RQ24_INKIND,RQ25_KINDAMT,RSWGT,RP6M_IND
41,3164,003,04388,04,03,2,24,02,09,2004,1,04,092,1,212,05,1,347,06,1,02,2005,,,2,,,2,,2,,000582.4874,2
41,3165,003,04388,04,02,2,45,02,07,2006,2,04,743,1,233,24,1,743,38,2,,,07,2008,1,0070000,1,2,,2,,000473.1055,1
41,3166,002,04381,07,02,1,55,02,07,2006,2,05,092,1,211,24,1,347,38,2,,,07,2008,1,0090000,1,2,,2,,000476.6632,1
41,3166,002,04381,08,03,1,28,01,04,2007,1,05,143,1,211,12,1,347,05,2,,,04,2008,1,0035000,1,2,,1,0004000,000609.5723,1
41,3167,002,04381,02,02,2,38,03,08,2007,2,63,241,7,222,00,2,,,1,08,2007,,,2,,,1,0000000,1,0005000,000520.1233,
41,3168,002,04389,02,03,1,25,02,09,2007,1,04,743,1,223,27,1,743,24,2,,,12,2009,2,,,2,,2,,000608.5472,1
41,3169,002,04423,01,01,1,43,02,05,2005,2,05,315,1,233,34,1,724,52,2,,,03,2008,1,0090000,1,2,,2,,000559.2980,1
41,3170,002,04423,01,01,1,56,03,01,2007,2,65,215,4,212,01,2,,,1,02,2007,,,2,,,2,,2,,000510.4243,2
41,3170,002,04423,02,02,2,56,03,01,2007,2,63,123,4,212,01,2,,,1,02,2007,,,2,,,2,,2,,000522.4920,2
41,3171,001,04424,01,01,1,37,02,12,2006,2,65,092,1,233,24,1,315,33,2,,,12,2008,1,0060000,1,2,,2,,000580.9422,1
41,3172,003,04424,01,01,1,44,06,08,2007,2,66,512,1,400,05,1,512,31,2,,,01,2008,1,0030000,1,1,0030000,1,0025000,000580.9422,1
41,3173,003,04424,01,01,1,53,06,04,2007,2,05,723,1,223,06,1,723,35,2,,,10,2007,1,0180000,1,2,,2,,000539.0282,1
41,3174,003,04424,01,01,1,41,01,01,2007,2,05,724,1,233,12,1,724,08,2,,,01,2008,1,0090000,4,2,,2,,000580.9422,1
41,3175,003,04424,02,03,1,29,01,11,2006,1,65,834,1,212,11,1,834,10,2,,,10,2007,1,0096000,1,2,,2,,000678.0076,1
41,3176,003,04424,02,02,2,43,01,07,2007,2,64,131,4,214,02,2,,,1,09,2007,,,2,,,1,0000000,2,,000578.5164,2
41,3177,003,04424,01,01,1,45,04,09,2006,2,65,092,1,212,12,1,834,48,1,09,2007,,,1,0030000,1,1,0100000,1,0020000,000539.0282,1
41,3178,003,04429,03,05,1,35,01,04,2007,2,04,522,1,232,24,1,724,05,2,,,04,2009,1,0029000,1,2,,2,,000589.0373,1
41,3179,003,04429,01,01,1,53,03,08,2006,2,05,092,1,233,24,1,143,37,2,,,08,2008,1,0170000,1,2,,2,,000546.5393,1
41,3180,003,04429,03,03,2,26,01,09,2007,1,05,913,1,400,13,1,913,00,2,,,10,2008,2,,,2,,2,,000701.7447,1
41,3181,001,04440,03,03,2,28,02,10,2006,1,63,522,1,213,35,1,827,36,2,,,09,2009,1,0060000,1,2,,1,0010000,000621.1964,1
41,3182,001,04440,01,01,1,51,01,10,2005,2,03,833,1,234,36,1,833,23,2,,,10,2008,1,0125000,1,2,,1,0021000,000483.8060,1
41,3183,001,04440,01,01,1,45,01,05,2007,2,05,724,1,234,12,1,723,04,2,,,05,2008,1,0064000,1,2,,1,0003000,000483.8060,1
41,3184,004,04448,03,03,2,26,02,11,2006,1,65,411,1,233,24,1,215,28,2,,,11,2008,1,0060000,1,2,,1,0012000,000622.9404,1
41,3184,004,04448,05,03,2,33,01,06,2007,2,65,422,1,234,12,1,413,03,2,,,06,2008,1,0090000,1,2,,2,,000622.9404,1
41,3185,001,04478,01,01,1,54,02,04,2006,2,73,092,3,300,88,1,123,58,2,,,88,8888,2,,,2,,2,,000484.6209,1
41,3185,001,04478,02,02,2,43,15,05,2006,2,05,422,1,300,17,1,422,48,2,,,12,2007,1,0090000,1,2,,2,,000520.1233,1
41,3185,001,04478,03,03,1,16,05,04,2006,1,03,023,5,300,17,2,,,1,09,2007,,,2,,,1,0000000,2,,000537.4603,2
41,3186,001,04478,01,01,1,50,02,11,2006,2,04,721,1,233,36,1,721,22,2,,,11,2009,1,0048000,4,2,,2,,000484.6209,1
41,3187,004,04452,09,03,2,32,02,10,2005,2,05,911,1,222,24,1,913,48,2,,,10,2007,1,0120000,1,2,,2,,000657.7374,1
41,3188,004,04452,10,02,1,48,01,11,2006,2,03,743,1,233,25,1,743,10,2,,,12,2008,1,0014000,4,2,,2,,000512.2652,1
41,3189,004,04452,03,03,2,19,01,03,2007,1,05,023,8,212,04,2,,,1,07,2007,,,2,,,1,0000000,2,,000615.0247,2
41,3190,001,04457,01,01,1,40,05,12,2006,2,05,012,1,400,12,1,143,60,2,,,12,2007,1,0150000,1,2,,2,,000580.6633,1
41,3191,001,04457,01,01,1,39,01,05,2006,2,04,522,1,214,24,1,315,16,2,,,05,2008,1,0035000,4,2,,2,,000580.6633,1
41,3192,001,04457,01,01,1,44,03,06,2007,2,05,812,1,100,11,1,143,39,2,,,05,2008,1,0080000,1,2,,2,,000580.6633,1
41,3193,001,04457,05,05,1,26,01,05,2006,2,05,330,1,232,24,1,513,16,2,,,05,2008,1,0135000,1,2,,2,,000677.6822,1
41,3194,001,04457,01,01,1,37,02,09,2006,2,05,149,1,500,24,1,913,24,2,,,09,2008,1,0110000,1,2,,2,,000580.6633,1
41,3195,004,04460,01,01,1,41,01,07,2006,2,05,311,1,400,06,1,721,06,1,01,2007,,,2,,,2,,2,,000543.3838,2
41,3196,001,04466,10,03,2,27,01,09,2007,2,03,092,1,300,12,1,913,00,2,,,09,2008,2,,,2,,2,,000650.8437,1
41,3197,003,04466,01,01,1,50,02,01,2005,2,02,123,8,212,06,2,,,1,07,2005,,,2,,,2,,2,,000506.8961,2
41,3197,003,04466,02,02,2,49,01,11,2005,2,04,021,8,212,05,2,,,1,04,2006,,,2,,,2,,2,,000494.2973,2
41,3197,003,04466,04,03,1,16,01,02,2005,1,03,023,8,212,03,2,,,1,05,2005,,,2,,,2,,2,,000562.1642,2
41,3198,003,04466,03,03,1,27,01,02,2007,1,05,724,1,234,12,1,724,07,2,,,02,2008,1,0005000,5,2,,2,,000637.5908,1
41,3199,002,04502,02,02,2,28,01,06,2004,2,04,827,1,232,48,1,422,39,2,,,06,2008,1,0060000,1,2,,2,,000657.5483,1
41,3200,002,04502,02,03,1,28,01,08,2006,1,05,092,1,223,01,1,347,01,1,09,2006,,,2,,,2,,2,,000644.1588,2
41,3201,001,04487,02,02,2,34,01,01,2005,2,05,827,1,221,07,1,827,07,1,08,2005,,,2,,,2,,2,,000669.7321,2
41,3202,001,04487,01,01,1,29,01,10,2002,2,64,092,1,213,32,1,724,32,1,06,2005,,,2,,,2,,2,,000656.0946,2
41,3202,001,04487,02,02,2,30,01,10,2002,2,05,021,1,213,31,1,724,31,1,05,2005,,,2,,,2,,2,,000669.7321,2
41,3203,002,04492,02,02,2,35,01,12,2002,2,63,315,1,235,36,1,913,36,1,12,2005,,,2,,,2,,2,,000541.1149,2
41,3204,002,04492,01,01,1,58,01,08,2003,2,02,092,1,233,24,1,315,24,1,08,2005,,,2,,,2,,2,,000495.9007,2
41,3205,002,04492,01,01,1,28,01,04,2004,2,04,832,1,233,24,1,832,24,1,04,2006,,,2,,,2,,2,,000634.1739,2
41,3205,002,04492,02,02,2,31,01,10,2003,2,04,932,1,233,36,1,913,36,1,10,2006,,,2,,,2,,2,,000647.3558,2
41,3206,002,04492,01,01,1,49,07,08,2007,2,04,092,1,500,06,1,741,37,2,,,02,2008,1,0048000,1,1,0200000,2,,000504.1796,1
41,3206,002,04492,03,03,2,26,03,06,2007,1,64,092,1,500,12,1,512,27,2,,,06,2008,1,0021000,1,2,,2,,000647.3558,1
41,3206,002,04492,04,03,2,25,02,08,2007,1,65,092,1,500,08,1,515,09,2,,,04,2008,2,,,2,,2,,000647.3558,1
41,3207,004,04492,01,01,1,48,01,11,2003,2,02,832,1,233,36,1,832,36,1,11,2006,,,2,,,2,,2,,000504.1796,2
41,3208,002,04535,03,03,1,15,02,04,2004,1,03,023,4,500,02,2,,,1,06,2004,,,2,,,2,,2,,000579.2413,2
41,3209,002,04535,02,02,2,54,01,10,2003,2,05,021,4,222,00,2,,,1,10,2003,,,2,,,2,,2,,000509.3128,2
41,3210,002,04535,01,01,1,40,05,02,2007,2,04,512,1,500,09,1,512,34,2,,,11,2007,1,0102000,1,2,,2,,000562.9071,1
41,3211,004,04509,01,01,1,46,01,12,2005,2,65,092,1,233,23,1,215,21,2,,,11,2007,1,0270000,1,2,,2,,000484.6209,1
41,3211,004,04509,02,02,2,45,04,09,2007,2,05,413,3,500,88,1,322,32,2,,,88,8888,2,,,2,,2,,000472.5757,1
41,3212,004,04509,01,01,1,45,05,09,2007,2,65,092,1,400,07,1,834,35,2,,,04,2008,2,,,2,,2,,000484.6209,1
41,3213,003,04534,01,01,1,36,07,01,2007,2,05,092,1,500,07,1,512,35,1,08,2007,,,1,0184000,1,1,0100000,2,,000616.2306,1
41,3214,003,04534,01,01,1,54,05,07,2007,2,05,092,1,400,08,1,834,40,2,,,03,2008,1,0060000,2,2,,2,,000571.7706,1
41,3215,003,04534,06,05,1,31,02,05,2007,2,68,933,1,234,23,1,933,29,2,,,04,2009,2,,,2,,2,,000719.1921,1
41,3216,004,04515,05,08,1,24,01,09,2007,1,68,913,1,400,09,1,834,00,2,,,06,2008,2,,,2,,2,,000582.5750,1
41,3217,004,04515,01,01,1,45,02,04,2007,2,04,092,1,500,20,1,833,39,2,,,12,2008,1,0150000,1,2,,2,,000525.3003,1
41,3218,004,04515,02,02,2,38,02,01,2007,2,05,021,1,500,88,1,513,19,2,,,88,8888,1,0180000,1,2,,2,,000563.7828,1
41,3219,003,04524,01,01,1,51,05,02,2007,2,65,743,1,500,07,1,722,30,1,09,2007,,,1,0180000,1,1,0250000,2,,000484.3493,1
41,3220,003,04524,01,01,1,54,04,04,2007,2,04,092,1,500,10,1,834,34,2,,,02,2008,1,0125000,1,2,,2,,000484.3493,1
41,3220,003,04524,03,03,2,23,01,03,2007,1,63,021,1,214,10,1,414,06,2,,,01,2008,2,,,2,,2,,000581.5089,1
41,3221,003,04583,01,01,1,37,02,04,2007,2,05,092,1,500,88,1,122,24,2,,,88,8888,1,0050000,4,2,,2,,000568.8283,1
41,3222,003,04583,01,01,1,53,01,11,2006,2,04,092,1,232,88,1,832,10,2,,,88,8888,1,0050000,1,2,,2,,000527.7883,1
41,3223,002,04577,03,03,2,27,02,08,2006,1,04,092,1,211,24,1,913,25,2,,,08,2008,1,0024000,1,2,,2,,000662.2375,1
41,3224,004,04586,01,01,1,44,04,10,2006,2,05,092,1,500,10,1,834,36,1,08,2007,,,1,0080000,1,1,0250000,1,0015000,000521.1332,1
41,3225,001,04621,01,01,1,46,02,01,2006,2,04,131,1,234,24,1,832,44,2,,,01,2008,1,0040000,4,2,,2,,000485.4359,1
41,3226,001,04621,01,01,1,26,03,06,2007,2,65,092,1,400,06,1,834,17,2,,,12,2007,1,0075000,2,2,,2,,000610.5974,1
41,3227,001,04621,02,02,2,34,01,01,2003,2,04,092,1,213,36,1,913,36,1,01,2006,,,2,,,2,,2,,000623.2892,2
41,3228,001,04621,03,05,1,26,01,02,2005,2,65,214,1,233,36,1,714,31,2,,,02,2008,1,0030000,4,2,,2,,000610.5974,1
41,3229,003,04625,06,03,1,34,01,11,2004,2,05,712,1,233,37,1,712,34,2,,,12,2007,2,,,2,,2,,000608.2056,1
41,3230,003,04625,02,03,2,37,01,12,2004,4,03,911,1,231,39,1,913,33,2,,,03,2008,1,0015000,4,2,,2,,000518.9571,1
41,3231,003,04625,03,05,1,37,01,11,2003,2,04,829,1,233,30,1,512,30,1,05,2006,,,2,,,2,,2,,000521.1332,2
41,3232,004,04634,01,01,2,39,01,02,2007,4,03,522,1,233,25,1,913,07,2,,,03,2009,1,0045000,4,2,,2,,000520.4149,1
41,3233,004,04634,01,01,1,35,01,03,2006,2,04,092,1,233,26,1,827,18,2,,,05,2008,1,0045000,4,2,,2,,000522.5970,1
41,3234,004,04634,06,05,1,23,02,07,2007,2,04,092,1,234,05,1,122,48,2,,,12,2007,1,0039000,5,2,,2,,000537.7615,1
41,3234,004,04634,07,03,2,26,01,04,2005,2,63,092,4,234,24,1,411,24,1,04,2007,,,2,,,1,0000000,2,,000622.5916,1
41,3235,004,04634,01,01,1,52,03,05,2007,3,03,932,1,232,24,1,713,48,2,,,05,2009,1,0055000,1,2,,2,,000484.8926,1
41,3236,004,04634,02,03,2,26,01,10,2005,1,05,827,1,213,36,1,827,23,2,,,10,2008,1,0015000,4,2,,2,,000622.5916,1
41,3237,004,04636,02,02,1,38,03,08,2007,2,05,092,1,222,88,1,512,42,2,,,88,8888,2,,,2,,2,,000523.1826,1
41,3238,004,04636,01,01,1,45,02,02,2005,2,05,092,1,233,88,1,522,50,2,,,88,8888,1,0040000,1,2,,2,,000485.4359,1
41,3239,004,04664,01,01,2,35,01,06,2003,4,04,743,1,233,40,1,913,40,1,10,2006,,,2,,,2,,2,,000519.2487,2
41,3240,004,04664,01,01,1,32,07,02,2007,2,65,516,1,500,11,1,834,40,2,,,01,2008,1,0120000,1,2,,2,,000608.5472,1
41,3241,003,04681,04,04,2,43,02,08,2007,1,05,743,1,222,88,1,913,37,2,,,88,8888,2,,,2,,2,,000519.2487,1
41,3242,004,04650,02,03,1,27,01,08,2007,1,65,422,1,233,36,1,214,01,2,,,08,2010,2,,,2,,2,,000608.2056,1
41,3243,004,04650,04,07,1,50,08,04,2006,2,05,832,1,233,24,1,743,30,2,,,04,2008,1,0060000,1,2,,2,,000483.5343,1
41,3243,004,04650,05,07,2,48,04,09,2006,2,61,021,1,233,24,1,913,30,2,,,09,2008,1,0060000,1,2,,2,,000471.5161,1
41,3244,004,04650,01,01,1,38,08,03,2007,2,04,714,1,233,24,1,915,30,2,,,03,2009,1,0072000,1,2,,2,,000521.1332,1
41,3245,001,04691,01,01,1,33,01,06,2004,2,05,123,1,233,24,1,123,24,1,06,2006,,,2,,,2,,2,,000609.9140,2
41,3246,001,04691,02,02,2,60,01,01,2004,2,05,522,1,500,23,1,913,23,1,12,2005,,,2,,,2,,2,,000488.2062,2
41,3247,001,04691,08,03,1,30,02,01,2004,2,65,149,1,213,08,1,827,36,1,09,2004,,,2,,,2,,2,,000609.9140,2
41,3247,001,04691,09,05,2,29,02,10,2003,2,05,827,1,213,12,1,827,36,1,10,2004,,,2,,,2,,2,,000622.5916,2
41,3248,002,04698,07,03,1,24,01,01,2006,1,65,341,1,212,12,1,827,12,1,01,2007,,,2,,,2,,2,,000537.7615,2
41,3249,002,04698,05,08,2,21,01,07,2007,1,04,092,3,212,06,1,347,02,2,,,01,2008,2,,,2,,2,,000582.1612,1
41,3250,003,04689,03,03,1,21,02,12,2006,1,05,621,4,211,00,2,,,1,12,2006,,,2,,,2,,2,,000574.2550,2
41,3251,003,04689,01,01,1,32,05,09,2007,2,65,092,1,500,12,1,834,42,2,,,09,2008,1,0045000,2,1,0100000,1,0017000,000651.3038,1
41,3252,002,04707,01,01,1,34,04,04,2006,2,05,092,1,100,10,1,834,31,1,02,2007,,,2,,,2,,2,,000610.5974,2
41,3253,002,04707,03,05,1,31,02,04,2007,2,63,092,1,233,24,1,522,29,2,,,04,2009,2,,,2,,2,,000610.5974,1
41,3253,002,04707,04,03,2,24,02,05,2007,2,05,092,1,233,24,1,512,28,2,,,05,2009,1,0025000,4,2,,2,,000582.8135,1
41,3254,002,04707,81,03,2,42,04,03,2007,2,61,092,6,400,88,1,913,42,2,,,88,8888,1,0050000,4,2,,2,,002438.1381,
41,3255,002,04709,03,03,1,33,01,03,2006,1,65,231,8,300,00,1,921,00,1,03,2006,,,2,,,2,,2,,000609.2306,2
41,3256,002,04709,04,03,2,32,02,07,2006,4,63,241,1,212,88,1,913,26,2,,,88,8888,1,0110000,1,2,,2,,000621.8940,1
41,3257,002,04709,81,03,1,30,01,03,2006,1,05,092,6,500,88,2,,,2,,,88,8888,2,,,2,,2,,002432.6806,
41,3258,002,04709,01,01,1,65,03,06,2006,4,04,131,8,212,00,2,,,1,06,2006,,,2,,,2,,2,,000462.8434,2
41,3259,001,04714,01,01,1,38,01,03,2007,2,03,611,1,232,24,1,712,06,2,,,03,2009,1,0024000,4,2,,2,,000521.1332,1
41,3260,001,04714,01,01,1,43,03,08,2007,2,04,092,1,232,12,1,143,50,2,,,08,2008,1,0040000,4,2,,2,,000521.1332,1
41,3261,003,04741,01,01,1,37,01,04,2005,2,04,743,1,214,36,1,829,29,2,,,04,2008,1,0120000,1,2,,1,0002000,000562.1663,1
41,3262,003,04741,02,02,2,27,01,05,2006,2,05,743,1,211,24,1,913,16,2,,,05,2008,1,0070000,1,2,,2,,000669.7321,1
41,3263,003,04741,03,03,2,29,03,09,2006,1,04,092,1,212,15,1,347,36,2,,,12,2007,1,0070000,4,2,,1,0010000,000669.7321,1
41,3264,002,04746,01,01,1,47,01,05,2004,2,05,832,1,233,36,1,721,36,1,05,2007,,,2,,,1,0200000,1,0012000,000510.6841,1
41,3265,002,04760,02,02,2,29,02,12,2005,2,05,829,1,211,24,1,913,33,2,,,12,2007,1,0077000,1,2,,1,0008000,000620.8477,1
41,3266,002,04760,07,03,1,35,03,04,2007,2,05,131,4,212,03,1,512,09,1,07,2007,,,1,0030000,4,1,0030000,1,0012500,000521.1332,1
41,3266,002,04760,08,05,2,31,01,05,2005,2,05,092,4,212,03,2,,,1,08,2005,,,2,,,2,,2,,000620.8477,2
41,3267,004,04767,02,02,2,46,01,01,2006,2,04,021,3,211,35,1,513,21,2,,,12,2008,2,,,2,,2,,000472.0459,1
41,3268,004,04767,02,05,1,37,02,07,2006,2,04,421,3,400,88,1,913,41,2,,,88,8888,1,0035000,1,2,,2,,000521.7187,1
41,3269,004,04767,02,05,1,29,02,03,2007,2,68,913,3,300,09,1,834,16,2,,,12,2007,1,0060000,1,2,,2,,000608.8889,1
41,3270,003,04785,06,02,2,32,01,07,2007,2,05,932,1,234,24,1,932,02,2,,,07,2009,1,0016500,4,2,,2,,000650.1461,1
41,3271,004,04788,03,03,2,27,01,06,2003,1,05,741,1,212,06,1,347,06,1,12,2003,,,2,,,2,,2,,000646.6582,2
41,3271,004,04788,08,03,2,25,01,08,2005,2,05,347,1,214,30,1,347,25,2,,,02,2008,2,,,1,0000000,2,,000646.6582,1
41,3271,004,04788,04,03,1,23,01,07,2007,2,05,825,1,234,24,1,915,02,2,,,07,2009,2,,,2,,2,,000558.5490,1
41,3272,001,04790,01,01,1,50,05,04,2007,2,61,092,1,223,06,1,314,36,2,,,10,2007,1,0210000,1,1,0180000,2,,000557.6108,1
41,3273,001,04790,01,01,1,54,02,11,2006,2,63,832,1,233,24,1,816,48,2,,,11,2008,1,0108000,1,2,,2,,000557.6108,1
41,3273,001,04790,02,02,2,50,02,03,2005,2,70,141,1,233,12,1,231,24,1,03,2006,,,2,,,2,,2,,000543.7515,2
41,3274,001,04790,03,03,1,30,05,09,2007,1,65,214,4,221,00,1,131,24,1,09,2007,,,2,,,1,0000000,2,,000701.3814,1
41,3275,001,04796,81,03,2,25,02,03,2004,1,04,724,1,212,06,1,347,12,1,09,2004,,,2,,,2,,2,,002428.5875,2
41,3276,002,04797,01,01,1,65,05,10,2003,2,04,092,1,213,88,1,914,50,2,,,88,8888,1,0110000,1,2,,2,,000463.1030,1
41,3276,002,04797,03,03,1,24,01,11,2006,1,04,092,1,213,24,1,827,10,2,,,11,2008,2,,,2,,2,,000537.4603,1
41,3277,002,04797,01,01,1,39,01,06,2007,2,05,724,1,300,88,1,724,03,2,,,88,8888,1,0045000,1,2,,2,,000522.3043,1
41,3278,004,04799,08,03,1,34,03,09,2007,2,05,723,1,232,12,1,723,36,2,,,09,2008,1,0080000,1,1,0120000,1,0003500,000609.2306,1
41,3279,004,04799,02,02,1,45,03,02,2006,2,65,131,1,400,22,1,723,29,2,,,12,2007,1,0210000,1,2,,2,,000484.3493,1
41,3280,003,04804,01,01,1,71,01,06,2005,2,00,023,4,500,02,2,,,1,09,2005,,,2,,,2,,2,,000463.6221,2
41,3280,003,04804,02,02,2,73,01,06,2005,2,00,522,4,500,02,2,,,1,09,2005,,,2,,,2,,2,,000448.7143,2
41,3280,003,04804,03,03,1,39,01,05,2007,2,65,629,3,232,03,1,215,03,1,08,2007,,,2,,,1,0030000,1,0002500,000522.8898,1
41,3281,003,04804,03,03,1,28,01,04,2007,2,04,347,4,214,01,1,347,01,1,05,2007,,,2,,,1,0008500,2,,000610.2557,1
41,3282,003,04804,02,08,2,32,01,08,2005,4,04,913,1,233,12,1,913,12,1,08,2006,,,2,,,2,,2,,000622.9404,2
41,3283,003,04804,01,01,1,35,01,09,2006,2,05,832,1,223,24,1,721,02,1,11,2006,,,2,,,2,,2,,000522.8898,2
41,3284,003,04812,01,01,1,38,01,03,2006,2,04,832,1,232,13,1,721,13,1,04,2007,,,2,,,1,0060000,1,0028000,000521.7187,1
41,3285,003,04812,01,01,1,47,01,07,2004,2,04,832,1,233,88,1,832,38,2,,,88,8888,1,0082000,4,2,,1,0002000,000484.0776,1
41,3286,003,04812,03,05,1,32,01,08,2006,2,05,724,1,235,36,1,413,13,2,,,08,2009,1,0150000,1,2,,2,,000608.8889,1
41,3287,003,04812,05,05,2,34,01,03,2006,2,04,021,1,213,36,1,913,18,2,,,03,2009,2,,,2,,2,,000621.5452,1
41,3288,002,04814,02,02,2,36,02,10,2003,2,05,241,8,223,00,2,,,1,10,2003,,,2,,,2,,2,,000519.5402,2
41,3289,003,04815,02,02,2,69,01,06,2004,2,02,021,3,500,88,1,913,39,2,,,88,8888,2,,,2,,2,,000447.2069,1
41,3290,003,04815,09,03,1,24,01,03,2006,2,05,722,1,223,21,1,330,18,2,,,12,2007,1,0004500,1,2,,2,,000536.2552,1
41,3290,003,04815,10,05,2,23,01,03,2006,2,61,234,1,223,21,1,234,18,2,,,12,2007,2,,,2,,2,,000580.5305,1
41,3291,003,04815,01,01,1,27,01,11,2005,2,04,833,1,232,25,1,833,22,2,,,12,2007,1,0030000,1,2,,2,,000608.2056,1
41,3292,003,04815,03,03,1,32,02,07,2007,1,65,143,1,234,02,1,215,04,1,09,2007,,,1,0135000,1,1,0100000,1,0005000,000608.2056,1
41,3293,001,04858,01,01,2,37,02,03,2006,4,04,021,1,233,12,1,913,48,1,03,2007,,,2,,,2,,2,,000519.5402,2
41,3294,001,04821,01,01,1,39,01,12,2006,2,65,215,4,222,00,2,,,1,12,2006,,,2,,,2,,2,,000522.3043,2
41,3294,001,04821,02,02,2,38,01,12,2006,2,63,412,4,222,00,2,,,1,12,2006,,,2,,,2,,2,,000520.1233,2
41,3294,001,04821,03,03,1,11,01,12,2006,1,01,023,4,222,00,2,,,1,12,2006,,,2,,,2,,2,,000544.1133,2
41,3294,001,04821,04,03,1,08,01,12,2006,,01,,4,222,00,2,,,1,12,2006,,,2,,,2,,2,,000544.1133,2
41,3295,001,04821,08,03,1,36,01,02,2007,2,05,131,1,234,24,1,512,07,2,,,02,2009,1,0008000,1,2,,2,,000522.3043,1
41,3296,001,04821,08,03,1,27,01,12,2006,1,04,724,1,233,48,1,723,09,2,,,12,2010,1,0019626,1,2,,2,,000609.5723,1
41,3297,004,04823,01,01,2,77,01,05,2004,3,61,234,4,212,00,2,,,1,05,2004,,,2,,,2,,2,,000515.7028,2
41,3298,004,04830,08,05,1,25,02,12,2005,2,05,813,1,213,36,1,827,34,2,,,12,2008,1,0056000,4,2,,2,,000608.2056,1
41,3299,004,04830,06,03,2,36,01,01,2007,2,63,827,1,400,88,1,913,08,2,,,88,8888,1,0030000,3,2,,2,,000518.9571,1
41,3300,004,04830,01,01,1,54,02,07,2003,2,04,827,8,212,01,2,,,1,08,2003,,,2,,,2,,2,,000483.5343,2
41,3301,004,04830,03,02,1,34,01,05,2006,2,65,311,1,233,24,1,311,16,2,,,05,2008,1,0120000,1,2,,2,,000608.2056,1
41,3302,003,04833,01,01,1,32,01,07,2003,2,05,827,8,212,11,1,827,11,1,06,2004,,,2,,,2,,2,,000609.5723,2
41,3303,004,04836,01,01,1,33,02,06,2007,2,65,932,1,233,23,1,311,29,2,,,05,2009,1,0062000,4,2,,2,,000666.7197,1
41,3304,004,04836,03,08,1,28,01,04,2007,2,65,721,1,233,12,1,721,05,2,,,04,2008,1,0042000,4,2,,2,,000666.7197,1
41,3305,004,04839,01,01,1,69,04,05,2007,2,73,122,8,233,00,2,,,1,05,2007,,,2,,,1,0050000,2,,000462.5838,2
41,3305,004,04839,07,03,2,35,01,11,2006,2,65,222,1,400,13,1,222,10,2,,,12,2007,1,0035000,1,2,,2,,000519.5402,1
41,3305,004,04839,08,05,1,38,03,11,2002,2,65,311,1,400,36,1,827,48,1,11,2005,,,2,,,2,,2,,000521.7187,2
41,3306,004,04839,03,03,2,23,01,02,2006,1,05,023,1,214,12,1,347,12,1,02,2007,,,2,,,2,,2,,000581.1828,2
41,3307,002,04845,01,01,1,35,01,06,2007,2,04,522,1,233,23,1,522,03,2,,,04,2009,1,0024500,1,2,,2,,000551.7881,1
41,3308,001,04853,08,05,1,35,03,10,2006,2,04,827,1,233,24,1,913,45,2,,,10,2008,2,,,2,,2,,000522.3043,1
41,3309,002,04869,02,02,2,44,01,06,2006,2,05,131,1,232,24,1,913,15,2,,,08,2008,2,,,2,,1,0001000,000554.1763,1
41,3310,002,04869,03,03,2,23,01,07,2007,1,05,411,1,213,36,1,513,02,2,,,07,2010,1,0010000,4,2,,2,,000619.9283,1
41,3311,003,04871,02,02,2,25,01,10,2006,2,04,021,1,213,23,1,913,11,2,,,09,2008,1,0030000,1,2,,2,,000623.6380,1
41,3312,004,04872,02,02,2,42,03,05,2007,2,05,021,1,231,25,1,411,52,2,,,06,2009,2,,,2,,2,,000519.5402,1
41,3312,004,04872,03,03,1,23,02,05,2007,1,65,023,1,235,25,1,724,28,2,,,06,2009,1,0005000,1,2,,2,,000536.8577,1
41,3313,004,04872,81,03,2,21,01,02,2006,1,05,023,5,222,06,2,,,1,08,2006,,,2,,,2,,2,,002431.3163,2
41,3314,004,04872,03,03,2,38,01,12,2005,4,05,743,1,234,07,1,913,07,1,07,2006,,,2,,,2,,2,,000519.5402,2
41,3315,004,04872,02,02,2,34,01,04,2006,2,61,411,1,222,25,1,913,17,2,,,05,2008,1,0019000,1,2,,1,0000860,000621.5452,1
41,3316,004,04872,01,01,1,39,04,07,2007,2,04,092,1,100,12,1,512,50,2,,,07,2008,1,0040000,4,1,0030000,1,0005000,000521.7187,1
41,3317,003,04884,03,03,2,33,02,04,2003,1,65,223,1,233,60,1,223,50,2,,,04,2008,1,0020000,1,2,,2,,000663.2919,1
41,3318,003,04884,03,03,2,26,01,09,2006,1,63,421,4,222,00,2,,,1,09,2006,,,2,,,2,,2,,000663.2919,2
41,3319,003,04884,02,02,1,36,03,12,2006,2,65,832,1,400,09,1,834,32,2,,,10,2007,1,0066000,1,2,,2,,000556.7604,1
41,3320,003,04892,01,01,1,27,01,11,2006,2,05,932,1,234,13,1,522,10,2,,,12,2007,1,0036000,5,2,,2,,000607.8639,1
