REG,HHID,Q1_LNO,Q2_REL,Q3_SEX,Q4_AGE,Q5_TMSLEFT,Q6M_DTLEFT,Q6Y_DTLEFT,Q7_MSTAT,Q8_HGRADE,Q8A_VOC,Q9USOCC,Q10_REASON,Q11_BASE,Q12_CTRY,Q13_STAY,Q14_INDWORK,Q15OCC,Q16_NOMONTH,Q17_RET,Q18M_DTRET,Q18Y_DTRET,Q19_REASON,Q20M_DTEXP,Q20Y_DTEXP,Q21_CASHREM,Q22_CASHAMT,Q23_MODE,Q241C_CONSUM,Q241P_CONSUM,Q242C_INVEST,Q242P_INVEST,Q243C_SAVINGS,Q243P_SAVINGS,Q244C_OTHERS,Q244P_OTHERS,Q25_RET6MOS,Q26_CASHHOME,Q27_INKIND,Q28_KINDAMT,SWGT,P6M_IND
01,221108003521601290001293401000000140110,07,04,1,37,05,07,2010,2,67,2,245,1,1,096,23,1,414,50,2,,,,06,2012,1,0060000,1,1,080,,,3,020,,,2,,1,0015000,000457.9781,1
01,221219003621601330001330102500000030051,04,03,1,24,01,12,2010,2,54,2,522,1,1,078,24,1,512,09,2,,,,12,2012,1,0018000,5,1,080,2,020,,,,,2,,2,,000442.0607,1
01,422108003892001330001330300700000040088,01,01,1,34,01,04,2008,2,63,1,621,1,1,096,48,1,921,41,2,,,,04,2012,1,0072000,5,1,100,,,,,,,2,,2,,000587.8327,1
01,422108003892001330001330300700000140499,02,03,2,36,02,01,2007,1,61,2,911,1,1,047,60,1,913,45,2,,,,01,2012,1,0004800,5,1,100,,,,,,,2,,2,,000480.6685,1
01,422108003892001330001330300700000140499,03,03,1,39,01,05,2007,2,05,2,023,1,1,047,60,1,913,52,2,,,,05,2012,1,0005000,5,1,100,,,,,,,2,,2,,000484.8874,1
01,422108003892001330001330300700000140499,08,05,2,30,01,11,2010,2,61,2,522,1,1,103,24,1,913,10,2,,,,11,2012,2,,,,,,,,,,,2,,2,,000604.9785,1
01,422108003892001330001330300700000170398,02,02,2,30,02,06,2009,2,63,2,411,1,1,039,33,1,913,48,2,,,,03,2012,2,,,,,,,,,,,2,,2,,000604.9785,1
01,121211003991601330001330304400000080102,03,03,1,37,01,10,2010,1,05,1,724,1,1,081,36,1,724,11,2,,,,10,2013,1,0011000,5,1,100,,,,,,,2,,2,,000457.6309,1
01,121211003991601330001330304400000130172,03,03,2,35,01,03,2010,2,04,2,021,1,1,051,24,1,913,18,2,,,,03,2012,1,0021000,5,1,100,,,,,,,2,,2,,000453.6492,1
01,121211003991601330001330304400000130172,05,03,1,25,01,03,2009,2,05,1,931,1,1,081,36,1,724,30,2,,,,03,2012,1,0002000,4,1,100,,,,,,,2,,2,,000554.7895,1
01,421226004222001330001330601100000020024,01,01,1,45,02,05,2010,2,04,2,711,1,1,094,36,1,931,40,2,,,,05,2013,1,0090000,1,1,100,,,,,,,2,,2,,000402.4878,1
01,421226004222001330001330601100000140216,01,01,1,38,03,06,2009,2,04,2,931,1,1,081,36,1,522,56,2,,,,06,2012,1,0030000,1,1,100,,,,,,,2,,2,,000457.6309,1
01,122125004231601330001330601300000040021,04,08,2,48,01,04,2010,1,04,2,743,1,1,082,24,1,913,17,2,,,,04,2012,1,0012000,5,1,100,,,,,,,2,,2,,000410.8639,1
01,122125004231601330001330601300000070046,02,02,2,43,03,04,2011,2,04,2,743,1,1,039,24,1,913,54,2,,,,04,2013,1,0030000,5,1,100,,,,,,,2,,1,0005800,000479.9848,1
01,122125004231601330001330601300000220166,04,03,1,29,03,09,2010,2,68,2,921,1,2,063,07,1,834,21,1,04,2011,2,,,2,,,,,,,,,,,1,0018000,1,0003000,000586.9966,1
01,123132004171601330001330601600000138002,02,02,2,44,03,07,2011,2,04,2,921,1,1,051,25,1,913,48,2,,,,08,2013,2,,,,,,,,,,,2,,2,,000450.2073,1
01,123132004171601330001330601600000160147,03,03,2,27,01,02,2011,1,67,2,522,1,1,094,24,1,421,07,2,,,,02,2013,1,0020000,5,1,100,,,,,,,2,,1,0001000,000566.6394,1
01,122125004231601330001330601900000010006,03,08,2,38,02,01,2011,2,04,2,522,1,1,039,24,1,913,33,2,,,,01,2013,1,0012500,3,1,100,,,,,,,2,,2,,000479.9848,1
01,121125004191601330001330602500000040018,03,03,1,27,01,09,2011,1,61,2,414,1,1,094,24,1,522,00,2,,,,09,2013,2,,,,,,,,,,,2,,2,,000555.6314,1
01,121125004191601330001330602500000070035,01,01,1,53,02,02,2011,2,04,1,724,1,1,047,88,1,513,50,2,,,,88,8888,1,0035000,4,1,050,,,3,050,,,2,,1,0003500,000403.0985,1
01,121125004191601330001330602500000080040,03,06,2,37,01,07,2009,2,04,2,112,1,1,051,51,1,913,26,2,,,,10,2013,1,0017000,5,1,100,,,,,,,1,0100000,1,0055000,000454.3376,1
01,122212004371601330001330700500000120206,02,02,2,52,02,12,2010,2,05,2,023,1,1,039,15,1,913,55,2,,,,03,2012,1,0030000,1,1,050,,,3,050,,,2,,2,,000386.8476,1
01,122212004371601330001330700500000140242,01,01,1,42,02,08,2010,3,04,1,023,1,1,081,46,1,832,54,2,,,,06,2014,1,0048000,1,1,100,,,,,,,2,,2,,000455.8948,1
01,122212004371601330001330700500000170297,01,01,1,51,01,01,2011,2,03,2,832,1,1,081,23,1,832,08,2,,,,12,2012,1,0066000,1,1,095,,,3,005,,,2,,2,,000400.9609,1
01,323208004432001330001330700800000100119,02,02,2,35,01,10,2009,2,04,2,411,1,1,094,25,1,913,23,2,,,,11,2011,1,0043000,5,1,060,,,3,040,,,2,,2,,000476.6720,1
01,323208004432001330001330700800000120145,02,02,2,36,01,04,2010,2,04,2,921,1,1,039,24,1,913,17,2,,,,04,2012,1,0030000,1,1,060,2,015,3,025,,,2,,2,,000476.6720,1
01,321116004392001330001330701400100040072,02,03,1,37,01,05,2008,1,04,2,915,1,1,081,48,1,931,40,2,,,,05,2012,1,0013000,5,1,075,,,3,025,,,2,,2,,000473.6028,1
01,321116004392001330001330701400100040072,05,03,1,29,01,03,2010,1,04,2,915,1,1,081,24,1,931,18,2,,,,03,2012,1,0015000,5,1,050,2,025,3,025,,,2,,2,,000574.1524,1
01,321116004392001330001330701400100120255,01,01,1,35,01,06,2008,2,05,1,342,1,1,094,42,1,832,39,2,,,,12,2011,1,0032000,1,1,075,,,3,025,,,2,,2,,000473.6028,1
01,321203004342001330001330703700000080141,04,03,2,35,01,03,2007,3,05,2,522,1,1,082,72,1,913,54,2,,,,03,2013,1,0038000,1,1,100,,,,,,,2,,2,,000453.6492,1
01,321203004342001330001330703700000080141,07,03,2,33,06,04,2011,2,67,2,522,1,1,089,12,1,913,60,2,,,,04,2012,1,0025000,1,1,100,,,,,,,1,0007000,2,,000570.9715,1
01,321203004342001330001330703700000110194,01,01,1,47,01,02,2010,2,55,2,643,1,1,081,21,1,713,19,2,,,,11,2011,1,0120000,5,1,100,,,,,,,2,,2,,000402.4878,1
01,321203004342001330001330703700000150268,03,03,1,28,01,08,2011,1,68,2,741,1,1,095,10,1,512,01,2,,,,06,2012,1,0005000,1,1,100,,,,,,,2,,2,,000554.7895,1
01,321203004342001330001330703700000180323,02,03,2,28,02,07,2009,1,55,2,932,1,1,089,36,1,827,59,2,,,,07,2012,1,0030000,1,1,100,,,,,,,2,,2,,000570.9715,1
01,322203004442001330001330800500000060070,02,02,2,39,02,07,2010,2,04,2,921,1,1,078,36,1,913,50,2,,,,07,2013,1,0040000,1,1,100,,,,,,,2,,2,,000451.9282,1
01,322203004442001330001330800500000070083,02,02,2,35,01,05,2009,2,05,2,921,1,1,021,36,1,913,28,2,,,,05,2012,1,0030000,1,1,100,,,,,,,2,,2,,000451.9282,1
01,322203004442001330001330800500000100121,02,02,2,28,01,11,2010,2,05,2,921,1,1,078,36,1,913,10,2,,,,11,2013,1,0030000,1,1,090,,,3,010,,,2,,2,,000568.8054,1
01,322203004442001330001330800500000190236,02,03,2,40,02,06,2010,1,04,2,921,1,1,039,36,1,913,50,2,,,,06,2013,1,0055000,1,1,100,,,,,,,2,,2,,000451.9282,1
01,322203004442001330001330801100000010046,03,03,1,25,01,07,2010,1,04,2,921,1,2,001,36,1,642,14,2,,,,07,2013,2,,,,,,,,,,,2,,2,,000552.6848,1
01,222219004481601330001330900600000020036,02,02,2,40,01,10,2008,2,04,2,512,1,1,054,37,1,913,35,2,,,,11,2011,1,0023000,5,1,060,2,020,3,020,,,2,,2,,000484.2088,1
01,222219004481601330001330900600000050085,03,03,1,30,01,05,2010,1,68,2,023,1,1,089,36,1,821,16,2,,,,05,2013,1,0030000,1,1,080,2,020,,,,,2,,2,,000592.1623,1
01,222219004481601330001330900600000090152,02,03,2,29,01,09,2008,4,05,2,021,1,1,089,37,1,513,36,2,,,,10,2011,1,0015000,1,1,050,2,050,,,,,2,,2,,000609.4343,1
01,222219004481601330001330900600000090152,03,03,2,26,01,09,2009,1,05,2,023,1,1,082,25,1,913,24,2,,,,10,2011,1,0180000,1,1,050,2,050,,,,,2,,2,,000609.4343,1
01,223216004501601330001330901300000040099,03,08,1,33,01,08,2011,1,04,2,611,1,1,081,23,1,712,01,2,,,,07,2013,2,,,,,,,,,,,2,,2,,000591.7114,1
01,223216004501601330001330901300000100241,02,05,1,46,04,03,2011,2,05,1,621,1,2,052,12,1,834,53,2,,,,03,2012,1,0078000,1,1,025,2,075,,,,,2,,2,,000429.2738,1
01,422227004572001330001331000400000048003,01,01,1,44,03,05,2011,2,05,2,832,1,2,014,07,1,834,16,2,,,,12,2011,1,0021500,1,1,080,2,010,3,010,,,2,,2,,000478.6896,1
01,422227004572001330001331000400000050087,01,01,2,63,03,01,2011,3,04,1,743,1,1,039,11,1,913,34,2,,,,12,2011,1,0030000,4,1,100,,,,,,,2,,1,0010000,000380.5319,1
01,422227004572001330001331000400000140274,02,02,2,40,01,08,2009,2,04,2,021,1,1,082,31,1,913,25,2,,,,03,2012,1,0005000,1,1,100,,,,,,,2,,2,,000474.5247,1
01,423115004632001330001331100800000030029,02,02,2,39,02,02,2009,2,04,2,921,1,1,051,36,1,913,38,2,,,,02,2012,1,0090000,5,1,100,,,,,,,2,,1,0007000,000450.2073,1
01,423115004632001330001331100800000050054,02,02,2,41,01,07,2009,2,03,2,921,1,1,054,36,1,913,26,2,,,,07,2012,1,0030000,5,1,100,,,,,,,2,,2,,000450.2073,1
01,423115004632001330001331100800000150188,01,01,1,48,01,01,2009,2,05,1,611,1,1,018,36,1,512,32,2,,,,01,2012,1,0120000,5,1,020,2,080,,,,,2,,1,0012000,000399.4340,1
01,423115004632001330001331100800000150188,03,03,2,26,01,03,2010,1,67,2,421,1,1,089,24,1,913,18,2,,,,03,2012,1,0057000,5,1,020,2,030,3,050,,,2,,2,,000566.6394,1
01,423115004632001330001331100800000170215,02,02,2,38,01,11,2010,2,53,2,421,1,1,103,24,1,913,10,2,,,,11,2012,1,0079000,5,1,100,,,,,,,2,,2,,000450.2073,1
01,221109004971601330001331405700400098006,01,01,1,51,03,03,2011,2,65,2,724,1,1,081,11,1,215,55,2,,,,02,2012,1,0060000,1,1,090,,,3,010,,,2,,2,,000453.4859,1
01,221109004971601330001331405700400180395,01,01,1,51,04,05,2011,2,65,2,023,1,2,096,08,1,834,53,2,,,,01,2012,1,0180000,1,1,090,,,3,010,,,1,0189200,2,,000453.4859,1
01,421104004982001330001331405900300020055,03,03,1,22,01,04,2011,2,68,2,522,1,1,094,24,1,512,05,2,,,,04,2013,1,0037000,1,1,070,,,3,030,,,2,,2,,000498.0730,1
01,421104004982001330001331405900300160405,05,03,1,30,01,04,2009,2,04,2,522,1,1,089,36,1,827,29,2,,,,04,2012,1,0041000,1,1,075,,,3,025,,,2,,2,,000625.0853,1
01,421104004982001330001331405900300160405,09,05,2,29,01,06,2010,2,61,2,411,1,1,046,36,1,513,15,2,,,,06,2013,1,0043000,5,1,050,,,3,050,,,2,,2,,000643.3176,1
01,423232005312001330001331701300000160225,04,03,1,37,02,07,2009,1,65,2,832,1,1,089,36,1,143,60,2,,,,07,2012,1,0036000,1,1,070,,,3,030,,,2,,2,,000455.5476,1
01,423232005312001330001331701300000210298,01,01,1,35,02,12,2009,2,05,2,511,1,1,081,24,1,833,32,2,,,,12,2011,1,0060000,5,1,100,,,,,,,2,,2,,000455.5476,1
01,322134005322001330001331701500000120275,01,01,1,35,02,11,2010,2,04,2,743,1,1,081,24,1,931,10,2,,,,11,2012,1,0048000,1,1,050,2,050,,,,,2,,2,,000484.1977,1
01,223106005431601330001331900300000010011,02,02,2,45,01,10,2009,2,04,2,921,1,1,082,25,1,913,23,2,,,,11,2011,1,0060000,5,1,100,,,,,,,2,,1,0009000,000385.3745,1
01,223106005431601330001331900300000020025,03,05,2,36,02,02,2011,2,05,2,921,1,1,039,24,1,913,31,2,,,,02,2013,1,0020000,4,1,100,,,,,,,2,,2,,000450.2073,1
01,223106005431601330001331900300000050063,02,02,2,42,02,09,2010,2,04,2,921,1,1,081,24,1,913,36,2,,,,09,2012,1,0007000,4,1,100,,,,,,,2,,1,0010000,000450.2073,1
01,223106005431601330001331900300000070086,03,03,2,31,02,12,2009,1,04,2,921,1,1,082,25,1,913,45,2,,,,01,2012,1,0030000,5,1,100,,,,,,,2,,1,0008500,000566.6394,1
01,223106005431601330001331900300000080098,02,02,2,42,02,02,2010,2,04,2,921,1,1,094,24,1,913,42,2,,,,02,2012,1,0060000,5,1,100,,,,,,,2,,2,,000450.2073,1
01,223106005431601330001331900300000090111,01,01,1,51,01,10,2006,2,53,2,611,1,1,080,88,1,512,60,2,,,,88,8888,1,0120000,4,1,040,2,040,3,020,,,2,,2,,000399.4340,1
01,223106005431601330001331900300000110133,03,03,1,33,02,01,2011,1,04,2,921,1,1,078,24,1,413,32,2,,,,01,2013,1,0005000,5,1,100,,,,,,,2,,2,,000550.5802,1
01,223106005431601330001331900300000120146,03,03,1,27,01,06,2010,1,04,2,921,1,1,081,24,1,931,15,2,,,,06,2012,1,0020000,4,1,100,,,,,,,2,,2,,000550.5802,1
01,223106005431601330001331900300000130157,04,08,2,30,02,04,2010,1,54,2,921,1,1,081,24,1,913,39,2,,,,04,2012,2,,,,,,,,,,,2,,2,,000566.6394,1
01,223106005431601330001331900300000140167,02,02,2,51,02,03,2010,2,04,2,921,1,1,078,24,1,913,42,2,,,,03,2012,1,0030000,4,1,100,,,,,,,2,,2,,000385.3745,1
01,323124005472001330001332001600000100122,04,03,1,26,01,11,2008,1,04,2,931,1,1,081,36,1,931,34,2,,,,11,2011,1,0011500,5,1,100,,,,,,,2,,2,,000550.5802,1
01,323124005472001330001332001600000100122,06,03,1,24,01,02,2008,1,68,2,921,1,2,035,48,1,834,43,2,,,,02,2012,1,0018000,1,1,080,,,3,020,,,2,,2,,000438.7067,1
01,327223005552001550001550100300100010001,04,05,1,40,01,09,2010,2,04,2,931,1,1,081,24,1,931,12,2,,,,09,2012,1,0060000,1,1,070,2,030,,,,,2,,2,,000456.2420,1
01,327223005552001550001550100300100020017,02,03,2,32,01,12,2010,1,61,2,422,1,1,039,36,1,913,09,2,,,,12,2013,1,0012000,1,1,010,,,3,090,,,2,,2,,000569.2386,1
01,327223005552001550001550100300100130187,01,01,1,44,02,09,2011,2,65,2,215,1,1,094,36,1,215,37,2,,,,09,2014,1,0240000,1,1,005,,,3,095,,,1,0150000,1,0065000,000456.2420,1
01,327223005552001550001550100300100190278,01,01,1,51,01,08,2011,2,05,2,811,1,1,078,24,1,811,01,2,,,,08,2013,2,,,,,,,,,,,2,,2,,000401.2663,1
01,125311005601601550001550200800200030067,01,01,1,47,05,08,2011,2,05,2,931,1,2,032,12,1,723,51,2,,,,08,2012,1,0080000,1,1,095,,,3,005,,,2,,2,,000431.5641,1
01,125311005601601550001550200800200040089,02,02,2,29,01,08,2010,2,05,2,021,1,1,039,24,1,913,13,2,,,,08,2012,1,0063000,5,1,095,,,3,005,,,2,,1,0003000,000612.2194,1
01,125311005601601550001550200800200140311,01,01,1,46,02,05,2008,2,65,2,621,1,1,081,48,1,932,60,2,,,,05,2012,1,0030000,1,1,100,,,,,,,2,,1,0014000,000431.5641,1
01,324312005592001550001550201300000180328,03,03,2,41,04,03,2011,1,67,2,222,2,1,104,12,1,222,42,2,,,,03,2012,1,0120000,1,1,080,,,3,020,,,2,,2,,000454.6818,1
01,324312005592001550001550201300000180328,07,03,2,47,02,03,2009,4,65,2,215,1,1,094,33,1,215,60,2,,,,12,2011,1,0150000,1,1,080,,,3,020,,,2,,1,0030000,000389.2047,1
01,324312005592001550001550201300000180328,10,03,1,36,02,02,2010,2,67,2,222,1,1,081,24,1,222,43,2,,,,02,2012,1,0030000,1,1,100,,,,,,,2,,2,,000458.6725,1
01,324312005592001550001550201300000180328,11,05,2,36,02,02,2010,2,67,2,223,1,1,081,24,1,223,43,2,,,,02,2012,2,,,,,,,,,,,2,,2,,000454.6818,1
01,324312005592001550001550201300000200362,01,01,1,60,02,10,2010,2,05,2,023,1,1,081,14,1,149,48,2,,,,12,2011,1,0120000,1,1,050,,,3,050,,,2,,2,,000379.5193,1
01,127308005831601550001550302600000090180,05,02,2,33,01,12,2010,2,04,2,131,1,1,081,24,1,911,09,2,,,,12,2012,1,0031500,5,1,080,,,3,020,,,2,,2,,000569.6719,1
01,223315005801601550001550303100100080198,02,02,2,31,02,01,2008,2,04,2,021,1,1,094,88,1,913,32,2,,,,88,8888,1,0060000,1,1,080,2,010,3,010,,,2,,2,,000643.7781,1
01,223315005801601550001550303100100080198,01,01,1,37,02,09,2009,2,04,2,131,1,1,081,22,1,512,48,1,07,2011,2,,,1,0040000,1,1,090,,,3,010,,,1,0020000,1,0010500,000515.9850,1
01,223315005801601550001550303100100130323,03,03,2,43,02,04,2009,1,04,2,932,1,1,051,88,1,932,48,2,,,,88,8888,1,0054000,1,1,100,,,,,,,2,,2,,000511.4956,1
01,223315005801601550001550303100100248002,02,05,1,42,01,03,2011,2,05,2,832,1,1,081,12,1,832,06,2,,,,03,2012,1,0027000,1,1,050,2,025,3,025,,,2,,2,,000515.9850,1
01,223315005801601550001550303100100280698,01,01,1,58,04,09,2011,2,05,2,611,1,2,021,07,1,314,26,2,,,,04,2012,1,0360000,1,1,050,2,020,3,030,,,1,0160000,1,0020000,000426.9414,1
01,225108005961601550001550402000000110345,02,02,2,35,01,09,2011,2,04,2,921,1,1,039,24,1,913,00,2,,,,09,2013,2,,,,,,,,,,,2,,2,,000520.3624,1
01,225108005961601550001550402000000160512,01,01,1,54,05,11,2010,2,65,2,215,1,1,004,12,1,713,60,2,,,,11,2011,1,0310000,1,1,050,,,3,050,,,2,,2,,000461.6772,1
01,321122006172001550001550601600000030060,01,01,1,46,02,06,2009,2,05,2,832,1,1,081,28,1,832,59,2,,,,10,2011,1,0110000,5,1,100,,,,,,,2,,2,,000362.7476,1
01,321122006172001550001550601600000160426,01,01,1,52,03,02,2011,2,04,2,832,1,1,081,24,1,724,59,2,,,,02,2013,1,0030000,4,1,100,,,,,,,2,,2,,000362.7476,1
01,321122006172001550001550601600000180484,07,04,1,37,01,10,2010,2,68,2,131,1,1,094,24,1,932,11,2,,,,10,2012,1,0026000,5,1,100,,,,,,,2,,2,,000412.4461,1
01,321122006172001550001550601600000190513,03,03,1,23,01,02,2011,1,05,1,712,1,1,081,24,1,931,07,2,,,,02,2013,1,0012000,5,1,100,,,,,,,2,,2,,000398.4133,1
01,321122006172001550001550601600000200541,04,03,2,21,01,06,2011,1,05,2,512,1,1,094,88,1,213,03,2,,,,88,8888,1,0004200,5,1,100,,,,,,,2,,2,,000432.7248,1
01,321122006172001550001550601600000240648,02,02,2,50,03,04,2009,2,02,2,911,1,1,082,30,1,913,59,2,,,,10,2011,2,,,,,,,,,,,1,0008000,2,,000349.9794,1
01,321122006172001550001550601600000250675,02,02,2,33,03,07,2011,2,04,2,515,1,1,057,12,1,913,36,2,,,,07,2012,1,0020000,1,1,080,,,3,020,,,1,0020000,1,0004000,000514.5959,1
01,321122006172001550001550601600000280056,01,01,2,43,01,10,2010,3,61,2,234,1,1,018,88,1,513,11,2,,,,88,8888,1,0030000,1,1,100,,,,,,,2,,2,,000408.8576,1
01,423229006182001550001550602200000020058,02,02,2,36,01,02,2010,2,04,2,021,1,1,082,24,1,913,19,2,,,,02,2012,1,0036000,1,1,100,,,,,,,2,,2,,000476.3317,1
01,423229006182001550001550602200000040120,01,01,1,42,01,11,2006,2,04,2,131,1,1,050,60,1,932,58,2,,,,11,2011,1,0198000,1,1,050,2,025,3,025,,,2,,2,,000480.5124,1
01,423229006182001550001550602200000058001,01,01,1,54,02,09,2011,2,04,2,721,1,1,094,36,1,721,36,2,,,,09,2014,1,0038000,1,1,097,,,3,003,,,1,0200000,2,,000422.6122,1
01,423229006182001550001550602200000130408,05,05,2,36,02,04,2010,2,04,2,021,1,1,002,24,1,122,41,2,,,,04,2012,1,0116000,1,1,060,2,020,3,020,,,2,,2,,000476.3317,1
01,423229006182001550001550602200000190596,01,01,2,53,01,03,2007,3,02,2,021,1,1,082,69,1,913,54,2,,,,12,2012,1,0031000,4,1,100,,,,,,,2,,2,,000407.7368,1
01,425214006272001550001550701600000200207,01,01,1,48,01,06,2009,2,65,2,611,1,1,081,36,1,913,27,2,,,,06,2012,1,0036000,4,1,050,2,020,3,030,,,2,,2,,000423.8812,1
01,226212006351601550001550801800000130249,04,02,1,40,03,10,2010,2,55,2,642,1,1,078,24,1,713,48,2,,,,10,2012,1,0068000,5,1,050,,,3,050,,,1,0068000,1,0033000,000455.2004,1
01,124106006481601550001550900400100010023,01,01,1,51,01,10,2009,2,05,2,832,1,1,081,24,1,832,23,2,,,,10,2011,1,0073000,1,1,100,,,,,,,2,,2,,000403.0985,1
01,124106006481601550001550900400100080218,05,05,2,29,02,03,2011,2,05,2,347,1,1,050,27,1,347,39,2,,,,06,2013,1,0100000,5,1,025,2,075,,,,,2,,2,,000571.8379,1
01,225330006541601550001551001200000010016,03,05,1,28,02,04,2011,2,05,1,721,1,1,089,24,1,721,42,2,,,,04,2013,1,0040000,1,1,030,,,3,070,,,2,,2,,000594.8684,1
01,225330006541601550001551001200000120272,02,05,1,28,02,01,2011,2,04,2,512,1,1,094,24,1,512,36,2,,,,01,2013,1,0042000,5,1,090,,,3,010,,,2,,2,,000594.8684,1
01,421115006982001550001551201500300130435,03,05,1,31,03,02,2011,2,65,2,817,1,1,089,15,1,817,48,2,,,,05,2012,1,0060000,1,1,100,,,,,,,2,,2,,000597.2833,1
01,421115006982001550001551201500300160535,04,02,2,36,02,03,2010,2,04,2,522,1,1,039,24,1,913,42,2,,,,03,2012,1,0060000,5,1,100,,,,,,,2,,2,,000488.3963,1
01,122210006891601550001551202100000020063,04,03,1,39,01,06,2010,2,04,1,921,1,2,089,24,1,643,15,2,,,,06,2012,1,0030000,5,1,100,,,,,,,2,,2,,000594.1255,1
01,122210006891601550001551202100000050149,03,03,2,28,01,12,2010,1,05,2,913,1,1,089,36,1,513,09,2,,,,12,2013,1,0037000,5,1,040,2,060,,,,,2,,2,,000741.2714,1
01,122210006891601550001551202100000060177,01,01,1,32,02,05,2010,2,04,2,131,1,1,081,24,1,724,40,2,,,,05,2012,1,0035000,4,1,100,,,,,,,2,,1,0020000,000720.2629,1
01,122210006891601550001551202100000060177,06,04,2,35,02,12,2009,1,61,2,021,1,1,039,24,1,913,33,2,,,,12,2011,2,,,,,,,,,,,2,,2,,000588.9562,1
01,122210006891601550001551202100000170479,02,02,2,49,02,12,2009,2,05,2,419,1,1,010,25,1,913,45,2,,,,01,2012,1,0024000,5,1,100,,,,,,,2,,2,,000504.1427,1
01,424114007042001550001551301100000060193,02,03,1,26,01,07,2008,1,04,1,921,2,1,052,36,1,721,36,1,07,2011,2,,,1,0030000,1,1,100,,,,,,,1,0150000,2,,000598.3722,1
01,424114007042001550001551301100000150537,02,03,2,24,01,01,2011,1,58,2,411,1,1,082,24,1,913,08,2,,,,01,2013,2,,,,,,,,,,,2,,2,,000517.8489,1
01,322309007332001550001551401100000100343,04,03,2,25,01,09,2011,1,04,2,913,1,1,078,24,1,913,00,2,,,,09,2013,2,,,,,,,,,,,2,,2,,000570.1051,1
01,227301007281601550001551401300200010014,01,01,1,37,02,03,2011,2,05,2,131,1,2,052,10,1,723,18,2,,,,01,2012,1,0060000,1,1,085,,,3,015,,,2,,2,,000504.5897,1
01,223118007201601550001551402100100020022,01,01,2,30,01,09,2010,2,04,2,023,1,1,096,09,1,913,09,1,06,2011,1,,,1,0024000,2,1,050,,,3,050,,,1,0010000,1,0012000,000652.5388,1
01,227233007251601550001551402800000040063,05,02,2,47,02,08,2011,2,04,2,131,1,1,094,24,1,913,12,2,,,,08,2013,1,0010000,1,1,075,,,3,025,,,1,0085000,1,0052500,000387.1423,1
01,427317007382001550001551501000000110237,02,02,2,36,01,06,2011,2,04,2,913,1,1,078,22,1,913,03,2,,,,04,2013,1,0009000,1,1,080,2,020,,,,,2,,2,,000490.3346,1
01,427317007382001550001551501000000120260,04,03,2,35,05,02,2011,2,67,2,223,1,1,081,13,1,223,55,2,,,,03,2012,1,0120000,1,1,070,2,030,,,,,2,,2,,000490.3346,1
01,421226007642001550001551701700200010017,05,04,2,36,02,06,2010,1,05,1,911,1,1,082,24,1,913,40,2,,,,06,2012,1,0018000,5,1,100,,,,,,,2,,2,,000494.8900,1
01,421226007642001550001551701700200040096,02,03,2,46,03,09,2010,2,63,2,023,1,1,094,88,1,421,48,2,,,,88,8888,1,0030000,1,1,100,,,,,,,2,,2,,000423.6226,1
01,421226007642001550001551701700200040096,09,03,2,42,01,11,2008,1,04,2,515,1,1,094,48,1,913,34,2,,,,11,2012,1,0024000,1,1,100,,,,,,,2,,2,,000494.8900,1
01,421327007682001550001551702000000038002,07,03,1,26,01,07,2010,1,05,2,413,1,1,094,21,1,913,14,2,,,,10,2012,1,0026000,5,1,100,,,,,,,2,,2,,000592.6134,1
01,122102007741601550001551800800200140389,06,07,2,54,02,07,2009,4,63,2,023,1,1,039,41,1,913,45,2,,,,12,2012,1,0060000,1,1,100,,,,,,,2,,2,,000412.5819,1
01,121105007801601550001551801700300070185,02,05,1,37,04,05,2011,2,65,2,211,1,1,081,10,1,215,33,2,,,,03,2012,1,0180000,1,1,080,,,3,020,,,2,,2,,000457.9781,1
01,221109007811601550001551801800100030110,06,04,2,51,01,07,2009,2,04,2,023,2,1,096,27,1,513,26,2,,,,10,2011,2,,,,,,,,,,,2,,2,,000388.6154,1
01,221109007811601550001551801800100060267,03,03,1,47,01,10,2009,2,63,2,023,1,1,018,36,1,512,23,2,,,,10,2012,1,0090000,1,1,090,,,3,010,,,2,,2,,000402.7932,1
01,221109007811601550001551801800100078002,01,01,1,42,03,06,2011,2,63,2,023,1,1,050,14,1,321,52,2,,,,08,2012,1,0147000,1,1,060,,,3,040,,,2,,2,,000457.9781,1
01,121203007901601550001551803000000060117,01,01,2,45,02,07,2011,2,05,2,411,1,1,039,09,1,913,59,2,,,,04,2012,1,0060000,5,1,100,,,,,,,1,0040000,2,,000429.9266,1
01,121203007901601550001551803000000078004,01,01,1,26,04,04,2011,2,68,2,023,1,2,066,06,1,314,42,2,,,,10,2011,1,0180000,1,1,060,,,3,040,,,2,,2,,000614.2313,1
01,121203007901601550001551803000000100194,01,01,1,51,05,12,2010,2,05,2,131,1,2,050,04,1,915,39,1,04,2011,3,,,2,,,,,,,,,,,1,0100000,2,,000445.6115,1
01,121203007901601550001551803000000120236,03,03,1,31,01,01,2009,1,05,2,522,1,1,094,36,1,413,32,2,,,,01,2012,1,0060000,1,1,100,,,,,,,2,,2,,000614.2313,1
01,127214008041601550001552000600000130159,06,02,1,45,05,04,2011,2,04,2,516,1,1,094,13,1,516,59,2,,,,05,2012,1,0060000,4,1,075,2,025,,,,,2,,2,,000401.2663,1
