RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_BASE,RQ12_CTRY,RQ13_STAY,RQ14_INDWORK,RQ15_OCCUP1,RQ16_NOMONTH,RQ17_RET,RQ18M_DTRET,RQ18Y_DTRET,RQ19_REASON,RQ20M_DTEXP,RQ20Y_DTEXP,RQ21_CASHREM,RQ22_CASHAMT,RQ23_MODE,RQ241C_CONSUM,RQ241P_CONSUM,RQ242C_INVEST,RQ242P_INVEST,RQ243C_SAVINGS,RQ243P_SAVINGS,RQ244C_GIFT,RQ244P_GIFT,RQ245C_OTHERS,RQ245P_OTHERS,RQ25_RET6MOS,RQ26_CASHHOME,RQ27_INKIND,RQ28_KINDAMT,RSWGT,RP6M_IND
01,0096,010,00017,02,02,2,31,02,06,2016,2,04,514,1,1,231,24,1,911,39,2,,,,06,2018,1,0020000,5,1,100,,,,,,,,,1,0040000,2,,000417.1063,1
01,0097,010,00017,01,01,1,42,06,01,2016,2,58,093,1,2,400,09,1,835,45,2,,,,10,2016,1,0132000,1,1,100,,,,,,,,,2,,2,,000479.3052,1
01,0098,010,00017,04,05,2,45,01,11,2014,2,06,522,1,1,234,24,1,911,22,2,,,,11,2016,1,0042000,5,1,100,,,,,,,,,2,,1,0040000,000389.7915,1
01,0099,012,00463,01,01,2,41,01,05,2016,2,04,921,1,1,211,24,1,911,04,2,,,,05,2018,1,0028000,5,1,100,,,,,,,,,2,,2,,000504.4317,1
01,0100,012,00463,04,02,2,38,01,02,2015,2,04,521,1,1,221,24,1,911,19,2,,,,02,2017,1,0004000,5,1,100,,,,,,,,,2,,2,,000504.4317,1
01,0101,012,00463,07,03,2,30,01,11,2012,2,04,091,1,1,222,48,1,911,46,2,,,,11,2016,1,0037000,5,1,100,,,,,,,,,2,,2,,000471.8087,1
01,0102,011,00102,02,03,2,40,03,10,2013,2,61,411,1,1,234,36,1,412,60,2,,,,10,2016,1,0090000,1,1,100,,,,,,,,,2,,2,,000496.0245,1
01,0103,011,00102,02,02,2,51,03,05,2016,2,61,091,1,1,235,24,1,532,60,2,,,,05,2018,1,0030000,1,1,075,,,3,025,,,,,2,,2,,000433.5632,1
01,0103,011,00102,03,03,2,26,02,05,2016,1,67,222,1,1,233,24,1,222,52,2,,,,05,2018,1,0090000,1,1,100,,,,,,,,,2,,2,,000463.9452,1
01,0103,011,00102,05,03,1,25,02,05,2016,2,68,513,1,1,234,24,1,343,28,2,,,,05,2018,1,0025000,5,1,100,,,,,,,,,2,,2,,000455.6037,1
01,0104,012,00344,02,02,2,32,01,10,2015,2,03,524,1,1,233,24,1,911,11,2,,,,10,2017,1,0030000,5,1,100,,,,,,,,,2,,2,,000461.3241,1
01,0105,012,00344,02,02,2,27,01,10,2014,2,04,091,1,1,235,26,1,911,23,2,,,,12,2016,1,0015000,5,1,100,,,,,,,,,2,,2,,000461.3241,1
01,0106,012,00344,03,03,2,24,01,08,2016,1,04,932,1,1,222,24,1,911,01,2,,,,08,2018,2,,,,,,,,,,,,,2,,2,,000471.3782,1
01,0107,009,00158,07,03,1,36,02,11,2015,1,63,422,1,1,234,24,1,122,34,2,,,,11,2017,1,0120000,5,1,095,,,,,4,005,,,2,,2,,000451.8040,1
01,0108,012,00701,07,05,2,38,02,12,2013,2,06,921,1,1,221,36,1,911,57,2,,,,12,2016,1,0020000,2,1,100,,,,,,,,,2,,2,,000495.2602,1
01,0109,012,00701,02,02,2,36,02,04,2015,2,06,921,1,1,214,24,1,911,41,2,,,,04,2017,1,0032000,2,1,080,2,020,,,,,,,2,,2,,000495.2602,1
01,0110,012,00701,05,03,2,26,02,09,2015,1,53,091,2,1,231,15,1,911,36,2,,,,12,2016,2,,,,,,,,,,,,,2,,2,,000463.2304,1
01,0111,009,00396,02,02,2,23,01,05,2016,2,04,921,1,1,235,24,1,911,04,2,,,,05,2018,2,,,,,,,,,,,,,2,,2,,000407.0994,1
01,0112,009,00396,03,03,2,52,01,09,2016,2,06,921,1,1,211,24,1,911,00,2,,,,09,2018,2,,,,,,,,,,,,,2,,2,,000372.3255,1
01,0113,009,00396,04,05,2,27,01,04,2016,2,61,921,4,,400,88,2,,,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000398.4163,2
01,0114,009,00396,02,03,2,34,02,01,2014,1,06,512,1,1,234,88,1,911,56,2,,,,88,8888,1,0030000,5,1,100,,,,,,,,,2,,2,,000398.4163,1
01,0115,009,00396,03,03,1,33,01,10,2015,1,06,711,1,1,233,24,1,712,11,2,,,,10,2017,1,0012000,5,1,070,2,030,,,,,,,2,,2,,000391.2530,1
01,0115,009,00396,04,03,2,32,01,12,2014,3,04,521,1,1,235,24,1,911,21,2,,,,12,2016,1,0011000,5,1,100,,,,,,,,,2,,2,,000398.4163,1
01,0116,009,00396,04,03,2,28,01,02,2016,1,67,422,1,1,223,12,1,234,07,2,,,,02,2017,2,,,,,,,,,,,,,2,,2,,000398.4163,1
01,0116,009,00396,05,03,2,26,02,09,2014,1,67,222,1,1,234,27,1,222,48,2,,,,12,2016,1,0015000,1,1,100,,,,,,,,,2,,2,,000398.4163,1
01,0117,009,00634,03,03,2,39,01,11,2014,4,06,911,1,1,235,24,1,911,22,2,,,,11,2016,1,0025000,5,1,100,,,,,,,,,2,,2,,000428.0027,1
01,0118,009,00634,02,02,2,42,01,04,2015,2,04,921,1,1,235,24,1,911,17,2,,,,04,2017,1,0018000,5,1,060,2,040,,,,,,,2,,2,,000428.0027,1
01,0119,010,00612,03,03,1,30,02,07,2014,1,06,921,1,1,213,36,1,815,50,2,,,,07,2017,1,0019500,5,1,060,2,040,,,,,,,2,,2,,000408.1681,1
01,0119,010,00612,04,03,2,25,01,01,2015,1,64,143,1,1,213,24,1,911,20,2,,,,01,2017,1,0014500,5,1,100,,,,,,,,,2,,2,,000415.6411,1
01,0120,010,00612,02,02,2,23,02,08,2015,2,04,921,1,1,222,24,1,911,37,2,,,,08,2017,1,0048000,1,1,100,,,,,,,,,2,,2,,000424.6996,1
01,0121,010,00612,02,03,1,31,01,09,2015,1,54,742,1,1,213,36,1,815,12,2,,,,09,2018,1,0130000,5,1,050,,,3,050,,,,,2,,2,,000408.1681,1
01,0122,010,00612,02,02,2,51,02,04,2015,2,04,921,1,1,211,24,1,911,39,2,,,,04,2017,1,0012000,1,1,100,,,,,,,,,2,,2,,000388.4223,1
01,0123,011,00578,02,05,1,48,05,12,2015,2,06,611,1,2,300,09,1,512,45,1,09,2016,2,,,1,0030000,1,1,100,,,,,,,,,1,0050000,2,,000431.0760,1
01,0123,011,00578,05,03,1,38,04,04,2016,2,58,611,1,2,300,09,1,835,41,2,,,,01,2017,1,0040000,1,1,100,,,,,,,,,2,,2,,000542.1649,1
01,0124,011,00578,01,01,1,55,01,04,2016,2,06,611,4,,500,88,2,,,2,,,,88,8888,2,,,,,,,,,,,,,2,,2,,000368.8470,2
01,0125,009,00277,03,03,2,46,02,01,2016,2,04,091,1,1,211,24,1,911,32,2,,,,01,2018,1,0078000,5,1,100,,,,,,,,,2,,1,0013000,000378.8574,1
01,0126,012,00106,03,03,1,24,02,02,2013,1,68,091,1,1,234,58,1,513,36,2,,,,12,2017,1,0047000,5,1,075,,,3,020,4,005,,,2,,2,,000506.1773,1
01,0127,012,00106,03,03,2,25,01,09,2014,1,67,222,1,1,233,24,1,222,24,1,09,2016,2,,,1,0003000,1,1,100,,,,,,,,,1,0100000,1,0050000,000461.3241,1
01,0128,012,00106,02,02,2,40,01,05,2016,2,04,514,1,1,221,24,1,911,04,2,,,,05,2018,1,0022500,5,1,100,,,,,,,,,2,,2,,000493.2221,1
01,0129,010,00255,03,03,2,24,01,09,2013,1,67,521,1,1,231,39,1,222,36,2,,,,12,2016,1,0065000,1,1,085,,,3,015,,,,,2,,2,,000420.2848,1
01,0130,010,00255,07,03,2,42,02,08,2016,2,63,911,1,1,400,24,1,532,46,2,,,,08,2018,1,0010000,5,1,100,,,,,,,,,1,0050000,2,,000439.7610,1
01,0131,011,00221,02,02,2,36,01,11,2015,2,04,522,1,1,232,24,1,531,10,2,,,,11,2017,1,0011000,5,1,100,,,,,,,,,2,,2,,000480.7670,1
01,0132,011,00221,04,03,2,27,01,09,2013,1,57,522,1,1,400,48,1,911,36,2,,,,09,2017,1,0024000,1,1,100,,,,,,,,,2,,2,,000449.6745,1
01,0133,011,00221,02,02,2,28,01,12,2015,2,63,334,1,1,211,36,1,911,08,1,08,2016,3,,,1,0020000,1,1,090,,,3,010,,,,,1,0020000,2,,000449.6745,1
01,0134,011,00221,07,03,1,29,01,05,2014,5,55,513,1,1,214,48,1,311,28,2,,,,05,2018,1,0026000,1,1,100,,,,,,,,,2,,2,,000441.5896,1
01,0135,011,00221,01,01,1,53,03,08,2016,2,65,214,1,1,222,24,1,214,49,2,,,,08,2018,2,,,,,,,,,,,,,2,,2,,000410.8527,1
01,0135,011,00221,02,02,2,43,03,08,2016,2,67,226,1,1,222,24,1,226,13,2,,,,08,2018,2,,,,,,,,,,,,,2,,2,,000480.7670,1
01,0135,011,00221,03,03,1,18,03,08,2016,1,06,093,5,,222,24,2,,,2,,,,08,2018,2,,,,,,,,,,,,,2,,2,,000493.3950,2
01,0135,011,00221,04,03,1,18,03,08,2016,1,06,093,5,,222,24,2,,,2,,,,08,2018,2,,,,,,,,,,,,,2,,2,,000493.3950,2
01,0135,011,00221,05,03,1,12,03,08,2016,1,02,093,5,,222,24,2,,,2,,,,08,2018,2,,,,,,,,,,,,,2,,2,,000443.7453,2
01,0136,011,00221,04,05,2,30,01,01,2016,2,61,234,1,1,222,24,1,911,08,2,,,,01,2018,1,0042000,5,1,090,2,010,,,,,,,2,,2,,000449.6745,1
01,0137,009,00515,03,02,2,33,03,12,2015,2,06,091,1,1,233,24,1,911,57,2,,,,12,2017,1,0030000,5,1,100,,,,,,,,,2,,2,,000391.1226,1
01,0138,009,00515,03,03,2,26,01,09,2014,1,04,921,1,1,214,27,1,911,24,2,,,,12,2016,1,0039000,5,1,100,,,,,,,,,2,,2,,000391.1226,1
01,0139,009,00515,05,03,2,28,02,01,2014,1,06,921,1,1,234,36,1,522,56,2,,,,01,2017,1,0040000,5,1,100,,,,,,,,,2,,2,,000391.1226,1
01,0140,009,00515,01,01,1,48,01,04,2014,2,55,611,1,1,233,24,1,721,24,1,04,2016,2,,,2,,,,,,,,,,,,,1,0025000,1,0009500,000357.3558,1
01,0141,009,00515,02,02,2,39,01,08,2013,2,54,921,1,1,233,88,1,911,37,2,,,,88,8888,1,0060000,5,1,090,,,3,010,,,,,2,,2,,000418.1666,1
01,0142,009,00515,03,03,1,36,01,03,2015,1,66,921,1,1,233,24,1,832,18,2,,,,03,2017,1,0090000,5,1,095,,,3,005,,,,,2,,2,,000449.4468,1
01,0142,009,00515,04,03,2,34,01,08,2016,1,68,091,1,1,211,24,1,911,01,2,,,,08,2018,1,0010000,5,1,100,,,,,,,,,2,,2,,000391.1226,1
01,0143,009,00515,05,02,2,42,03,04,2016,2,04,091,1,1,222,12,1,911,41,2,,,,04,2017,1,0039000,5,1,100,,,,,,,,,2,,2,,000418.1666,1
01,0144,012,00582,03,02,1,38,03,05,2016,2,04,931,1,1,214,24,1,721,52,2,,,,05,2018,1,0150000,1,1,090,,,3,010,,,,,2,,2,,000530.1168,1
01,0145,012,00582,11,05,2,20,01,02,2015,2,04,522,1,1,212,88,1,522,19,2,,,,88,8888,1,0060000,5,1,085,,,3,015,,,,,2,,2,,000471.3782,1
01,0146,012,00582,03,02,2,30,01,06,2015,2,61,522,1,1,232,24,1,911,15,2,,,,06,2017,1,0068000,5,1,095,,,3,005,,,,,2,,2,,000461.3241,1
01,0147,012,00582,11,03,2,33,02,01,2014,2,64,523,1,1,232,88,1,413,32,2,,,,88,8888,1,0060000,5,1,090,,,3,010,,,,,2,,2,,000461.3241,1
01,0148,012,00582,03,03,2,29,01,04,2016,1,04,522,1,1,400,24,1,911,05,2,,,,04,2018,2,,,,,,,,,,,,,2,,2,,000461.3241,1
01,0149,010,00374,04,02,2,31,02,04,2016,2,06,921,1,1,235,36,1,911,53,2,,,,04,2019,1,0040000,1,1,075,,,3,015,4,010,,,1,0100000,2,,000408.9009,1
01,0150,010,00374,06,03,2,40,02,06,2016,1,06,921,1,1,211,24,1,911,27,2,,,,06,2018,1,0010000,5,1,100,,,,,,,,,1,0050000,2,,000437.1742,1
01,0150,010,00374,07,06,2,24,01,04,2016,1,06,522,1,1,235,24,1,532,05,2,,,,04,2018,1,0016000,1,1,100,,,,,,,,,2,,2,,000417.8125,1
01,0151,010,00374,01,01,1,40,02,08,2016,2,68,611,1,1,213,24,1,911,25,2,,,,08,2018,1,0010000,1,1,100,,,,,,,,,1,0100000,1,0025000,000469.8762,1
01,0152,009,00039,02,02,2,32,01,05,2012,2,03,521,1,1,211,51,1,911,51,1,08,2016,2,,,2,,,,,,,,,,,,,1,0060000,2,,000391.6013,1
01,0153,009,00039,03,03,2,32,01,03,2015,1,04,932,1,1,211,24,1,911,18,2,,,,03,2017,1,0041000,5,1,100,,,,,,,,,2,,1,0020000,000391.6013,1
01,0154,009,00039,02,02,2,51,05,08,2015,2,05,921,1,1,234,12,1,911,60,1,09,2016,2,,,1,0048000,5,1,080,,,3,015,4,005,,,1,0030000,1,0045000,000365.9567,1
01,0155,010,00493,05,03,1,25,01,06,2015,1,05,741,1,1,234,17,1,741,15,2,,,,11,2016,1,0005000,1,1,100,,,,,,,,,2,,2,,000415.0627,1
01,0156,010,00493,04,02,2,48,06,11,2014,2,67,314,1,1,233,24,1,314,60,2,,,,11,2016,1,0120000,1,1,100,,,,,,,,,2,,2,,000394.9834,1
01,0157,011,00459,02,02,2,38,01,09,2014,2,04,921,1,1,231,26,1,911,24,2,,,,11,2016,1,0048000,1,1,100,,,,,,,,,2,,2,,000509.7415,1
01,0158,010,00522,03,03,1,30,01,10,2012,1,67,222,1,1,233,24,1,222,24,1,10,2014,2,,,2,,,,,,,,,,,,,2,,2,,000599.7124,2
01,0159,010,00522,03,05,1,38,04,05,2016,2,04,721,1,1,233,12,1,721,36,2,,,,05,2017,1,0080000,5,1,100,,,,,,,,,2,,2,,000558.5606,1
01,0160,010,00522,03,03,1,27,01,12,2015,1,67,222,1,1,233,24,1,222,09,2,,,,12,2017,1,0010000,1,1,100,,,,,,,,,2,,2,,000599.7124,1
01,0161,010,00522,01,01,1,42,01,10,2011,2,67,231,1,1,100,33,1,222,33,1,07,2014,3,,,2,,,,,,,,,,,,,2,,2,,000558.5606,2
01,0162,010,00522,03,05,1,32,01,09,2015,2,06,832,1,1,233,12,1,833,12,1,09,2016,3,,,1,0080000,1,1,070,,,3,030,,,,,1,0000000,2,,000599.7124,1
01,0162,010,00522,04,03,2,30,01,09,2013,2,67,091,1,1,300,15,1,222,15,1,12,2014,3,,,2,,,,,,,,,,,,,2,,2,,000528.8688,2
01,0163,010,00643,01,01,1,37,02,05,2015,2,04,932,1,1,233,24,1,513,40,2,,,,05,2017,1,0069000,1,1,095,,,3,005,,,,,2,,2,,000582.7291,1
01,0164,010,00643,03,03,2,35,01,10,2014,1,06,522,1,1,232,01,1,911,01,1,11,2014,3,,,2,,,,,,,,,,,,,2,,2,,000537.3531,2
01,0165,010,00643,01,01,1,41,02,02,2016,2,04,931,1,1,233,24,1,931,31,2,,,,02,2018,1,0068000,5,1,100,,,,,,,,,2,,2,,000582.7291,1
01,0166,010,00159,03,03,1,39,03,07,2015,1,67,231,1,1,233,24,1,231,56,2,,,,07,2017,1,0062000,5,1,040,2,060,,,,,,,1,0050000,2,,000559.9034,1
01,0166,010,00159,04,05,1,38,02,05,2014,2,06,921,1,1,234,36,1,311,57,2,,,,05,2017,2,,,,,,,,,,,,,2,,2,,000559.9034,1
01,0166,010,00159,05,03,2,38,01,06,2014,2,67,422,1,1,234,36,1,522,27,2,,,,06,2017,1,0065000,5,1,090,,,3,010,,,,,2,,2,,000516.3048,1
01,0167,010,00159,01,01,1,45,03,09,2016,2,06,611,1,1,233,24,1,712,50,2,,,,09,2018,1,0034000,1,1,100,,,,,,,,,1,0080000,1,0030000,000544.8389,1
01,0168,010,00159,04,05,2,43,01,12,2011,5,04,522,1,1,222,24,1,911,24,1,12,2013,2,,,2,,,,,,,,,,,,,2,,2,,000516.3048,2
01,0169,010,00159,05,03,2,46,02,07,2015,4,04,952,1,1,234,24,1,911,55,2,,,,07,2017,1,0028000,1,1,100,,,,,,,,,2,,2,,000461.7081,1
01,0170,010,00159,02,02,2,36,06,08,2016,2,04,921,1,1,234,16,1,911,54,2,,,,12,2017,1,0051000,5,1,090,,,3,010,,,,,1,0060000,1,0045000,000516.3048,1
01,0171,009,00099,02,02,2,42,01,06,2016,2,04,921,1,1,211,24,1,911,03,2,,,,06,2018,1,0009000,5,1,100,,,,,,,,,2,,2,,000388.2810,1
01,0172,009,00099,01,01,1,37,06,08,2016,1,65,522,1,2,400,09,1,835,40,2,,,,05,2017,1,0054000,1,1,090,,,3,010,,,,,1,0000000,2,,000421.0689,1
01,0173,009,00099,03,05,2,45,03,05,2015,2,04,911,1,1,222,24,1,911,52,2,,,,05,2017,1,0008000,5,1,100,,,,,,,,,2,,2,,000347.2223,1
01,0174,009,00099,02,03,2,23,01,05,2016,1,67,334,1,1,233,24,1,222,04,2,,,,05,2018,1,0085000,1,1,090,,,3,010,,,,,2,,2,,000387.4824,1
01,0175,009,00099,02,02,2,46,05,12,2014,2,04,921,1,1,211,24,1,911,55,2,,,,12,2016,1,0058000,5,1,100,,,,,,,,,2,,2,,000347.2223,1
01,0176,010,00401,01,01,2,78,01,08,2016,3,61,234,4,,500,01,2,,,1,09,2016,3,,,2,,,,,,,,,,,,,1,0000000,2,,000528.3925,2
01,0177,010,00401,01,01,1,49,05,06,2016,2,58,832,1,2,100,09,1,835,40,2,,,,03,2017,1,0144000,1,1,070,,,3,030,,,,,2,,2,,000559.2111,1
01,0178,010,00401,02,02,2,36,02,01,2016,2,06,612,1,1,233,24,1,911,33,2,,,,01,2018,1,0062000,5,1,100,,,,,,,,,2,,2,,000529.9243,1
01,0179,010,00401,03,03,1,23,01,04,2014,1,65,961,1,2,222,10,1,835,10,1,02,2015,2,,,2,,,,,,,,,,,,,2,,2,,000590.7288,2
01,0180,010,00401,02,02,2,37,02,08,2016,2,66,513,1,1,235,24,1,911,26,2,,,,08,2018,1,0010000,5,1,100,,,,,,,,,2,,2,,000529.9243,1
01,0181,010,00401,01,01,1,38,01,12,2013,2,04,832,1,1,233,36,1,721,33,2,,,,12,2016,1,0095000,1,1,075,,,3,025,,,,,2,,2,,000574.6730,1
01,0182,009,00583,07,03,2,43,02,07,2015,4,06,933,1,1,211,24,1,911,39,2,,,,07,2017,1,0030000,5,1,100,,,,,,,,,2,,2,,000405.2097,1
01,0182,009,00583,14,08,1,27,02,07,2016,2,67,243,1,1,222,24,1,222,27,2,,,,07,2018,1,0030000,1,1,080,,,3,020,,,,,1,0100000,1,0011000,000471.8017,1
01,0182,009,00583,15,06,2,27,02,08,2016,2,67,222,1,1,222,24,1,222,26,2,,,,08,2018,2,,,,,,,,,,,,,1,0100000,2,,000416.0681,1
01,0183,011,00467,02,03,1,36,02,08,2016,1,65,311,1,1,233,24,1,311,14,2,,,,08,2018,1,0025000,1,1,100,,,,,,,,,2,,2,,000513.5805,1
01,0184,012,00550,01,01,1,37,01,01,2014,2,04,713,1,1,233,28,1,713,28,1,05,2016,3,,,1,0018000,5,1,100,,,,,,,,,1,0000000,2,,000570.5659,1
01,0185,012,00550,01,01,1,42,01,12,2015,2,04,721,1,1,233,13,1,721,09,2,,,,01,2017,1,0047000,5,1,090,,,3,010,,,,,2,,2,,000570.5659,1
01,0185,012,00550,02,02,2,40,01,09,2014,2,04,912,1,1,233,27,1,911,24,2,,,,12,2016,1,0008000,5,1,100,,,,,,,,,2,,2,,000526.1369,1
01,0186,012,00550,04,03,1,33,03,12,2015,2,68,521,1,2,400,10,1,524,27,2,,,,10,2016,2,,,,,,,,,,,,,2,,2,,000612.6021,1
01,0187,012,00429,01,01,2,47,02,04,2015,3,04,521,1,1,222,24,1,911,41,2,,,,04,2017,1,0030000,1,1,100,,,,,,,,,2,,1,0003000,000455.5393,1
01,0188,012,00429,01,01,1,42,04,02,2016,2,65,251,1,1,233,12,1,334,43,2,,,,02,2017,1,0260000,1,1,085,2,010,3,005,,,,,2,,2,,000552.4226,1
01,0189,012,00429,01,01,1,28,01,08,2016,5,06,541,1,1,233,24,1,515,01,2,,,,08,2018,1,0000150,5,1,100,,,,,,,,,2,,2,,000593.1222,1
01,0190,012,00429,07,03,2,34,01,01,2014,1,04,911,1,1,233,31,1,911,31,1,08,2016,2,,,1,0008700,5,1,100,,,,,,,,,1,0020000,2,,000523.0571,1
01,0191,012,00429,02,03,2,30,02,05,2016,2,67,222,1,1,233,24,1,222,28,2,,,,05,2018,1,0012000,1,1,100,,,,,,,,,2,,2,,000523.0571,1
01,0192,012,00187,03,03,2,39,03,07,2013,1,06,921,1,1,222,48,1,911,55,2,,,,07,2017,1,0028000,1,1,100,,,,,,,,,2,,2,,000505.1614,1
01,0192,012,00187,04,03,1,25,02,09,2016,1,65,921,1,2,214,06,1,723,01,2,,,,03,2017,1,0020000,1,1,100,,,,,,,,,1,0150000,1,0010000,000588.1795,1
01,0193,012,00187,01,01,2,28,01,02,2015,2,04,521,1,1,211,24,1,911,19,2,,,,02,2017,2,,,,,,,,,,,,,2,,2,,000518.6983,1
01,0194,012,00187,02,02,2,26,01,09,2012,5,63,522,1,1,211,24,1,911,24,1,09,2014,2,,,2,,,,,,,,,,,,,2,,2,,000518.6983,2
01,0195,009,00704,03,03,1,28,02,08,2015,1,04,921,1,1,234,24,1,811,37,2,,,,08,2017,1,0015000,5,1,100,,,,,,,,,2,,2,,000458.4340,1
01,0196,009,00704,02,02,2,31,01,09,2015,2,04,921,1,1,232,24,1,911,12,2,,,,09,2017,1,0030000,5,1,100,,,,,,,,,2,,2,,000404.2795,1
01,0197,009,00704,01,01,1,59,01,01,2012,2,63,611,1,1,234,60,1,421,56,2,,,,01,2017,1,0028000,1,1,100,,,,,,,,,1,0030000,1,0014000,000357.5150,1
01,0198,012,00671,01,01,2,55,02,04,2014,3,02,921,1,1,214,36,1,911,53,2,,,,04,2017,1,0020000,1,1,100,,,,,,,,,2,,1,0010000,000502.5835,1
01,0199,012,00671,05,03,2,33,02,07,2015,3,04,921,1,1,222,24,1,911,38,2,,,,07,2017,1,0024000,5,1,100,,,,,,,,,2,,2,,000516.1557,1
01,0200,012,00066,01,01,1,45,06,05,2016,2,68,522,1,2,231,06,1,835,34,2,,,,11,2016,1,0600000,1,1,070,2,025,,,4,005,,,1,0100000,2,,000545.6228,1
01,0201,012,00066,03,03,1,32,01,02,2015,2,06,522,1,1,231,27,1,524,19,2,,,,05,2017,1,0030000,5,1,100,,,,,,,,,2,,2,,000602.0191,1
01,0202,009,00220,02,02,2,38,02,11,2014,2,03,091,1,1,211,24,1,911,46,2,,,,11,2016,1,0048000,5,1,050,2,020,3,030,,,,,1,0015000,2,,000402.5084,1
01,0203,012,00308,02,02,2,43,01,01,2013,2,04,921,1,1,234,48,1,911,44,2,,,,01,2017,1,0030000,5,1,100,,,,,,,,,2,,1,0006000,000508.6573,1
01,0204,012,00308,04,03,2,26,01,02,2015,2,58,522,1,1,232,24,1,911,19,2,,,,02,2017,1,0020000,5,1,100,,,,,,,,,2,,2,,000522.2879,1
01,0204,012,00308,08,03,2,30,02,09,2015,4,58,513,1,1,222,24,1,911,36,2,,,,09,2017,1,0022500,5,1,100,,,,,,,,,2,,2,,000522.2879,1
01,0205,012,00308,03,03,1,34,01,06,2015,1,05,513,1,1,233,24,1,713,15,2,,,,06,2017,1,0006000,5,1,067,,,,,4,033,,,2,,2,,000592.2499,1
01,0205,012,00308,04,03,2,31,02,06,2014,1,04,911,1,1,222,36,1,911,53,2,,,,06,2017,1,0030000,5,1,100,,,,,,,,,2,,1,0003000,000522.2879,1
01,0205,012,00308,81,05,1,57,01,05,2015,5,04,753,6,,500,36,1,921,16,2,,,,05,2018,1,0027000,5,1,100,,,,,,,,,2,,2,,000496.3020,
01,0206,012,00308,02,02,2,37,02,06,2015,5,04,921,1,1,222,24,1,911,54,2,,,,06,2017,1,0029000,5,1,050,2,050,,,,,,,2,,2,,000508.6573,1
01,0207,011,00104,03,03,1,27,02,12,2015,1,04,931,1,1,233,24,1,931,34,2,,,,12,2017,1,0021000,1,1,100,,,,,,,,,2,,2,,000580.1952,1
01,0207,011,00104,04,03,1,23,01,03,2016,1,04,723,1,1,233,24,1,931,06,2,,,,03,2018,1,0002000,5,1,100,,,,,,,,,2,,2,,000555.4804,1
01,0208,011,00104,02,02,2,28,02,09,2016,2,06,522,1,1,233,36,1,911,12,2,,,,09,2019,1,0032000,1,1,100,,,,,,,,,1,0005000,2,,000511.6571,1
01,0209,009,00341,01,01,1,39,02,07,2015,2,02,921,1,1,232,24,1,931,38,1,09,2016,3,,,1,0019000,5,1,100,,,,,,,,,1,0150000,2,,000440.4037,1
01,0210,010,00038,04,03,1,31,01,09,2014,1,54,351,1,1,233,36,1,351,24,2,,,,09,2017,1,0015000,1,1,090,,,3,010,,,,,2,,2,,000624.7006,1
01,0210,010,00038,06,03,2,33,01,01,2016,2,06,912,1,1,234,24,1,531,08,2,,,,01,2018,1,0030000,1,1,098,,,3,002,,,,,2,,2,,000550.9051,1
01,0211,010,00038,04,03,2,34,03,06,2015,2,58,612,1,1,222,24,1,911,60,2,,,,06,2017,1,0018000,5,1,100,,,,,,,,,2,,2,,000550.9051,1
01,0212,010,00038,02,02,2,39,02,11,2013,2,04,522,1,1,211,24,1,911,48,1,11,2015,2,,,2,,,,,,,,,,,,,2,,2,,000536.5278,2
01,0213,011,00709,02,02,2,31,02,06,2015,5,54,325,1,1,233,09,1,325,32,1,02,2016,3,,,2,,,,,,,,,,,,,2,,2,,000514.7184,2
01,0214,011,00709,02,02,2,33,01,10,2015,5,03,921,1,1,221,24,1,911,11,2,,,,10,2017,1,0010000,5,1,100,,,,,,,,,2,,2,,000514.7184,1
01,0215,011,00709,03,03,2,27,02,01,2016,1,04,522,1,1,211,24,1,911,32,2,,,,01,2018,1,0046000,5,1,100,,,,,,,,,2,,2,,000514.7184,1
01,0216,009,00462,01,01,1,49,02,05,2015,2,04,611,1,1,232,24,1,723,45,2,,,,05,2017,1,0062000,5,1,100,,,,,,,,,2,,2,,000413.9207,1
01,0217,009,00462,01,01,1,40,05,12,2015,2,58,611,1,2,212,09,1,835,45,1,09,2016,2,,,1,0120000,1,1,100,,,,,,,,,1,0000000,2,,000425.3654,1
01,0218,009,00462,02,02,2,46,02,08,2012,2,04,091,1,1,235,60,1,911,48,2,,,,08,2017,1,0120000,5,1,100,,,,,,,,,2,,2,,000350.7652,1
01,0219,009,00462,05,05,2,36,02,12,2014,2,04,091,1,1,234,27,1,911,45,2,,,,03,2017,1,0048000,5,1,100,,,,,,,,,2,,2,,000392.2430,1
01,0220,009,00462,03,03,2,36,01,06,2016,4,04,513,1,1,211,24,1,911,03,2,,,,06,2018,1,0015000,5,1,100,,,,,,,,,2,,2,,000392.2430,1
01,0221,011,01614,03,03,2,34,02,02,2015,1,61,095,4,,212,10,2,,,1,02,2016,3,,,2,,,,,,,,,,,,,2,,2,,002601.0232,2
01,0222,011,01614,01,01,1,42,01,09,2015,2,05,741,1,2,100,11,1,835,11,1,08,2016,2,,,1,0012000,1,1,080,,,3,020,,,,,1,0030000,2,,002353.5596,1
