REGN,PROV,URB,HHCN,REL,SEX,AGE,TMSLEFT,DTLEFTMONTH,DTLEFTYEAR,MSTAT,HGRADE,USOCC,REASON,CTRY,STAY,RET,DTRETMON,DTRETYR,WORK1,OCUP1,DTEXPMON,DTEXPYR,WORK2,OCUP2,NOMONTH,CASHREM,CASHAMT,MODE,CASHHOME,INKIND,KINDAMT,SWGT
5,20,1,964,3,2,27,1,9,95,1,6,541,1,39,24,2,,,,,8,97,1,541,1,2,,,,2,,0.2165
5,20,1,968,3,2,30,2,8,95,1,6,541,1,81,24,2,,,,,7,97,1,541,2,1,10000,1,38000,1,10300,0.2165
5,20,1,968,3,1,32,1,3,95,1,4,532,1,81,24,2,,,,,3,97,1,532,7,2,,,,1,12500,0.2165
5,20,1,970,3,1,31,2,7,94,1,6,111,1,81,17,2,,,,,12,95,1,111,15,1,45000,1,,1,19500,0.2165
5,20,1,970,3,1,29,2,5,94,1,6,21,1,81,16,2,,,,,10,95,1,21,17,1,50000,1,,2,,0.2165
5,20,2,1041,3,2,27,1,7,94,1,6,66,1,81,24,2,,,,,7,96,1,66,15,2,,,,2,,0.7217
5,20,1,990,3,1,28,3,1,95,1,6,981,1,33,10,2,,,,,12,95,1,981,10,1,57000,1,,2,,0.2165
5,20,1,978,2,1,37,1,2,93,2,3,872,1,81,32,2,,,,,10,95,1,872,32,1,10000,1,,2,,0.2165
5,20,2,1023,3,2,25,1,12,94,1,6,66,1,81,12,2,,,,,12,95,1,66,10,1,9000,1,,1,10000,0.7217
5,20,2,1031,4,2,39,1,3,95,3,5,560,1,82,24,2,,,,,3,97,1,541,7,1,5200,5,,2,,0.7217
5,41,2,1187,3,1,19,1,10,94,1,4,Z30,1,96,10,1,8,95,1,599,,,,,10,1,24000,1,17000,1,4300,0.9097
5,41,2,1234,3,2,25,2,12,93,1,1,Z20,1,82,88,2,,,,,88,88,1,541,34,2,,,,2,,0.9097
5,41,2,1140,3,1,24,2,8,95,1,6,Z30,1,35,10,2,,,,,6,96,1,42,2,1,9300,1,,2,,0.9097
5,62,2,1427,4,1,28,1,9,93,2,5,985,1,81,24,2,,,,,12,95,1,985,25,1,23000,1,,2,,0.8378
5,62,2,1391,3,1,25,2,2,95,1,5,Z90,1,35,12,1,9,95,1,531,,,,,7,2,,,,2,,0.8378
5,62,1,1309,1,1,48,3,5,95,2,2,999,1,81,24,2,,,,,5,97,1,959,5,1,25000,1,,2,,0.5585
5,62,1,1310,4,2,30,1,11,94,2,5,Z20,1,39,24,2,,,,,11,96,1,541,11,1,30000,1,,1,2000,0.5585
5,62,2,1355,3,2,18,1,7,94,1,3,532,1,52,6,1,1,95,1,179,,,,,6,1,2500,2,,1,32000,0.8378
6,4,2,108,4,1,48,4,9,95,2,3,621,1,82,10,2,,,,,7,96,1,981,1,1,48000,1,,2,,0.657
6,4,2,122,1,1,50,1,1,91,2,4,611,1,80,36,1,12,94,1,961,,,,,35,2,,,,2,,0.657
6,4,2,126,1,1,71,1,7,93,2,1,611,6,96,29,2,,,,,1,96,2,,,2,,,,2,,0.657
6,4,1,16,2,2,48,2,2,95,2,4,593,6,9,22,2,,,,,12,96,1,593,8,1,7800,1,,2,,0.438
6,4,1,17,2,1,46,2,10,94,2,5,42,1,42,9,1,8,95,1,42,,,,,10,1,124800,1,40000,1,13300,0.438
6,4,1,19,3,1,23,2,4,95,1,5,981,1,999,8,2,,,,,12,95,1,981,6,1,27200,1,,2,,0.438
6,4,1,24,2,1,37,1,10,92,2,5,981,1,35,25,1,10,94,1,981,,,,,24,2,,,,2,,0.438
6,4,1,11,3,1,30,2,7,95,1,6,43,1,84,6,2,,,,,99,99,1,981,3,1,5000,1,,1,4875,0.438
6,4,2,86,2,1,67,1,10,93,2,4,361,6,96,88,2,,,,,88,88,1,552,24,1,20000,1,,2,,0.657
6,4,1,49,6,2,45,3,5,94,2,6,66,1,56,12,1,5,95,1,66,,,,,12,2,,,50000,1,15000,0.438
6,4,1,51,2,1,53,4,5,95,2,4,981,1,999,8,2,,,,,1,96,1,981,10,1,42000,1,20000,1,15000,0.438
6,6,2,272,3,1,26,1,10,92,1,5,X30,1,52,1,2,,,,,2,96,1,846,36,1,10000,3,,2,,0.6966
6,6,2,249,1,1,39,5,2,95,2,5,861,1,39,10,2,,,,,11,95,1,43,8,1,60000,1,,1,67900,0.6966
6,6,1,174,3,2,20,1,4,95,1,5,451,1,53,24,2,,,,,4,97,1,541,6,2,,,,2,,0.4644
6,6,2,226,3,2,24,2,1,95,1,5,541,1,82,24,2,,,,,88,88,1,541,9,1,40000,1,,1,3000,0.6966
6,6,2,211,3,2,30,1,2,95,2,6,135,1,89,12,2,,,,,3,96,1,541,8,1,10000,1,,2,,0.6966
6,6,2,211,4,1,40,1,7,94,2,5,611,6,18,24,2,,,,,3,96,1,451,15,2,,,,2,,0.6966
6,6,2,218,3,2,25,2,4,93,1,4,Z30,3,9,60,2,,,,,7,96,1,593,30,1,15000,3,,1,14000,0.6966
6,6,2,219,6,2,52,1,12,90,2,3,Z20,4,83,48,1,9,95,1,541,,,,,57,1,6000,4,5000,1,10900,0.6966
6,6,1,159,3,2,23,1,12,93,1,5,Z20,1,82,24,2,,,,,11,95,1,541,22,1,15000,4,,2,,0.4644
6,6,1,162,3,1,30,1,4,95,1,6,Z20,1,52,12,2,,,,,5,96,1,981,6,1,52000,1,,1,45000,0.4644
6,6,2,252,3,2,24,1,2,93,1,6,451,1,82,36,2,,,,,2,97,1,541,32,1,10300,4,,1,7800,0.6966
6,6,2,256,6,1,25,1,6,94,1,5,985,1,82,12,2,,,,,2,96,1,846,16,1,2000,4,,2,,0.6966
6,19,2,454,3,2,29,1,6,92,1,6,451,1,94,24,2,,,,,12,95,1,541,40,1,9500,1,,2,,0.7241
6,19,2,458,3,2,27,1,1,93,1,6,949,1,89,24,2,,,,,1,96,1,949,33,1,60000,1,,2,,0.7241
6,19,2,458,3,2,32,2,1,93,1,6,949,4,18,24,2,,,,,1,98,1,599,32,1,40000,1,,2,,0.7241
6,19,2,458,3,2,29,1,9,95,1,6,700,1,89,12,2,,,,,10,96,1,331,1,2,,,,2,,0.7241
6,19,1,363,3,2,25,2,8,94,1,6,66,1,89,12,1,9,95,1,66,,,,,13,2,,,,2,,0.4828
6,19,1,363,3,2,27,2,9,94,1,6,66,1,81,24,2,,,,,9,96,1,66,12,2,,,,2,,0.4828
6,19,1,325,2,2,34,2,5,93,2,4,Z20,1,82,24,1,5,95,1,541,,,,,24,1,1500,4,,1,5300,0.4828
6,19,1,346,3,2,31,3,6,94,2,4,Z90,8,52,88,2,,,,,88,88,2,,,1,2000,4,,2,,0.4828
6,19,1,348,3,2,26,5,1,92,2,5,311,1,52,6,1,6,92,1,599,,,,,6,1,257000,1,,1,2590,0.4828
6,19,2,399,3,2,31,2,6,95,2,3,949,1,47,48,2,,,,,6,99,1,541,4,1,18000,1,,2,,0.7241
6,19,2,399,3,2,27,1,5,92,1,6,Z90,1,47,48,2,,,,,5,96,1,541,41,1,24000,1,,2,,0.7241
6,30,2,1138,3,2,22,1,1,94,1,4,541,1,82,24,2,,,,,1,96,1,541,20,1,38000,4,,2,,0.6789
6,30,2,915,3,2,36,2,9,94,4,6,386,1,70,24,2,,,,,10,96,1,982,13,2,,,,1,57000,0.6789
6,30,2,916,3,2,34,2,5,91,1,5,621,1,82,24,2,,,,,12,95,1,541,53,1,10000,1,,2,,0.6789
6,30,2,916,3,2,28,1,2,95,1,6,621,1,82,88,2,,,,,88,88,1,541,8,2,,,,2,,0.6789
6,30,1,770,6,1,40,2,9,95,2,5,846,1,81,24,2,,,,,12,97,1,846,1,1,10000,1,20000,1,8500,0.4526
6,30,1,776,1,1,27,1,9,95,2,4,412,1,15,24,2,,,,,10,97,1,713,1,2,,,,1,1500,0.4526
6,30,2,815,3,1,24,1,1,95,1,4,Z30,1,57,24,2,,,,,1,97,1,949,9,2,,,,2,,0.6789
6,30,2,815,3,2,28,2,9,93,1,5,Z30,1,57,24,2,,,,,9,97,1,946,24,1,13000,5,,2,,0.6789
6,30,2,838,2,1,31,2,12,94,2,3,859,1,81,24,2,,,,,1,97,1,859,10,1,18000,1,,1,17200,0.6789
6,30,2,890,1,1,32,2,10,93,2,6,981,1,33,12,1,10,94,1,981,,,,,12,2,,,,2,,0.6789
6,30,2,797,4,1,27,2,10,94,2,6,981,1,35,24,1,9,95,1,981,,,,,11,1,50000,1,,1,5000,0.6789
6,30,2,955,3,2,39,1,6,95,1,4,791,1,81,24,2,,,,,6,97,1,541,4,2,,,,2,,0.6789
6,30,1,688,2,2,35,1,3,93,2,5,412,1,89,24,1,2,94,1,541,,,,,11,1,10000,1,,1,12300,0.4526
6,30,2,999,1,1,32,1,7,91,1,5,616,1,89,2,1,10,91,1,982,,,,,1,2,,,,2,,0.6789
6,30,2,1004,3,2,26,1,12,90,1,3,451,4,82,88,1,12,90,2,,,,,,,2,,,,2,,0.6789
6,30,2,1049,2,2,33,2,9,94,2,3,Z20,1,51,24,2,,,,,10,96,1,541,12,1,6500,1,,2,,0.6789
6,30,2,881,3,1,28,2,6,95,2,5,Z90,1,81,24,2,,,,,6,97,1,872,4,1,11000,1,,1,20000,0.6789
6,30,2,886,3,2,31,1,9,95,1,4,541,1,57,24,2,,,,,9,97,1,541,1,2,,,,2,,0.6789
6,30,2,854,1,1,41,5,4,95,2,4,611,1,81,6,2,,,,,11,95,1,323,6,1,70000,1,,2,,0.6789
6,30,1,728,2,2,32,1,2,91,2,4,621,1,94,60,2,,,,,12,95,1,541,56,1,15000,4,,1,11000,0.4526
6,30,1,525,1,2,59,1,1,95,3,6,Z90,4,64,9,1,9,95,2,,,,,,,1,8000,1,2000,1,500,0.3459
6,30,1,529,2,1,48,2,1,95,2,6,Z20,1,89,24,1,8,95,1,859,,,,,6,1,39000,1,33000,1,27000,0.3459
6,30,1,531,2,1,53,4,7,94,2,6,981,1,52,12,1,9,95,1,981,,,,,14,1,68000,2,75000,1,9750,0.3459
6,30,1,646,6,2,64,3,4,95,2,6,Z90,6,96,6,1,9,95,2,,,,,,,2,,,,2,,0.3459
6,30,1,652,3,2,31,1,7,91,1,6,Z90,6,18,88,2,,,,,88,88,1,329,51,1,30000,1,,2,,0.3459
6,30,1,652,3,1,24,1,9,95,1,6,Z90,1,89,24,2,,,,,9,97,1,26,1,2,,,,2,,0.3459
6,30,1,584,3,1,32,2,1,94,2,6,203,2,9,36,2,,,,,1,97,1,203,21,2,,,,1,3000,0.3459
6,30,1,585,2,2,38,1,8,94,2,4,Z90,1,39,24,2,,,,,8,96,1,549,13,1,18000,1,,2,,0.3459
6,30,1,587,3,2,27,3,9,94,1,5,Z90,1,52,6,2,,,,,88,88,1,929,13,1,32500,1,,1,3000,0.3459
6,30,1,592,3,1,20,1,4,94,1,4,Z90,1,81,12,2,,,,,5,97,1,343,18,1,8000,4,,1,1000,0.3459
6,30,1,632,4,2,27,2,8,95,2,7,66,6,96,88,1,9,95,1,66,,,,,2,1,25000,1,,1,13300,0.3459
6,30,1,639,3,2,30,1,2,95,2,6,66,6,96,88,2,,,,,88,88,1,66,8,2,,,,2,,0.3459
6,30,1,641,6,2,60,1,9,95,3,2,Z30,4,44,3,2,,,,,3,96,2,,,2,,,,2,,0.3459
6,30,1,543,2,1,57,4,2,95,2,4,981,1,35,12,2,,,,,88,88,1,981,8,1,8000,2,,2,,0.3459
6,30,1,543,3,1,26,1,8,95,2,6,Z90,1,39,12,2,,,,,8,96,1,981,2,2,,,,2,,0.3459
6,30,1,610,3,2,54,3,4,95,1,6,Z40,4,96,5,2,,,,,5,96,1,500,5,1,6000,4,,1,5000,0.3459
6,30,1,617,1,1,52,6,4,95,2,6,982,1,99,12,1,7,95,1,982,,,,,6,1,60000,1,600000,1,11000,0.3459
6,30,1,619,3,2,26,1,5,92,1,6,541,1,47,24,2,,,,,6,96,1,541,41,1,6000,1,,2,,0.3459
6,30,1,619,3,2,32,2,4,92,1,6,138,1,47,24,2,,,,,12,95,1,138,42,1,18000,4,,1,13000,0.3459
6,30,1,549,2,1,38,4,4,95,2,6,Z90,1,52,12,2,,,,,4,96,1,982,6,1,53000,5,,1,4000,0.3459
6,30,1,555,2,1,49,4,1,95,2,6,Z90,1,52,12,2,,,,,12,95,1,981,10,1,120000,1,,1,3000,0.3459
6,30,1,567,3,1,22,2,6,95,1,6,599,1,94,12,2,,,,,6,96,1,981,4,1,8000,1,,2,,0.3459
6,30,1,582,1,1,39,5,4,95,2,6,25,1,999,6,2,,,,,2,96,1,25,6,1,150000,1,,2,,0.3459
6,30,1,583,3,2,28,1,8,95,1,6,599,1,39,2,2,,,,,12,95,1,599,2,1,10000,3,,1,2000,0.3459
6,30,2,924,3,1,24,1,7,95,1,5,621,1,35,12,2,,,,,7,96,1,982,3,2,,,,2,,0.6789
6,30,1,657,3,1,34,4,11,94,1,6,981,1,50,12,1,8,95,1,981,,,,,9,1,24000,1,27000,1,10000,0.4526
6,30,1,657,3,1,41,4,8,94,2,6,981,1,96,12,2,,,,,7,96,1,981,14,1,16000,1,,1,20000,0.4526
6,30,1,658,3,1,34,2,11,93,1,5,370,1,35,12,1,12,94,1,370,,,,,13,2,,,,2,,0.4526
6,30,1,661,2,1,30,4,8,95,2,5,982,1,63,12,2,,,,,4,96,1,982,2,2,,,,1,30000,0.4526
6,30,1,666,2,1,39,4,8,95,2,5,982,1,95,9,2,,,,,5,96,1,982,2,1,15000,1,,1,129000,0.4526
6,30,1,669,2,1,37,1,11,94,2,5,352,1,35,8,1,9,95,1,982,,,,,10,1,25000,1,25000,1,3000,0.4526
6,30,1,671,3,2,29,2,7,94,1,6,541,1,39,12,1,7,95,1,541,,,,,12,1,3000,1,,1,5000,0.4526
6,30,2,1081,3,2,31,1,7,94,1,4,541,1,57,24,2,,,,,7,96,1,541,14,2,,,,2,,0.6789
6,30,2,1122,3,2,35,1,12,93,2,4,541,1,39,24,2,,,,,12,95,1,541,22,1,6000,5,,2,,0.6789
6,30,2,1128,3,2,27,1,2,94,2,5,541,1,39,24,2,,,,,5,96,1,541,19,1,6000,1,,2,,0.6789
6,30,2,1027,2,2,34,2,12,94,2,6,22,1,9,24,2,,,,,12,96,1,542,10,1,40000,1,,2,,0.6789
6,30,1,693,3,1,33,2,8,95,1,5,Z90,1,95,11,2,,,,,7,96,1,982,2,2,,,,2,,0.4526
6,30,1,784,3,2,35,1,9,95,1,5,386,1,39,24,2,,,,,88,88,1,541,1,1,22000,1,,2,,0.4526
6,30,1,784,3,2,40,1,4,94,1,2,Z20,1,39,24,2,,,,,5,96,1,541,18,1,17000,1,,2,,0.4526
6,30,1,786,3,2,24,1,3,95,1,5,67,1,89,24,2,,,,,3,97,1,541,7,1,30000,1,,2,,0.4526
6,30,1,786,3,1,22,2,5,95,1,6,981,1,82,8,2,,,,,1,96,1,982,6,1,46800,1,,2,,0.4526
6,30,2,1007,3,2,46,2,4,92,2,4,451,1,81,24,1,9,94,1,541,,,,,29,2,,,,2,,0.6789
6,30,2,1007,4,1,47,2,11,94,2,6,Z90,1,81,24,2,,,,,10,96,1,23,11,1,30000,1,,2,,0.6789
6,30,1,745,2,1,36,2,11,94,2,5,982,1,80,12,2,,,,,12,95,1,982,11,1,46500,1,,2,,0.4526
6,30,1,757,3,1,36,2,7,94,2,6,29,1,81,18,1,1,95,1,29,,,,,6,2,,,,2,,0.4526
6,30,1,759,2,2,51,2,12,94,2,6,135,1,39,24,2,,,,,3,96,1,451,10,1,12000,1,,1,7000,0.4526
6,30,1,759,3,1,26,2,11,94,1,5,Z90,1,999,10,2,,,,,11,95,1,982,11,1,18000,1,,2,,0.4526
6,30,2,1158,3,2,28,1,8,92,1,6,412,1,46,24,2,,,,,88,88,1,541,28,1,30000,1,,2,,0.6789
6,30,2,1159,3,1,22,1,6,95,1,5,621,1,32,10,2,,,,,5,96,1,981,3,1,4000,3,,2,,0.6789
6,30,2,1095,2,1,40,1,8,91,2,1,872,1,81,24,2,,,,,12,95,1,872,50,1,29000,1,,2,,0.6789
6,30,2,824,3,2,32,2,5,95,2,4,412,1,57,24,2,,,,,5,97,1,451,4,1,3000,3,,2,,0.6789
6,30,2,825,3,1,21,1,4,93,1,5,Z20,4,39,88,1,4,93,2,,,,,,,2,,,,2,,0.6789
6,30,2,825,2,2,42,1,4,92,2,4,Z30,4,39,88,1,4,92,2,,,,,,,2,,,,2,,0.6789
6,30,2,825,1,1,44,1,4,92,2,6,451,4,39,88,1,4,92,2,,,,,,,2,,,,2,,0.6789
6,30,2,825,3,1,18,1,4,93,1,4,Z20,4,39,88,1,4,93,2,,,,,,,2,,,,2,,0.6789
6,30,2,825,3,2,17,1,4,92,1,3,Z20,4,39,88,1,4,92,2,,,,,,,2,,,,2,,0.6789
6,30,2,1110,3,1,32,1,12,93,1,5,621,1,42,6,1,6,94,1,981,,,,,18,2,,,,2,,0.6789
6,30,2,1110,3,2,33,1,12,92,1,5,541,1,52,24,1,12,94,1,541,,,,,24,2,,,,2,,0.6789
6,30,2,1110,3,2,25,1,3,95,1,5,Z90,1,10,24,2,,,,,3,97,1,541,7,2,,,,2,,0.6789
6,30,2,1033,3,1,34,2,4,95,1,5,412,1,52,10,2,,,,,2,96,1,981,6,1,12000,1,,2,,0.6789
6,30,2,1037,3,1,30,1,8,95,1,6,141,7,12,36,2,,,,,8,98,1,141,2,1,20000,3,,2,,0.6789
6,30,2,1039,3,2,36,1,8,93,1,6,451,1,82,24,1,7,95,1,541,,,,,23,1,10000,4,10000,2,,0.6789
6,45,1,1219,3,1,28,5,12,90,1,5,776,1,83,6,1,2,95,1,981,,,,,6,1,27000,1,,2,,0.3752
6,45,1,1219,3,1,25,1,2,95,1,5,776,1,82,10,2,,,,,12,95,1,981,10,1,18000,1,,2,,0.3752
6,45,1,1219,3,1,24,2,8,95,1,5,776,1,96,10,2,,,,,99,99,1,981,20,2,,,30000,1,11000,0.3752
6,45,1,1226,3,2,24,1,11,90,1,4,451,1,51,60,2,,,,,11,96,1,451,48,1,18000,4,,2,,0.3752
6,45,1,1231,2,1,40,5,1,95,2,6,981,1,52,11,2,,,,,12,95,1,981,10,1,60000,1,,2,,0.3752
6,45,1,1183,3,1,24,1,3,95,1,6,66,1,96,24,2,,,,,88,88,1,66,7,1,43750,1,,2,,0.3752
6,45,1,1211,3,2,22,1,8,95,1,2,591,1,82,2,2,,,,,8,97,1,541,2,1,5000,4,,2,,0.3752
6,45,1,1212,3,1,23,1,5,95,1,6,Z30,1,96,12,2,,,,,88,88,1,66,5,1,2500,1,,2,,0.3752
6,45,1,1213,1,1,44,2,4,94,3,4,872,1,81,36,2,,,,,12,95,1,872,6,1,16000,1,,2,,0.3752
6,45,1,1216,1,1,49,2,12,93,2,6,Z90,1,81,24,2,,,,,12,95,1,381,22,1,96000,1,,1,2000,0.3752
6,45,1,1218,4,2,27,2,9,95,2,6,66,1,81,24,2,,,,,8,96,1,66,1,2,,,20000,1,4500,0.3752
6,45,1,1241,3,2,23,1,9,91,1,5,Z90,1,94,24,1,9,95,1,532,,,,,21,1,30000,1,65000,2,,0.3752
6,45,1,1264,3,2,26,2,6,92,1,6,66,1,81,24,1,8,95,1,66,,,,,24,2,,,75000,2,,0.3752
6,45,1,1264,3,1,31,2,8,94,1,5,847,3,80,24,1,4,95,1,847,,,,,24,2,,,18000,2,,0.3752
6,45,1,1274,1,1,46,4,5,94,2,6,25,1,57,12,1,6,95,1,25,,,,,12,1,20000,1,150000,2,,0.3752
6,45,1,1192,4,2,23,1,12,94,1,6,Z90,8,83,6,1,6,95,2,,,,,,,2,,,,1,500,0.3752
6,45,1,1192,2,2,43,1,8,91,2,5,Z20,8,96,6,1,3,92,1,386,,,,,10,2,,,,2,,0.3752
6,45,1,1192,3,1,26,1,7,95,1,6,Z90,8,96,3,1,9,95,2,,,,,,,2,,,,2,,0.3752
6,45,1,1196,6,2,25,2,2,95,1,5,Z90,1,82,24,2,,,,,3,96,1,541,8,2,,,,2,,0.3752
6,45,2,1752,3,1,26,6,8,94,2,4,532,1,52,3,1,10,94,1,532,,,,,3,2,,,,2,,0.7793
6,45,2,1928,3,1,26,2,6,95,1,5,981,1,82,10,2,,,,,4,96,1,981,4,1,15600,1,,2,,0.7793
6,45,1,1434,3,2,24,1,8,95,1,6,Z30,6,96,40,2,,,,,12,98,2,,,2,,,,2,,0.5196
6,45,2,1702,3,1,22,1,3,95,1,5,Z30,1,1,88,2,,,,,5,98,1,982,7,1,24000,1,,2,,0.7793
6,45,1,1485,1,1,26,3,12,94,2,6,Z90,3,52,10,2,,,,,99,99,1,981,10,1,36000,1,,2,,0.5196
6,45,2,2045,3,2,24,1,1,95,1,4,Z20,1,81,24,2,,,,,1,97,1,541,9,1,3500,1,,2,,0.7793
6,45,1,1408,1,1,41,6,1,94,2,5,981,1,95,10,1,4,95,1,982,,,,,6,2,,,12000,1,6000,0.5196
6,45,1,1416,3,2,36,1,1,93,1,4,451,1,82,15,1,4,94,1,541,,,,,10,2,,,,2,,0.5196
6,45,2,1785,3,2,21,1,9,94,1,5,532,1,82,12,2,,,,,10,96,1,541,12,1,24000,1,,2,,0.7793
6,45,1,1393,2,2,49,2,7,92,2,4,541,1,81,48,2,,,,,88,88,1,541,42,1,24000,1,,2,,0.5196
6,45,1,1401,1,1,33,4,7,94,2,5,981,1,81,12,1,7,95,1,981,,,,,6,1,24000,1,,2,,0.5196
6,45,1,1407,2,1,50,2,4,92,2,4,974,1,81,50,2,,,,,12,95,1,974,44,1,75000,4,,2,,0.5196
6,45,1,1691,1,1,31,5,11,94,2,6,982,1,7,12,2,,,,,2,96,1,982,11,1,30000,1,,2,,0.5196
6,45,1,1591,3,1,32,3,8,94,1,5,981,1,52,10,1,9,95,1,541,,,,,12,2,,,75000,1,25000,0.5196
6,45,1,1598,3,1,34,2,8,94,2,5,Z90,1,83,12,1,3,95,1,985,,,,,8,2,,,,1,28000,0.5196
6,45,1,1498,3,1,34,3,6,95,1,6,Z90,1,96,88,2,,,,,88,88,1,531,38,1,5000,1,,1,55300,0.5196
6,45,1,1570,4,1,32,4,11,94,2,6,Z90,1,81,10,1,4,95,1,982,,,,,10,2,,,25000,1,6750,0.5196
6,45,1,1580,4,1,34,3,3,95,2,6,855,1,81,24,2,,,,,3,97,1,855,44,1,18000,4,,2,,0.5196
6,45,2,2009,1,1,44,3,1,95,2,4,776,1,89,12,2,,,,,12,95,1,779,11,1,110000,1,,2,,0.7793
6,45,1,1646,2,1,35,1,8,94,2,5,985,1,81,24,2,,,,,9,96,1,985,14,1,21000,1,,2,,0.5196
7,12,2,323,3,1,28,2,5,95,1,6,Z90,1,39,12,2,,,,,5,96,1,981,6,1,3000,1,,2,,0.6794
7,12,2,327,3,1,24,1,9,95,1,6,411,1,56,36,2,,,,,88,88,1,949,1,2,,,,2,,0.6794
7,12,1,72,3,1,40,3,8,94,2,6,41,1,52,12,2,,,,,88,88,1,41,14,1,48000,1,,2,,0.453
7,12,1,74,3,2,30,1,5,91,1,4,791,3,18,88,2,,,,,88,88,1,791,53,1,15000,1,,2,,0.453
7,12,1,81,3,2,28,1,1,94,1,6,Z90,1,82,24,2,,,,,1,96,1,66,22,2,,,,2,,0.453
7,12,2,211,3,1,29,1,11,94,1,6,954,1,81,24,2,,,,,11,96,1,954,11,1,38000,1,,2,,0.6794
7,12,2,332,3,1,45,3,7,94,2,6,412,1,81,12,1,9,95,1,700,,,,,15,1,60000,1,,2,,0.6794
7,12,2,127,3,2,24,1,11,93,1,6,66,3,81,24,2,,,,,12,95,1,66,24,2,,,,2,,0.6794
7,12,2,240,3,1,34,2,7,95,1,6,619,1,52,10,2,,,,,5,96,1,42,2,1,16000,1,20000,1,35100,0.6794
7,22,1,979,4,1,30,3,2,94,2,4,Z90,1,81,24,2,,,,,12,95,1,370,20,1,24000,1,,2,,0.4186
7,22,2,1214,2,1,48,4,5,95,2,2,42,1,66,10,2,,,,,3,96,1,42,5,1,47000,2,,2,,0.6279
7,22,1,1094,4,2,48,4,5,95,2,4,541,1,39,12,2,,,,,5,96,1,541,5,1,18000,1,,2,,0.4186
7,22,1,1102,4,1,36,1,7,95,2,6,700,1,51,12,2,,,,,8,96,1,700,3,1,20000,1,,2,,0.4186
7,22,2,1437,3,1,32,2,6,95,1,6,Z90,1,52,12,2,,,,,7,96,1,981,4,2,,,,2,,0.6279
7,22,2,1235,3,2,21,2,9,95,1,5,Z20,8,96,6,2,,,,,3,96,2,,,2,,,,2,,0.6279
7,22,2,1235,2,2,59,1,9,95,2,2,Z20,4,96,3,2,,,,,12,95,2,,,2,,,,2,,0.6279
7,22,1,813,2,1,31,2,10,94,2,6,981,1,18,12,2,,,,,11,95,1,981,12,1,120000,1,,2,,0.4186
7,22,1,817,2,1,38,2,5,94,2,3,954,1,81,24,2,,,,,5,96,1,954,17,1,21000,1,,2,,0.4186
7,22,1,824,2,1,52,2,1,92,2,6,846,1,81,30,2,,,,,88,88,1,989,45,2,,,,2,,0.4186
7,22,1,1036,6,2,67,4,6,95,3,4,Z40,6,96,88,2,,,,,88,88,2,,,2,,,,2,,0.4186
7,22,1,852,3,2,25,1,2,95,1,6,Z20,1,89,12,2,,,,,3,96,1,541,8,1,60000,1,,2,,0.4186
7,22,1,852,3,1,27,1,2,95,1,6,Z90,1,82,12,2,,,,,3,96,1,949,8,1,150000,1,,2,,0.4186
7,22,1,856,1,1,45,2,9,94,2,6,982,1,52,12,1,9,95,1,859,,,,,12,1,65000,1,100000,1,77000,0.4186
7,22,1,1010,6,1,28,1,2,95,1,6,22,1,57,24,2,,,,,2,97,1,22,8,1,18000,1,,2,,0.4186
7,22,1,755,3,1,26,2,8,94,1,6,66,1,87,12,1,9,95,1,66,,,,,13,1,37500,1,10000,1,10000,0.4186
7,22,1,792,2,1,52,5,3,95,2,6,981,1,52,12,2,,,,,3,96,1,981,7,1,90000,1,,2,,0.4186
7,22,1,792,4,1,32,1,2,95,2,6,Z90,1,66,12,2,,,,,2,96,1,981,8,1,60000,1,,2,,0.4186
7,22,1,800,3,1,22,1,9,94,1,5,981,1,35,12,1,9,95,1,981,,,,,12,1,60000,1,50000,1,36000,0.4186
7,22,1,781,5,1,23,3,9,95,1,5,42,1,50,12,2,,,,,10,96,1,42,1,2,,,,2,,0.4186
7,22,1,781,5,1,29,6,6,95,1,5,43,1,81,9,2,,,,,3,96,1,42,4,1,20000,1,,2,,0.4186
7,22,1,786,2,1,41,6,4,95,2,6,42,1,35,10,2,,,,,2,96,1,42,6,1,37600,1,,2,,0.4186
7,22,1,402,1,1,30,2,7,95,2,5,846,1,81,12,2,,,,,7,96,1,846,2,1,21000,1,,1,10000,0.479
7,22,1,412,2,1,42,3,4,95,2,6,43,1,50,12,2,,,,,4,96,1,43,6,1,40000,1,,1,4500,0.479
7,22,1,369,3,1,26,2,1,95,1,6,42,1,52,88,2,,,,,88,88,1,981,9,1,48000,1,,2,,0.479
7,22,1,372,2,1,34,1,2,95,2,4,872,1,78,12,2,,,,,2,96,1,872,8,1,67500,1,,2,,0.479
7,22,1,391,3,1,26,3,10,92,1,6,981,1,82,30,1,9,95,1,981,,,,,35,1,60000,1,10000,1,10000,0.479
7,22,1,427,3,2,22,1,9,95,1,6,74,1,94,24,2,,,,,9,97,1,74,1,2,,,,2,,0.479
7,22,1,1018,2,1,42,5,5,94,2,6,981,1,52,12,2,,,,,88,88,1,981,17,1,30000,1,,2,,0.4186
7,22,2,1375,2,1,33,4,12,94,2,6,641,8,35,9,2,,,,,11,95,1,981,10,1,18000,1,,2,,0.6279
7,22,1,747,2,1,40,4,8,94,2,5,179,1,52,11,1,8,95,1,179,,,,,11,1,40000,1,35000,2,,0.4186
