RREG,HHNUM,RRPL,RPSU,RQ1_LNO,RQ2_REL,RQ3_SEX,RQ4_AGE,RQ5_TMSLEFT,RQ6M_DTLEFT,RQ6Y_DTLEFT,RQ7_MSTAT,RQ8_HGRADE,RQ9_USOCC,RQ10_REASON,RQ11_CTRY,RQ12_STAY,RQ13_INDWORK,RQ14_OCCUP1,RQ15_NOMONTH,RQ16_RET,RQ17M_DTRET,RQ17Y_DTRET,RQ18M_DTEXP,RQ18Y_DTEXP,RQ19_CASHREM,RQ20_CASHAMT,RQ21_MODE,RQ221C_CONSUM,RQ221P_CONSUM,RQ222C_INVEST,RQ222P_INVEST,RQ223C_SAVINGS,RQ223P_SAVINGS,RQ224C_OTHERS,RQ224P_OTHERS,RQ23_RET6MOS,RQ24_CASHHOME,RQ25_INKIND,RQ26_KINDAMT,RSWGT,RP6M_IND
13,2927,003,14936,03,08,1,38,02,05,2010,2,63,412,1,233,12,1,412,36,2,,,05,2011,1,0065000,1,1,060,,,3,040,,,2,,2,,000554.3423,1
13,2928,003,14936,05,03,1,22,01,10,2008,1,05,825,2,213,24,1,825,23,2,,,10,2010,1,0045000,1,1,070,,,3,030,,,2,,2,,000541.7195,1
13,2929,003,14936,02,02,1,37,04,09,2009,2,65,832,1,214,11,1,723,16,1,08,2010,,,1,0080000,1,1,080,,,3,020,,,1,0090000,2,,000554.3423,1
13,2930,003,14936,04,03,2,27,01,01,2006,1,68,091,1,400,64,1,512,56,2,,,05,2011,1,0074000,1,1,090,,,3,010,,,2,,2,,000666.4291,1
13,2931,001,14937,07,05,1,22,01,02,2010,2,04,743,1,233,24,1,512,07,2,,,02,2012,1,0005000,5,1,080,,,3,020,,,2,,2,,000577.5392,1
13,2932,002,14933,01,01,1,47,02,06,2009,2,05,512,1,232,16,1,512,24,2,,,10,2010,1,0240000,1,1,080,2,020,,,,,1,0080000,2,,000447.0704,1
13,2933,002,14933,04,03,2,28,01,03,2008,1,04,827,1,222,51,1,913,30,2,,,06,2012,1,0010000,1,1,090,,,3,010,,,2,,2,,000605.6719,1
13,2934,002,14933,04,03,1,24,01,03,2009,2,05,512,1,233,24,1,522,18,2,,,03,2011,1,0030000,1,1,070,,,3,030,,,2,,2,,000492.3320,1
13,2934,002,14933,05,05,2,26,01,03,2010,2,05,512,1,233,12,1,734,06,2,,,03,2011,1,0054000,1,1,080,,,3,020,,,2,,2,,000605.6719,1
13,2935,004,14933,03,03,1,34,06,07,2010,2,65,314,1,222,03,1,215,24,2,,,10,2010,1,0080000,1,1,080,2,020,,,,,1,0150000,2,,000609.2088,1
13,2935,004,14933,04,05,2,35,06,07,2010,2,65,223,1,222,04,1,223,24,2,,,11,2010,1,0080000,1,1,050,2,020,3,030,,,1,0050000,1,0047000,000476.2198,1
13,2936,001,14938,01,01,1,37,01,05,2008,2,65,512,1,232,24,1,315,24,1,05,2010,,,2,,,,,,,,,,,1,0040000,2,,000563.4014,1
13,2937,002,14941,01,01,2,54,02,06,2010,4,04,021,1,233,24,1,913,27,2,,,06,2012,1,0030000,1,1,050,,,3,050,,,1,0050000,2,,000429.2856,1
13,2938,001,14942,03,03,2,23,01,01,2010,1,65,023,1,233,11,1,223,08,2,,,12,2010,1,0020000,4,1,090,,,3,010,,,2,,2,,000338.6723,1
13,2939,003,14942,81,08,1,35,02,05,2010,2,05,311,1,100,12,1,311,28,2,,,05,2011,1,0180000,1,1,100,,,,,,,2,,2,,000510.3277,1
13,2940,003,14942,01,01,1,58,02,10,2008,2,04,714,1,233,24,1,714,47,2,,,10,2010,1,0040000,1,1,100,,,,,,,2,,2,,000438.9325,1
13,2941,004,14939,01,01,1,43,01,04,2009,2,04,522,1,232,88,1,512,17,2,,,88,8888,1,0040000,1,1,100,,,,,,,2,,2,,000505.9755,1
13,2942,004,14939,04,03,1,23,01,11,2007,1,68,023,1,400,24,1,834,24,1,11,2009,,,2,,,,,,,,,,,2,,2,,000494.4541,2
13,2943,004,14939,03,03,1,25,01,12,2008,1,05,915,1,233,88,1,512,21,2,,,88,8888,1,0010000,4,1,100,,,,,,,2,,2,,000611.8347,1
13,2944,002,14939,01,01,1,60,02,01,2009,2,05,413,1,213,88,1,829,20,2,,,88,8888,1,0025000,1,1,100,,,,,,,2,,2,,000488.2266,1
13,2945,002,14939,03,03,1,33,01,09,2007,1,63,421,1,233,15,1,421,15,1,12,2008,,,1,0026000,4,1,090,,,3,010,,,2,,2,,000679.8164,2
13,2945,002,14939,04,03,2,25,01,06,2010,1,61,522,1,214,05,1,421,03,2,,,11,2010,2,,,,,,,,,,,2,,2,,000675.8696,1
13,2946,002,14939,01,01,1,36,01,10,2008,2,68,741,1,400,17,1,512,17,1,03,2010,,,2,,,,,,,,,,,2,,2,,000562.1950,2
13,2947,003,14943,01,01,1,44,01,09,2010,2,63,123,2,222,00,1,123,00,1,09,2010,,,2,,,,,,,,,,,1,0050000,2,,000509.7757,1
13,2947,003,14943,02,02,2,45,01,05,2010,2,63,021,1,300,00,2,,,1,05,2010,,,2,,,,,,,,,,,1,0025000,1,0008000,000432.0463,2
13,2948,004,14944,01,01,1,87,04,06,2009,4,65,022,8,500,03,2,,,1,09,2009,,,2,,,,,,,,,,,2,,2,,000435.5759,2
13,2949,004,14944,02,02,1,72,02,02,2010,2,61,131,4,500,07,2,,,1,09,2010,,,2,,,,,,,,,,,1,0100000,1,0012000,000435.5759,2
13,2950,004,14944,01,01,1,36,03,04,2010,2,65,215,8,222,02,2,,,1,06,2010,,,2,,,,,,,,,,,1,0080000,2,,000508.6899,2
13,2951,004,14944,02,02,2,36,03,05,2010,2,64,341,4,213,00,2,,,1,05,2010,,,2,,,,,,,,,,,1,0070000,1,0006000,000480.8384,2
13,2952,004,14944,03,03,1,25,01,05,2008,1,04,734,2,223,29,1,734,28,2,,,10,2010,1,0015000,4,1,080,2,020,,,,,2,,2,,000615.1171,1
13,2953,004,14944,03,03,1,37,02,04,2010,1,63,343,1,233,24,1,343,28,2,,,04,2012,1,0024000,4,1,070,,,,,,,2,,2,,000508.6899,1
13,2954,002,14944,01,01,1,43,01,05,2007,4,03,721,1,234,40,1,721,40,1,09,2010,,,1,0037000,1,1,080,2,020,,,,,1,0110000,1,0012000,000508.6899,1
13,2955,002,14944,06,06,1,18,02,06,2009,1,03,023,4,212,08,2,,,1,02,2010,,,2,,,,,,,,,,,2,,2,,000497.1067,2
13,2956,002,14944,03,03,1,38,04,02,2010,1,73,121,1,211,10,1,121,48,2,,,12,2010,2,,,,,,,,,,,2,,2,,000508.6899,1
13,2957,003,14945,01,01,1,38,02,11,2007,2,65,123,7,234,00,2,,,1,11,2007,,,2,,,,,,,,,,,2,,2,,000505.9755,
13,2958,003,14945,03,03,1,35,02,04,2009,1,65,222,7,500,07,2,,,1,11,2009,,,2,,,,,,,,,,,2,,2,,000505.9755,
13,2959,001,14947,02,02,2,35,01,03,2009,2,03,743,1,213,24,1,513,18,2,,,03,2011,1,0060000,1,1,080,,,3,020,,,2,,2,,000508.0363,1
13,2960,003,14947,01,01,1,55,01,05,2010,2,68,092,1,500,12,1,834,04,2,,,05,2011,1,0040000,1,1,100,,,,,,,2,,2,,000466.7488,1
13,2961,002,14948,02,02,2,46,01,06,2006,2,63,122,4,214,00,2,,,1,06,2006,,,2,,,,,,,,,,,2,,2,,000459.9488,2
13,2962,004,14948,01,01,1,54,08,07,2010,2,65,092,1,222,05,1,834,45,2,,,12,2010,1,0120000,1,1,100,,,,,,,2,,2,,000569.7745,1
13,2963,004,14948,02,03,1,28,01,03,2010,1,05,413,4,222,01,2,,,1,04,2010,,,2,,,,,,,,,,,1,0050000,2,,000776.4139,2
13,2963,004,14948,09,05,1,29,01,07,2007,2,05,092,2,222,88,1,522,38,2,,,88,8888,2,,,,,,,,,,,2,,2,,000776.4139,1
13,2963,004,14948,10,03,2,29,01,07,2007,2,65,215,2,223,88,1,215,38,2,,,88,8888,1,0008000,1,1,100,,,,,,,2,,2,,000771.9063,1
13,2963,004,14948,81,08,2,52,01,09,2010,4,05,021,6,400,88,1,522,00,2,,,88,8888,2,,,,,,,,,,,2,,2,,000648.2978,
13,2964,004,14948,03,03,2,35,01,09,2010,1,65,223,1,500,88,1,223,00,2,,,88,8888,2,,,,,,,,,,,2,,2,,000606.9244,1
13,2965,004,14948,01,01,1,36,04,12,2009,2,68,092,1,400,08,1,834,40,1,08,2010,,,1,0055000,1,1,080,2,020,,,,,1,0050000,2,,000642.0793,1
13,2966,004,14948,01,01,1,61,01,05,2006,2,04,833,1,232,25,1,833,25,1,06,2008,,,2,,,,,,,,,,,2,,2,,000557.6005,2
13,2967,004,14948,01,01,1,44,05,09,2010,2,68,092,1,500,06,1,834,30,2,,,03,2011,2,,,,,,,,,,,2,,2,,000642.0793,1
13,2968,001,14945,04,04,2,65,02,05,2010,1,63,422,4,500,01,2,,,1,06,2010,,,2,,,,,,,,,,,1,0050000,1,0019000,000376.0055,2
13,2969,003,14940,05,05,1,32,02,05,2010,2,04,827,1,213,24,1,827,28,2,,,05,2012,2,,,,,,,,,,,1,0120000,1,0017000,000617.0865,1
13,2969,003,14940,06,03,2,28,02,05,2010,2,64,827,1,213,24,1,827,28,2,,,05,2012,1,0080000,4,1,030,,,3,070,,,1,0080000,2,,000613.5039,1
13,2970,003,14940,02,08,2,45,02,07,2008,1,03,913,1,222,29,1,913,46,2,,,12,2010,1,0030000,1,1,100,,,,,,,2,,2,,000432.5064,1
13,2971,003,14940,01,01,1,48,01,11,2008,2,65,023,1,222,25,1,827,22,2,,,12,2010,1,0120000,4,1,080,,,3,020,,,2,,2,,000452.8514,1
13,2971,003,14940,06,08,1,30,03,10,2009,1,65,023,1,300,10,1,723,27,1,08,2010,,,1,0130000,1,1,020,,,3,080,,,1,0150000,2,,000617.0865,1
13,2972,003,14949,05,02,1,55,03,08,2010,2,64,312,1,232,11,1,312,49,2,,,07,2011,1,0030000,1,1,100,,,,,,,1,0050000,2,,000469.8049,1
13,2973,003,14949,81,03,1,34,02,06,2008,1,05,724,1,212,12,1,512,32,1,06,2009,,,2,,,,,,,,,,,2,,2,,000546.2217,2
13,2974,002,14951,09,03,1,28,01,04,2008,1,63,512,1,234,40,1,512,29,2,,,08,2011,1,0020000,5,1,090,,,3,010,,,2,,2,,000555.0496,1
13,2974,002,14951,10,03,1,20,01,11,2009,1,05,512,1,234,36,1,512,10,2,,,11,2012,1,0020000,5,1,075,,,,,,,2,,2,,000448.5632,1
13,2975,002,14951,02,02,2,46,01,07,2009,2,63,522,4,223,02,2,,,1,09,2009,,,2,,,,,,,,,,,2,,2,,000389.0257,2
13,2975,002,14951,03,03,2,22,01,05,2010,1,65,522,4,223,04,1,512,04,1,09,2010,,,2,,,,,,,,,,,1,0050000,2,,000469.2635,1
13,2976,002,14952,07,03,1,28,01,02,2010,1,05,512,1,400,10,1,512,07,2,,,12,2010,1,0030000,1,1,080,,,3,020,,,2,,2,,000555.7061,1
13,2976,002,14952,08,03,1,25,01,03,2010,1,68,741,1,222,12,1,741,06,2,,,03,2011,1,0020000,1,1,070,,,3,030,,,2,,2,,000555.7061,1
13,2977,002,14952,01,01,2,61,01,04,2010,4,61,233,4,214,00,2,,,1,04,2010,,,2,,,,,,,,,,,1,0000000,2,,000378.0452,2
13,2977,002,14952,02,03,2,32,01,04,2010,1,63,149,4,214,00,2,,,1,04,2010,,,2,,,,,,,,,,,1,0000000,2,,000552.4799,2
13,2978,002,14954,06,02,1,35,02,08,2008,2,04,916,1,232,27,1,833,57,2,,,11,2010,1,0101000,5,1,085,,,,,,,2,,2,,000459.5582,1
13,2979,001,14960,01,01,1,45,02,11,2009,2,04,832,1,233,24,1,832,34,2,,,11,2011,1,0048000,4,1,050,,,3,050,,,2,,2,,000407.8072,1
13,2980,001,14960,03,05,1,40,01,09,2009,2,05,516,1,234,24,1,913,12,2,,,09,2011,1,0020000,4,1,075,,,3,025,,,2,,2,,000459.5582,1
13,2980,001,14960,04,03,2,39,01,09,2009,2,63,412,1,234,24,1,412,12,2,,,09,2011,1,0060000,4,1,090,,,3,010,,,2,,2,,000434.3967,1
13,2981,001,14963,01,01,1,70,01,10,2008,2,65,023,4,500,02,2,,,1,12,2008,,,2,,,,,,,,,,,2,,2,,000463.2269,2
13,2981,001,14963,02,02,2,69,01,10,2008,2,05,023,4,500,02,2,,,1,12,2008,,,2,,,,,,,,,,,2,,2,,000402.0202,2
13,2982,001,14963,02,02,2,64,01,05,2010,2,05,131,4,500,00,2,,,1,05,2010,,,2,,,,,,,,,,,1,0000000,2,,000445.0270,2
13,2982,001,14963,01,01,1,74,01,05,2010,2,63,242,4,500,00,2,,,1,05,2010,,,2,,,,,,,,,,,1,0000000,2,,000463.2269,2
13,2983,001,14963,02,02,2,41,01,09,2008,2,04,512,4,221,00,2,,,1,09,2008,,,2,,,,,,,,,,,2,,2,,000511.3627,2
13,2984,003,14979,01,01,1,40,01,01,2006,2,04,832,1,235,56,1,832,56,1,09,2010,,,1,0050000,1,1,075,,,3,025,,,1,0060000,2,,000459.5582,1
13,2985,004,14986,01,01,1,54,02,12,2008,2,65,611,1,234,24,1,149,21,2,,,12,2010,1,0096000,1,1,090,,,3,010,,,2,,2,,000407.8072,1
13,2986,004,14989,02,02,2,44,03,07,2010,2,63,123,4,213,00,2,,,1,07,2010,,,2,,,,,,,,,,,1,0000000,2,,000433.8835,2
13,2987,001,14995,06,05,1,29,01,11,2008,2,63,023,1,234,36,1,834,22,2,,,11,2011,1,0042000,1,1,090,,,3,010,,,2,,2,,000555.7061,1
13,2987,001,14995,07,03,2,28,01,03,2009,2,64,023,1,234,24,1,341,18,2,,,03,2011,1,0060000,1,1,085,2,005,3,010,,,2,,1,0004000,000552.4799,1
13,2988,001,14995,06,02,1,35,05,09,2010,2,05,023,1,400,06,1,512,40,2,,,03,2011,2,,,,,,,,,,,2,,2,,000459.5582,1
13,2989,004,14998,01,01,1,33,01,10,2008,2,04,832,1,233,30,1,724,23,2,,,04,2011,1,0060000,4,1,070,,,3,030,,,2,,1,0010000,000555.7061,1
13,2989,004,14998,02,02,2,35,01,06,2008,2,05,131,1,211,14,1,913,14,1,08,2009,,,2,,,,,,,,,,,2,,2,,000434.3967,2
13,2990,004,14998,02,02,2,45,01,07,2007,2,03,913,1,234,36,1,913,36,1,07,2010,,,1,0013000,4,1,050,,,3,050,,,1,0020000,2,,000389.4858,1
13,2991,002,15019,07,08,2,26,01,09,2006,1,05,512,1,213,45,1,913,45,1,06,2010,,,1,0028000,4,1,050,,,3,050,,,1,0050000,2,,000607.6299,1
13,2992,004,15019,02,02,2,33,01,12,2008,2,65,215,1,222,36,1,215,21,2,,,12,2011,1,0090000,4,1,075,,,3,025,,,2,,2,,000607.6299,1
13,2993,001,15033,04,02,1,56,03,08,2010,2,05,012,1,400,06,1,314,14,2,,,02,2011,2,,,,,,,,,,,2,,2,,000441.2898,1
13,2994,003,15042,04,02,1,55,05,05,2010,2,05,123,1,233,09,1,419,60,2,,,02,2011,1,0097000,1,1,100,,,,,,,2,,2,,000440.8431,1
13,2995,003,15042,02,02,2,41,03,01,2006,2,04,522,2,212,07,1,347,18,1,08,2006,,,2,,,,,,,,,,,2,,2,,000479.8390,2
13,2996,004,15038,05,05,1,23,01,07,2010,2,05,023,1,214,10,1,834,02,2,,,05,2011,1,0017200,1,1,100,,,,,,,2,,2,,000494.9846,1
13,2997,004,15038,04,05,2,38,01,10,2009,2,61,023,1,235,88,1,421,11,2,,,88,8888,1,0040000,1,1,100,,,,,,,2,,2,,000478.7857,1
13,2998,002,15038,01,01,2,34,01,11,2005,4,05,913,1,231,24,1,913,24,1,11,2007,,,2,,,,,,,,,,,2,,2,,000608.9353,2
13,2999,002,15038,01,01,2,60,01,12,2009,3,63,131,4,500,01,2,,,1,01,2010,,,2,,,,,,,,,,,2,,2,,000416.6759,2
13,3000,004,15039,01,01,2,65,02,12,2009,2,03,122,4,500,04,2,,,1,04,2010,,,2,,,,,,,,,,,1,0050000,1,0012900,000377.2371,2
13,3000,004,15039,02,02,1,65,02,02,2010,2,04,516,2,500,14,1,513,31,2,,,04,2011,2,,,,,,,,,,,2,,2,,000434.6706,1
13,3001,004,15039,01,01,1,36,05,06,2010,2,65,915,1,233,10,1,215,34,2,,,04,2011,1,0075000,1,1,100,,,,,,,2,,2,,000507.6327,1
13,3002,002,15040,01,01,1,46,02,04,2010,2,05,512,1,400,88,1,512,48,2,,,88,8888,1,0050000,1,1,100,,,,,,,2,,2,,000407.5663,1
13,3002,002,15040,02,02,2,49,05,04,2010,2,05,131,1,400,08,1,913,55,2,,,12,2010,1,0050000,1,1,100,,,,,,,2,,2,,000389.2557,1
13,3003,002,15040,03,03,1,29,01,05,2010,1,65,341,1,223,05,1,931,04,2,,,10,2010,2,,,,,,,,,,,2,,2,,000555.3778,1
13,3003,002,15040,04,03,1,32,02,05,2010,2,05,911,1,223,24,1,714,55,2,,,05,2012,2,,,,,,,,,,,2,,2,,000555.3778,1
13,3003,002,15040,05,05,2,32,02,05,2010,2,65,023,1,223,24,1,913,16,2,,,05,2012,2,,,,,,,,,,,1,0000000,2,,000552.1535,1
13,3004,002,15040,02,02,2,31,01,06,2010,2,04,512,1,232,24,1,913,03,2,,,06,2012,1,0022700,1,1,100,,,,,,,2,,2,,000552.1535,1
13,3005,003,15043,03,04,1,25,01,06,2009,1,64,832,1,233,24,1,411,15,2,,,06,2011,1,0045000,1,1,050,2,050,,,,,2,,2,,000618.3994,1
13,3006,001,15043,02,02,1,54,05,09,2010,2,63,023,1,212,12,1,512,40,2,,,09,2011,2,,,,,,,,,,,2,,2,,000453.8149,1
13,3007,001,15043,02,02,1,32,05,03,2009,2,68,023,1,500,24,1,834,50,2,,,03,2011,1,0080000,1,1,070,2,010,3,020,,,2,,2,,000618.3994,1
13,3008,002,15044,02,04,2,40,02,06,2008,1,63,122,1,234,88,1,330,56,2,,,88,8888,1,0036000,4,1,100,,,,,,,2,,2,,000508.6349,1
13,3009,002,15044,03,03,2,29,01,07,2009,1,63,343,1,234,25,1,343,14,2,,,08,2011,1,0030000,1,1,100,,,,,,,2,,2,,000646.8985,1
13,3010,002,15044,02,02,2,34,01,05,2009,2,04,512,1,234,25,1,913,16,2,,,06,2011,1,0030000,4,1,100,,,,,,,2,,2,,000646.8985,1
13,3011,004,15044,02,02,2,46,01,03,2006,2,05,743,1,233,88,1,913,54,2,,,88,8888,2,,,,,,,,,,,2,,2,,000456.0488,1
13,3012,004,15044,01,01,1,47,02,03,2008,2,05,932,1,400,36,1,932,48,2,,,03,2011,1,0036000,1,1,100,,,,,,,2,,2,,000477.5013,1
13,3012,004,15044,02,02,2,47,02,03,2008,2,05,512,1,400,36,1,932,48,2,,,03,2011,1,0036000,1,1,100,,,,,,,2,,2,,000456.0488,1
13,3013,004,15044,02,02,1,50,01,09,2008,2,04,723,1,234,30,1,723,24,2,,,03,2011,1,0060000,4,1,100,,,,,,,2,,2,,000477.5013,1
13,3014,001,15046,02,02,2,28,02,12,2007,2,04,932,1,233,48,1,913,33,2,,,12,2011,1,0015000,1,1,100,,,,,,,2,,2,,000612.1986,1
13,3015,002,15045,01,01,1,40,07,01,2010,2,73,516,7,235,07,1,012,19,1,08,2010,,,1,0118000,1,1,040,2,030,3,030,,,1,0300000,2,,000509.7757,
13,3016,001,15048,02,02,2,33,01,12,2007,2,04,932,1,233,48,1,913,33,2,,,12,2011,1,0015500,1,1,100,,,,,,,2,,2,,000606.9773,1
13,3017,002,15049,01,01,1,26,01,09,2010,2,65,023,2,400,01,2,,,2,,,10,2010,2,,,,,,,,,,,2,,2,,000684.9223,2
13,3018,002,15049,01,01,1,44,02,04,2010,2,04,829,1,233,24,1,723,24,2,,,04,2012,1,0050000,4,1,090,,,3,010,,,2,,2,,000566.4175,1
13,3019,004,15049,01,01,1,58,02,04,2009,2,04,723,1,233,24,1,723,24,2,,,04,2011,1,0120000,1,1,030,2,030,3,040,,,2,,2,,000442.7042,1
13,3020,004,15049,02,05,1,40,01,12,2009,4,65,215,1,233,88,1,215,09,2,,,88,8888,1,0090000,1,1,020,2,020,3,060,,,2,,2,,000509.7757,1
13,3021,001,15050,01,01,2,50,03,07,2008,4,03,911,1,234,30,1,913,54,2,,,01,2011,1,0030000,5,1,090,2,010,,,,,2,,2,,000431.5861,1
13,3022,001,15050,02,02,1,56,02,04,2007,2,04,911,1,233,48,1,513,52,2,,,04,2011,1,0060000,1,1,040,2,025,3,035,,,2,,2,,000442.2327,1
13,3023,001,15050,02,02,2,28,02,03,2010,2,04,911,1,233,15,1,913,24,2,,,06,2011,1,0025000,5,1,090,2,010,,,,,2,,2,,000612.1986,1
13,3024,001,15050,03,03,2,26,01,11,2009,1,05,023,1,231,24,1,913,10,2,,,11,2011,1,0040000,1,1,060,2,020,3,020,,,2,,2,,000612.1986,1
13,3025,001,15050,02,05,1,35,01,01,2009,2,65,911,1,232,24,1,724,20,2,,,01,2011,1,0060000,1,1,050,2,025,3,025,,,2,,2,,000509.2328,1
13,3026,001,15050,02,02,1,44,02,05,2009,2,05,023,1,234,24,1,724,56,2,,,05,2011,1,0065000,1,,,2,050,3,050,,,2,,2,,000509.2328,1
13,3027,003,15046,01,01,1,44,03,09,2009,2,05,522,1,234,24,1,522,36,2,,,09,2011,1,0060000,1,1,090,,,3,010,,,2,,2,,000509.2328,1
13,3028,002,15051,03,03,2,27,03,01,2010,1,65,215,1,234,11,1,215,24,2,,,12,2010,1,0100000,1,1,010,,,3,090,,,2,,2,,000609.5879,1
13,3029,002,15051,06,03,1,33,02,12,2008,2,65,215,1,300,24,1,215,48,2,,,12,2010,2,,,,,,,,,,,2,,2,,000613.1476,1
13,3029,002,15051,07,05,2,32,02,12,2008,2,65,215,1,300,24,1,215,48,2,,,12,2010,2,,,,,,,,,,,2,,2,,000609.5879,1
13,3030,001,15051,03,03,2,33,06,06,2010,2,65,419,1,100,09,1,419,12,2,,,03,2011,1,0045000,1,1,020,2,040,3,040,,,1,0100000,2,,000609.5879,1
13,3031,003,15051,04,03,1,24,01,04,2010,1,05,312,1,233,24,1,312,05,2,,,04,2012,1,0040000,4,1,090,,,3,010,,,2,,2,,000533.6317,1
13,3032,003,15050,01,01,1,42,04,12,2009,2,68,714,1,500,10,1,834,50,2,,,10,2010,2,,,,,,,,,,,2,,2,,000509.2328,1
13,3033,003,15050,03,05,1,29,01,05,2007,2,68,023,1,500,36,1,834,36,1,05,2010,,,2,,,,,,,,,,,1,0010000,2,,000615.7735,1
13,3033,003,15050,09,03,2,32,02,09,2007,4,05,829,1,233,48,1,913,49,2,,,09,2011,1,0040000,1,1,050,,,3,050,,,2,,2,,000612.1986,1
13,3034,004,15045,01,01,1,38,08,04,2010,2,65,215,4,222,00,2,,,1,04,2010,,,2,,,,,,,,,,,1,0000000,2,,000556.1189,2
13,3035,004,15045,04,02,1,38,02,11,2009,2,63,516,1,214,88,1,516,60,2,,,88,8888,1,0090000,4,1,100,,,,,,,2,,2,,000556.1189,1
13,3036,004,15045,02,02,1,38,01,09,2008,2,04,911,1,233,27,1,732,24,2,,,12,2010,1,0041000,1,1,100,,,,,,,2,,2,,000556.1189,1
13,3037,002,15047,03,03,2,34,01,08,2010,1,61,234,1,234,24,1,330,01,2,,,08,2012,1,0009000,5,1,090,2,010,,,,,2,,2,,000610.0230,1
13,3038,001,15047,02,03,2,38,02,12,2009,1,65,223,1,222,13,1,223,54,2,,,01,2011,1,0025000,1,1,100,,,,,,,2,,1,0023000,000479.6409,1
13,3039,004,15047,02,02,2,48,01,09,2007,2,61,234,1,234,12,1,513,12,1,09,2008,,,2,,,,,,,,,,,2,,2,,000463.1333,2
14,3040,004,15052,02,02,2,46,01,10,2006,2,05,021,1,231,88,1,913,47,2,,,88,8888,1,0008000,1,1,060,2,030,3,010,,,2,,2,,000172.6829,1
14,3041,004,15052,01,01,1,39,06,01,2010,2,65,023,1,400,09,1,834,38,2,,,10,2010,1,0060000,1,1,080,2,010,3,010,,,2,,2,,000193.8782,1
14,3042,004,15052,02,02,2,50,04,09,2009,2,05,515,1,211,24,1,913,48,2,,,09,2011,1,0039000,1,1,080,,,3,020,,,2,,2,,000172.6829,1
14,3043,003,15053,01,01,1,48,01,08,2007,2,05,023,1,234,24,1,143,24,1,08,2009,,,2,,,,,,,,,,,2,,2,,000172.8344,2
14,3044,002,15061,02,02,2,36,01,11,2009,2,05,021,1,235,48,1,913,10,2,,,11,2013,1,0105000,5,1,050,,,3,050,,,2,,2,,000193.2633,1
14,3045,001,15063,02,03,1,38,03,04,2010,2,65,215,1,234,12,1,215,33,2,,,04,2011,1,0175000,1,1,040,2,020,3,040,,,1,0150000,1,0011000,000193.8782,1
14,3046,001,15063,02,03,2,28,01,06,2010,1,61,522,1,223,24,1,913,03,2,,,06,2012,2,,,,,,,,,,,2,,2,,000244.9481,1
14,3047,002,15069,02,05,1,34,04,02,2010,2,65,023,1,400,12,1,834,57,2,,,02,2011,1,0120000,1,1,070,,,3,030,,,2,,2,,000219.0141,1
14,3047,002,15069,81,03,2,27,01,04,2010,2,65,223,6,500,88,1,223,05,2,,,88,8888,2,,,,,,,,,,,2,,2,,000173.2896,
14,3048,002,15069,01,01,1,30,01,12,2009,1,05,522,1,234,24,1,832,09,2,,,12,2011,1,0015000,5,1,100,,,,,,,2,,2,,000230.5412,1
14,3049,001,15077,07,05,2,32,02,06,2008,2,05,023,1,235,24,1,512,53,1,06,2010,,,2,,,,,,,,,,,1,0050000,2,,000229.6665,1
14,3050,001,15077,02,02,2,46,01,08,2008,2,61,911,1,500,36,1,913,25,2,,,08,2011,1,0060000,5,1,080,,,3,020,,,2,,2,,000161.9097,1
14,3051,001,15077,81,03,2,26,01,08,2007,2,03,913,6,214,88,2,,,2,,,88,8888,1,0004000,1,1,050,2,050,,,,,2,,2,,000173.9232,
14,3052,002,15078,03,03,2,30,01,05,2008,1,05,021,1,234,24,1,330,24,1,05,2010,,,2,,,,,,,,,,,1,0050000,2,,000230.9215,1
14,3053,002,15078,04,03,2,24,01,02,2010,1,04,913,1,222,24,1,913,07,2,,,02,2012,2,,,,,,,,,,,2,,2,,000196.3713,1
14,3054,002,15078,03,03,2,36,01,10,2008,3,05,341,1,500,36,1,913,23,2,,,10,2011,1,0030000,1,1,100,,,,,,,2,,2,,000181.5659,1
14,3055,002,15078,02,02,2,62,02,12,2007,2,04,911,1,214,36,1,913,58,2,,,12,2010,1,0020000,1,1,100,,,,,,,2,,2,,000158.0126,1
14,3056,001,15082,03,03,2,24,01,05,2009,1,64,411,1,222,24,1,913,16,2,,,05,2011,1,0020000,1,1,100,,,,,,,2,,2,,000206.7547,1
14,3057,001,15082,02,03,2,33,01,04,2007,1,04,021,1,400,60,1,913,41,2,,,04,2012,1,0012000,1,1,100,,,,,,,2,,2,,000243.1317,1
14,3058,003,15083,08,03,1,33,02,03,2010,2,61,921,1,234,24,1,512,58,2,,,03,2012,1,0015000,1,1,100,,,,,,,2,,2,,000221.0160,1
14,3058,003,15083,09,05,2,32,02,03,2010,2,61,921,1,234,24,1,422,58,2,,,03,2012,1,0010000,1,1,100,,,,,,,2,,2,,000230.9215,1
14,3059,003,15083,03,03,2,32,02,03,2010,1,04,522,1,234,12,1,512,56,2,,,03,2011,1,0025000,5,1,100,,,,,,,2,,2,,000230.9215,1
14,3060,003,15083,04,03,1,28,02,06,2010,2,05,921,1,213,36,1,931,39,2,,,06,2013,2,,,,,,,,,,,2,,2,,000221.0160,1
14,3060,003,15083,05,05,2,27,01,03,2007,2,05,021,1,234,40,1,512,40,1,07,2010,,,1,0016000,5,1,100,,,,,,,1,0040000,2,,000230.9215,1
